ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0,0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008588167,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.030645834,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272750,0.001678227,0.23283529,0.028144412,0,0.189541777,0.209438941,0.270822147,0.15463138,0.175425331,0.153119093,0,0,0,0.227982541,0,0.000379503,0.000420134,6.79E-05,0,3.82E-05,2.01E-05,0.000513947,0.000423368,0.000251274,0.000164191,0.000645306,0,0.000215676,0.00019532,0,0.000419091,0.000926101,0.00013406,0,6.40E-05,0,0.000110987,0,0.000188987,0.000414302,3.76E-05,0.00020456,0,0.000554526,0.000314919,0,0,0,0,0,5.80E-05,0.000396166,0.000249669,0.000307466,0.001390544,0.000992957,0.001602267,0.318705489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000272734,0.003840132,0.680184988,0.062009411,0.188414951,0.04688961,0.076232919,0.087533322,0.027323355,0.029585799,0.019317786,0.034825871,0,0,0.215441435,0,0.002700878,0.003213657,0.004778873,0.003616087,0.001343596,0.002440742,0.001548881,0.001281393,0.001861712,0,1.79E-05,0,0,0.005536323,0.005912084,0.008516706,5.55E-05,0.005774432,0.002779103,0,0,0,0.005491013,0.00289494,0.015660604,0.003651833,0.015352654,0.004306199,0.007952146,0,0,0.001317189,0.000793161,0.005823827,0,0.003149919,0.001546326,0.00569856,0.004728603,0.000926713,0.010497384,0.014379846,0.557797548,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0,0.626865672,0.253731343,0.243781095,0.215950484,0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.000284562,0.001593944,0.000905623,0.003033395,0.000232633,0.004561924,0.00052999,0.002874589,9.07E-05,0.000500033,0.000747358,0,0.001483322,0,0,0.003775499,0.003913528,0.000395459,0.000456875,0.000436849,0,0.006306176,0.00323463,0.005405751,0,0.000525676,0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272695,0.001691247,0.426360726,0.02056791,0,0.012479978,0.055017553,0.131040553,0,0,0,0,0,0,0.215976532,0,8.87E-05,0,0,0.000694984,0.000203961,0.000110668,0.00075332,0.000914474,0.00012183,0,0,0,0.000219212,0.000949661,0.00477024,0.002692782,0.00151947,0,0,0,0.000702336,0,0,9.45E-05,0,0.010865146,9.56E-05,0,0.02021072,0.006964309,0.002610903,0.000101528,2.93E-05,0,0,0,0.000472843,0,0.000680766,0,0.000986106,0.001161724,0.740507535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272688,0.000402306,0.460690146,0.006746799,0.079442067,0.002439416,0.004156204,0.021969753,0,0,0,0,0,0,0.216058002,0.00498933,0.002158731,0.008800702,0.010463694,0.002443302,0.000555795,0.00039237,0.001119419,0.000728192,0.00014848,0.003527361,0.014178803,0.011337737,0.003981176,0.000324973,0.000794074,0.000582874,0.001419651,0.002141015,0,0.001899031,0.002617449,0.001561933,0.00369183,0.003771154,0.003093453,0,0.002704447,0,0.000955673,0.000784018,0,0.003887443,0,0.000840552,0.00334336,0.001589449,0.000306709,0,0.000698286,0,0.001672382,0.002594948,0.516349318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87E-05,0.001380417,0.002174911,0.000609575,0.002425978,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0,0,0,0.089552239,0,0,0.216124231,0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.0043865,0.000733386,0,0.00070263,0.00117056,0.0005035,0.002855327,0.005300232,0.006615017,0.004525262,0.000680097,0.000594807,0.005391885,0.0030475,0.000904531,0.002319107,0.0025674,0.002107099,0.003841693,0,0.003450479,0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272646,0.000233702,0.392209178,0.003919257,0.359679581,0.732650235,0.744556338,0.739886725,0.725352113,0.807511737,0.678403756,0.288557214,0.422885572,0,0.218125787,0,0,0,0,0.000141169,2.29E-05,9.26E-05,0,0,0,6.84E-05,0,0,0,6.40E-05,0,0,0,0.000242491,0,0,0,0.000116401,0,0,0,0,0,0,0,0,7.43E-05,0,0,0,0,0,0,0,7.38E-05,0,9.09E-05,0,0.791787424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0,0,0,0.216046086,0.00076858,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0,0,0,0.000585613,0.001003809,0.000449401,0.000579852,8.59E-05,4.64E-05,0.000149331,0.000998192,0.000163632,0.000718372,0.001012897,0.001938141,0.000430411,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0,0.00037755,0.00024275,0.001013773,0.000101528,0.001200723,0,0.000425848,0.000728962,0.000741214,0.000838584,0.000271348,2.13E-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272630,0.002074023,0.360903593,0.032063669,0.141127372,0.13146249,0.144211047,0.280175006,0.106227106,0.092241092,0.047952048,0,0,0,0.21624505,0,0.000162644,0.000899234,0.000747407,0.00011945,2.04E-05,4.02E-05,0.000401301,0.000118543,0.000218913,0.000153245,0.000322653,9.63E-05,0.000639958,9.93E-05,4.06E-05,0.000125246,0.000515733,0.00021489,0.000157308,0.000189541,0.000648605,0.000318071,0.000107484,0,0,2.26E-05,0.000146115,0,0,6.89E-05,0.000244704,0,0.000324586,0.00081768,0.000199333,0,0.000408946,0.00017534,7.20E-05,0.000138859,0.000201778,0.000321591,0.419382645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000272604,0.00163396,0.261828531,0.027402046,0.342841907,0.107559177,0.14759449,0.199798671,0.011641444,0,0,0,0,0,0.224204442,0.000356381,0.000783649,0.001098245,0.000528469,0,6.12E-05,2.62E-05,0.000711077,0.000429013,0.000217009,4.65E-05,0.000412279,0,0.00057278,0.000210475,0,0.000462446,0.001048102,0.000132088,0,7.49E-05,0,0.000102866,0.000663595,0.000489649,0,0.000158121,0.000417091,0,0.00097927,0.000452696,0,0.000146948,0,0,0,0.000341074,0.001482428,0,0.000174808,0.000262058,0.00043453,0.000682294,0.494851975,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000272566,0.000352831,0.138918534,0.005917095,0,0.148908046,0.105366174,0.173598442,0.151067324,0,0,0,0,0,0.281428761,0,0,0,0,0,2.04E-05,0,0,0,0,0.000188819,0,0,0,1.52E-05,0,8.19E-05,0,0,0,0,0.001078451,0,3.27E-05,0,0,0,6.38E-05,0,0,0,0,0,0.004248901,0.000923464,0,0,0.001060703,0,0.000188362,0,0.000137077,0,0.911219048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272551,0.00048498,0.321415866,0.008133277,0.287629494,0.07105665,0.10091133,0.094714985,0.060344828,0.039408867,0.035714286,0.23880597,0.358208955,0,0.291713371,0,0.000379503,0,0,0,0,6.04E-06,0.000408341,0.000146767,0.000494934,0,0,0,0,0,0,0,0.021194947,0,0,0,0,0,0,0.000240529,0,0,0.000151428,0,0,0.000390369,0.002176117,0,0,0.002716071,0,0,0,0,0.000110004,0,0.000166079,0.000151948,0.72600566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272525,0.000440063,0.483991462,0.007379993,0,0.005168237,0.02658681,0.073326616,0,0,0,0.049751244,0,0.034825871,0.215980412,0,0.001010365,0.001967996,0.002204472,0.00111306,0.000303393,0.000118717,9.15E-05,0.000197572,0,0.000131352,0.001998656,0.001091402,0.001774912,0,0,0,0.00145847,0.000414008,0.000760321,0.000507052,0.000802122,0,0.001715065,0.001915643,0.001919598,0,0.000682753,0,0.000802294,0.000649521,0.000712263,0.000940467,0,0,0,0.000983096,0.002134185,0,0.00018801,0,0.000426148,0.000693031,0.54675017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272512,0.001313678,0.802561366,0.022030808,0.035150328,0.007185132,0.008620673,0.058420146,0,0,0,0,0,0,0.21620099,0,0.000556933,6.63E-05,3.77E-05,0,1.78E-05,0.000199203,0.001612245,9.60E-05,0.003569233,0.001937449,0.00059153,0.00010914,0,0.000298032,0,9.63E-05,0,0.00061707,5.77E-05,0.000602426,4.61E-05,0.001036777,0.001359902,0.001202646,0.036348069,0.000150591,0.007183523,0.004874342,0,0,0.00235746,0.000229773,0.000319705,0.003576636,0,0,0.000549521,0.000514586,9.70E-05,6.70E-05,0.00022764,0.000313645,0.527713873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272501,0.001803215,0.624866596,0.030240505,0.149431907,0.065412407,0.082840324,0.113040645,0,0,0,0,0,0,0.21602558,0.003684032,0.000138001,0.002270198,0.00327651,0.000157457,7.14E-05,4.43E-05,0.000246413,0.000208861,6.28E-05,0.000790851,0.002993502,0.002625784,0.002142622,0,0,0,0.000554551,0.000611155,0.000298885,0.000386326,0.000426007,0.000747129,0.000551438,0.000584142,0.001588156,0.000135532,0.000656187,1.95E-05,0.000294961,0.00023947,0.000388904,0.000323286,0,7.15E-05,0,0.000305406,0.000191693,0,0.000413634,0.000541562,0.001013883,0.00141611,0.503044172,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0,0.000143442,0.000396358,9.94E-05,6.24E-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17E-05,0.000723616,0.00014125,0.000287843,0.000131289,0.000401895,0.000678636,0.000538592,0.001769445,7.44E-05,5.95E-05,0.001864153,0.000357565,9.39E-05,0.000347332,0.000292859,4.29E-05,0.000951363,2.45E-05,0.000613419,0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272468,0.000323537,0.400213447,0.005425823,0,0.070902482,0.199280142,0.303296831,0,0.120567376,0,0,0.338308458,0,0.216690087,0.047600441,0.001813728,0.017085449,0.0233206,0,0.000517552,0.00028975,0,6.77E-05,0,0.000191556,0.000286803,0,0.034144065,0.001124776,0,0.001103125,0.000981556,0.003448099,0,0,0,0.014233353,0.00286,0.001417404,0,0,0.004484388,0,0.001026464,0.000780737,0,0.00196376,0,0,0,0,0,0,0.00020159,0,0.000237152,0.000234003,0.804955131,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272462,0.005888767,0.356990395,0.044345462,0.284542143,0.067559401,0.137700413,0.15262044,0,0,0,0,0,0,0.216346472,0.001558629,0.000591433,0.003044129,0.002861284,0.000684125,0.000221808,8.65E-05,0.000485785,0.000333049,0.000253178,0.001603595,0.004024199,0.002375404,0.001774912,0.000373803,0.000405731,0.000534703,0.001480652,0.000727472,0.001667462,0.000682106,0.002057116,0.001015121,0.000378529,0.000979297,0,0,0.000162054,0,0.001050061,0.000590474,0.000598651,0.000160307,0.000112263,0,0,0.000107004,0.001316294,0.000741385,0.000434511,0.000875622,0.000945724,0.001136073,0.568087962,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272455,0.000947176,0.505158307,0.015884453,0.755993715,0.15198883,0.142761498,0.201342495,0,0,0,0,0,0,0.216442629,0.008183875,0.001227224,0.007665603,0.00794969,0.004571689,0.00195803,0.00120528,0.00133767,0.001033017,0.001414368,0.00301837,0.005216222,0.002298364,0.009086698,0.000444522,0.000979551,0.001339165,0.004342136,0.002722599,0,0.003166662,0.004501859,0.007149161,0.003883432,0.001778198,0,0,0.002491917,0,0.001746168,0.001157985,0.003620307,0.001191615,0.004229377,0.006447094,0,0.002376372,0.004779553,0.003207584,0.000246173,0.000608836,0.000673313,0.000848392,0.435791664,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0,0.001247236,0.002562814,0.024626573,0,0,0,0,0,0,0.218215016,0,0,0,0.002476257,0,0.000433418,0.000245483,0.000908208,0,0.000110408,0.000656762,0,0.002985305,0,8.59E-05,0,0,0.000648825,0.001050793,0,0,9.21E-05,0.000640203,0,0.001889872,0.002251039,0.000820721,0.001833073,0.00011691,0.000460139,0.000314919,0.000725372,0.004234775,0.006176892,0.001163622,0.010492172,0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272447,0.001063051,0.759338314,0.017827706,0.043688679,0.158646471,0.236239697,0.316100798,0.145882353,0,0.216470588,0,0,0,0.219760451,0,0.000734363,0.001378334,0.002951879,0.003730107,0.000859188,0.000706266,0.006526423,0.002963573,0.000536813,0.00145035,0.003360968,0.003730026,0.00130113,0.000180166,0,0.000327566,0.001098011,0.001176967,0,0.001221754,0,0.001369737,0.000780425,0.004698909,0.008009833,0.005473985,0.000770422,0.000358935,0.003858088,0.000747933,0.000963522,0.001402686,0.00172543,0.003702433,0.005789722,0.003537807,0.002389776,0,0.000386205,0.002278912,0.00111051,0.001749085,0.402556878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272444,0.000377569,0.479366773,0.006331947,0.266064053,0.034513138,0.044256569,0.08831737,0,0,0,0,0,0,0.219125595,0.000373556,8.87E-05,0.000405392,0,0.000651547,0.000124926,5.23E-05,0.000133767,0,0,0.000385848,0.001129285,0.000455821,0.000480853,0.000161644,0,0.000178234,0.000532369,0.000110402,0,0.000158152,0.000203409,0.00025175,0.001350556,0,0.000662883,0,0.000746513,0,0.000507333,0,0.000404198,0,0.002118349,0.00061469,0,0,0.000268371,0,0.000305028,0,0.000555178,0.000752245,0.652506696,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0,0,0.955911695,0.972952267,0.969897654,0.079517276,0.078194743,0.075549678,0.766169154,0.736318408,0.646766169,0.216196834,0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.001849169,0.000809642,0.000451592,0.000211299,0.004887406,0.008837105,0.005694549,0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0,0.004705268,0,0.013173759,0.000146036,0.000635263,0.00506739,0.016819113,0.001598801,0.008412285,0.002138827,0.004050724,0.007374119,0.006379453,0,0.017305741,0,0.003003195,0.001448463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272405,0.002053192,0.637139808,0.03443269,0,0.096195591,0.122292456,0.167380575,0.092207389,0.086619062,0.020490531,0,0,0,0.21691787,0.034835142,0.00910807,0.004017071,0.005390388,6.52E-05,1.27E-05,3.82E-05,0.001464397,0.001089466,0.000694811,0.013403424,0.032794085,0.021205293,0.018756784,5.39E-05,5.22E-05,0,0.013181682,0.00169152,0.026522083,0.013829247,0.019366055,0.008250905,0.004920883,0.01495576,0.038695778,0,0.000743856,2.56E-05,9.44E-05,0.001866553,0.004286688,0.000641228,0.003377645,0,0.009151203,0.000305406,0.088638978,0.035092835,0.000107225,0,0.000136879,0.000127787,0.781234996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000272361,0.00034567,0.326574173,0.005775172,0,0.021973244,0.05306689,0.045513814,0,0,0,0,0,0,0.217487051,0.000193218,0.000305574,0,0,0.000108591,1.02E-05,0,0.000366099,0,0.000472091,0.00011767,0,0,0.000339425,0.000183534,0,0,0,0,0,0,0,0,0.000196275,0.0002663,0.000731933,0,0.000789019,0,0.000330356,5.58E-05,0.000166049,2.14E-05,0,0,0,0,0.000549521,0,0.000180808,0,0.000356541,0.000395046,0.616543644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272356,0.002764713,0.359124867,0.046365135,0.097363688,0.22556166,0.244269819,0.261529647,0.19726472,0.176402411,0.170839128,0,0,0,0.264307604,5.58E-05,0.000128144,0.000501212,0.000188739,0.000276908,7.65E-05,0.000132802,0.000225292,0.000112898,0.000258888,0.000380375,0.000752857,0.00021828,0.000134356,0.000259305,3.48E-05,0.000149331,0.000460277,0.000321349,0,9.05E-05,0.000168868,0.000119108,0,8.59E-05,0,6.02E-05,0.000417091,0.000107681,0.000212372,5.25E-05,0.000395459,3.74E-05,0.000305062,0,0,0,0.000191693,0.000146752,0.000354696,0.000723171,0.000903068,0.001463583,0.480573551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272341,0.001607921,0.231945927,0.02696536,0.169828119,0.136896728,0.15112771,0.172875243,0.131651557,0.11194324,0.1206149,0.104477612,0,0,0.216739689,0.001129255,0.000704791,0.011992246,0.00327651,8.14E-05,2.55E-05,2.01E-05,0.000246413,0.000203216,0.000561559,0.001557074,0.005144522,0,0.003068971,0.000212158,0.000255031,0.000395006,0.0017302,0.003063663,0.000146821,0.000336828,0.00140851,0.0009488,0.002430066,0.000137445,0.000248581,5.27E-05,0.005021027,0,0,0.001479465,0,0.000368706,0.00241853,0,0.000362424,0,0.000907348,0,0.000968862,0.000456689,0.001140833,0.001059883,0.804696862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272335,0.001594251,0.251867663,0.0267361,0.281471733,0.076946741,0.17947496,0.213559747,0,0.055643879,0,0,0,0,0.217513654,0,0.001867943,0.005012125,0.001094687,0,0.000693469,0.000112681,0.000415382,0.000604004,0.000197973,0,0.002590186,0.001097822,0.002948757,0.000341811,0,0.000828548,0.001253286,0.001031078,0.002962629,0.001109479,0.011095376,0,0.000934641,0.000687226,0,0,0.000812928,0,0.00090848,0.000711849,0,0.000515654,0.00261377,0.002404437,0.005200783,0.001223854,0.007591054,0.003236172,0.001579983,0.003604354,0.004292958,0.006237662,0.440061233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272316,0.003439779,0.241551049,0.057686219,0.158478233,0.035885442,0.140588114,0.162569112,0.015511119,0.054195477,0,0,0,0,0.288470923,0,0.001000508,0.003685386,0.000649262,0.000510379,0.000221808,0.00010262,0.000394261,0.000146767,0.00064151,0.001406566,0.002482635,0.000365941,0.001470843,0.000481566,0,0.000544337,0.000926101,0.001346513,0.000136333,0.000346486,0.001193588,0,0.000322451,0.000146036,0,3.01E-05,0.000658844,0,0.000719705,8.20E-05,0,2.94E-05,0.001029889,0.004843183,0,0.000992013,0.000255591,0.00122357,0.000263318,0.000519763,0.000646771,0.000872034,0.501841273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272277,0.000509067,0.782995375,0.008537211,0,0.02969258,0.021862191,0.047368091,0.015312132,0,0,0.094527363,0,0,0.217307485,0,0.000147858,0.000368539,0,0,0.000321239,0.000235422,0.00057731,0.000479817,0.000102794,0.000763486,0.001559489,0.001367462,0.000625815,0,0,0,0.000826281,0.000266148,0,0,0.000556496,0,0.00121036,0.001202646,0.001450056,0.001897447,0.001947308,0,0.001592789,0.001089096,0,0.003617593,0.000898102,0,0,0,0.001214058,0.000823337,0.000165225,0.000183689,0.000308017,0.000462639,0.64205332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272269,0.000664,0.735859125,0.011135493,0.169393214,0.503557498,0.512770929,0.375195514,0.530818767,0.563017479,0.339466421,0.482587065,0.577114428,0.104477612,0.216108713,0,0.000300645,0.002019592,0,0,0.000127476,8.65E-05,0.004217181,0.002320055,0.000432115,0.000270914,0.000690119,0,0.000265176,8.42E-05,0,0.000366103,0.000194093,0.001987241,0,0.000877683,0,0,0.000177582,0.004363886,0,0.003764777,0.000337392,0.000211259,0,0.000472379,0.000364871,0.000593136,0.000414884,0,0.002962815,0,0.001495208,0,0.000403584,0.001198606,0.001274641,0.001842621,0.335563865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272263,0.000287733,0.393098541,0.00482538,0,0.014062868,0.054899804,0.072109656,0,0,0,0,0,0,0.225995672,0.00056248,0.000547076,0.000493842,0,0.001835191,0.000397725,0.000655962,0.000176009,0,0.000504452,0,0.001129285,0,0.000494995,0.000481566,0,0.0003372,0.000676552,0.001111908,0,0.00036218,0.000514279,0.000717352,0.000920621,0.000635684,0,0,0.001041398,0,0,9.19E-05,0,0.000109543,0,0,0,0,0.000460064,0,0.000125043,0,0.000251066,0.000381792,0.608042225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000272202,0.000710219,0.801316258,0.01191061,0.092332008,0.045550086,0.063657168,0.094497964,0.044041451,0.029360967,0.078583765,0.104477612,0.203980099,0.203980099,0.216055785,0,0,4.42E-05,0,0,3.31E-05,4.63E-05,0,0,0,0,6.27E-05,0,0,1.52E-05,0,0,7.21E-05,0,6.82E-05,6.40E-05,3.45E-05,0,0,0.000317842,0.000524782,0,0.000108922,0,0,6.56E-06,0,3.21E-05,0,0,0,0,2.56E-05,0,6.80E-06,0,7.19E-06,0,0.833235285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
