ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272944,0.001224494,0.709889719,0.020535159,0,0.041229466,0.083026694,0.067071437,0.031827515,0.054928131,0.018480493,0.134328358,0,0,0.216418798,0,0,1.47E-05,4.53E-05,0.000228042,4.84E-05,8.05E-06,0.000274574,0.000118543,0,0,0,0,0,4.55E-05,8.69E-05,6.74E-05,0,0,0,0,0,0,0.000752386,0,0,0.000143458,3.94E-05,0,0.000403439,0.00029413,0.000424212,0,0,0.002337634,0,7.67E-05,0,7.58E-05,0,9.50E-05,0.000132031,0.786754081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272918,0.001678227,0.310743508,0.028144412,0.25426811,0.060999622,0.104494518,0.20350635,0.031379962,0.020037807,0.052930057,0.791044776,0.76119403,0.855721393,0.241249948,0.000133106,0.000157715,0.000265348,0,0.000228042,3.82E-05,0.000171033,0.000359059,0.000124188,0.000732882,0.000295543,0.000412279,2.57E-05,0.000120213,0.000402427,6.96E-05,0.000260126,0.000665461,0.000185318,0,8.81E-05,0.000157354,0.000161066,0.000261699,3.44E-05,0.001104805,0.000616338,9.19E-05,0.000489408,2.14E-05,0.000720906,9.96E-05,0.000627207,0.000157246,0.000226515,6.69E-05,0.000153355,0,0.00048524,0.000211223,0.000596812,0.000716419,0.792278247,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0,0.165097301,0.55721393,0,0.711442786,0.234048172,3.43E-05,0.000542147,0.004171857,0.014268674,0,0,0,0.002830229,0.001292683,7.61E-05,0,0,0,0,0.000885677,0.004219605,0.002047285,0.004763595,0.002596425,0,0,0,0,0.003476863,0.001142514,0.000939084,0.000674784,0.002650571,0.0009089,0.007147017,0,0,0.000314824,2.00E-05,0.002971876,0,0.000690096,0,0.000339372,0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000272841,0.001273968,0.575240128,0.021364862,0,0.155387846,0.137307806,0.188444853,0.148221344,0.101284585,0.15958498,0,0,0,0.216119243,0,8.87E-05,0.000331685,0.000188739,0.000684125,0.000239655,7.04E-05,0.000204171,0.000118543,1.14E-05,4.10E-05,0.000394354,0.00023754,0.000866242,3.54E-05,0,0,0.001070284,5.72E-05,0.000152064,7.36E-05,0.000253302,0.000146177,0.00046732,0.000463878,0.000662883,0.000130175,0.001036609,0.001013773,0.00022443,0.000265293,0.000340655,0,0.000717614,0.000706727,0,0.000472843,0.000301128,0.000335259,0.000160998,0.000671291,0.00080662,0.609350317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272768,0.000893796,0.758982568,0.014989247,0.204910514,0.279692361,0.444665278,0.470813008,0.286805556,0.402777778,0.394444444,0.955223881,1,1,0.216061882,9.45E-05,4.93E-05,0.000280089,0.000196289,1.63E-05,2.55E-06,2.01E-05,0.000450584,0.000434657,0.00024937,0,0.000134439,0.00014124,6.72E-05,8.08E-05,0.000220254,8.19E-05,0.000415913,0.000165603,0,0.000218515,9.98E-05,6.90E-05,8.41E-05,0.000343613,0.000952894,0.000337392,0.000390369,0,6.41E-05,6.92E-05,0,0.000107382,0,0,0,0.000549521,0,0.000254482,0.000452492,0.000504094,0.000732511,0.614427802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272767,0.000824792,0.762362149,0.013832029,0.017070983,0.23666042,0.166477511,0.186844851,0.243628186,0.150674663,0.187406297,0,0,0,0.23163899,0,0.000152787,3.69E-05,0.000369929,0,0.000109629,0.000122741,0.001006773,0.000524976,0.00014848,0,0.000412279,0.000597061,0.000583387,0,0,0.000115611,0.0017302,6.51E-05,0,0.000251112,0,0.000500793,0,0.002491195,0.002292469,0.000491476,0.000892271,0.001212595,0.001164897,0.000236457,0,0,0,0,0,0,0,0.000357315,0,0.000367858,0.000287901,0.839747396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0,0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008588167,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.030645834,0.018734871,0.022927584,0.149507671,0.090232375,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272734,0.003840132,0.680184988,0.062009411,0.188414951,0.04688961,0.076232919,0.087533322,0.027323355,0.029585799,0.019317786,0.034825871,0,0,0.215441435,0,0.002700878,0.003213657,0.004778873,0.003616087,0.001343596,0.002440742,0.001548881,0.001281393,0.001861712,0,1.79E-05,0,0,0.005536323,0.005912084,0.008516706,5.55E-05,0.005774432,0.002779103,0,0,0,0.005491013,0.00289494,0.015660604,0.015352654,0,0,0.001317189,0.068076566,0.008362123,0.000793161,0.005823827,0,0.003149919,0.001546326,0.00569856,0.004728603,0.000926713,0.010497384,0.014379846,0.557797548,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272702,0.001837066,0.54642476,0.030808197,0.429943764,0.087454829,0.181327795,0.173703017,0.05815161,0.130841122,0,0.019900498,0,0,0.2280593,0.000322031,0.000197144,0,0,0,0.000226907,0.000134814,0,0,0.000106601,0.000402267,0.000564643,0,0.000113142,0,0,6.74E-05,0.000393731,0,0,0,0.000172706,0,0.000112157,0.003977322,0,0.000316139,0.000872589,0.001077134,0.000462218,0.000784345,0,0.000524706,0,0,0.000156047,0.000306709,0,0.00022271,0,0.00027547,0.000225623,0.790629388,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272696,0.000328745,0.560120953,0.005513161,0.314723177,0.135522727,0.167229021,0.267935817,0.125874126,0.162587413,0.291958042,0,0,0,0.217723702,0.002292859,0.000359788,0.000272719,0.000709659,0,0.000191214,0.000104632,0.000520987,0,0,0.000355746,0.001039659,0.000526441,0.00114556,0,0.000266623,0.00026976,0.001131284,0,0.001746116,0,0.000963313,0.000289648,0.000158889,0.001185465,0.002623911,0.000796988,0.000190264,0,0,0,0,0,0,0,0,0,0,0.000217962,0,0.000463841,0.000780589,0.579561974,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.000974983,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272677,0.006287818,0.429562433,0.009148571,0.266853921,0.075610922,0.033914676,0.061010402,0.014380531,0.037610619,0.074115044,0.184079602,0.243781095,0.243781095,0.215976809,0.004237925,0.000808292,0.002019592,0.003638889,0.006075677,0.001119238,0.001161013,0.002464129,0.001337842,0.000637703,0.001059029,0.001989693,0,0.001329416,0.000237415,0.000168089,0.000390188,0.002212659,0.000691986,0.00162027,0,0.000963313,0.000718706,0.000518726,0.005326003,0.007623151,0.002558333,0.001033329,0,0.000897719,0,0.00130156,0.00083709,0.004042657,0,0.002775406,0.001559105,0,0.000347286,0,0.000908489,0.001316833,0.464011736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0,0,0,0.089552239,0,0,0.216124231,0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.0043865,0.000733386,0,0.00070263,0.00117056,0.0005035,0.002855327,0.005300232,0.006615017,0.000680097,0.0030475,0.000904531,0.002319107,0.001459113,0.004418877,0.0025674,0.002107099,0.003841693,0,0.003450479,0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272661,0.000329396,0.539843472,0.005524078,0.433285135,0.198293194,0.296251309,0.211084589,0.205933682,0.282722513,0.205933682,0.462686567,0.472636816,0.452736318,0.226339564,0,0.000828006,0.002373389,0.000807803,0.001058764,0.000693469,0.000877299,0.001246145,0.000502396,0.001469572,0.001280687,0.001846292,0.000423721,0.003525073,0.000683621,0,0.001305445,0.003327307,0.003517101,0.000136333,0.003056801,0.001592729,0.007851624,0.001364575,0,0.003714905,0.012701339,0.001305603,0.017520363,0,0.019389479,0,0.007809583,0.00458873,0.000199333,3.79E-05,0.000511182,0,0.000857727,0.000405702,0.001704074,0.002438906,0.613038548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.014738152,0.090141637,0.014787579,0.05243825,0.177013509,0,0,0,0.084577114,0,0,0.215963785,0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000217313,0.000352018,0.000293535,2.28E-05,0.000391321,0.00163119,0.001534382,0.002846223,0.000117866,0.000133312,0.000154149,0.002756119,0.000433723,0.002564116,0.001355761,0.003776496,0.000935265,0.001626275,0.000901984,0.000704313,0.000502103,0.000820102,0.000286216,0.001103446,0,0.000510983,0,0,0.001984271,0.001433403,0.001942492,0,0.000339164,0.000629958,0.000629888,0.000820051,0.643721882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272589,0.003136423,0.624332978,0.015196672,0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.000682705,0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0,0.001498126,0.002832288,0.001900067,0,0.000675315,0.00035023,5.80E-05,0.000327566,0.000743099,0.003820707,0.000833731,0.001008068,0.000913421,0.001407635,0.000518726,0.001795378,0.020922236,0.003987599,0,0.004216773,3.74E-05,0.002664467,0,0,0.003685279,0,0.000187256,0.001648562,0.002315635,0.000801241,0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272540,0.000458941,0.532372821,0.007696591,0,0.617163212,0.703268135,0.704415,0.699481865,0.705958549,0.707253886,1,1,1,0.216967473,0.000227568,0.000271074,0,0,0.000228042,5.10E-05,1.41E-05,0.000344978,0,0,0.000210711,0,0,0,5.22E-05,0,3.85E-05,0.0008651,0,0.000356564,2.17E-05,0,3.25E-05,0,0,0.000455732,0.000417091,0.000298517,0.000489408,0.000355347,0,0,0,0,0,0,0,0,0.037362288,0.152014608,0.0879256,0.125025692,0.526215274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272512,0.001313678,0.802561366,0.022030808,0.035150328,0.007185132,0.008620673,0.058420146,0,0,0,0,0,0,0.21620099,0,0.000556933,6.63E-05,3.77E-05,0,1.78E-05,0.000199203,0.001612245,9.60E-05,0.003569233,0.001937449,0.00059153,0.00010914,0,0.000298032,0,9.63E-05,0,0.00061707,5.77E-05,0.000602426,4.61E-05,0.001036777,0.001359902,0.001202646,0.036348069,0.007183523,0,0.00235746,0.000229773,0.001188053,0.000157473,0.000319705,0.003576636,0,0,0.000549521,0.000514586,9.70E-05,6.70E-05,0.00022764,0.000313645,0.527713873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272501,0.001803215,0.624866596,0.030240505,0.149431907,0.065412407,0.082840324,0.113040645,0,0,0,0,0,0,0.21602558,0.003684032,0.000138001,0.002270198,0.00327651,0.000157457,7.14E-05,4.43E-05,0.000246413,0.000208861,6.28E-05,0.000790851,0.002993502,0.002625784,0.002142622,0,0,0,0.000554551,0.000611155,0.000298885,0.000386326,0.000426007,0.000747129,0.000551438,0.000584142,0.001588156,0.000656187,0.00023947,0.000388904,0.000323286,0.000374871,0.000273167,0,7.15E-05,0,0.000305406,0.000191693,0,0.000413634,0.000541562,0.001013883,0.00141611,0.503044172,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0,0.000143442,0.000396358,9.94E-05,6.24E-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17E-05,0.000723616,0.00014125,0.000287843,0.000131289,0.000401895,0.000678636,0.000538592,7.44E-05,0.000357565,9.39E-05,0.000347332,0.000161483,0.000417785,0.000292859,4.29E-05,0.000951363,2.45E-05,0.000613419,0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0,0.001247236,0.002562814,0.024626573,0,0,0,0,0,0,0.218215016,0,0,0,0.002476257,0,0.000433418,0.000245483,0.000908208,0,0.000110408,0.000656762,0,0.002985305,0,8.59E-05,0,0,0.000648825,0.001050793,0,0,9.21E-05,0.000640203,0,0.001889872,0.002251039,0.001833073,0.000314919,0.000725372,0.004234775,0.00146488,0.001295133,0.006176892,0.001163622,0.010492172,0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272447,0.001063051,0.759338314,0.017827706,0.043688679,0.158646471,0.236239697,0.316100798,0.145882353,0,0.216470588,0,0,0,0.219760451,0,0.000734363,0.001378334,0.002951879,0.003730107,0.000859188,0.000706266,0.006526423,0.002963573,0.000536813,0.00145035,0.003360968,0.003730026,0.00130113,0.000180166,0,0.000327566,0.001098011,0.001176967,0,0.001221754,0,0.001369737,0.000780425,0.004698909,0.008009833,0.000770422,0.000747933,0.000963522,0.001402686,0.002479916,0.002262465,0.00172543,0.003702433,0.005789722,0.003537807,0.002389776,0,0.000386205,0.002278912,0.00111051,0.001749085,0.402556878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0,0,0.955911695,0.972952267,0.969897654,0.079517276,0.078194743,0.075549678,0.766169154,0.736318408,0.646766169,0.216196834,0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.001849169,0.000809642,0.000451592,0.000211299,0.004887406,0.008837105,0.005694549,0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0,0.004705268,0,0.013173759,0.000146036,0.000635263,0.016819113,0.002138827,0.004050724,0.007374119,0.006880324,0.00341298,0.006379453,0,0.017305741,0,0.003003195,0.001448463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272356,0.002764713,0.359124867,0.046365135,0.097363688,0.22556166,0.244269819,0.261529647,0.19726472,0.176402411,0.170839128,0,0,0,0.264307604,5.58E-05,0.000128144,0.000501212,0.000188739,0.000276908,7.65E-05,0.000132802,0.000225292,0.000112898,0.000258888,0.000380375,0.000752857,0.00021828,0.000134356,0.000259305,3.48E-05,0.000149331,0.000460277,0.000321349,0,9.05E-05,0.000168868,0.000119108,0,8.59E-05,0,0.000417091,5.25E-05,0.000395459,3.74E-05,0.000282595,2.25E-05,0.000305062,0,0,0,0.000191693,0.000146752,0.000354696,0.000723171,0.000903068,0.001463583,0.480573551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272269,0.000664,0.735859125,0.011135493,0.169393214,0.503557498,0.512770929,0.375195514,0.530818767,0.563017479,0.339466421,0.482587065,0.577114428,0.104477612,0.216108713,0,0.000300645,0.002019592,0,0,0.000127476,8.65E-05,0.004217181,0.002320055,0.000432115,0.000270914,0.000690119,0,0.000265176,8.42E-05,0,0.000366103,0.000194093,0.001987241,0,0.000877683,0,0,0.000177582,0.004363886,0,0.000337392,0.000472379,0.000364871,0.000593136,0.001136147,0.002760593,0.000414884,0,0.002962815,0,0.001495208,0,0.000403584,0.001198606,0.001274641,0.001842621,0.335563865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272106,0.001282431,0.64603344,0.021506785,0,0.051506136,0.058536082,0.222530281,0.008836524,0,0,0.054726368,0,0,0.216054123,0.012803943,0.000852649,0.003501117,0.00569992,0.006151691,0.001682682,0.000758582,0.003632831,0.002032165,0.001269695,0.00313604,0.01291508,0.010759937,0.005229271,0.000553969,0.000643374,0.000862268,0.005911516,0.001003478,0.002616552,0.002512323,0.002667342,0.003471715,0.003037582,0.003582166,0.008286034,0.001979188,0.00200105,0.006523981,0.002425978,0.003714106,0.001992512,0.003055499,0.002933356,0.002410119,0.002846742,0.002440895,0,0.002123491,0.002216742,0.003060871,0.003593001,0.742186696,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272092,0.00067051,0.782461757,0.011244664,0,0.103208751,0.073455789,0.134616839,0.094804011,0.061075661,0.05834093,0.288557214,0.482587065,0.313432836,0.215974038,0.000326325,0.00021193,0.000316943,0.000430325,0.000184605,7.65E-05,7.44E-05,0.000654754,0.000451592,0.000112312,7.66E-05,0,0,0.000102535,0.000117866,0,0.000192686,0.00038264,0.000279949,0,0.000497394,0.000168868,0.000157005,0.000355163,0.001151104,0.001173855,0.000385211,0.000449416,0.000782179,0.000772145,0.00113038,0.000510983,0.000500301,0,0,0.000967491,0.000600639,0,8.53E-05,0,0.000170076,0.000256265,0.611191663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272086,0.000477819,0.559409463,0.008013188,0.030887133,0.048963795,0.114325843,0.094502728,0.049937578,0.058676654,0,0.064676617,0,0.149253731,0.215982074,0.00415205,0.001774299,0.001253031,0.001426867,0.008985921,0.002414394,0.000903457,0.002633098,0.002066034,0.000453055,0.000985143,0,0.002722084,0.003065435,0.000188585,0.000741909,0.000500983,0.001203376,0.000508639,0,0.005272136,0,0.001524035,0.002995523,0.002860579,0.003300603,0.001732122,0.001256397,0.000428232,0.002487429,0,0.000600967,0,0.001255111,0.003415845,0.001201561,0.000728435,0,0.000791256,0.002701078,0.002000502,0.00286072,0.484782935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272084,0.002170368,0.620775525,0.036397777,0.022426855,0.114611879,0.12399706,0.114707498,0.101440753,0.114672155,0.079976478,0,0,0,0.25329309,5.58E-05,0.000108429,0,9.06E-05,0.000314914,6.37E-05,0.000352127,0.000436503,0,0.000727172,0.000733385,0,7.70E-05,0,0.000166696,1.74E-05,5.78E-05,0.00032164,0.000546097,4.72E-05,0.00028733,6.14E-05,0.000651031,0.000107484,0.000206168,0.002637721,0.000263006,3.94E-05,0.000801842,2.67E-05,0.000536354,0,0.000388039,0,7.25E-05,9.36E-05,0.000115016,0.000129599,0.000152022,9.81E-05,0.000273041,0.000344764,0.658197452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272030,0.001882635,0.584845251,0.01076431,0,0.524650273,0.666786885,0.569649064,0.294566254,0.305052431,0.336510963,0.313432836,0.278606965,0.273631841,0.216063821,0.001416935,0.000936436,0.003375814,0.003012276,0.00123794,0.00058129,0.000883335,0.004970501,0.001891042,0.007018539,0.001502344,0.001129285,0.00014766,0.001813804,0.002377521,0.00159974,0.001979845,0.002889212,0.008248626,0,0.003196844,0.001535161,0.004022587,0.00464049,0.00131432,0,0.017738306,0.000984123,0.007487503,0.00085497,0.008748911,0.001108737,0,0,0,8.03E-05,0.001290735,0,0.003864861,0,0.00449365,0.002346647,0.808203158,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272017,0.000606714,0.65208111,0.010174784,0,0.205800801,0.24263964,0.171565311,0.198198198,0.242242242,0.129129129,0.034825871,0.094527363,0,0.216191569,0,0,0.000176899,0.000150991,0.000352921,8.92E-05,0.000152924,0,0,0.000285539,0.000804534,0.000770782,0.00025038,0,6.40E-05,0,8.19E-05,0.000454732,0,0.000367051,0,0,0.000219266,8.41E-05,0.000463878,0.003894436,0.001017489,7.54E-05,0.001437635,8.82E-05,0.000853552,0.000237816,0.000331907,0,0,0,0.000779553,0.000364022,0.000122442,9.30E-05,0.000227122,0.000295645,0.644255309,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271936,0.000677019,0.572927784,0.011353836,0,0.085271906,0.109440831,0.160529532,0.083107498,0.085817525,0.083107498,0,0,0,0.242060491,0.002537602,0.001335653,0.001687907,0.003050023,0.002383577,0.000558344,0.000794801,0.001682648,0.001670891,0.001420079,0.001111023,0.00135335,0.000558541,0.001725412,0.000341811,0.00049847,0,0.001464015,0.002105529,0.003717706,0.002532847,0.00252534,0.001422523,0.001364575,0.004810583,0.015978235,0.001482399,0.000469099,0,0.000526341,0.004406176,0.001050889,0,0.001824056,0.003008118,0.00079361,0.002952077,0.002033566,0.000278571,0,0.000301405,0.000312124,0.827322329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271918,0.001003811,0.56261117,0.016834245,0,0.046088254,0.03124363,0.044463697,0.042883779,0.018645121,0.019888129,0,0,0,0.216066593,0.001919303,0.000537218,0.001311997,0.001087137,0.000727561,0.000280447,0.000132802,0.000619553,0.000293535,0.000338839,0.000853791,0.001281649,0.000603481,0.001619342,0.000139755,0,0.00030348,0.001203376,0.000451466,0.000665936,0.001758988,0.001596567,0.000965042,0.00118232,0.001116743,0.00255486,0.001737435,0.000360845,0.001332762,0.000860314,0.001280329,0.00035351,0.002757759,0.001864082,0,0,0.00115016,0,0.000394153,0.000258609,0.000523157,0.000547718,0.769219819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271858,0.001820141,0.713802917,0.012380048,0,0.415139651,0.439049875,0.462948632,0.492063492,0.562238931,0.531328321,0.402985075,0.412935323,0.402985075,0.219950547,0,0,0,0,0.003594368,0.000683271,0.001436678,0,0,0.000137059,0.000262705,0,0,0,0,0,0,0.000998192,0.00079253,0,0,3.07E-05,0.000981284,0.000859869,0.000223349,0.00240295,0.003150761,5.58E-05,0,0.001464137,0,0,0,0,0,0,0.000485623,0,0.00067248,0,0.001188572,0.001428468,0.664974276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
