ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272931,0.000408165,0.513874066,0.006845053,0,0.03687464,0.019070605,0.051427315,0.037463977,0,0,0.368159204,0.323383085,0.343283582,0.267969872,0.013078743,0,0.001761614,0.001072038,0.002264126,0.000517552,0.000307859,0.000478745,0.0002766,0,0.000779905,0.003136903,0.003184325,0.011070215,0,0,0,0,0.001634348,0.011286795,0.001462713,0.008598918,0.00983276,0.00033883,0.000348018,0,0,0.000547828,0.000362686,0.000630541,0,9.00E-05,0,0,0,0.00211778,6.39E-05,0,0.000991659,0,0.000669424,0.000399355,0.923695081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272905,0.000390588,0.248843828,0.00655029,0,0.309091454,0.219572714,0.318865146,0.289355322,0.169415292,0.298350825,0.019900498,0,0.174129353,0.222075693,5.58E-05,0.000428789,0,4.53E-05,0,2.80E-05,8.05E-06,7.74E-05,5.08E-05,0.000304575,0.000153245,0.000501905,0,8.13E-05,0,0,0,0.000399277,0,0.000124522,0.000275719,0.000111674,0.003383464,0,0.001503652,0,0,0.000206666,0.000668566,9.35E-05,0,0,0,0,0.000353363,0,0.000383387,0,0.000192822,0,0.000382952,0.000413091,0.613201439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272904,0.016844764,0.49324084,0.006190024,0,0.630325301,0.048609639,0.286951935,0.537974684,0,0.134493671,0,0,0,0.216762135,0,0,0,0,0.000380069,4.84E-05,0.000362188,0,0,0,0.001376464,0.000609456,0,0,0.000292981,0,9.15E-05,0,0,0,0,0,0.004198257,0,0.000504759,0,0,0,0,0.000144276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272902,0.002398862,0.472785486,0.026288497,0.392181764,0.045850399,0.101588962,0.15607022,0.018982229,0.026655897,0,0.069651741,0.12437811,0.12437811,0.243993878,3.43E-05,0.00035486,6.63E-05,1.51E-05,0,3.31E-05,1.61E-05,0.00019009,0.000355629,0.00012183,6.57E-05,0.000466054,0.000462241,6.01E-05,3.70E-05,0.000104331,9.63E-05,0.001048102,2.17E-05,8.12E-06,0.00049536,0.000549781,0.000455732,0,9.56E-05,0,0.000165178,0.000488781,0.000107058,0.00019504,0.00039794,0.000401716,4.15E-05,0,0,0.000586291,0.000447284,7.81E-05,0.000110291,0,0.000199833,0.000286093,0.654451871,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272892,0.000751231,0.520988972,0.012598391,0.325961875,0.0205905,0.039470106,0.122530205,0,0,0,0.074626866,0,0,0.219096221,0.000437962,0.000108429,0.000648628,0.000905948,0,7.90E-05,6.84E-05,4.22E-05,0.000174992,0,0.000139562,0.000197177,0.00023754,0.000296997,0,0,9.63E-06,0.000216275,0,0.000125875,0.000243007,0.000661455,0,0,0.000223157,1.03E-05,0.000283162,8.86E-05,0.000176973,0.000197712,0.000640164,0,0,0.000385968,0,0.000334386,0.000319489,0,4.80E-05,0,4.09E-05,9.58E-06,0.88176095,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272872,0.000407514,0.489505514,0.006834136,0,0,0,0,0,0,0,0,0,0,0.24409336,0,0.007678773,0,0.000324631,0,0,0,0,0,4.00E-05,0.038861174,0.03388752,0.01301336,0.005565161,0.000170063,0,0.000139697,0.02247596,0,0.007373841,0.019879805,0.013624259,0.140669235,0,0.024592407,0.000432773,0.000589922,0.011825876,0.202671642,0.000943139,0.064789236,0.003727926,0.023326248,0,0,0.016244485,0.001878594,0.010972109,0.000461776,0,0.00072436,0.000774557,0.712059523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272871,0.000781827,0.299893276,0.013111497,0,0.08355836,0.127843849,0.232005808,0.048895899,0.109621451,0.082018927,0.547263682,0.517412935,0.547263682,0.221769488,0,0.00049779,0.004702552,0.000883299,0,0.000175917,0.000164997,0.004639603,0.000451592,0.007096586,0.000949569,0.001102397,7.06E-05,0,0.000688673,0,0.0005058,0.001580471,0.004153885,0.000296415,0.000766405,4.30E-05,0,0,0.00205623,0,0,3.28E-05,0,0,0.002064674,0,0.005098193,0.000491752,0,0,8.95E-05,0,0.000215488,3.66E-05,0.00043799,0.000483772,0.602187169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272870,0.004295818,0.305229456,0.026495922,0.312547582,0.000454545,0.046422078,0.034558937,0.019662921,0.018459069,0,0,0,0,0.216047749,0,0.000808292,0.043222207,0,0.002361858,0.000767405,0.000209264,0.005378842,0.004132068,0.001024132,0.002744719,0.007931884,0.009732735,0.004751954,7.07E-05,0.0003014,0,0.004070406,0.006505847,0,0.00141598,0.001924233,0,0.001671561,0.001179543,0,0.003881685,0.00152539,0.000699154,0.000737412,0.004856021,0.003756849,0,0.022480487,0.001304726,0.011971029,0.002888179,0.001806767,0.003776043,0,0.005181631,0.006057572,0.758574838,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272851,0.000322886,0.275346852,0.005414906,0,0.663285968,0.399193606,0.649969508,0.690941385,0.371225577,0.742451155,0.616915423,0.353233831,0.31840796,0.227835396,7.73E-05,0,0,0,0.000418076,0.000124926,6.44E-05,0,0,0,0,0.002168945,0,0.000183855,0.00013302,0.000295604,0.000289028,0,0,9.34E-05,0.000224314,7.73E-05,0.000248581,0,0.000377241,0,0,0,5.03E-05,6.68E-05,0,0,0,0,0,0,0.002517572,0,0.00214141,0.005096643,0.004846229,0.00682649,0.547583723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272841,0.001273968,0.575240128,0.021364862,0,0.155387846,0.137307806,0.188444853,0.148221344,0.101284585,0.15958498,0,0,0,0.216119243,0,8.87E-05,0.000331685,0.000188739,0.000684125,0.000239655,7.04E-05,0.000204171,0.000118543,1.14E-05,4.10E-05,0.000394354,0.00023754,0.000866242,3.54E-05,0,0,0.001070284,5.72E-05,0.000146177,0.00046732,0.000463878,0.000662883,0.003930427,0.000130175,0.000572245,0,0.001036609,0.001013773,0.00022443,0.000265293,0.000340655,0,0.000717614,0.000706727,0,0.000472843,0.000301128,0.000335259,0.000160998,0.000671291,0.00080662,0.609350317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272821,0.000512321,0.717893988,0.008591797,0,0.17467096,0.228377049,0.101815684,0.18969555,0.229508197,0.018735363,0.68159204,0.611940299,0.189054726,0.216645195,0,0.000783649,0,0.007232481,0.009952383,0.001417532,0.002857258,0.006899562,0.002585365,0.002324284,0.006211877,0.003307192,0,0.001555699,0.000596064,0.001153436,0.000737023,0.002473298,0.008573918,0.003858814,0.001205686,0.006399794,0.031196918,0.005308335,0.008719054,0,0.011078731,0,0,0.001293143,0.005525021,0.001455819,0,0.030237013,0.006034358,0.007122428,0.003884984,0.003762193,0.001596764,0.003574219,0.003637708,0.005019189,0.544013616,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272808,0.010128601,0.486481679,0.041910938,0.140247032,0.168832631,0.193747284,0.236732003,0.151886234,0.148331029,0.174007505,0.074626866,0,0,0.219345065,0,0.000394289,0,0,0,2.55E-06,4.02E-06,3.52E-05,3.39E-05,3.24E-05,0,0,0,0,9.93E-05,0.000127516,0.000115611,0,5.91E-06,0,0.002808595,0.000197578,0.001077184,0,0.001856983,0,0,0,0,0.000288552,3.46E-05,1.93E-05,0.000102501,0,0,0,0,0,0.000180068,0,0.000185692,7.48E-05,0.839337849,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
ENSG00000272807,0.000437459,0.188189256,0.007336325,0.012050991,0.201723951,0.240181326,0.279561905,0.185385656,0.198917456,0.202976996,0,0,0,0.255565935,0,0.001212438,0.006102999,0.00155521,0.00122708,0.0005303,0.000175057,0.000591391,0.0002766,0.001619956,0.002405392,0.003468519,0,0.001877446,0.000557337,0,0.000838183,0.001846656,0.002513623,0.001413049,0.002813268,0,0,0,0.006391847,0,0.000837689,0.000144338,0.002171747,0,0.007728109,0.000347083,0.006928564,0.008236841,0,0.000653168,0.000677316,0.004288214,0.000354425,0.000444734,0.000810624,0.001111494,0.54188668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272791,0.0005644,0.392387051,0.009465169,0.161080859,0.144518201,0.139035332,0.118531523,0.104925054,0.043897216,0,0,0,0,0.21599399,0.003550926,0.000621005,0.001496267,0.001102236,0.001471411,0.000446166,0.000156948,0.000415382,0.000107253,0,0.0005172,0.002437822,0.001129922,0.002630546,0.000117866,0,0.00023604,0.001386378,0.000193204,0.00070111,0.001944052,0.000498239,0.000870034,0,0.001423953,0,0.000542728,0.000449416,0.000557138,0.000491608,0.001268794,0.000295663,0.000180597,0.000165823,5.44E-05,0,0.000319489,0,0.000333788,0,0.000418122,0.000480489,0.786896507,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272787,0.000387333,0.562077552,0.006495704,0.306374272,0.045120846,0.066877644,0.095300122,0.00755287,0,0,0,0,0,0.216588665,0,0,0,0,0.00123251,0.000147872,0.000726387,0.000316817,0.000203216,0.000517777,0,0,0,0,0.000197004,0,0.000245674,0.001314286,0,0,0.000383203,0.00103943,0.008230794,0,0.001052025,0.000475846,0.00120344,5.90E-05,0.002809725,0,0.003443046,0.000128549,0,0.001426652,0,0.00055954,0,0,0.000266543,0,0.00035896,0.000454355,0.764617526,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272758,0.017515274,0.326040555,0.030819114,0.215925741,0.118549669,0.088094923,0.102326371,0.437933426,0.477115118,0.445214979,0.039800995,0,0,0.243304986,0.001378292,0.002065087,0.010016879,0.003850277,0.000836152,0.000563443,0.0002153,0,0.000609649,0.000479705,0.001904611,0.005467175,0.001669203,0.002156765,0.000498404,0.000869424,0.001377702,0.005345874,0.002391392,0.000898721,0.004976961,0.001520488,0,0,0.006187287,0,0.001321425,0.001876394,0.001962001,0.001752689,0.009867757,0.002497067,0.004693071,0.009108843,0.001594665,0,0.001226837,0.000958654,0.036063541,0.131960216,0.065078388,0.086618211,0.656187064,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272754,0.000844321,0.510494486,0.014159543,0.664928247,0.13043915,0.136677419,0.256590354,0,0,0,0,0,0,0.21734628,0,0,1.47E-05,7.55E-05,9.77E-05,2.29E-05,5.03E-05,0.00019713,0,0.000150384,0.000388584,0.000331616,1.93E-05,4.60E-05,5.89E-05,0,6.26E-05,0.000133092,0,3.93E-05,4.67E-05,0,0.000704313,0,0.000201904,5.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000171194,0,0.00012397,6.52E-05,0.912068564,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0,0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008588167,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.030645834,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272721,0.000749929,0.573461402,0.003471654,0.146318591,0,0.000209302,0.003749436,0.015706806,0,0,0.184079602,0.089552239,0.064676617,0.215988448,0,0,0.0009582,0.000853101,0.000200894,0,6.64E-05,0,0,0,0,0,0,0.000731886,0,0.000173885,0.00030348,0.001164558,0,0.000208438,0,0,0,0,0.000124862,0,0,0.000226348,0,0.000341988,0,0,0,0,0,0,0,0,1.51E-05,0,1.56E-05,0,0.839638363,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272719,0.000290988,0.613482746,0.004879966,0.269359791,0.003712062,0.013480545,0.131573966,0,0,0,0,0,0,0.217903269,0,0.000152787,0,0,0.000141169,4.59E-05,0.0002153,0,0,0,0.000155981,0,0,0,0,0,0,0,0.000640727,0,0,0,0.000939084,0,0.000704006,0,0,0,0.000163864,0.00012023,0,0,0,0,0,0,0,0,5.50E-06,0,3.62E-06,0,0.927526399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0,0.626865672,0.253731343,0.243781095,0.215950484,0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.000284562,0.001593944,0.000905623,0.003033395,0.000232633,9.07E-05,0.000500033,0.000747358,0,0.001483322,0,0,0.003775499,0.003913528,0.000395459,0.000456875,0.001966631,0.002410297,0.000436849,0,0.006306176,0.00323463,0.005405751,0,0.000525676,0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272693,0.080547735,0.382426183,0,0,0.539142857,0.030827988,0.18155261,0.336233368,0.034288639,0.219549642,0.104477612,0,0,0.241318117,0,0,0,0,0,7.65E-06,2.82E-05,4.22E-05,0,3.81E-06,0.000169664,0.000376428,0.00014766,2.47E-05,0,0,0,0.000105365,3.75E-05,0,0,0.000137445,0,0,7.97E-05,0,0,9.84E-06,2.40E-05,6.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272690,0.014367784,0.466737816,0.019585367,0.164965823,0.170821634,0.021392405,0.207868554,0.150323276,0,0.135237069,0,0,0,0.273266803,0,0.00021193,0,0.000105694,0,7.65E-06,4.02E-05,0,0.000112898,9.71E-05,0.000336591,0.000358503,0,0.000236891,0,0,0,0.000449186,5.32E-05,0.000129936,0.00011683,0.000489649,0,0,0.000337392,0,0,0.000213227,0.000495962,0.000160307,0,0,0,0,0,0,0,0,0.000240825,0,0.00022162,4.53E-05,0.865622524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87E-05,0.001380417,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272668,0.000432251,0.456776948,0.007248987,0,0.02979617,0.032636115,0.097772633,0.021887825,0,0,0,0,0,0.217638907,0,0.00021193,0,0,0,0,8.05E-06,0.000239373,0,0.000376911,0,0,0,0,0,0,0,0.001253286,0,0,0,0,0.000718123,0,0.000292229,0,0,1.97E-05,0.000978816,0,0,0.000128549,0,0,0,0,0,0.000453598,0.000477731,0,0.000502638,0.000308065,0.834387365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272663,0.000317027,0.462291,0.005316652,0,0.117263538,0.123642599,0.080925578,0.102888087,0.077617329,0,0.184079602,0.094527363,0,0.215948821,0,0.000581576,0,0.001170182,0.000841582,2.55E-05,4.43E-05,0.001168701,0,0.000192263,0,0.001801479,0.000950161,0.000201534,0,0.000208662,0,0.000560097,0.000205033,0.000133996,0.00024768,0.002027317,0,0,0.000281603,0,0.000790495,0.000449416,0.000207561,0.00037405,0,9.64E-05,0,0,0,0,0.000191693,0,0.000712409,0,0.000545538,0.000412057,0.902211487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272661,0.000329396,0.539843472,0.005524078,0.433285135,0.198293194,0.296251309,0.211084589,0.205933682,0.282722513,0.205933682,0.462686567,0.472636816,0.452736318,0.226339564,0,0.000828006,0.002373389,0.000807803,0.001058764,0.000693469,0.000877299,0.001246145,0.000502396,0.001469572,0.001280687,0.001846292,0.000423721,0.003525073,0.000683621,0,0.001305445,0.003327307,0.003517101,0.007851624,0.001364575,0,0.003714905,0.001054137,0.012701339,0.001700328,0.002843423,0.001305603,0.017520363,0,0.019389479,0,0.007809583,0.00458873,0.000199333,3.79E-05,0.000511182,0,0.000857727,0.000405702,0.001704074,0.002438906,0.613038548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.014738152,0.090141637,0.014787579,0.05243825,0.177013509,0,0,0,0.084577114,0,0,0.215963785,0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000217313,0.000352018,0.000293535,2.28E-05,0.000391321,0.00163119,0.001534382,0.002846223,0.000117866,0.000133312,0.000154149,0.002756119,0.000433723,0.000935265,0.001626275,0.000901984,0.000704313,0.000188239,0.000502103,1.33E-05,0.000259566,0.000820102,0.000286216,0.001103446,0,0.000510983,0,0,0.001984271,0.001433403,0.001942492,0,0.000339164,0.000629958,0.000629888,0.000820051,0.643721882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0,0,0,0.216046086,0.00076858,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0,0,0,0.000585613,0.001003809,0.000449401,0.000579852,8.59E-05,4.64E-05,0.000149331,0.000998192,0.000163632,0.000430411,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0,0.00037755,0.00024275,0.001013773,0.000101528,0.000974664,0.000144618,0.001200723,0,0.000425848,0.000728962,0.000741214,0.000838584,0.000271348,2.13E-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272630,0.002074023,0.360903593,0.032063669,0.141127372,0.13146249,0.144211047,0.280175006,0.106227106,0.092241092,0.047952048,0,0,0,0.21624505,0,0.000162644,0.000899234,0.000747407,0.00011945,2.04E-05,4.02E-05,0.000401301,0.000118543,0.000218913,0.000153245,0.000322653,9.63E-05,0.000639958,9.93E-05,4.06E-05,0.000125246,0.000515733,0.00021489,0.000318071,0.000107484,0,0,2.26E-05,0.000146115,0,0,6.89E-05,0.000244704,0,0.000905458,6.43E-05,0.000324586,0.00081768,0.000199333,0,0.000408946,0.00017534,7.20E-05,0.000138859,0.000201778,0.000321591,0.419382645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000272606,0.000258439,0.451974386,0.004334108,0,0.02831681,0.009478448,0.017860301,0.021551724,0,0,0.049751244,0,0,0.216217894,0,0.003459884,0.015485992,0.011437588,0,0.000701117,0.000185118,0.000887087,0.003894982,0.00147909,0.00435926,0.014913735,0.007177571,0.010631791,0.000926088,0.002816934,0.0015174,0.002473298,0.005161306,0.003275458,0.006706046,0.005532171,0,0,0.004651756,0,0.002359687,0,0.003790726,0.006660753,0,0.003522247,0.003004249,0,0.00516454,0.002104404,0.001635783,0,0.000425071,0.000997053,0.001127183,0.001466618,0.455536725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272599,0.000580674,0.348274635,0.00835162,0,0.30027633,0.513830031,0.422914609,0.300312826,0.516162669,0.368091762,0.412935323,0.432835821,0.427860697,0.220113764,0.018433041,0.002227731,0.008999713,0.01260777,0.005027772,0.0015858,0.001221377,0.006941804,0.007236764,0.001808411,0.000738858,0,0.003145805,0.015288282,0.001380713,0.000788278,0.002211068,0.002035203,0.00127554,0.002803088,0.002729151,0.00735332,0.010827084,0.002733228,0.004011509,0,0.007244239,0.003162315,0.003605013,0.001365281,0,0,0.002596686,0,0.0033343,0.004413899,0.002440895,0.003489653,0.000273602,0,0.000530882,0.000730507,0.624025302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272589,0.003136423,0.624332978,0.015196672,0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.000682705,0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0,0.001498126,0.002832288,0.001900067,0,0.000675315,0.00035023,5.80E-05,0.000327566,0.000743099,0.003820707,0.001407635,0.000518726,0.001795378,0.020922236,0.000316241,0.003987599,0.001367031,0.001073658,0,0.004216773,3.74E-05,0.002664467,0,0,0.003685279,0,0.000187256,0.001648562,0.002315635,0.000801241,0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272576,0.000352831,0.249733191,0.005917095,0,0.065924466,0.083472906,0.117957755,0.054187192,0.022988506,0.091954023,0,0,0,0.216484749,0,0.000266145,0,0,0,0,1.01E-05,0,0.000158057,0.001018421,0.000197029,0,0,0,0,0,0.000274577,0.000410368,0.000325292,0,0.000453301,0,0.000883844,0,0.003076375,0,0.000896681,0,0.000495962,0,0,0,0,0.003107757,0,0,7.67E-05,0.000137223,0.000186268,0,0.000289313,0.000299071,0.715713836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0,0.015281174,0.149253731,0.074626866,0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61E-05,5.63E-05,0.000176009,0.000124188,1.71E-05,3.56E-05,0.000367466,0.00015408,0.000159106,1.85E-05,4.06E-05,5.30E-05,0.000854009,9.86E-05,0.000110987,0.000336471,0.00025771,0,0,0.000116892,0,0.000283162,0.000203385,0.000117982,0.000138933,0,0,0,0.000666152,0,0.000494892,0.000217252,0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272540,0.000458941,0.532372821,0.007696591,0,0.617163212,0.703268135,0.704415,0.699481865,0.705958549,0.707253886,1,1,1,0.216967473,0.000227568,0.000271074,0,0,0.000228042,5.10E-05,1.41E-05,0.000344978,0,0,0.000210711,0,0,0,5.22E-05,0,3.85E-05,0.0008651,0,3.25E-05,0,0,0.000455732,0.000158121,0.000417091,8.00E-05,0,0.000298517,0.000489408,0.000355347,0,0,0,0,0,0,0,0,0.037362288,0.152014608,0.0879256,0.125025692,0.526215274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
