ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000273033,0.003520501,0.4037709,0.058821603,0.027967801,0.132372603,0.177143927,0.177075992,0.124383562,0.140456621,0.092785388,0,0,0,0.217556329,3.43E-05,0.000331685,0.000264235,0.000917596,0.000260051,0.000239446,0.00171785,0.001507189,0.000713847,0.000484362,0.0013892,0,0,0.002576209,0.001669294,0.002620525,0.003438217,0.000216862,0.001924398,0,0.001723218,4.60E-05,0.001364575,0.000820721,0.000557892,0,0.001663579,0.001318725,0.001385199,0.000229773,0.003039338,0.001012325,0.0009884,0.002041341,0.002935634,0.000778005,0.000549521,0.000375457,0.000793256,0.000930463,0.00185165,0.002902028,0.530735644,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ENSG00000273032,0.001527851,0.599430808,0.02562255,0.178067456,0.050973488,0.013697183,0.131120994,0.007042254,0,0,0,0,0,0.220391704,8.59E-06,0,2.26E-05,0.000287767,6.88E-05,0.000221337,0,0,0,1.92E-05,0,0,1.77E-05,0,0,0,0.000238457,0,0,0,0,0,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898151,0,0.000649656,0.000157271,0.912262765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273018,0.026310667,0.336535041,0.083352438,0.015307315,0.191115578,0.006386935,0.080907979,0.349030831,0,0.360218551,0.189054726,0,0,0.209059901,0,0.006390459,0.000958794,0.001422545,0.000441067,0.001511127,0.004435433,0,0.005154924,4.10E-05,2.69E-05,0,0.000116677,0.003429893,0.00037675,0.00416201,0.000232912,0.010180665,0,0.00134731,0,0.00022468,0.006836896,0,0.021986255,0.002124897,0.003976073,0,0,0.00078016,0.00617672,0.000318159,0.047784885,0.000977785,0.002092998,0,0,0,0.000169084,0,0.000323453,0.000391298,0.630507297,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
ENSG00000273015,0.006289771,0.302383493,0.021626874,0,0.134537979,0.21798746,0.180074452,0.119642306,0.153561517,0.102168774,0.358208955,0.606965174,0.099502488,0.21647228,0.001687441,0.006044033,0.002498905,0.001075053,0.00042322,0.000118717,0.000922288,0.000846735,0.000281731,0.000566458,0.002572261,0.001476602,0.00212848,0.000143123,0.000318789,0.000443177,0.001197831,0.00096602,0.000660692,0.000571037,0.001608081,0.000619901,0.003168432,0.000775544,0.000964356,0,0.001144448,0.000708568,0.000351762,0.001421388,0.002243459,0.001571514,0.00172787,0.003179232,0.001857422,0.002202491,0.001239617,0.000836678,0.002604574,0.004977941,0.006848156,0.010947085,0.46085813,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000273010,0.000833255,0.596940591,0.013973952,0,0.188026726,0.124317743,0.103302964,0.191536748,0.098737936,0.071269488,0.353233831,0.084577114,0,0.216164135,0,0.000117932,0.000279334,8.69E-05,1.02E-05,2.82E-05,0.00019009,0,4.76E-05,4.93E-05,0.000215102,0,0.000120213,0,8.11E-05,0,0.000310549,5.72E-05,0,0.000438238,0.00031087,0.000102866,0,0,0.000185964,5.23E-05,0.000814092,0.000357565,0.00023378,0.00024046,0,0.000224961,0.000183037,0,0,0,0.000127796,0,0.000172204,0.000174389,0.000469642,0.000722112,0.437656282,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273008,0.000939364,0.593383138,0.015753447,0.053116875,0.035177483,0.027739073,0.095202714,0.016556291,0,0,0.104477612,0.084577114,0.179104478,0.215990665,0,0.000604403,0.001170182,0.000754709,0.000132575,0.000167009,0.000302736,0,9.14E-05,0.000106724,0.000152364,0.00019902,0.000251033,0,7.54E-05,0,0.000837372,0.000270091,0,0.00033562,0,0,0.000355163,0.000391537,0.000563205,0.00012614,0.000330356,0.000377247,0.001179822,0.00029924,0.001015035,0.000433853,0,0.001358035,0.000326182,0,0.001252396,0.000768067,6.88E-05,0,0.000132918,0.000118306,0.626338072,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273007,0.001801262,0.278192814,0.017915043,0.174516459,0.475699708,0.467052478,0.435831067,0.115407147,0.076157001,0.083186878,0.626865672,0.597014925,0.671641791,0.232022231,0,0.000132674,7.55E-05,0,7.65E-06,1.41E-05,5.63E-05,0,0.000167516,0.000164191,0.000233027,5.78E-05,0.000438424,6.74E-05,0,0.000125246,0.000549006,0,0,3.26E-05,0.000103623,0.000468309,3.74E-05,1.51E-05,0.000103608,0,0,3.61E-05,0.000207561,1.34E-05,0,1.93E-05,0,0.00052606,0,0.000178339,0.000217252,0,6.46E-05,0,0.000174717,0.000298859,0.442546879,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273002,0.002682038,0.538420491,0.022805926,0.161697937,0.080726286,0.160228882,0.117813428,0.073317865,0.098839907,0.025986079,0,0,0,0.22378296,0.002932627,0.006324122,0.006847454,0.000434365,0.00015807,0.000164997,0.000168969,0.000124188,0.000102794,0.000421422,0.000564643,0.00030816,0.002333549,2.36E-05,1.16E-05,5.78E-05,0.000737553,0.002046385,0.000639718,0.000939254,0.001416186,0.001046252,0.000163562,0.000135532,0.000353332,0,0,5.58E-05,0.000583357,0,0,7.71E-05,0,0,0,0,0.001022364,0.002113613,7.22E-05,0,0.000122652,0.00016194,0.681368984,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273000,0.041936145,0.516364283,0.033384644,0.056738261,0.441142259,0.018497908,0.370966687,0.351429489,0,0.187279152,0,0,0,0.224043442,0,0.004591991,0.004280602,0.003415193,0.00100451,0.002694273,0.003942607,0.000778996,0.008368185,0.008187637,0.006166256,0.001149182,0.002156765,0.001724208,0.000127516,0.00138252,0.002822666,0.008382686,0.000351321,0.003318778,0.001174398,0.004435403,0.001140262,0.000346359,0.005977413,0.003493979,0.003917081,0,0.006259613,0.00026985,0.006038306,0,0,0,0.001567483,0.000568457,0.000268371,0.0011683,0.000277006,0,0.000448362,0.00045772,0.70022608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272994,0.002200964,0.357524013,0.036910883,0.337277106,0.017339327,0.080384571,0.073710512,0.002320186,0.014791183,0.033932715,0.243781095,0.12437811,0.189054726,0.215980966,0,0.003773835,0.001457066,0.001341101,0.000655226,0.000171033,0.000704037,0.00059836,0.001477186,0.003762701,0.007716782,0.001572902,0.002825009,0.000560704,0.000312993,0.000722571,0.001963111,0.000822103,0.000566308,0.00063623,0.002153063,0.001203257,0.003364706,0.000112943,0.004606593,0,0.001899548,0.000728251,0.00212368,0.000379393,0.003281563,0.000588112,0.0069066,0.005981073,0.001241302,0.003192274,0.003348243,0.004029015,0.000265102,0.000188194,0.000581002,0.000676815,0.564514127,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272990,0.000286431,0.305051583,0.004803546,0,0.22121499,0.342325444,0.354592675,0.246548324,0.287968442,0.26035503,0,0.07960199,0,0.35077492,0.000158869,0.001009796,0.00034728,0,0.000122377,9.05E-05,0.000795562,0.000756417,0.001475283,0.001067239,0.00218687,0.000712621,0.000307604,0.000786333,0.00027242,0.00070812,0.000554551,0.000652556,0.000886167,0.000665204,0.002774803,0,0.000271046,0,0.000860748,0,0.001073658,0.000337882,0.000970076,0,0,0,0.000622326,0.001449524,0,0,0.001277955,0,0.00236065,0.001464563,0.004084312,0.004301792,0.673803957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272980,0.090921755,0.382781928,0.057227699,0.141444689,0.205286108,0.141761117,0.23817398,0.299603549,0.217859166,0.310364357,0.696517413,0.696517413,0.711442786,0.216010339,0,0.001724761,0.00033973,7.06E-05,5.61E-05,1.61E-05,2.82E-05,1.69E-05,8.95E-05,0,0.000699081,8.99E-05,0.000307604,1.85E-05,2.32E-05,3.85E-05,0.000188547,0.000642699,1.05E-05,0,0.000172706,0.000132643,0.00023366,0,0.0002205,0,8.26E-05,1.97E-05,3.28E-05,3.47E-05,0.00079588,1.61E-05,0.000131787,0.000446007,0,8.92E-05,0.00028115,0.000222987,0.000126846,0,0.00013819,0,0.825554967,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272977,0.002399513,0.46300249,0.040240614,0.222507814,0.045893419,0.057241407,0.101082194,0.02584599,0.017585931,0,0,0,0,0.235579197,0.000347793,0.001017167,0.00068701,0.000830723,0.000221808,0.000319932,0.000816683,0.000389498,0.001105986,0.001305315,0.001407125,0.0002889,0.000530352,0.000276143,0.000121719,0.000250491,3.88E-05,0.000776759,0,0,7.68E-06,0.000544105,0.000640229,0.000715308,0.000714633,0,0.001970339,0,1.31E-05,5.88E-05,0.00096313,0.000263526,0.000283097,0.002730366,0,0.000688836,0.000332268,0,0.001022342,0.000266808,0.001200312,0.001565145,0.805506285,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ENSG00000272973,0.000354784,0.423692636,0.005949847,0,0.044761438,0.180253268,0.208315655,0.04248366,0.12254902,0,0.059701493,0,0,0.21604193,0,0.001791098,0.000754956,0,0.000201412,5.63E-05,0,0,0,0,0.00190903,0.000731881,0.000449031,3.87E-05,0,0,0.001513925,0.000238548,0.000136333,0.00011469,0.000153516,0.000163773,0.000303758,0,9.30E-05,1.23E-05,0,0.000367406,0.000222855,0,0,0.000376006,0,0.001180776,0.000208394,0,0,0,0.000342909,0,0.000382125,0.000286689,0.819650069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272949,0.039288609,0.617573817,0.038220941,0.02193272,0.072435146,0.084979079,0.103623865,0.626587638,0.572960768,0.562235394,0.228855721,0.23880597,0.12437811,0.229438193,0.001137842,0.000663369,0,0.001520277,0.000532849,0.000941688,0.003520185,0,0.000923242,0.001064502,0.000206139,0.0001605,0.000445496,0.000298032,0,0,0,0.001669834,6.82E-05,0.00129902,0,0.000429058,0.000719673,0,0.002571616,0,0,0,0,0.000291224,0.001332234,0,0,0,0.000317121,0,0.000600639,0,0.000187944,0,0.000248977,0,0.769823173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272948,0.000420533,0.644610459,0.006910556,0,0.05128892,0.093525947,0.034479299,0.051893408,0.065918654,0,0.094527363,0,0,0.215986231,0.001661679,0.000714965,0.001064488,0,0.000130025,0.000191155,0.000119686,8.47E-05,9.52E-05,0.000186083,0.000233027,0.0002247,0.000519745,0,0,0,0.000171911,0,0.000372295,0,0,0.000347848,0,0,0.001330971,0,0,8.53E-05,0.000439156,0.00024046,0.000911225,0,0,0.001766875,0,0.000784693,0,0,2.85E-05,0,5.49E-05,6.49E-05,0.627103463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272945,0.003103223,0.511561722,0.005655084,0.529247337,0.029372146,0.051196347,0.329343397,0,0,0,0,0,0,0.222969369,0,0.001164582,0.001124885,0.001303094,0.00042577,0.000422552,0.000549149,0,0.000378815,0.000998826,0.001783554,0.00027606,0.000799064,0.001311677,0,0.001016417,0,0.000540182,0,0.0004817,0.001193588,0.000931205,0.000958007,0,0.001437236,0,0,0,0.001339317,0,0.001366837,0,0.000712624,0.000849129,0,0,0,0,0.000112016,0,0.000134485,8.45E-05,0.799228016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272931,0.000408165,0.513874066,0.006845053,0,0.03687464,0.019070605,0.051427315,0.037463977,0,0,0.368159204,0.323383085,0.343283582,0.267969872,0.013078743,0.001761614,0.001072038,0.002264126,0.000517552,0.000307859,0.000478745,0.0002766,0,0.000779905,0.003136903,0.003184325,0.011070215,0,0,0,0,0.001634348,0.000561064,0.000771444,0.000790608,0.011286795,0.001462713,0.00033883,0.000348018,0,0,0.000547828,0.000362686,0.000630541,0,9.00E-05,0,0,0,0.00211778,6.39E-05,0,0.000991659,0,0.000669424,0.000399355,0.923695081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272918,0.001678227,0.310743508,0.028144412,0.25426811,0.060999622,0.104494518,0.20350635,0.031379962,0.020037807,0.052930057,0.791044776,0.76119403,0.855721393,0.241249948,0.000133106,0.000265348,0,0.000228042,3.82E-05,0.000171033,0.000359059,0.000124188,0.000732882,0.000295543,0.000412279,2.57E-05,0.000120213,0.000402427,6.96E-05,0.000260126,0.000665461,0.000185318,0,8.81E-05,0.000157354,0.000161066,0.000261699,0.000105414,0.000616338,0.000119987,0.000283162,9.19E-05,0.000489408,2.14E-05,0.000720906,9.96E-05,0.000627207,0.000157246,0.000226515,6.69E-05,0.000153355,0,0.00048524,0.000211223,0.000596812,0.000716419,0.792278247,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272914,0.000971262,0.371398079,0.016288387,0,0.252152662,0.262096857,0.32953991,0.260423348,0.245028865,0.295702373,0,0,0,0.270968464,0,0.000199011,0.000150991,0,0,0,0.00037314,0.000321759,0.000350261,0,0,0,0,4.88E-05,0,4.82E-05,0.000188547,0.00013406,3.15E-05,0,3.07E-05,0,9.35E-05,0,0.0002205,0,0.000200573,7.54E-05,0.000102688,5.61E-05,0,0,0,0,0,0,0,0,0.000444798,0.000302667,0.00075542,0.00093776,0.681340503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0,0.165097301,0.55721393,0,0.711442786,0.234048172,3.43E-05,0.004171857,0.014268674,0,0,0,0.002830229,0.001292683,7.61E-05,0,0,0,0,0.000885677,0.004219605,0.002047285,0.004763595,0.002596425,0,0,0,0,0.003476863,0.010353136,0.000674784,0.000312787,0.010300034,0.002650571,0.0009089,0.007147017,0,0,0.000314824,2.00E-05,0.002971876,0,0.000690096,0,0.000339372,0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000272909,0.001173066,0.421024546,0.019672704,0,0.202820225,0.160379347,0.19587677,0.200107009,0.120385233,0.112359551,0.592039801,0.592039801,0.542288557,0.230970049,3.86E-05,0.001518379,0.000777605,0.000130309,2.29E-05,7.44E-05,0.000513947,0.000344339,0.000142769,0.00022713,0.000690119,0.000346681,5.66E-05,0.000107763,0,0.000178234,0.001563834,0.00075113,0,0.000310268,0.000679309,4.47E-05,0.000593497,0.0003313,0.000571175,0,0.000554526,0.000282115,0.000445711,0.00016565,0.000813182,0.000151045,0,0.000434571,0.000815454,0,0.000191693,0.000466939,0.000654254,0.004401321,0.002347366,0.003368762,0.233831571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000272905,0.000390588,0.248843828,0.00655029,0,0.309091454,0.219572714,0.318865146,0.289355322,0.169415292,0.298350825,0.019900498,0,0.174129353,0.222075693,5.58E-05,0,4.53E-05,0,2.80E-05,8.05E-06,7.74E-05,5.08E-05,0.000304575,0.000153245,0.000501905,0,8.13E-05,0,0,0,0.000399277,0,8.91E-05,8.33E-05,5.76E-05,0.000124522,0.000275719,0,0.001503652,0,0,0.000206666,0.000668566,9.35E-05,0,0,0,0,0.000353363,0,0.000383387,0,0.000192822,0,0.000382952,0.000413091,0.613201439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272902,0.002398862,0.472785486,0.026288497,0.392181764,0.045850399,0.101588962,0.15607022,0.018982229,0.026655897,0,0.069651741,0.12437811,0.12437811,0.243993878,3.43E-05,6.63E-05,1.51E-05,0,3.31E-05,1.61E-05,0.00019009,0.000355629,0.00012183,6.57E-05,0.000466054,0.000462241,6.01E-05,3.70E-05,0.000104331,9.63E-05,0.001048102,2.17E-05,0.000188769,5.31E-05,0.000157354,8.12E-06,0.00049536,0,9.56E-05,0,0.000165178,0.000488781,0.000107058,0.00019504,0.00039794,0.000401716,4.15E-05,0,0,0.000586291,0.000447284,7.81E-05,0.000110291,0,0.000199833,0.000286093,0.654451871,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272899,0.003513991,0.640341515,0.013209751,0,0.091645056,0.148028715,0.121648188,0.119041058,0.122072196,0.109672086,0.368159204,0.47761194,0.402985075,0.228180397,0,0.000110562,0.000150991,5.97E-05,1.78E-05,3.02E-05,0.000267534,0.000107253,0.000102794,4.93E-05,2.69E-05,4.49E-05,0.000268712,7.58E-05,6.38E-05,0,0.001014829,0.000175461,0,0,8.44E-05,0.000349202,0.000266373,0,0.000247066,0,0.000707906,0.00015746,0.000762515,9.62E-05,0.000207621,7.39E-05,0,0.000197272,0.000978545,0.000214007,0.000127796,0,0.000809941,0.000218659,0.000725433,0.000619671,0.87144695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272888,0.011019142,0.268943436,0.047718862,0.027678879,0.213159332,0.310351037,0.288802846,0.212138085,0.317371938,0.243875278,0.796019901,1,0.766169154,0.215752906,0.008351331,0.069631683,0.015076477,0.018183595,0.009458712,0.001408507,0.011194187,0.016065391,0.005716483,0.006066842,0.035922026,0.018046648,0.020340769,0.00342821,0.018304275,0.017100852,0.018050642,0.006488104,0,0.003673714,0.066226843,0.002853167,0.058489808,0.016640313,0.051700641,0,0.037578017,0.018921401,0.004125009,0.051715017,0.028282572,0.024591455,0.019231098,0.063942019,0.047685923,0.048234106,0.060498403,0,0.026276454,0.056498979,0.056017357,0.065819222,0.578670061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000272884,0.004161717,0.660974742,0.059880566,0.023375213,0.331432384,0.386227758,0.274972718,0.402342342,0.439279279,0.312252252,0.36318408,0.651741294,0.169154229,0.214409206,0,0.000781302,0.001117335,0,8.41E-05,0.000173045,0,0,5.14E-05,0.000257232,0,0,0,0.000690357,0.000202866,0.001262091,0.000366004,0.00123414,0,0,0,0.000223327,0.000378529,0,0.00043303,2.05E-05,0,1.97E-05,0.000259998,0.000114887,0,0,0,0.000214427,0,0,0,8.39E-05,5.77E-05,0,5.07E-05,0,0.875608073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272872,0.000407514,0.489505514,0.006834136,0,0,0,0,0,0,0,0,0,0,0.24409336,0,0,0.000324631,0,0,0,0,0,4.00E-05,0.038861174,0.03388752,0.01301336,0.005565161,0.000170063,0,0.000139697,0.02247596,0,0.00827963,0.011931422,0.013413469,0.007373841,0.019879805,0,0.024592407,0.000432773,0.000589922,0.011825876,0.202671642,0.000943139,0.064789236,0.003727926,0.023326248,0,0,0.016244485,0.001878594,0.010972109,0.000461776,0,0.00072436,0.000774557,0.712059523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272858,0.000443318,0.435610103,0.007434579,0.209019705,0.009925134,0.049350267,0.052530827,0,0,0,0,0,0,0.219915909,0.000476606,0.000560179,0.000641713,0.000228042,3.82E-05,0.00013079,0.00019009,0,0.000255081,9.03E-05,0.000107551,0,0.000367711,7.41E-05,0,6.26E-05,0.000166365,0.000244462,0,0,0,0.000322132,0.000294412,0,0.000302856,0,0.000212372,5.25E-05,0.000262183,0,0,0,0,0.00035166,0,0.000189486,0,0,0.000301759,0,0.000503476,0.000509417,0.688415997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272853,0.000606063,0.637139808,0.010163866,0,0.006335671,0.008378758,0.055699391,0,0,0,0.074626866,0,0,0.215985677,0.00362392,0,0.002363013,0.001248799,0.000344185,0.000241458,0.000985652,0.000383853,0.000167516,0.000508991,0.001138248,0.001431662,0.001028883,7.75E-05,0.000179681,0.00010116,0.000809645,0.000585526,0,0.001006861,0.000303194,0.001076029,0,0.00085084,0.000759796,0,0.001109053,0.000413332,0.000930749,0.000673289,0.001459113,0.000864493,0,0,0,0,0.001495208,0,0.000299387,9.04E-05,0.000386276,0.000451867,0.777999483,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272851,0.000322886,0.275346852,0.005414906,0,0.663285968,0.399193606,0.649969508,0.690941385,0.371225577,0.742451155,0.616915423,0.353233831,0.31840796,0.227835396,7.73E-05,0,0,0.000418076,0.000124926,6.44E-05,0,0,0,0,0.002168945,0,0.000183855,0.00013302,0.000295604,0.000289028,0,0,0.000162551,3.50E-05,0,9.34E-05,0.000224314,0,0.000377241,0,0,0,5.03E-05,6.68E-05,0,0,0,0,0,0,0.002517572,0,0.00214141,0.005096643,0.004846229,0.00682649,0.547583723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272848,0.00037887,0.553361793,0.006353781,0,0.031155624,0.027530046,0.118870253,0,0,0,0,0,0,0.22430143,9.02E-05,0,0,0.000597252,1.78E-05,0.00047688,0,0,2.86E-05,0.000785378,0,0.00011556,0,0.000170063,0,8.67E-05,0.000244003,0,0,0,0,0,0,0,0.000124862,0,0,0,0.000410753,0,0,0,0,0,0.000253697,0,0,0,0.000230571,0,0.00030441,0.000228727,0.770888779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272844,0.000415976,0.538954109,0.006976059,0,0.103307365,0.059432011,0.117043053,0.116147309,0.028328612,0.035410765,0.388059702,0,0.119402985,0.216013942,0,0.000493842,0.000422776,0.000428935,0.00015807,6.84E-05,9.15E-05,7.90E-05,0,0,0.000215102,0.00021186,0,0,0,0,0,0.000124203,0,0.000196785,0,0,0,0,0.000403807,0,0,0.000114814,0.000347392,0.000304583,0,0,0,0,0,0,0,0,4.39E-05,0,7.64E-05,5.26E-05,0.671043128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272843,0.000416627,0.537709,0.006986976,0.265908551,0.170045262,0.122072136,0.135162447,0.16407355,0.079207921,0.091937765,0.597014925,0.482587065,0.537313433,0.228629313,0.001142136,0.00038328,0.001358921,0,0.00036968,0.000426577,0,0.000242731,0.00022272,0.000161454,0.00055568,0.00027606,0.000357104,2.36E-05,0,5.78E-05,0.000354913,0.000234605,0.000618744,0,0.000468224,0.000249043,0,0,0.000512729,0,0.000247767,0.00016074,0.000873943,0.000141604,0,0,0,0,0,0,0.000115016,6.48E-05,6.40E-05,0,0.000139363,0.000209074,0.568009372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272841,0.001273968,0.575240128,0.021364862,0,0.155387846,0.137307806,0.188444853,0.148221344,0.101284585,0.15958498,0,0,0,0.216119243,0,0.000331685,0.000188739,0.000684125,0.000239655,7.04E-05,0.000204171,0.000118543,1.14E-05,4.10E-05,0.000394354,0.00023754,0.000866242,3.54E-05,0,0,0.001070284,5.72E-05,0.000152064,7.36E-05,0.000253302,0.000146177,0.00046732,0.003930427,0.000130175,0.000572245,0,0.001036609,0.001013773,0.00022443,0.000265293,0.000340655,0,0.000717614,0.000706727,0,0.000472843,0.000301128,0.000335259,0.000160998,0.000671291,0.00080662,0.609350317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
