ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272899,0.003513991,0.640341515,0.013209751,0,0.091645056,0.148028715,0.121648188,0.119041058,0.122072196,0.109672086,0.368159204,0.47761194,0.402985075,0.228180397,0,7.39E-05,0.000110562,0.000150991,5.97E-05,1.78E-05,3.02E-05,0.000267534,0.000107253,0.000102794,4.93E-05,2.69E-05,4.49E-05,0.000268712,0.001014829,0.000175461,0,0,8.44E-05,0.000349202,0.000266373,0.000206168,0.000814793,0,0.000247066,0,0.000707906,0.00015746,0.000762515,9.62E-05,0.000207621,7.39E-05,0,0.000197272,0.000978545,0.000214007,0.000127796,0,0.000809941,0.000218659,0.000725433,0.000619671,0.87144695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272894,0.009417731,0.36339381,0.018144303,0.035510562,0.054123845,0.037166359,0.115529461,0.029565217,0.009855072,0.010434783,0.223880597,0,0.532338309,0.216654063,0,0,0.001083503,0,0,0.000418121,9.66E-05,0,6.77E-05,0,0,0,0.00020544,0.000654101,0,0.000354864,0,0,0.000188057,0.000308597,0,0.000180397,0,0,0.010400699,0,0.000412945,0.000232909,0,0,0.001574458,7.07E-05,0,0.002207165,0.000135909,0.001020993,0.000140575,0.000617503,0.001187429,0,0.001476496,0.001996667,0.789079349,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272888,0.011019142,0.268943436,0.047718862,0.027678879,0.213159332,0.310351037,0.288802846,0.212138085,0.317371938,0.243875278,0.796019901,1,0.766169154,0.215752906,0.008351331,0.043632976,0.069631683,0.015076477,0.018183595,0.009458712,0.001408507,0.011194187,0.016065391,0.005716483,0.006066842,0.035922026,0.018046648,0.020340769,0.018050642,0.006488104,0,0.003673714,0.066226843,0.002853167,0.058489808,0.046138648,0.031169297,0.016640313,0.051700641,0,0.037578017,0.018921401,0.004125009,0.051715017,0.028282572,0.024591455,0.019231098,0.063942019,0.047685923,0.048234106,0.060498403,0,0.026276454,0.056498979,0.056017357,0.065819222,0.578670061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000272884,0.004161717,0.660974742,0.059880566,0.023375213,0.331432384,0.386227758,0.274972718,0.402342342,0.439279279,0.312252252,0.36318408,0.651741294,0.169154229,0.214409206,0,0,0.000781302,0.001117335,0,8.41E-05,0.000173045,0,0,5.14E-05,0.000257232,0,0,0,0.000366004,0.00123414,0,0,0,0.000223327,0.000378529,0.000120265,0.001118615,0,0.00043303,2.05E-05,0,1.97E-05,0.000259998,0.000114887,0,0,0,0.000214427,0,0,0,8.39E-05,5.77E-05,0,5.07E-05,0,0.875608073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272870,0.004295818,0.305229456,0.026495922,0.312547582,0.000454545,0.046422078,0.034558937,0.019662921,0.018459069,0,0,0,0,0.216047749,0,0.000808292,0.043222207,0,0.002361858,0.000767405,0.000209264,0.005378842,0.004132068,0.001024132,0.002744719,0.007931884,0.009732735,0.004751954,0.004070406,0.006505847,0.000917628,0.000534819,0.002007223,0,0.00141598,0.001924233,0,0.001671561,0.001179543,0,0.003881685,0.00152539,0.000699154,0.000737412,0.004856021,0.003756849,0,0.022480487,0.001304726,0.011971029,0.002888179,0.001806767,0.003776043,0,0.005181631,0.006057572,0.758574838,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272853,0.000606063,0.637139808,0.010163866,0,0.006335671,0.008378758,0.055699391,0,0,0,0.074626866,0,0,0.215985677,0.00362392,0.000512575,0,0.002363013,0.001248799,0.000344185,0.000241458,0.000985652,0.000383853,0.000167516,0.000508991,0.001138248,0.001431662,0.001028883,0.000809645,0.000585526,0,0.001006861,0.000303194,0.001076029,0,0.003049566,0.003148693,0.00085084,0.000759796,0,0.001109053,0.000413332,0.000930749,0.000673289,0.001459113,0.000864493,0,0,0,0,0.001495208,0,0.000299387,9.04E-05,0.000386276,0.000451867,0.777999483,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272851,0.000322886,0.275346852,0.005414906,0,0.663285968,0.399193606,0.649969508,0.690941385,0.371225577,0.742451155,0.616915423,0.353233831,0.31840796,0.227835396,7.73E-05,0,0,0,0.000418076,0.000124926,6.44E-05,0,0,0,0,0.002168945,0,0.000183855,0,0,0.000162551,3.50E-05,0,9.34E-05,0.000224314,7.73E-05,0.000248581,0,0.000377241,0,0,0,5.03E-05,6.68E-05,0,0,0,0,0,0,0.002517572,0,0.00214141,0.005096643,0.004846229,0.00682649,0.547583723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272831,0.000318329,0.507114906,0.005338486,0.455403884,0.036843525,0.055163669,0.151559653,0.032374101,0,0,0,0,0,0.232082363,0.003267539,0.006170619,0,0.002189373,0.002524745,0.001065699,0.000295787,0.004139737,0.005283628,0.000428308,0.000451524,0.006542684,0.003999666,0.003206862,0.022775418,0.000471181,0,0.000627779,0,0.000843227,0.004014281,0.014878447,0.003728715,0.005617047,0.000924507,0,0.008837028,0.012793597,0.001702003,0.007398165,0.001372604,0.00427426,0.000688219,0.002401578,0,0.001235,0.005265176,0,0.002399191,0.004994218,0.00678078,0.00962818,0.414201543,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272821,0.000512321,0.717893988,0.008591797,0,0.17467096,0.228377049,0.101815684,0.18969555,0.229508197,0.018735363,0.68159204,0.611940299,0.189054726,0.216645195,0,0.000783649,0,0.007232481,0.009952383,0.001417532,0.002857258,0.006899562,0.002585365,0.002324284,0.006211877,0.003307192,0,0.001555699,0.002473298,0.008573918,0.00679045,0.007990902,0,0.003858814,0.001205686,0.006399794,0.031196918,0.005308335,0.008719054,0,0.011078731,0,0,0.001293143,0.005525021,0.001455819,0,0.030237013,0.006034358,0.007122428,0.003884984,0.003762193,0.001596764,0.003574219,0.003637708,0.005019189,0.544013616,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272808,0.010128601,0.486481679,0.041910938,0.140247032,0.168832631,0.193747284,0.236732003,0.151886234,0.148331029,0.174007505,0.074626866,0,0,0.219345065,0,0.000394289,0,0,0,2.55E-06,4.02E-06,3.52E-05,3.39E-05,3.24E-05,0,0,0,0,0,5.91E-06,0.001641244,0.00103825,0.001381645,0,0.002808595,0.000197578,0.001077184,0,0.001856983,0,0,0,0,0.000288552,3.46E-05,1.93E-05,0.000102501,0,0,0,0,0,0.000180068,0,0.000185692,7.48E-05,0.839337849,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
ENSG00000272800,0.000660094,0.171469228,0.01106999,0,0.443724329,0.503305273,0.382264239,0.453283996,0.495837188,0.327474561,0,0,0,0.230535266,0,0.000443575,0.001363593,0.000143442,0,5.61E-05,2.41E-05,0,6.77E-05,0,9.30E-05,0.000233027,0,0.000905134,0,0.000234605,0,3.98E-05,0,0.000200317,0.000775752,0,0.000510972,0,0.001620543,0,0.000342155,0.000127936,0,0.000243132,0.001234191,0,0.002098825,0.002147125,0.000489272,0.000626417,0.000498403,0,0.000200844,0,0.000323218,0.000414931,0.702428599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272768,0.000893796,0.758982568,0.014989247,0.204910514,0.279692361,0.444665278,0.470813008,0.286805556,0.402777778,0.394444444,0.955223881,1,1,0.216061882,9.45E-05,4.93E-05,0.000280089,0.000196289,1.63E-05,2.55E-06,2.01E-05,0.000450584,0.000434657,0.00024937,0,0.000134439,0.00014124,6.72E-05,0.000415913,0.000165603,0,0.000218515,9.98E-05,6.90E-05,8.41E-05,0.000343613,0.000952894,0.002981703,0.000337392,0.000326118,0.001816959,0.000390369,0,6.41E-05,6.92E-05,0,0.000107382,0,0,0,0.000549521,0,0.000254482,0.000452492,0.000504094,0.000732511,0.614427802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272760,0.000582627,0.244574884,0.009770849,0.270608492,0.024277547,0.107254678,0.203757026,0,0,0,0,0,0,0.230319121,0,0.000906864,0.004444575,0.001177732,5.97E-05,2.55E-05,1.01E-05,0.00038722,0.000683033,0.00056727,0,0.001622227,0,0,0.001081375,0.001015306,0,0,0.000541144,5.41E-06,0.000724346,0.000171807,0.000151911,0.000135532,0.000850121,0,0.000932076,0,0.000436971,0.000534356,0.000957363,0,0.000949352,0,0.002301392,0,0.001380192,0,0.001035556,0,0.002897047,0.004069234,0.420999398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272758,0.017515274,0.326040555,0.030819114,0.215925741,0.118549669,0.088094923,0.102326371,0.437933426,0.477115118,0.445214979,0.039800995,0,0,0.243304986,0.001378292,0.002065087,0.010016879,0.003850277,0.000836152,0.000563443,0.0002153,0,0.000609649,0.000479705,0.001904611,0.005467175,0.001669203,0.002156765,0.005345874,0.002391392,0.000676423,0.001137246,0.003757306,0.000898721,0.004976961,0.001520488,0,0,0.006187287,0,0.001321425,0.001876394,0.001962001,0.001752689,0.009867757,0.002497067,0.004693071,0.009108843,0.001594665,0,0.001226837,0.000958654,0.036063541,0.131960216,0.065078388,0.086618211,0.656187064,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0,0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008588167,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.030645834,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272734,0.003840132,0.680184988,0.062009411,0.188414951,0.04688961,0.076232919,0.087533322,0.027323355,0.029585799,0.019317786,0.034825871,0,0,0.215441435,0,0.002700878,0.003213657,0.004778873,0.003616087,0.001343596,0.002440742,0.001548881,0.001281393,0.001861712,0,1.79E-05,0,0,5.55E-05,0.005774432,0.002779103,0,0,0,0.005491013,0.00289494,0.015660604,0.003651833,0.015352654,0.004306199,0.007952146,0,0,0.001317189,0.068076566,0.008362123,0.000793161,0.005823827,0,0.003149919,0.001546326,0.00569856,0.004728603,0.000926713,0.010497384,0.014379846,0.557797548,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0,0.626865672,0.253731343,0.243781095,0.215950484,0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.003033395,0.000232633,0.004561924,0.00052999,0.002874589,9.07E-05,0.000500033,0.000747358,0,0.001483322,0,0,0.003775499,0.003913528,0.000395459,0.000456875,0.001966631,0.002410297,0.000436849,0,0.006306176,0.00323463,0.005405751,0,0.000525676,0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272695,0.001691247,0.426360726,0.02056791,0,0.012479978,0.055017553,0.131040553,0,0,0,0,0,0,0.215976532,0,8.87E-05,0,0,0.000694984,0.000203961,0.000110668,0.00075332,0.000914474,0.00012183,0,0,0,0.000219212,0.00151947,0,0,0,0.000702336,0,0,9.45E-05,0,0.010865146,9.56E-05,0,0.02021072,0.006964309,0.002610903,0.000101528,0.00634397,0.006276413,2.93E-05,0,0,0,0.000472843,0,0.000680766,0,0.000986106,0.001161724,0.740507535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272692,0.001704266,0.560120953,0.019891047,0.351781241,0.044693548,0.120003226,0.06759402,0.039215686,0.049284579,0,0.144278607,0.069651741,0,0.217957859,2.15E-05,9.36E-05,0,1.51E-05,0,0,4.02E-06,0,0,0,0.001242375,0.001129285,0.000346681,2.12E-05,0.000626643,4.14E-05,0,0.000292159,0.000314708,2.03E-05,0.000261699,4.30E-05,0.000497162,0,0.000358645,0,3.54E-05,6.56E-05,0,2.94E-05,0.000490216,0,0,0,0.000190273,0,3.83E-05,0,0.000123846,0,0.000198517,0.000250217,0.703937927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272688,0.000402306,0.460690146,0.006746799,0.079442067,0.002439416,0.004156204,0.021969753,0,0,0,0,0,0,0.216058002,0.00498933,0.002158731,0.008800702,0.010463694,0.002443302,0.000555795,0.00039237,0.001119419,0.000728192,0.00014848,0.003527361,0.014178803,0.011337737,0.003981176,0.001419651,0.002141015,0,0.001899031,0.002617449,0.001561933,0.00369183,0.003771154,0.003093453,0,0.002704447,0,0.000955673,0.000784018,0,0.003887443,0.000830483,0.001455819,0,0.000840552,0.00334336,0.001589449,0.000306709,0,0.000698286,0,0.001672382,0.002594948,0.516349318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87E-05,0.001380417,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272677,0.006287818,0.429562433,0.009148571,0.266853921,0.075610922,0.033914676,0.061010402,0.014380531,0.037610619,0.074115044,0.184079602,0.243781095,0.243781095,0.215976809,0.004237925,0.000808292,0.002019592,0.003638889,0.006075677,0.001119238,0.001161013,0.002464129,0.001337842,0.000637703,0.001059029,0.001989693,0,0.001329416,0.002212659,0.000691986,0.00162027,0,0.000963313,0.000718706,0.000518726,0.005326003,0.007623151,0.003531361,0.002558333,0.000773249,0.001993936,0.001033329,0,0.000897719,0,0.00130156,0.00083709,0.004042657,0,0.002775406,0.001559105,0,0.000347286,0,0.000908489,0.001316833,0.464011736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0,0,0,0.089552239,0,0,0.216124231,0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.0043865,0.000733386,0,0.00070263,0.00117056,0.0005035,0.002855327,0.005300232,0.006615017,0.004525262,0.000680097,0.000594807,0.005391885,0.0030475,0.000904531,0.002319107,0.001459113,0.004418877,0.0025674,0.002107099,0.003841693,0,0.003450479,0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272666,0.000347623,0.464959089,0.005829758,0.14484321,0.088798669,0.113222962,0.101693134,0,0,0,0,0,0,0.21736928,0,0,0,0.000226487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67E-05,0,0,0,0,0,0,0,0,0.000605438,0,0.000464964,0.000140879,0.901686815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.014738152,0.090141637,0.014787579,0.05243825,0.177013509,0,0,0,0.084577114,0,0,0.215963785,0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000217313,0.000352018,0.000293535,2.28E-05,0.000391321,0.00163119,0.001534382,0.002846223,0.002756119,0.000433723,0.002564116,0.001355761,0.003776496,0.000935265,0.001626275,0.000901984,0.000704313,0.000188239,0.000502103,1.33E-05,0.000259566,0.000820102,0.000286216,0.001103446,0,0.000510983,0,0,0.001984271,0.001433403,0.001942492,0,0.000339164,0.000629958,0.000629888,0.000820051,0.643721882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0,0,0,0.216046086,0.00076858,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0,0,0,0.000585613,0.001003809,0.000449401,0.000579852,0.000998192,0.000163632,0.000718372,0.001012897,0.001938141,0.000430411,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0,0.00037755,0.00024275,0.001013773,0.000101528,0.000974664,0.000144618,0.001200723,0,0.000425848,0.000728962,0.000741214,0.000838584,0.000271348,2.13E-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272630,0.002074023,0.360903593,0.032063669,0.141127372,0.13146249,0.144211047,0.280175006,0.106227106,0.092241092,0.047952048,0,0,0,0.21624505,0,0.000162644,0.000899234,0.000747407,0.00011945,2.04E-05,4.02E-05,0.000401301,0.000118543,0.000218913,0.000153245,0.000322653,9.63E-05,0.000639958,0.000515733,0.00021489,0.000157308,0.000189541,0.000648605,0.000318071,0.000107484,0,0,2.26E-05,0.000146115,0,0,6.89E-05,0.000244704,0,0.000905458,6.43E-05,0.000324586,0.00081768,0.000199333,0,0.000408946,0.00017534,7.20E-05,0.000138859,0.000201778,0.000321591,0.419382645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000272620,0.016125431,0.566880114,0.073439666,0.138530724,0.06461749,0.067768441,0.103003624,0.069483292,0.060945091,0.082437804,0,0,0,0.267445582,0.012443269,0,0.00123829,0.00259705,0,0,2.01E-06,0,0,0,5.47E-06,0,0,0.005388377,0,0.000812245,0,3.62E-06,0,0.002566227,0,1.72E-05,2.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005623,0,0.000325858,0,0.000242572,0.000207743,0.907268731,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272610,0.05316946,0.35058698,0.027281957,0,0.002669492,0.055152542,0.049126043,0.046021841,0.028081123,0.072932917,0,0,0,0.239302152,0,6.90E-05,0.000265348,0.00016609,0,2.29E-05,0.000108656,0.000394261,3.95E-05,0.000772858,0.000801797,0.000860408,0.00010914,1.41E-05,0.000122001,9.86E-05,0,0,0,0,0.000186928,1.72E-05,0,0,0.000796988,0,0.000165178,2.62E-05,0.000187898,2.40E-05,0.000271061,0,4.88E-06,3.43E-05,0,0,0,0,9.63E-05,0,0.000148083,0.000194093,0.719525796,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272606,0.000258439,0.451974386,0.004334108,0,0.02831681,0.009478448,0.017860301,0.021551724,0,0,0.049751244,0,0,0.216217894,0,0.003459884,0.015485992,0.011437588,0,0.000701117,0.000185118,0.000887087,0.003894982,0.00147909,0.00435926,0.014913735,0.007177571,0.010631791,0.002473298,0.005161306,0.003072744,0.001228998,0.004029797,0.003275458,0.006706046,0.005532171,0,0,0.004651756,0,0.002359687,0,0.003790726,0.006660753,0,0.003522247,0.003004249,0,0.00516454,0.002104404,0.001635783,0,0.000425071,0.000997053,0.001127183,0.001466618,0.455536725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272599,0.000580674,0.348274635,0.00835162,0,0.30027633,0.513830031,0.422914609,0.300312826,0.516162669,0.368091762,0.412935323,0.432835821,0.427860697,0.220113764,0.018433041,0.002227731,0.008999713,0.01260777,0.005027772,0.0015858,0.001221377,0.006941804,0.007236764,0.001808411,0.000738858,0,0.003145805,0.015288282,0.002035203,0.00127554,0.003969398,0.002378317,0.006877521,0.002803088,0.002729151,0.00735332,0.010827084,0.002733228,0.004011509,0,0.007244239,0.003162315,0.003605013,0.001365281,0,0,0.002596686,0,0.0033343,0.004413899,0.002440895,0.003489653,0.000273602,0,0.000530882,0.000730507,0.624025302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272589,0.003136423,0.624332978,0.015196672,0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.000682705,0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0,0.001498126,0.002832288,0.001900067,0,0.000675315,0.000743099,0.003820707,0.000833731,0.001008068,0.000913421,0.001407635,0.000518726,0.001795378,0.020922236,0.000316241,0.003987599,0.001367031,0.001073658,0,0.004216773,3.74E-05,0.002664467,0,0,0.003685279,0,0.000187256,0.001648562,0.002315635,0.000801241,0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0,0.015281174,0.149253731,0.074626866,0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61E-05,5.63E-05,0.000176009,0.000124188,1.71E-05,3.56E-05,0.000367466,0.00015408,0.000159106,0.000854009,9.86E-05,0.000183526,0.00016781,0.000318546,0.000110987,0.000336471,0.00025771,0,0,0.000116892,0,0.000283162,0.000203385,0.000117982,0.000138933,0,0,0,0.000666152,0,0.000494892,0.000217252,0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272508,0.020332065,0.428139452,0.012773065,0.162475302,0.440879581,0.093162304,0.048075204,0.642508143,0.043159609,0.442996743,0.925373134,0,0.686567164,0.208501527,0,2.46E-05,0,0,0,2.29E-05,4.02E-06,0,0,9.52E-06,0,0,0,0.00010607,0,0,0,0,6.52E-05,6.77E-05,0,0,0,0,0.000188621,0,0,0,0,0,0,0,0.001369117,0,0.000661424,0,0,0,0.001402262,0,0.001276216,0,0.868024225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272505,0.001817537,0.37015297,0.030480682,0.396690147,0.037761455,0.033904862,0.084411318,0.00524659,0,0,0,0,0,0.225891202,0,0.000147858,0.000154786,3.77E-05,0.000515808,7.65E-05,0.000279689,0.000816683,0.000169347,0.001050782,0.00052541,0.00055568,9.63E-05,0,0.000471369,0,0,0.000197992,0.000222598,3.11E-05,0.00036451,0,0.000800983,0,0.000781049,0,0.000306759,0,0.000686045,2.67E-05,0,0,0.000380717,0,0,0,6.39E-05,0,0.000344644,6.48E-05,0.000367308,0.000336009,0.831160742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
