ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272990,0.000286431,0.305051583,0.004803546,0.0,0.22121499,0.342325444,0.354592675,0.246548324,0.287968442,0.26035503,0.0,0.07960199,0.0,0.35077492,0.000158869,0.001463797,0.001009796,0.00034728,0.0,0.000122377,9.05e-05,0.000795562,0.000756417,0.001475283,0.000307604,0.000786333,0.00027242,0.00070812,0.000554551,0.000652556,0.000886167,0.000665204,0.002774803,0.0,0.000271046,0.000695817,0.00488876,0.0,0.000860748,0.0,0.001073658,0.000337882,0.000970076,0.0,0.0,0.0,0.000622326,0.001449524,0.0,0.0,0.001277955,0.0,0.00236065,0.001464563,0.004084312,0.004301792,0.673803957,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272986,0.000440714,0.363571683,0.00739091,0.0,0.08353629,0.085759409,0.0320765,0.047043011,0.056451613,0.0,0.049751244,0.0,0.0,0.216028352,0.000416493,0.000345003,0.0,3.77e-05,0.000841582,0.000145323,9.05e-05,0.000147848,9.6e-05,6.47e-05,0.00041721,9.26e-05,0.0,6.26e-05,0.000920555,0.000163632,7.34e-05,0.000117105,0.000234112,0.0,0.0,0.000721587,0.0,0.0,0.000263006,0.0,0.000141581,0.000475659,0.000183528,0.000168322,0.000507518,0.0,8.05e-05,0.000223004,0.000299,0.0,0.000102236,0.0,0.001061252,0.0,0.000976661,0.000772831,0.865613629,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272983,0.004553607,0.327641409,0.076365463,0.273703294,0.123871566,0.14769612,0.356916113,0.037099972,0.008212971,0.0,0.0,0.0,0.0,0.219216486,0.0,0.0,0.000508583,6.04e-05,0.0,5.1e-06,2.01e-05,4.93e-05,0.0,6.85e-05,0.000229819,4.04e-05,0.0,4.82e-05,0.000349367,0.000272063,0.0,1.09e-05,2.3e-05,0.000217913,2.34e-05,0.0,2.76e-05,0.0,6.91e-05,0.0,0.000117984,9.84e-06,0.000174789,0.0,0.000190319,1.61e-05,2.2e-05,0.000711896,0.0,4.46e-05,1.28e-05,0.0,8.49e-05,1.98e-05,0.000104104,9.9e-05,0.793026385,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272977,0.002399513,0.46300249,0.040240614,0.222507814,0.045893419,0.057241407,0.101082194,0.02584599,0.017585931,0.0,0.0,0.0,0.0,0.235579197,0.000347793,0.000483004,0.001017167,0.00068701,0.000830723,0.000221808,0.000319932,0.000816683,0.000389498,0.001105986,0.000530352,0.000276143,0.000121719,0.000250491,3.88e-05,0.000776759,0.0,0.0,7.68e-06,0.000544105,0.000640229,0.000369384,0.002623911,0.000715308,0.000714633,0.0,0.001970339,0.0,1.31e-05,5.88e-05,0.00096313,0.000263526,0.000283097,0.002730366,0.0,0.000688836,0.000332268,0.0,0.001022342,0.000266808,0.001200312,0.001565145,0.805506285,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ENSG00000272970,0.003129262,0.530238349,0.006910556,0.0,0.166687898,0.093515924,0.088398402,0.064469914,0.024355301,0.0,0.0,0.0,0.0,0.222065163,0.0,0.000335145,0.0,0.0,0.000586392,0.000150422,7.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000110794,0.002806029,0.0,0.000440462,3.14e-05,0.0,0.0,0.000397222,0.0,0.0,0.0,0.000143458,0.0,0.000117984,0.000295237,0.000253443,0.0001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000174654,0.0,0.000258574,0.000270556,0.732936011,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272969,0.000462196,0.528815368,0.007751176,0.0,0.024293436,0.043571429,0.017129593,0.021879022,0.037323037,0.0,0.059701493,0.303482587,0.0,0.215956026,7.3e-05,9.36e-05,0.000272719,0.0,0.000108591,9.94e-05,0.000116705,9.86e-05,0.0,6.28e-05,0.000116677,9.77e-05,0.0,0.0,0.000260639,0.000256291,0.0,0.000147287,0.000157354,0.000110987,0.000210294,0.000128855,0.0,0.0,0.000427717,3.59e-05,0.000176977,7.87e-05,0.000399829,7.48e-05,6.92e-05,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.000127872,0.0,8.59e-05,0.0,0.924452214,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272953,0.000367153,0.602454642,0.006157272,0.0,0.541358162,0.55177496,0.432144298,0.553090333,0.508716323,0.388272583,0.810945274,1.0,0.542288557,0.216047195,0.001185073,0.0,0.0,0.000150991,0.000206323,0.000140223,0.000106644,0.0,0.00028789,0.000142769,0.000647029,1.52e-05,0.0,8.67e-05,0.000826281,0.0,0.000188769,0.00011469,4.99e-05,0.00030995,0.001215033,0.000618504,0.0,0.0,0.004997118,0.000149727,0.0,0.000426453,0.0,0.001221004,0.0,0.000106053,0.0,0.0,0.0,0.0,0.00028115,0.0,0.000156375,0.0,0.000299966,0.00027903,0.629259987,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272949,0.039288609,0.617573817,0.038220941,0.02193272,0.072435146,0.084979079,0.103623865,0.626587638,0.572960768,0.562235394,0.228855721,0.23880597,0.12437811,0.229438193,0.001137842,0.000458361,0.000663369,0.0,0.001520277,0.000532849,0.000941688,0.003520185,0.0,0.000923242,0.000445496,0.000298032,0.0,0.0,0.0,0.001669834,6.82e-05,0.00129902,0.0,0.000429058,0.000719673,0.000979297,0.007719822,0.0,0.002571616,0.0,0.0,0.0,0.0,0.000291224,0.001332234,0.0,0.0,0.0,0.000317121,0.0,0.000600639,0.0,0.000187944,0.0,0.000248977,0.0,0.769823173,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272948,0.000420533,0.644610459,0.006910556,0.0,0.05128892,0.093525947,0.034479299,0.051893408,0.065918654,0.0,0.094527363,0.0,0.0,0.215986231,0.001661679,0.000123215,0.000714965,0.001064488,0.0,0.000130025,0.000191155,0.000119686,8.47e-05,9.52e-05,0.000519745,0.0,0.0,0.0,0.000171911,0.0,0.000372295,0.0,0.0,0.000347848,0.0,0.000618504,0.001187665,0.0,0.001330971,0.0,0.0,8.53e-05,0.000439156,0.00024046,0.000911225,0.0,0.0,0.001766875,0.0,0.000784693,0.0,0.0,2.85e-05,0.0,5.49e-05,6.49e-05,0.627103463,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272945,0.003103223,0.511561722,0.005655084,0.529247337,0.029372146,0.051196347,0.329343397,0.0,0.0,0.0,0.0,0.0,0.0,0.222969369,0.0,0.000581576,0.001164582,0.001124885,0.001303094,0.00042577,0.000422552,0.000549149,0.0,0.000378815,0.000799064,0.001311677,0.0,0.001016417,0.0,0.000540182,0.0,0.0004817,0.001193588,0.000931205,0.000958007,0.000609913,0.006255956,0.0,0.001437236,0.0,0.0,0.0,0.001339317,0.0,0.001366837,0.0,0.000712624,0.000849129,0.0,0.0,0.0,0.0,0.000112016,0.0,0.000134485,8.45e-05,0.799228016,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272941,0.000701106,0.574884383,0.01175777,0.0,0.046240385,0.047840035,0.071939193,0.054195804,0.021853147,0.030594406,0.0,0.0,0.0,0.216611665,0.0,0.000123215,0.001260402,0.002204472,0.0,5.1e-06,0.0,0.0,0.001264458,0.000805219,0.0,0.0,0.0,0.0,3.33e-05,0.000891104,0.0,1.45e-05,0.0,0.0,7.01e-05,5.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303271,0.004047766,0.004737088,0.004926273,0.713632284,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272933,0.000833906,0.79135539,0.013984869,0.0,0.542962908,0.785816024,0.714713387,0.554896142,0.827893175,0.787833828,0.059701493,0.074626866,0.358208955,0.216047195,0.0,2.46e-05,9.58e-05,0.000196289,4.89e-05,7.65e-06,2.82e-05,0.0,6.77e-05,3.62e-05,1.41e-05,0.0,0.0,0.0,2.77e-05,0.00026812,0.0,0.000138836,1.15e-05,0.0,0.0,0.000154626,0.0,8.28e-05,0.000446314,0.0,0.0,6.56e-06,0.0,8.28e-05,0.000184552,0.0,0.0,0.0,0.0,0.00020509,0.000102236,0.0,0.000747695,0.00207151,0.001933733,0.002528101,0.47104693,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272918,0.001678227,0.310743508,0.028144412,0.25426811,0.060999622,0.104494518,0.20350635,0.031379962,0.020037807,0.052930057,0.791044776,0.76119403,0.855721393,0.241249948,0.000133106,0.000157715,0.000265348,0.0,0.000228042,3.82e-05,0.000171033,0.000359059,0.000124188,0.000732882,0.000120213,0.000402427,6.96e-05,0.000260126,0.000665461,0.000185318,0.0,8.81e-05,0.000157354,0.000161066,0.000261699,3.44e-05,0.001104805,0.000105414,0.000616338,0.000119987,0.000283162,9.19e-05,0.000489408,2.14e-05,0.000720906,9.96e-05,0.000627207,0.000157246,0.000226515,6.69e-05,0.000153355,0.0,0.00048524,0.000211223,0.000596812,0.000716419,0.792278247,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272909,0.001173066,0.421024546,0.019672704,0.0,0.202820225,0.160379347,0.19587677,0.200107009,0.120385233,0.112359551,0.592039801,0.592039801,0.542288557,0.230970049,3.86e-05,0.001123723,0.001518379,0.000777605,0.000130309,2.29e-05,7.44e-05,0.000513947,0.000344339,0.000142769,5.66e-05,0.000107763,0.0,0.000178234,0.001563834,0.00075113,0.0,0.000310268,0.000679309,4.47e-05,0.000593497,0.000481058,0.002278659,0.0003313,0.000571175,0.0,0.000554526,0.000282115,0.000445711,0.00016565,0.000813182,0.000151045,0.0,0.000434571,0.000815454,0.0,0.000191693,0.000466939,0.000654254,0.004401321,0.002347366,0.003368762,0.233831571,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000272906,0.000599553,0.588046958,0.010054695,0.0,0.26892915,0.287269231,0.255645102,0.275303644,0.281376518,0.234817814,0.616915423,0.711442786,0.800995025,0.216102062,0.002881102,0.000315431,0.001437301,0.002355464,0.0,0.00047421,0.000253531,0.000485785,0.00031047,0.000327418,0.001835018,0.0003637,6.38e-05,0.0001686,0.00038264,0.000788588,0.0,0.000801625,0.0,0.000909549,0.000925294,0.001065201,0.0,0.0,0.000932476,0.000115885,0.000448341,0.000219787,0.000506887,0.000694663,0.0,0.000308518,0.0,0.000268748,0.000326182,0.0,0.000357827,0.0,0.000349581,0.00068411,0.000926232,0.001407125,0.456057867,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272899,0.003513991,0.640341515,0.013209751,0.0,0.091645056,0.148028715,0.121648188,0.119041058,0.122072196,0.109672086,0.368159204,0.47761194,0.402985075,0.228180397,0.0,7.39e-05,0.000110562,0.000150991,5.97e-05,1.78e-05,3.02e-05,0.000267534,0.000107253,0.000102794,0.000268712,7.58e-05,6.38e-05,0.0,0.001014829,0.000175461,0.0,0.0,8.44e-05,0.000349202,0.000266373,0.000206168,0.000814793,0.0,0.000247066,0.0,0.000707906,0.00015746,0.000762515,9.62e-05,0.000207621,7.39e-05,0.0,0.000197272,0.000978545,0.000214007,0.000127796,0.0,0.000809941,0.000218659,0.000725433,0.000619671,0.87144695,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272892,0.000751231,0.520988972,0.012598391,0.325961875,0.0205905,0.039470106,0.122530205,0.0,0.0,0.0,0.074626866,0.0,0.0,0.219096221,0.000437962,0.000108429,0.000648628,0.000905948,0.0,7.9e-05,6.84e-05,4.22e-05,0.000174992,0.0,0.000296997,0.0,0.0,9.63e-06,0.000216275,0.0,0.000429974,0.000259562,0.000356925,0.000125875,0.000243007,0.000661455,0.0,0.0,0.000223157,1.03e-05,0.000283162,8.86e-05,0.000176973,0.000197712,0.000640164,0.0,0.0,0.000385968,0.0,0.000334386,0.000319489,0.0,4.8e-05,0.0,4.09e-05,9.58e-06,0.88176095,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272872,0.000407514,0.489505514,0.006834136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24409336,0.0,0.007678773,0.0,0.000324631,0.0,0.0,0.0,0.0,0.0,4e-05,0.005565161,0.000170063,0.0,0.000139697,0.02247596,0.0,0.00827963,0.011931422,0.013413469,0.007373841,0.019879805,0.013624259,0.140669235,0.0,0.024592407,0.000432773,0.000589922,0.011825876,0.202671642,0.000943139,0.064789236,0.003727926,0.023326248,0.0,0.0,0.016244485,0.001878594,0.010972109,0.000461776,0.0,0.00072436,0.000774557,0.712059523,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272871,0.000781827,0.299893276,0.013111497,0.0,0.08355836,0.127843849,0.232005808,0.048895899,0.109621451,0.082018927,0.547263682,0.517412935,0.547263682,0.221769488,0.0,0.00049779,0.004702552,0.000883299,0.0,0.000175917,0.000164997,0.004639603,0.000451592,0.007096586,0.0,0.000688673,0.0,0.0005058,0.001580471,0.004153885,1.05e-05,6.04e-06,0.0,0.000296415,0.000766405,4.3e-05,0.0,0.0,0.00205623,0.0,0.0,3.28e-05,0.0,0.0,0.002064674,0.0,0.005098193,0.000491752,0.0,0.0,8.95e-05,0.0,0.000215488,3.66e-05,0.00043799,0.000483772,0.602187169,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272848,0.00037887,0.553361793,0.006353781,0.0,0.031155624,0.027530046,0.118870253,0.0,0.0,0.0,0.0,0.0,0.0,0.22430143,9.02e-05,0.0,0.0,0.0,0.000597252,1.78e-05,0.00047688,0.0,0.0,2.86e-05,0.0,0.000170063,0.0,8.67e-05,0.000244003,0.0,0.0,0.0,0.0,0.0,0.0,0.000197578,0.001891978,0.0,0.000124862,0.0,0.0,0.0,0.000410753,0.0,0.0,0.0,0.0,0.0,0.000253697,0.0,0.0,0.0,0.000230571,0.0,0.00030441,0.000228727,0.770888779,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272843,0.000416627,0.537709,0.006986976,0.265908551,0.170045262,0.122072136,0.135162447,0.16407355,0.079207921,0.091937765,0.597014925,0.482587065,0.537313433,0.228629313,0.001142136,0.0,0.00038328,0.001358921,0.0,0.00036968,0.000426577,0.0,0.000242731,0.00022272,0.000357104,2.36e-05,0.0,5.78e-05,0.000354913,0.000234605,0.000618744,0.0,0.000468224,0.000249043,0.0,0.001194055,0.001740067,0.0,0.000512729,0.0,0.000247767,0.00016074,0.000873943,0.000141604,0.0,0.0,0.0,0.0,0.0,0.0,0.000115016,6.48e-05,6.4e-05,0.0,0.000139363,0.000209074,0.568009372,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272795,0.00019269,0.495553184,0.003231476,0.0,0.002705234,0.002760331,0.0063211,0.0,0.0,0.0,0.074626866,0.0,0.0,0.215976255,0.006552253,0.0,0.000943459,0.003148168,0.001422545,0.000247303,0.000601634,0.0,0.000524976,0.000409272,0.001163239,0.0,0.0,4.82e-05,0.000948283,0.001303141,0.0,0.0,0.0,0.001463128,0.000172909,0.001082381,0.001505296,0.0,0.001168916,0.0,0.000778697,0.000305078,0.0,0.00041947,0.0,0.0,0.0,0.0,0.0,0.0,0.000894569,0.0,0.000119135,0.0,7.31e-05,0.0,0.938268939,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272791,0.0005644,0.392387051,0.009465169,0.161080859,0.144518201,0.139035332,0.118531523,0.104925054,0.043897216,0.0,0.0,0.0,0.0,0.21599399,0.003550926,0.000621005,0.001496267,0.001102236,0.001471411,0.000446166,0.000156948,0.000415382,0.000107253,0.0,0.002630546,0.000117866,0.0,0.00023604,0.001386378,0.000193204,0.000498141,0.000298195,0.001370131,0.00070111,0.001944052,0.000498239,0.000870034,0.0,0.001423953,0.0,0.000542728,0.000449416,0.000557138,0.000491608,0.001268794,0.000295663,0.000180597,0.000165823,5.44e-05,0.0,0.000319489,0.0,0.000333788,0.0,0.000418122,0.000480489,0.786896507,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272777,0.000522086,0.255425116,0.008755554,0.0,0.054819333,0.170116226,0.190545875,0.012658228,0.134637514,0.0,0.0,0.0,0.0,0.216739135,0.0,0.000276002,0.000442246,9.06e-05,0.000146598,3.57e-05,5.03e-05,0.0,3.39e-05,0.000133251,0.000166177,0.000272775,0.0,0.000582874,0.000621097,0.000207004,0.0,0.0,0.000264815,8.66e-05,0.000331797,8.59e-05,0.000455732,0.0,0.000353332,0.0,0.000991069,0.000380527,0.000362686,0.0,0.000605561,5.46e-05,0.0,0.0,0.0,0.001132455,0.000242812,0.0,0.000750959,0.001652013,0.001559729,0.001723964,0.591663909,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272758,0.017515274,0.326040555,0.030819114,0.215925741,0.118549669,0.088094923,0.102326371,0.437933426,0.477115118,0.445214979,0.039800995,0.0,0.0,0.243304986,0.001378292,0.002065087,0.010016879,0.003850277,0.000836152,0.000563443,0.0002153,0.0,0.000609649,0.000479705,0.002156765,0.000498404,0.000869424,0.001377702,0.005345874,0.002391392,0.000676423,0.001137246,0.003757306,0.000898721,0.004976961,0.001520488,0.0,0.0,0.006187287,0.0,0.001321425,0.001876394,0.001962001,0.001752689,0.009867757,0.002497067,0.004693071,0.009108843,0.001594665,0.0,0.001226837,0.000958654,0.036063541,0.131960216,0.065078388,0.086618211,0.656187064,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272754,0.000844321,0.510494486,0.014159543,0.664928247,0.13043915,0.136677419,0.256590354,0.0,0.0,0.0,0.0,0.0,0.0,0.21734628,0.0,0.0,1.47e-05,7.55e-05,9.77e-05,2.29e-05,5.03e-05,0.00019713,0.0,0.000150384,4.6e-05,5.89e-05,0.0,6.26e-05,0.000133092,0.0,7.34e-05,5.19e-05,0.0,3.93e-05,4.67e-05,0.0,0.000704313,0.0,0.000201904,5.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171194,0.0,0.00012397,6.52e-05,0.912068564,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0.0,0.0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.008588167,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.030645834,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0.0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272735,0.000350878,0.575240128,0.005884344,0.0,0.017750825,0.01010396,0.014151171,0.018151815,0.0,0.0,0.0,0.0,0.0,0.216996569,0.0,0.0,0.0,0.0,0.0,6.37e-05,5.63e-05,0.0,0.0,0.0,0.000152034,1.52e-05,0.0,2.89e-05,0.000343822,0.0,0.0,0.0,0.0,7.04e-05,0.000224314,0.0,0.0,0.0,0.000363958,0.0,0.00015338,7.87e-05,7.65e-05,0.00022443,0.0,0.0,0.0,0.0,0.0,0.0,0.000766773,0.0,0.000102831,0.0,7.71e-05,3.94e-05,0.906015841,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272733,0.001895654,0.525257915,0.011059073,0.263068085,0.00192,0.00192,0.005078174,0.0,0.0,0.0,0.0,0.0,0.0,0.21610705,0.0,5.42e-05,0.0,0.0,0.0,7.65e-06,8.05e-06,2.82e-05,0.0,2.47e-05,0.0,0.0,0.0,0.0,0.000332731,0.0,0.0,0.0,0.0,2.3e-05,7.94e-05,6.01e-05,0.000966704,0.0,0.000340048,2.87e-05,0.0,0.0,0.000174789,1.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16e-05,0.0,0.000160911,0.000111048,0.667393649,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272729,0.000966706,0.604944859,0.016211967,0.0,0.41414433,0.438380155,0.396684784,0.415592784,0.405283505,0.37435567,0.28358209,0.333333333,0.313432836,0.224013791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000295696,9.03e-05,0.000302671,0.0,0.0,0.0,0.0,0.000133092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-05,5.34e-06,0.0,0.0,0.000719946,0.0,0.000289939,0.0,0.0,0.0,5.91e-05,0.0,6.54e-05,6.75e-05,0.82157894,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272696,0.000328745,0.560120953,0.005513161,0.314723177,0.135522727,0.167229021,0.267935817,0.125874126,0.162587413,0.291958042,0.0,0.0,0.0,0.217723702,0.002292859,0.000359788,0.000272719,0.000709659,0.0,0.000191214,0.000104632,0.000520987,0.0,0.0,0.00114556,0.0,0.000266623,0.00026976,0.001131284,0.0,0.001746116,0.0,0.000963313,0.000289648,0.000158889,0.001185465,0.002623911,0.00134779,0.000796988,0.000317914,0.0,0.000190264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000217962,0.0,0.000463841,0.000780589,0.579561974,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272693,0.080547735,0.382426183,0.0,0.0,0.539142857,0.030827988,0.18155261,0.336233368,0.034288639,0.219549642,0.104477612,0.0,0.0,0.241318117,0.0,0.0,0.0,0.0,0.0,7.65e-06,2.82e-05,4.22e-05,0.0,3.81e-06,2.47e-05,0.0,0.0,0.0,0.000105365,3.75e-05,2.62e-05,0.000105032,0.0,0.0,0.0,0.000137445,0.0,0.0,7.97e-05,0.0,0.0,9.84e-06,2.4e-05,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272692,0.001704266,0.560120953,0.019891047,0.351781241,0.044693548,0.120003226,0.06759402,0.039215686,0.049284579,0.0,0.144278607,0.069651741,0.0,0.217957859,2.15e-05,9.36e-05,0.0,1.51e-05,0.0,0.0,4.02e-06,0.0,0.0,0.0,2.12e-05,0.000116182,2.9e-05,0.0,0.000626643,4.14e-05,0.0,0.000292159,0.000314708,2.03e-05,0.000261699,4.3e-05,0.000497162,0.0,0.000358645,0.0,3.54e-05,6.56e-05,0.0,2.94e-05,0.000490216,0.0,0.0,0.0,0.000190273,0.0,3.83e-05,0.0,0.000123846,0.0,0.000198517,0.000250217,0.703937927,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
