ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272716,0.000419231,0.477588047,0.007030644,0.406363618,0.003725738,0.016811533,0.05109329,0.0,0.0,0.0,0.139303483,0.0,0.089552239,0.215971821,0.005186842,0.000793506,0.001253031,0.002468707,0.001411685,0.000848989,7.44e-05,0.000316817,0.000812866,0.000119926,0.000339327,0.002168945,0.002933945,0.003001793,0.000239099,0.0,0.00030348,0.000454732,0.000258262,0.0,0.0,0.00054882,0.000837813,0.001500098,0.005944506,0.00252724,0.0,0.000342705,7.49e-05,0.001557393,0.001800945,0.001271586,0.001135507,0.0,0.003049829,0.0,0.001069274,0.0,0.0,7.82e-05,0.0,0.00011625,0.000117919,0.731527989,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87e-05,0.001380417,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0.0,0.0,0.0,0.216046086,0.00076858,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0.0,0.0,0.0,0.000585613,0.001003809,0.000449401,0.000579852,8.59e-05,4.64e-05,0.000149331,0.000998192,0.000163632,0.000718372,0.001012897,0.001938141,0.000430411,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0.0,0.00037755,0.00024275,0.001013773,0.000101528,0.000974664,0.000144618,0.001200723,0.0,0.000425848,0.000728962,0.000271348,2.13e-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272630,0.002074023,0.360903593,0.032063669,0.141127372,0.13146249,0.144211047,0.280175006,0.106227106,0.092241092,0.047952048,0.0,0.0,0.0,0.21624505,0.0,0.000162644,0.000899234,0.000747407,0.00011945,2.04e-05,4.02e-05,0.000401301,0.000118543,0.000218913,0.000153245,0.000322653,9.63e-05,0.000639958,9.93e-05,4.06e-05,0.000125246,0.000515733,0.00021489,0.000157308,0.000189541,0.000648605,0.000318071,0.000107484,0.0,0.0,2.26e-05,0.000146115,0.0,0.0,6.89e-05,0.000244704,0.0,0.000905458,6.43e-05,0.000324586,0.00081768,0.000199333,0.0,7.2e-05,0.000138859,0.000201778,0.000321591,0.419382645,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000272599,0.000580674,0.348274635,0.00835162,0.0,0.30027633,0.513830031,0.422914609,0.300312826,0.516162669,0.368091762,0.412935323,0.432835821,0.427860697,0.220113764,0.018433041,0.002227731,0.008999713,0.01260777,0.005027772,0.0015858,0.001221377,0.006941804,0.007236764,0.001808411,0.000738858,0.0,0.003145805,0.015288282,0.001380713,0.000788278,0.002211068,0.002035203,0.00127554,0.003969398,0.002378317,0.006877521,0.002803088,0.002729151,0.00735332,0.010827084,0.002733228,0.004011509,0.0,0.007244239,0.003162315,0.003605013,0.001365281,0.0,0.0,0.002596686,0.0,0.0033343,0.004413899,0.000273602,0.0,0.000530882,0.000730507,0.624025302,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272589,0.003136423,0.624332978,0.015196672,0.0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.000682705,0.0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0.0,0.001498126,0.002832288,0.001900067,0.0,0.000675315,0.00035023,5.8e-05,0.000327566,0.000743099,0.003820707,0.000833731,0.001008068,0.000913421,0.001407635,0.000518726,0.001795378,0.020922236,0.000316241,0.003987599,0.001367031,0.001073658,0.0,0.004216773,3.74e-05,0.002664467,0.0,0.0,0.003685279,0.0,0.000187256,0.000801241,0.0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272579,0.000405561,0.148345784,0.006801384,0.0,0.217462319,0.661498551,0.458745774,0.208695652,0.682608696,0.37826087,0.432835821,0.930348259,0.263681592,0.22485343,0.000330618,0.00255302,0.0,0.000422776,0.0,0.000101981,1.61e-05,0.000323857,0.000694323,0.0,0.000218921,0.002375084,0.0,0.00098999,0.0,0.0,0.000852634,0.000648825,0.000141946,0.00108018,0.0,0.003688224,0.000121815,0.002182386,0.001340091,0.0,0.0,0.00255302,0.0,0.0,0.000501903,0.000299325,0.000657258,0.0,0.0,0.001425249,0.001217943,0.003415845,0.000840424,0.004807727,0.026167248,0.017432131,0.025861442,0.224829937,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272576,0.000352831,0.249733191,0.005917095,0.0,0.065924466,0.083472906,0.117957755,0.054187192,0.022988506,0.091954023,0.0,0.0,0.0,0.216484749,0.0,0.000266145,0.0,0.0,0.0,0.0,1.01e-05,0.0,0.000158057,0.001018421,0.000197029,0.0,0.0,0.0,0.0,0.0,0.000274577,0.000410368,0.000325292,3.67e-05,5.67e-05,5.76e-05,0.0,0.000453301,0.0,0.000883844,0.0,0.003076375,0.0,0.000896681,0.0,0.000495962,0.0,0.0,0.0,0.0,0.003107757,0.0,0.0,0.000186268,0.0,0.000289313,0.000299071,0.715713836,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272512,0.001313678,0.802561366,0.022030808,0.035150328,0.007185132,0.008620673,0.058420146,0.0,0.0,0.0,0.0,0.0,0.0,0.21620099,0.0,0.000556933,6.63e-05,3.77e-05,0.0,1.78e-05,0.000199203,0.001612245,9.6e-05,0.003569233,0.001937449,0.00059153,0.00010914,0.0,0.000298032,0.0,9.63e-05,0.0,0.00061707,5.77e-05,0.000602426,4.61e-05,0.001036777,0.001359902,0.001202646,0.036348069,0.000150591,0.007183523,0.004874342,0.0,0.0,0.00235746,0.000229773,0.001188053,0.000157473,0.000319705,0.003576636,0.0,0.0,9.7e-05,6.7e-05,0.00022764,0.000313645,0.527713873,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272462,0.005888767,0.356990395,0.044345462,0.284542143,0.067559401,0.137700413,0.15262044,0.0,0.0,0.0,0.0,0.0,0.0,0.216346472,0.001558629,0.000591433,0.003044129,0.002861284,0.000684125,0.000221808,8.65e-05,0.000485785,0.000333049,0.000253178,0.001603595,0.004024199,0.002375404,0.001774912,0.000373803,0.000405731,0.000534703,0.001480652,0.000727472,0.001667462,0.000682106,0.002057116,0.001015121,0.000378529,0.000979297,0.0,0.0,0.000162054,0.0,0.001050061,0.000590474,0.000598651,0.000160307,0.001747475,0.000459563,0.000112263,0.0,0.0,0.000107004,0.000434511,0.000875622,0.000945724,0.001136073,0.568087962,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272455,0.000947176,0.505158307,0.015884453,0.755993715,0.15198883,0.142761498,0.201342495,0.0,0.0,0.0,0.0,0.0,0.0,0.216442629,0.008183875,0.001227224,0.007665603,0.00794969,0.004571689,0.00195803,0.00120528,0.00133767,0.001033017,0.001414368,0.00301837,0.005216222,0.002298364,0.009086698,0.000444522,0.000979551,0.001339165,0.004342136,0.002722599,0.0,0.003166662,0.004501859,0.007149161,0.003883432,0.001778198,0.0,0.0,0.002491917,0.0,0.001746168,0.001157985,0.003620307,0.001191615,0.005196288,0.001073386,0.004229377,0.006447094,0.0,0.002376372,0.000246173,0.000608836,0.000673313,0.000848392,0.435791664,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0.0,0.001247236,0.002562814,0.024626573,0.0,0.0,0.0,0.0,0.0,0.0,0.218215016,0.0,0.0,0.0,0.002476257,0.0,0.000433418,0.000245483,0.000908208,0.0,0.000110408,0.000656762,0.0,0.002985305,0.0,8.59e-05,0.0,0.0,0.000648825,0.001050793,0.0,0.0,9.21e-05,0.000640203,0.0,0.001889872,0.002251039,0.000820721,0.001833073,0.00011691,0.000460139,0.000314919,0.000725372,0.004234775,0.00146488,0.001295133,0.006176892,0.001163622,0.010492172,0.0,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272425,0.001369662,0.282461757,0.022969683,0.0,0.027969599,0.09438093,0.098511189,0.013818517,0.023030861,0.0,0.0,0.0,0.0,0.216722509,0.0,4.93e-05,4.42e-05,0.0,6.52e-05,3.06e-05,1.61e-05,0.0,6.77e-05,0.0,0.0,0.0,1.28e-05,0.0,4.71e-05,0.0,4.82e-05,0.000155274,2.96e-05,0.0,0.000245075,0.000648605,2.71e-06,0.0,0.0,4.14e-05,0.0,0.000124862,0.0,0.0,5.25e-05,6.34e-05,1.07e-05,0.0,9.32e-05,0.004963966,0.000940618,0.000634242,0.0,0.000349983,0.0,0.000184623,3.36e-05,0.95863716,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0.0,0.0,0.955911695,0.972952267,0.969897654,0.079517276,0.078194743,0.075549678,0.766169154,0.736318408,0.646766169,0.216196834,0.0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.001849169,0.000809642,0.000451592,0.000211299,0.004887406,0.008837105,0.005694549,0.0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0.0,0.004705268,0.0,0.013173759,0.000146036,0.000635263,0.00506739,0.016819113,0.001598801,0.008412285,0.002138827,0.004050724,0.007374119,0.006880324,0.00341298,0.006379453,0.0,0.017305741,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272405,0.002053192,0.637139808,0.03443269,0.0,0.096195591,0.122292456,0.167380575,0.092207389,0.086619062,0.020490531,0.0,0.0,0.0,0.21691787,0.034835142,0.00910807,0.004017071,0.005390388,6.52e-05,1.27e-05,3.82e-05,0.001464397,0.001089466,0.000694811,0.013403424,0.032794085,0.021205293,0.018756784,5.39e-05,5.22e-05,0.0,0.013181682,0.00169152,0.026522083,0.013829247,0.019366055,0.008250905,0.004920883,0.01495576,0.038695778,0.0,0.000743856,2.56e-05,9.44e-05,0.001866553,0.004286688,0.000641228,0.03693344,0.021773014,0.003377645,0.0,0.009151203,0.000305406,0.000107225,0.0,0.000136879,0.000127787,0.781234996,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000272367,0.00055789,0.208466738,0.009355997,0.0,0.427398268,0.464819264,0.519180007,0.428571429,0.420995671,0.464285714,0.0,0.0,0.0,0.246234579,0.0,0.000335145,0.000921346,0.0,0.000276908,7.65e-05,4.02e-05,0.000232332,0.0,0.00058821,0.000478889,0.00083352,0.0,0.001605199,0.000104395,0.0,0.000144514,0.000571188,0.000557926,0.0,0.000365802,0.001147533,0.001239801,0.000285065,0.0,0.000662883,0.0,0.001036085,0.0,0.000542728,0.0,0.0,5.34e-06,0.00085932,0.0,0.001788883,0.001995597,0.0,0.0,0.000560416,0.001208418,0.00159343,0.002186358,0.410169845,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272356,0.002764713,0.359124867,0.046365135,0.097363688,0.22556166,0.244269819,0.261529647,0.19726472,0.176402411,0.170839128,0.0,0.0,0.0,0.264307604,5.58e-05,0.000128144,0.000501212,0.000188739,0.000276908,7.65e-05,0.000132802,0.000225292,0.000112898,0.000258888,0.000380375,0.000752857,0.00021828,0.000134356,0.000259305,3.48e-05,0.000149331,0.000460277,0.000321349,0.0,9.05e-05,0.000168868,0.000119108,0.0,8.59e-05,0.0,6.02e-05,0.000417091,0.000107681,0.000212372,5.25e-05,0.000395459,3.74e-05,0.000282595,2.25e-05,0.000305062,0.0,0.0,0.0,0.000354696,0.000723171,0.000903068,0.001463583,0.480573551,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272345,0.000533153,0.253468517,0.008941146,0.0,0.207794582,0.183592551,0.252510246,0.215575621,0.176072235,0.188487585,0.129353234,0.0,0.0,0.225580563,0.0,0.000739291,0.003574824,0.001245678,0.000423506,0.000163169,0.0,0.001056055,0.000925764,0.0,0.000383111,0.001200986,0.0,0.000523281,0.000533763,0.001338913,0.001040503,0.0,0.000370636,0.0,0.000100203,0.0,0.0,0.00107951,0.000300661,0.000400492,0.0,0.000576488,0.0,0.000554526,0.000334602,0.0,0.000253819,0.000807414,0.0,0.000256252,0.0,0.0,0.0,0.00311532,0.005515469,0.00462487,0.005162123,0.731973504,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272335,0.001594251,0.251867663,0.0267361,0.281471733,0.076946741,0.17947496,0.213559747,0.0,0.055643879,0.0,0.0,0.0,0.0,0.217513654,0.0,0.001867943,0.005012125,0.001094687,0.0,0.000693469,0.000112681,0.000415382,0.000604004,0.000197973,0.0,0.002590186,0.001097822,0.002948757,0.000341811,0.0,0.000828548,0.001253286,0.001031078,0.002962629,0.001109479,0.011095376,0.0,0.000934641,0.000687226,0.0,0.0,0.000812928,0.0,0.00090848,0.000711849,0.0,0.000515654,0.002739442,0.001079813,0.00261377,0.002404437,0.005200783,0.001223854,0.001579983,0.003604354,0.004292958,0.006237662,0.440061233,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272316,0.003439779,0.241551049,0.057686219,0.158478233,0.035885442,0.140588114,0.162569112,0.015511119,0.054195477,0.0,0.0,0.0,0.0,0.288470923,0.0,0.001000508,0.003685386,0.000649262,0.000510379,0.000221808,0.00010262,0.000394261,0.000146767,0.00064151,0.001406566,0.002482635,0.000365941,0.001470843,0.000481566,0.0,0.000544337,0.000926101,0.001346513,0.000136333,0.000346486,0.001193588,0.0,0.000322451,0.000146036,0.0,3.01e-05,0.000658844,0.0,0.000719705,8.2e-05,0.0,2.94e-05,0.002601028,0.000199251,0.001029889,0.004843183,0.0,0.000992013,0.000263318,0.000519763,0.000646771,0.000872034,0.501841273,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272277,0.000509067,0.782995375,0.008537211,0.0,0.02969258,0.021862191,0.047368091,0.015312132,0.0,0.0,0.094527363,0.0,0.0,0.217307485,0.0,0.000147858,0.000368539,0.0,0.0,0.000321239,0.000235422,0.00057731,0.000479817,0.000102794,0.000763486,0.001559489,0.001367462,0.000625815,0.0,0.0,0.0,0.000826281,0.000266148,0.0,0.0,0.000556496,0.0,0.00121036,0.001202646,0.001450056,0.001897447,0.001947308,0.0,0.001592789,0.001089096,0.0,0.003617593,0.001032337,0.000803432,0.000898102,0.0,0.0,0.0,0.000165225,0.000183689,0.000308017,0.000462639,0.64205332,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272145,0.001053937,0.508182142,0.017674865,0.114533225,0.256546856,0.240217082,0.277801295,0.233096085,0.191577699,0.18623962,0.84079602,0.845771144,0.990049751,0.216086267,0.00358957,0.000813221,0.003891768,0.002823537,0.001493129,0.000815846,0.000374261,0.000682916,0.0005532,0.000782376,0.002465595,0.003952498,0.0,0.004115532,0.000200372,0.0,0.000491348,0.001746836,0.00081816,0.000702641,0.000928389,0.00221447,0.000905488,0.002691765,0.001219826,0.004184447,0.0,0.002909008,0.000356884,0.000920278,0.000347723,0.002440485,0.000285881,0.00278558,0.000359938,0.001649774,0.002899048,0.0,0.002815532,0.000302164,0.000400466,0.000646484,0.00073377,0.576853314,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272084,0.002170368,0.620775525,0.036397777,0.022426855,0.114611879,0.12399706,0.114707498,0.101440753,0.114672155,0.079976478,0.0,0.0,0.0,0.25329309,5.58e-05,0.000108429,0.0,9.06e-05,0.000314914,6.37e-05,0.000352127,0.000436503,0.0,0.000727172,0.000733385,0.0,7.7e-05,0.0,0.000166696,1.74e-05,5.78e-05,0.00032164,0.000546097,4.72e-05,0.00028733,6.14e-05,0.000651031,0.000107484,0.000206168,0.002637721,0.000180709,0.000263006,0.000476871,0.000542728,3.94e-05,0.000801842,2.67e-05,0.000536354,0.0,0.000388039,0.0,7.25e-05,9.36e-05,0.000152022,9.81e-05,0.000273041,0.000344764,0.658197452,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272077,0.001227098,0.364461046,0.020578827,0.061896992,0.06166291,0.164327357,0.15709511,0.03125,0.09272541,0.0,0.0,0.233830846,0.0,0.217783281,0.0,0.000768863,0.001724761,0.001872292,0.002720209,0.000698568,0.000209264,0.001267267,0.001213654,0.000738593,1.37e-05,0.0,0.0,0.0,0.001417757,0.0,0.001334348,0.003482582,0.000307549,0.0,0.000488943,0.002026412,0.0,0.000523399,0.000695817,0.001615777,0.0,0.000278946,0.0,0.001321425,0.000629839,0.001494442,5.61e-05,0.001170751,0.000437067,0.0,0.001443806,0.0,0.001749955,0.000420998,0.000433317,0.000877658,0.001120145,0.589834259,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272068,0.002053192,0.561010317,0.03443269,0.166373322,0.062972058,0.106616268,0.104477865,0.058366967,0.075131947,0.03477181,0.029850746,0.0,0.0,0.216055508,0.002473196,0.003292311,0.001068762,0.000664362,0.0,1.02e-05,2.41e-05,0.000112646,8.47e-05,0.000295057,0.003998041,0.004660542,0.000821761,0.002931079,5.05e-06,0.0,0.0,0.004996506,0.000585526,0.006287066,0.005391656,0.007119309,0.001647203,0.003009543,0.002285027,0.024802861,0.0,0.000996236,1.13e-05,0.0,0.000351004,0.00250603,0.000355347,0.012532224,0.002738097,0.0,0.0,0.000896999,0.0,4.77e-05,0.0,6.59e-05,7.25e-05,0.756056517,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272033,0.001188039,0.267520455,0.019923798,0.145514457,0.030352008,0.093205074,0.168574968,0.0,0.013742072,0.0,0.0,0.0,0.0,0.259809022,0.0,0.000138001,0.001061391,0.000105694,0.000521238,0.000196313,0.00034609,0.000140807,1.13e-05,0.00049303,0.00023534,0.000286803,0.0,0.000194462,0.00013302,0.0,0.0,0.000210729,0.000666356,0.0,6.88e-05,0.0,0.000177308,0.000219641,0.0,0.0,0.0,0.000366615,0.0,0.0,0.0,0.000120167,0.0,0.000196086,0.0,0.000107382,0.000102925,0.0,0.0,0.00031872,0.0,0.000326622,0.00012159,0.840863664,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272017,0.000606714,0.65208111,0.010174784,0.0,0.205800801,0.24263964,0.171565311,0.198198198,0.242242242,0.129129129,0.034825871,0.094527363,0.0,0.216191569,0.0,0.0,0.000176899,0.000150991,0.000352921,8.92e-05,0.000152924,0.0,0.0,0.000285539,0.000804534,0.000770782,0.00025038,0.0,6.4e-05,0.0,8.19e-05,0.000454732,0.0,0.000367051,0.0,0.0,0.000219266,8.41e-05,0.000463878,0.003894436,0.000158121,0.001017489,0.000417391,0.000460139,7.54e-05,0.001437635,8.82e-05,0.000853552,0.000237816,0.000331907,0.0,0.0,0.0,0.000122442,9.3e-05,0.000227122,0.000295645,0.644255309,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271976,0.001637215,0.334400569,0.027456632,0.033757496,0.065077847,0.084277692,0.199028828,0.032145624,0.04763749,0.044926414,0.0,0.348258707,0.0,0.220104342,0.000661237,0.00134551,0.003906509,0.002687644,0.00122708,0.000305942,0.000134814,0.002499331,0.001467674,0.000902302,0.000514464,0.001873179,0.000930901,0.000721279,0.000683621,0.001414263,0.001242822,0.00329958,0.001086279,0.002527411,0.000604841,0.003216162,0.000320778,0.001000065,0.000712997,0.001311955,0.000429185,0.000576488,0.0,0.001781564,0.000908673,0.000869573,0.00022443,0.001701337,0.000584899,0.001549714,0.000749064,0.00272724,0.000599666,0.000797802,0.001644035,0.001950871,0.0031501,0.504430629,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000271936,0.000677019,0.572927784,0.011353836,0.0,0.085271906,0.109440831,0.160529532,0.083107498,0.085817525,0.083107498,0.0,0.0,0.0,0.242060491,0.002537602,0.001335653,0.001687907,0.003050023,0.002383577,0.000558344,0.000794801,0.001682648,0.001670891,0.001420079,0.001111023,0.00135335,0.000558541,0.001725412,0.000341811,0.00049847,0.0,0.001464015,0.002105529,0.003717706,0.002532847,0.00252534,0.001422523,0.001364575,0.004810583,0.015978235,0.001242376,0.001482399,0.000509688,0.002902415,0.000469099,0.0,0.000526341,0.004406176,0.001050889,0.0,0.001824056,0.003008118,0.00079361,0.000278571,0.0,0.000301405,0.000312124,0.827322329,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271895,0.000522086,0.390430452,0.008755554,0.0,0.494927503,0.592807825,0.545252032,0.500575374,0.607594937,0.522439586,0.258706468,0.233830846,0.343283582,0.22065856,0.003568101,0.002513591,0.009228206,0.007277779,0.007585095,0.002136496,0.001229426,0.009067996,0.004544146,0.009188633,0.011028134,0.017629397,0.006002709,0.004076639,0.006014521,0.0,0.005371113,0.007641716,0.002306619,0.002899706,0.001319543,0.005660906,0.002083029,0.004930229,0.00236234,0.018022124,0.001069197,0.009731229,0.0,0.006913883,0.001728776,0.011597217,0.000566418,0.004631098,0.0,0.007753451,0.006155474,0.0,0.003959134,0.001724334,0.001459076,0.003588982,0.004534191,0.59062417,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271862,0.000990141,0.343294201,0.016604985,0.0,0.184345088,0.229151134,0.209345262,0.185768262,0.187027708,0.159949622,0.0,0.0,0.0,0.216470063,0.0,0.000734363,0.001680536,0.00069456,0.000504949,0.000201412,0.000142863,0.00075332,0.000203216,0.000757629,0.001338153,0.001416088,0.00030816,0.000731886,0.000420949,0.0,0.000587691,0.001159012,0.001027135,0.0,0.000225759,0.0,0.000605012,0.00096268,0.000446697,0.001947218,0.0,0.00209608,0.0,0.000861286,0.000154179,0.001068395,6.41e-05,0.00169557,0.0,0.002328232,0.0,0.000217454,0.000325469,0.000239656,0.0,0.00034175,0.000378026,0.745840668,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271853,0.005169434,0.613838492,0.010120198,0.0,0.76543299,0.869247423,0.783245972,0.296558705,0.241902834,0.291497976,0.427860697,0.562189055,0.55721393,0.215122761,0.002185515,0.003297239,0.003633791,0.004333449,0.002752787,0.000451265,0.000692181,0.008737099,0.008117369,0.003196129,0.000489835,0.0,0.0,0.002008266,0.00162318,0.007755263,0.004773787,0.005822788,0.002279018,0.006874348,0.0,0.0,0.00203701,0.007790229,0.004664548,0.004584939,0.0,0.010204109,0.000986559,0.009155586,0.004366225,0.003340645,0.00434699,0.003777546,0.003313355,0.0,0.0,0.0,0.0,0.000211866,0.0,0.000147114,0.0,0.919120216,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
