ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272734,0.003840132,0.680184988,0.062009411,0.188414951,0.04688961,0.076232919,0.087533322,0.027323355,0.029585799,0.019317786,0.034825871,0.0,0.0,0.215441435,0.0,0.002700878,0.003213657,0.004778873,0.003616087,0.001343596,0.002440742,0.001548881,0.001281393,0.001861712,0.0,1.79e-05,0.0,0.0,0.005536323,0.005912084,0.008516706,5.55e-05,0.005774432,0.002779103,0.0,0.0,0.0,0.005491013,0.00289494,0.015660604,0.015352654,0.0,0.0,0.001317189,0.068076566,0.008362123,0.000793161,0.005823827,0.0,0.003149919,0.001546326,0.00569856,0.004728603,0.000926713,0.010497384,0.014379846,0.557797548,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272696,0.000328745,0.560120953,0.005513161,0.314723177,0.135522727,0.167229021,0.267935817,0.125874126,0.162587413,0.291958042,0.0,0.0,0.0,0.217723702,0.002292859,0.000359788,0.000272719,0.000709659,0.0,0.000191214,0.000104632,0.000520987,0.0,0.0,0.000355746,0.001039659,0.000526441,0.00114556,0.0,0.000266623,0.00026976,0.001131284,0.0,0.001746116,0.0,0.000963313,0.000289648,0.000158889,0.001185465,0.002623911,0.000796988,0.000190264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000217962,0.0,0.000463841,0.000780589,0.579561974,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272677,0.006287818,0.429562433,0.009148571,0.266853921,0.075610922,0.033914676,0.061010402,0.014380531,0.037610619,0.074115044,0.184079602,0.243781095,0.243781095,0.215976809,0.004237925,0.000808292,0.002019592,0.003638889,0.006075677,0.001119238,0.001161013,0.002464129,0.001337842,0.000637703,0.001059029,0.001989693,0.0,0.001329416,0.000237415,0.000168089,0.000390188,0.002212659,0.000691986,0.00162027,0.0,0.000963313,0.000718706,0.000518726,0.005326003,0.007623151,0.002558333,0.001033329,0.0,0.000897719,0.0,0.00130156,0.00083709,0.004042657,0.0,0.002775406,0.001559105,0.0,0.000347286,0.0,0.000908489,0.001316833,0.464011736,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272661,0.000329396,0.539843472,0.005524078,0.433285135,0.198293194,0.296251309,0.211084589,0.205933682,0.282722513,0.205933682,0.462686567,0.472636816,0.452736318,0.226339564,0.0,0.000828006,0.002373389,0.000807803,0.001058764,0.000693469,0.000877299,0.001246145,0.000502396,0.001469572,0.001280687,0.001846292,0.000423721,0.003525073,0.000683621,0.0,0.001305445,0.003327307,0.003517101,0.000136333,0.003056801,0.001592729,0.007851624,0.001364575,0.0,0.003714905,0.012701339,0.001305603,0.017520363,0.0,0.019389479,0.0,0.007809583,0.00458873,0.000199333,3.79e-05,0.000511182,0.0,0.000857727,0.000405702,0.001704074,0.002438906,0.613038548,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272589,0.003136423,0.624332978,0.015196672,0.0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.000682705,0.0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0.0,0.001498126,0.002832288,0.001900067,0.0,0.000675315,0.00035023,5.8e-05,0.000327566,0.000743099,0.003820707,0.000833731,0.001008068,0.000913421,0.001407635,0.000518726,0.001795378,0.020922236,0.003987599,0.0,0.004216773,3.74e-05,0.002664467,0.0,0.0,0.003685279,0.0,0.000187256,0.001648562,0.002315635,0.000801241,0.0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272540,0.000458941,0.532372821,0.007696591,0.0,0.617163212,0.703268135,0.704415,0.699481865,0.705958549,0.707253886,1.0,1.0,1.0,0.216967473,0.000227568,0.000271074,0.0,0.0,0.000228042,5.1e-05,1.41e-05,0.000344978,0.0,0.0,0.000210711,0.0,0.0,0.0,5.22e-05,0.0,3.85e-05,0.0008651,0.0,0.000356564,2.17e-05,0.0,3.25e-05,0.0,0.0,0.000455732,0.000417091,0.000298517,0.000489408,0.000355347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037362288,0.152014608,0.0879256,0.125025692,0.526215274,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272512,0.001313678,0.802561366,0.022030808,0.035150328,0.007185132,0.008620673,0.058420146,0.0,0.0,0.0,0.0,0.0,0.0,0.21620099,0.0,0.000556933,6.63e-05,3.77e-05,0.0,1.78e-05,0.000199203,0.001612245,9.6e-05,0.003569233,0.001937449,0.00059153,0.00010914,0.0,0.000298032,0.0,9.63e-05,0.0,0.00061707,5.77e-05,0.000602426,4.61e-05,0.001036777,0.001359902,0.001202646,0.036348069,0.007183523,0.0,0.00235746,0.000229773,0.001188053,0.000157473,0.000319705,0.003576636,0.0,0.0,0.000549521,0.000514586,9.7e-05,6.7e-05,0.00022764,0.000313645,0.527713873,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272501,0.001803215,0.624866596,0.030240505,0.149431907,0.065412407,0.082840324,0.113040645,0.0,0.0,0.0,0.0,0.0,0.0,0.21602558,0.003684032,0.000138001,0.002270198,0.00327651,0.000157457,7.14e-05,4.43e-05,0.000246413,0.000208861,6.28e-05,0.000790851,0.002993502,0.002625784,0.002142622,0.0,0.0,0.0,0.000554551,0.000611155,0.000298885,0.000386326,0.000426007,0.000747129,0.000551438,0.000584142,0.001588156,0.000656187,0.00023947,0.000388904,0.000323286,0.000374871,0.000273167,0.0,7.15e-05,0.0,0.000305406,0.000191693,0.0,0.000413634,0.000541562,0.001013883,0.00141611,0.503044172,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0.0,0.001247236,0.002562814,0.024626573,0.0,0.0,0.0,0.0,0.0,0.0,0.218215016,0.0,0.0,0.0,0.002476257,0.0,0.000433418,0.000245483,0.000908208,0.0,0.000110408,0.000656762,0.0,0.002985305,0.0,8.59e-05,0.0,0.0,0.000648825,0.001050793,0.0,0.0,9.21e-05,0.000640203,0.0,0.001889872,0.002251039,0.001833073,0.000314919,0.000725372,0.004234775,0.00146488,0.001295133,0.006176892,0.001163622,0.010492172,0.0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0.0,0.0,0.955911695,0.972952267,0.969897654,0.079517276,0.078194743,0.075549678,0.766169154,0.736318408,0.646766169,0.216196834,0.0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.001849169,0.000809642,0.000451592,0.000211299,0.004887406,0.008837105,0.005694549,0.0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0.0,0.004705268,0.0,0.013173759,0.000146036,0.000635263,0.016819113,0.002138827,0.004050724,0.007374119,0.006880324,0.00341298,0.006379453,0.0,0.017305741,0.0,0.003003195,0.001448463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272356,0.002764713,0.359124867,0.046365135,0.097363688,0.22556166,0.244269819,0.261529647,0.19726472,0.176402411,0.170839128,0.0,0.0,0.0,0.264307604,5.58e-05,0.000128144,0.000501212,0.000188739,0.000276908,7.65e-05,0.000132802,0.000225292,0.000112898,0.000258888,0.000380375,0.000752857,0.00021828,0.000134356,0.000259305,3.48e-05,0.000149331,0.000460277,0.000321349,0.0,9.05e-05,0.000168868,0.000119108,0.0,8.59e-05,0.0,0.000417091,5.25e-05,0.000395459,3.74e-05,0.000282595,2.25e-05,0.000305062,0.0,0.0,0.0,0.000191693,0.000146752,0.000354696,0.000723171,0.000903068,0.001463583,0.480573551,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272106,0.001282431,0.64603344,0.021506785,0.0,0.051506136,0.058536082,0.222530281,0.008836524,0.0,0.0,0.054726368,0.0,0.0,0.216054123,0.012803943,0.000852649,0.003501117,0.00569992,0.006151691,0.001682682,0.000758582,0.003632831,0.002032165,0.001269695,0.00313604,0.01291508,0.010759937,0.005229271,0.000553969,0.000643374,0.000862268,0.005911516,0.001003478,0.002616552,0.002512323,0.002667342,0.003471715,0.003037582,0.003582166,0.008286034,0.001979188,0.00200105,0.006523981,0.002425978,0.003714106,0.001992512,0.003055499,0.002933356,0.002410119,0.002846742,0.002440895,0.0,0.002123491,0.002216742,0.003060871,0.003593001,0.742186696,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272084,0.002170368,0.620775525,0.036397777,0.022426855,0.114611879,0.12399706,0.114707498,0.101440753,0.114672155,0.079976478,0.0,0.0,0.0,0.25329309,5.58e-05,0.000108429,0.0,9.06e-05,0.000314914,6.37e-05,0.000352127,0.000436503,0.0,0.000727172,0.000733385,0.0,7.7e-05,0.0,0.000166696,1.74e-05,5.78e-05,0.00032164,0.000546097,4.72e-05,0.00028733,6.14e-05,0.000651031,0.000107484,0.000206168,0.002637721,0.000263006,3.94e-05,0.000801842,2.67e-05,0.000536354,0.0,0.000388039,0.0,7.25e-05,9.36e-05,0.000115016,0.000129599,0.000152022,9.81e-05,0.000273041,0.000344764,0.658197452,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272030,0.001882635,0.584845251,0.01076431,0.0,0.524650273,0.666786885,0.569649064,0.294566254,0.305052431,0.336510963,0.313432836,0.278606965,0.273631841,0.216063821,0.001416935,0.000936436,0.003375814,0.003012276,0.00123794,0.00058129,0.000883335,0.004970501,0.001891042,0.007018539,0.001502344,0.001129285,0.00014766,0.001813804,0.002377521,0.00159974,0.001979845,0.002889212,0.008248626,0.0,0.003196844,0.001535161,0.004022587,0.00464049,0.00131432,0.0,0.017738306,0.000984123,0.007487503,0.00085497,0.008748911,0.001108737,0.0,0.0,0.0,8.03e-05,0.001290735,0.0,0.003864861,0.0,0.00449365,0.002346647,0.808203158,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272017,0.000606714,0.65208111,0.010174784,0.0,0.205800801,0.24263964,0.171565311,0.198198198,0.242242242,0.129129129,0.034825871,0.094527363,0.0,0.216191569,0.0,0.0,0.000176899,0.000150991,0.000352921,8.92e-05,0.000152924,0.0,0.0,0.000285539,0.000804534,0.000770782,0.00025038,0.0,6.4e-05,0.0,8.19e-05,0.000454732,0.0,0.000367051,0.0,0.0,0.000219266,8.41e-05,0.000463878,0.003894436,0.001017489,7.54e-05,0.001437635,8.82e-05,0.000853552,0.000237816,0.000331907,0.0,0.0,0.0,0.000779553,0.000364022,0.000122442,9.3e-05,0.000227122,0.000295645,0.644255309,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271936,0.000677019,0.572927784,0.011353836,0.0,0.085271906,0.109440831,0.160529532,0.083107498,0.085817525,0.083107498,0.0,0.0,0.0,0.242060491,0.002537602,0.001335653,0.001687907,0.003050023,0.002383577,0.000558344,0.000794801,0.001682648,0.001670891,0.001420079,0.001111023,0.00135335,0.000558541,0.001725412,0.000341811,0.00049847,0.0,0.001464015,0.002105529,0.003717706,0.002532847,0.00252534,0.001422523,0.001364575,0.004810583,0.015978235,0.001482399,0.000469099,0.0,0.000526341,0.004406176,0.001050889,0.0,0.001824056,0.003008118,0.00079361,0.002952077,0.002033566,0.000278571,0.0,0.000301405,0.000312124,0.827322329,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271918,0.001003811,0.56261117,0.016834245,0.0,0.046088254,0.03124363,0.044463697,0.042883779,0.018645121,0.019888129,0.0,0.0,0.0,0.216066593,0.001919303,0.000537218,0.001311997,0.001087137,0.000727561,0.000280447,0.000132802,0.000619553,0.000293535,0.000338839,0.000853791,0.001281649,0.000603481,0.001619342,0.000139755,0.0,0.00030348,0.001203376,0.000451466,0.000665936,0.001758988,0.001596567,0.000965042,0.00118232,0.001116743,0.00255486,0.001737435,0.000360845,0.001332762,0.000860314,0.001280329,0.00035351,0.002757759,0.001864082,0.0,0.0,0.00115016,0.0,0.000394153,0.000258609,0.000523157,0.000547718,0.769219819,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271858,0.001820141,0.713802917,0.012380048,0.0,0.415139651,0.439049875,0.462948632,0.492063492,0.562238931,0.531328321,0.402985075,0.412935323,0.402985075,0.219950547,0.0,0.0,0.0,0.0,0.003594368,0.000683271,0.001436678,0.0,0.0,0.000137059,0.000262705,0.0,0.0,0.0,0.0,0.0,0.0,0.000998192,0.00079253,0.0,0.0,3.07e-05,0.000981284,0.000859869,0.000223349,0.00240295,0.003150761,5.58e-05,0.0,0.001464137,0.0,0.0,0.0,0.0,0.0,0.0,0.000485623,0.0,0.00067248,0.0,0.001188572,0.001428468,0.664974276,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271855,0.000526643,0.694592672,0.008831974,0.058751061,0.026359589,0.023407534,0.043869313,0.01369863,0.0,0.0,0.119402985,0.069651741,0.0,0.215978195,0.0,0.00074422,0.001068762,0.000905948,0.0,0.000117278,0.000209264,0.0,0.000270955,0.000118023,0.000448788,0.00083352,0.0,0.000664708,0.000106079,0.0,0.0001686,0.000892827,0.000516525,0.0,0.0,0.000502765,0.000484551,0.000392549,0.00210463,0.002264849,0.000831525,0.000216507,0.000932934,0.000267178,0.000380638,0.0,0.000341669,0.00105212,0.0,0.0,7.67e-05,0.0,0.000127518,0.0,0.000160285,0.000150499,0.785875484,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271614,0.002320093,0.486659552,0.038908722,0.098485733,0.191369595,0.251107959,0.27509637,0.181217296,0.182869733,0.243459102,0.303482587,1.0,1.0,0.216043315,0.000167456,0.000675219,0.001009796,0.000573767,0.000190035,3.57e-05,5.84e-05,0.00018305,0.000169347,8.76e-05,8.48e-05,0.000197177,0.00017976,0.000141427,0.0,3.48e-05,3.85e-05,0.001303195,0.000522439,0.0,0.000437031,0.000399142,0.000121815,0.001701046,0.001254188,0.001864358,0.001609917,0.000232909,0.000190083,0.000961842,0.000392173,0.000356724,0.000263573,0.001609629,0.000335242,0.000976408,0.000523962,0.000564138,0.00042468,0.000248514,0.0006673,0.0007889,0.711428998,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000271576,0.000997953,0.404660263,0.016735991,0.045179715,0.035441875,0.05142375,0.038627892,0.01625,0.023125,0.0,0.104477612,0.0,0.134328358,0.215984845,0.00387725,0.001192723,0.0,0.0,0.003529214,0.00105805,0.001865266,0.000359059,0.0,0.000167516,0.005412816,0.00357607,0.001162022,0.004196853,0.000223945,0.0,0.0001686,0.001785655,2.56e-05,0.00046668,0.004130061,0.002364148,0.006622651,9.81e-05,0.001950004,0.005772604,0.000401151,0.000249311,0.004286688,2.67e-05,0.0,0.000305304,0.007394699,0.005663722,0.0,0.002811074,0.001265176,0.002046907,0.000252749,0.000261399,0.000367502,0.000404677,0.739205901,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270195,0.000477819,0.701351832,0.008013188,0.116135621,0.019183521,0.020263421,0.19318488,0.0,0.0,0.0,0.024875622,0.0,0.0,0.216022255,0.010214816,0.000552004,0.0,0.01934198,0.0,0.001014708,0.003112801,0.005829426,0.001608797,0.004355416,0.003568409,0.0,0.0,0.0,0.000218894,0.0,0.0,0.00151947,0.009914517,0.001483936,0.007118048,0.000759905,0.006739052,0.002093595,0.008633279,0.03659665,0.010496338,0.000282115,0.029766483,0.000985888,0.005057874,0.000510983,0.002301386,0.006309861,0.0,0.001134684,0.002798722,0.002422364,0.000165471,0.000116146,0.000240153,0.000181773,0.739842142,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270055,0.001486188,0.339203131,0.024923853,0.0,0.13213617,0.10434383,0.184917382,0.111489362,0.0,0.068085106,0.0,0.0,0.0,0.233064159,0.0,0.0037556,0.013127345,0.006145344,0.000635258,0.00021416,0.00015896,0.005252116,0.001529768,0.004088913,0.003768174,0.00639032,0.001425242,0.00311847,0.001062476,0.00034777,0.0,0.001281013,0.004004053,0.004325963,0.0,0.017953707,0.002235974,0.003635752,0.003479083,0.028752538,0.005555009,0.000314919,0.001162344,0.000443516,0.016609667,0.001860749,0.005066467,0.001352317,0.002310452,0.000445848,0.014223642,0.019171174,0.002616663,0.001518482,0.007077746,0.010423375,0.442954444,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270049,0.015416513,0.51547492,0.017161759,0.438636465,0.168830443,0.194654143,0.394823113,0.067269439,0.070524412,0.032911392,0.213930348,0.0,0.029850746,0.216615545,0.00328042,0.001049794,0.004923676,0.008659349,0.000792716,0.0002626,9.86e-05,0.00323857,0.002060389,0.000542523,0.001518763,0.005198297,0.003062345,0.00194816,0.000138071,0.000434712,0.00057324,0.003515855,0.001719121,0.001651731,0.001052737,0.002053278,0.001042191,0.001046797,0.003642299,0.003300603,0.002003098,0.001154704,0.002114941,0.000911078,0.0,0.0,0.0,0.001615347,0.000199333,0.002828908,0.000741214,0.0,0.000349214,0.0,0.000816821,0.000944217,0.529601014,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270015,0.00118869,0.535752401,0.019934715,0.157993394,0.01161701,0.058394612,0.05181626,0.0,0.0,0.0,0.0,0.0,0.0,0.22222838,0.002829577,0.003164167,0.005240619,0.00673421,0.004218768,0.001578152,0.002925671,0.002766865,0.001795079,0.005493763,0.008056285,0.005225185,0.001348202,0.004203924,0.004041112,0.001454836,0.003815176,0.004231226,0.007004629,0.002537898,0.006081005,0.003369678,0.006249086,0.002439412,0.004750451,0.035795666,0.006014606,0.000777457,0.009139254,0.000355347,0.026183295,0.001047676,0.036180333,0.021971581,0.003406785,0.002766489,0.002300319,0.016621116,0.001393318,0.005196526,0.004131416,0.006114519,0.381307663,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000269973,0.00205905,0.383849164,0.034530945,0.223564339,0.063513622,0.083437461,0.134476695,0.019814241,0.016408669,0.0,0.0,0.0,0.0,0.216487243,0.000287681,0.001261724,0.000560179,0.000415226,0.000477801,8.41e-05,0.000126766,0.00095045,0.000937054,0.000361682,0.00035301,0.001138248,0.000571381,0.00028639,0.000378854,0.000782482,0.000558788,0.001269922,0.000116317,0.000456192,0.0,0.000441359,6.63e-05,0.000532745,0.000876213,0.00484733,0.000544609,0.000387088,0.000589911,0.000154963,0.000813182,0.000472418,0.000539349,0.0,0.001032908,0.00070444,0.001201278,7.43e-05,0.000420141,0.001248399,0.001254825,0.002051202,0.376213304,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000269958,0.000483678,0.498754891,0.008111442,0.0,0.025738272,0.064758025,0.053827161,0.008641975,0.058024691,0.0,0.0,0.0,0.0,0.25320774,0.005530342,0.004839894,0.009036566,0.011263948,0.009067365,0.002610706,0.001927643,0.025648066,0.011588983,0.012767383,0.009356127,0.009186646,0.007190411,0.003079578,0.012557754,0.012977604,0.011459979,0.004852323,0.008140195,0.006538758,0.002232237,0.004478832,0.003018294,0.011767125,0.016106864,0.0,0.015020576,0.003352578,0.015785587,0.004509968,0.018558996,0.002648113,0.0,0.003453698,0.013581835,0.002091029,0.013980831,0.011940293,0.005483965,0.018490739,0.016012995,0.023815822,0.392012342,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269940,0.000353482,0.53699751,0.005928012,0.01946041,0.002865574,0.007808197,0.053795507,0.0,0.0,0.0,0.0,0.0,0.0,0.252710885,0.0,0.002129159,0.002557658,0.004892117,0.002665914,0.000724063,0.001947764,0.006610907,0.005385236,0.006441751,0.003902263,0.005404436,0.002073663,0.002011802,0.004298732,0.004092089,0.00453293,0.002556481,0.003881822,0.002821052,0.001420954,0.0,0.001521328,0.003846046,0.007645391,0.022482772,0.003405797,0.00111862,0.003847532,0.001461465,0.016402046,0.0,0.007150649,0.0,0.023838431,0.0,0.015539936,0.0,0.00348213,0.007752709,0.007692907,0.010700099,0.56033703,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269937,0.002316188,0.68036286,0.038843219,0.0,0.062009379,0.082470621,0.104872269,0.058482759,0.064275862,0.063724138,0.0,0.0,0.0,0.223467333,0.0,0.000478075,0.0,0.000943695,0.0,0.000377329,0.001565455,0.001633366,0.001478964,0.000947988,0.000777169,0.000779745,0.000417301,0.000551566,0.001390816,0.0,0.000582874,0.004009405,0.000958134,0.001646488,0.001553753,0.000544982,0.000734948,0.001257092,0.001340091,0.005234011,0.001054681,0.000744653,0.001337132,0.00039008,0.001793613,0.000536693,0.004817536,0.001532436,0.003207451,0.001217166,0.002670927,0.000937689,0.000113775,7.71e-05,0.000257979,0.000316764,0.546551692,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269918,0.001266807,0.357879758,0.021244773,0.049690557,0.05952608,0.065013413,0.080816469,0.049677099,0.03527074,0.0,0.0,0.0,0.0,0.242180202,0.0,0.0,0.00190903,0.000777605,0.001889487,0.00047676,0.001108697,0.000830764,0.000423368,0.000909916,0.0,0.0,0.0,0.0,0.000582594,0.000197069,0.000467263,0.002051839,0.000887161,0.0,0.0,0.0,0.0,0.000616863,0.0,0.0,0.000698693,0.000462538,0.001708558,6.15e-05,0.001182285,0.000147832,0.0,0.002172856,0.0,0.00141111,0.00084345,0.000644185,0.001497033,0.0003683,0.002516328,0.003352108,0.685477342,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000269834,0.005765732,0.448772679,0.044672977,0.420876986,0.112848684,0.092049342,0.216671604,0.014203178,0.0,0.025517573,0.0,0.0,0.0,0.215971544,0.0,3.45e-05,0.0,0.0,0.00418619,0.001259462,0.000704254,0.002752784,0.001100756,0.002162479,0.002914383,0.003495407,0.000892381,4.95e-05,0.002086224,0.000956367,0.0,0.003499218,6.7e-05,0.0,0.0,0.0,0.0,0.000462647,0.0,0.0,0.000507416,0.000652801,0.003288209,7.75e-05,0.00226076,0.0,0.001466737,0.0,0.0,0.001638493,7.67e-05,9.72e-05,0.001392117,0.000784196,0.003128252,0.005493844,0.551369157,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269439,0.01486318,0.567235859,0.013624603,0.140798386,0.336884615,0.397514652,0.309535493,0.144660194,0.162135922,0.139320388,0.741293532,0.880597015,0.721393035,0.222494127,0.003331945,0.001035008,0.004223452,0.004688279,0.000635258,0.000509904,0.000207252,0.00380884,0.003200659,0.00108695,0.001860827,0.005386511,0.004757227,0.002008266,0.000365384,0.000909997,0.0006744,0.002861484,0.000977849,0.0,0.001551338,0.003342813,0.000327546,0.000897255,0.0,0.003383464,0.001009519,0.001932161,0.003133084,0.000352675,0.002912459,0.001272637,0.0,0.0,0.0,0.000338845,0.001533546,0.001368417,0.000780093,0.001560807,0.00169687,0.002336078,0.568398653,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
