ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000273142,0.002195756,0.725720384,0.036823546,0.0,0.031094477,0.042360465,0.056293614,0.006104651,0.0,0.0,0.0,0.0,0.0,0.220085222,0.001086317,0.000660434,0.000375909,0.001004092,0.002025226,0.00015807,0.000764618,0.004879197,0.001622227,0.000385201,0.000643494,0.001203914,0.000237643,0.0001686,0.003105487,0.00132877,0.000188769,0.000548099,0.0,0.002034303,0.001261765,0.004681728,0.041913521,0.0,0.013285797,0.0,0.003433345,0.000843065,0.007725652,0.001937042,0.00617672,0.001089454,0.010645438,0.0,0.008027689,0.0,0.00284984,0.0,0.000343232,0.000601176,0.000746702,0.000925297,0.56832962,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273084,0.000568957,0.679473497,0.009541589,0.025244821,0.129242295,0.176674814,0.194668825,0.137088204,0.18597237,0.200850159,0.0,0.0,0.0,0.216409376,0.0,3.45e-05,0.0,0.0,0.000255189,6.88e-05,0.000255543,0.003820168,0.003325118,0.003531005,0.0,0.000296348,0.000144904,0.0,0.000809645,0.0,0.0,7e-05,0.0,0.000117754,0.001000065,1.72e-05,0.000345251,0.002266396,0.004548147,0.000505586,0.002477671,0.000623278,0.001562172,0.001164897,0.0,0.0,0.0,0.0,0.0,0.0,0.001239617,0.001667639,0.000386526,0.000302568,0.000580837,0.000662941,0.727673652,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273066,0.006999339,0.709178228,0.046583478,0.07771445,0.286699392,0.125108601,0.279772708,0.299815072,0.163892742,0.291493296,0.024875622,0.154228856,0.0,0.213461771,0.000695586,0.000630862,0.00075919,0.000558668,0.000472372,0.000234556,0.000474868,0.120299703,0.041684965,0.008217613,0.000845028,8.92e-05,4.64e-05,0.000120429,0.003854131,0.000686071,0.000550577,0.000511881,0.000506603,0.001507793,0.001289804,0.000962117,0.005234011,0.000128002,0.004208099,0.000193825,0.0,0.000265713,0.006185328,0.000341988,0.000905458,0.000151045,0.001076258,0.009509106,0.0,0.001346462,0.000600639,0.0,0.000150565,0.0,0.00031765,0.000442908,0.583910901,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273064,0.000593043,0.448772679,0.009945523,0.041496658,0.036799591,0.073120654,0.135038131,0.008179959,0.0,0.0,0.353233831,0.23880597,0.0,0.21826545,0.000755699,0.000305574,0.001068762,0.000898398,0.000271478,0.000112179,4.23e-05,0.000207975,0.000161326,0.00014124,0.000756636,1.85e-05,0.0,0.0,0.000615552,0.000248405,0.000267423,0.000140043,0.000245626,0.0,0.00048134,0.000962117,0.000483352,0.000158121,0.000390524,4.92e-05,0.0,0.000114814,0.000332098,0.000251148,0.000299897,0.0003278,0.0,0.0,0.0,0.000896155,0.000600639,0.0,6.09e-05,0.0,0.000160583,0.000259718,0.459395512,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273062,0.001244674,0.772856635,0.02087359,0.0,0.263331481,0.269899444,0.30485103,0.258211218,0.247599798,0.255179384,0.383084577,0.189054726,0.273631841,0.216264171,8.59e-06,4.93e-05,0.0,0.0,4.34e-05,1.02e-05,2.01e-05,0.0,0.000134439,0.00010914,0.0,0.0,0.0,0.0,7.21e-05,0.0,2.62e-05,4.1e-05,2.3e-05,4.06e-06,0.000285065,4.3e-05,0.00011048,0.0,0.000111578,8.2e-06,0.0,5.9e-05,2.84e-05,9.08e-05,0.0,0.0,0.0,0.0,0.000208394,0.0,0.0,0.0,0.000145581,0.0,0.000139397,9.8e-05,0.856795754,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000273061,0.001845529,0.359124867,0.005949847,0.0,0.000556522,0.001791304,0.00640509,0.0,0.0,0.0,0.109452736,0.0,0.104477612,0.215964339,0.0,0.001966515,0.0,0.0,0.0,0.001333398,4.63e-05,0.000314699,0.0,0.000545701,0.001789054,0.000402427,0.000365158,0.002668696,0.01159012,0.0,0.000314615,0.0,0.0,0.000335667,0.0,0.0,0.000635263,0.0,0.001617887,0.0,0.0,0.0,0.0,0.010289033,0.00010381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001292204,0.0,0.001367308,0.001151876,0.832970093,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273058,0.000309216,0.565812878,0.005065557,0.0,0.011894834,0.112105166,0.082803136,0.0,0.0,0.0,0.0,0.0,0.0,0.221131861,0.002778052,0.001113866,0.001636311,0.004748675,0.0017266,0.000293195,0.000563403,0.005281464,0.006264844,0.001361042,0.000742493,0.000784649,0.000417324,0.000578057,0.001830019,0.002905945,0.0,0.003781161,0.000813635,0.001437412,0.000397222,0.003049566,0.026114817,0.0,0.002032321,0.0,0.002760834,0.000288676,0.0,0.000272522,0.0,0.0,0.002984725,0.0,0.0,0.0,0.000881789,0.0,0.000526014,0.000353495,0.00060773,0.000552294,0.80994289,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273056,0.000335906,0.46638207,0.005633249,0.860215121,0.156346484,0.18786964,0.159304754,0.0,0.0,0.0,0.0,0.0,0.0,0.218664763,0.0,0.00042386,0.0,0.000611515,0.001145637,0.000219259,0.001034247,0.000602032,0.000788707,0.0,0.000505602,0.000646578,9.85e-05,0.000862268,0.000310549,0.001143452,0.0,0.000632608,0.000234112,0.00100294,3.74e-05,0.0,0.001463866,0.0,9.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128398,0.0,0.000116059,6.01e-05,0.869494743,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273038,0.0012948,0.391853433,0.021648708,0.129956672,0.120203307,0.0828857,0.286411984,0.141050584,0.0,0.0,0.054726368,0.0,0.0,0.217162557,6.44e-05,0.006298762,4.42e-05,1.51e-05,0.000450653,9.18e-05,0.00034609,0.000922204,0.001541564,0.000719041,0.000120213,0.00701638,0.001211398,0.003901884,0.008423633,5.32e-05,0.0,0.000303024,0.000433683,0.000110987,0.001144935,0.009002663,0.076134841,0.009863715,0.001758688,0.0055676,0.02307774,0.005520929,0.005693736,0.000379393,0.014020174,0.006147864,0.0,0.0,0.0,0.000434702,0.002402556,0.001356981,0.000590251,0.00066155,0.001435158,0.002219314,0.507714661,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273033,0.003520501,0.4037709,0.058821603,0.027967801,0.132372603,0.177143927,0.177075992,0.124383562,0.140456621,0.092785388,0.0,0.0,0.0,0.217556329,3.43e-05,0.002543162,0.000331685,0.000264235,0.000917596,0.000260051,0.000239446,0.000484362,0.0013892,0.0,0.0,0.002576209,0.001669294,0.002620525,0.003438217,0.000216862,0.001924398,0.0,0.001723218,4.6e-05,0.001364575,0.001288549,0.00495781,0.000820721,0.000557892,0.0,0.001663579,0.001318725,0.001385199,0.000229773,0.003039338,0.001012325,0.0009884,0.002041341,0.002935634,0.000778005,0.000549521,0.000375457,0.000793256,0.000930463,0.00185165,0.002902028,0.530735644,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ENSG00000273002,0.002682038,0.538420491,0.022805926,0.161697937,0.080726286,0.160228882,0.117813428,0.073317865,0.098839907,0.025986079,0.0,0.0,0.0,0.22378296,0.002932627,0.000448503,0.006324122,0.006847454,0.000434365,0.00015807,0.000164997,0.000421422,0.000564643,0.00030816,0.002333549,2.36e-05,1.16e-05,5.78e-05,0.000737553,0.002046385,0.000639718,0.000939254,0.001416186,0.001046252,0.000163562,0.000420926,0.000497162,0.000135532,0.000353332,0.0,0.0,5.58e-05,0.000583357,0.0,0.0,7.71e-05,0.0,0.0,0.0,0.0,0.001022364,0.002113613,7.22e-05,0.0,0.000122652,0.00016194,0.681368984,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273001,0.000332,0.425827108,0.005567746,0.219429034,0.00960312,0.010956672,0.013515163,0.006932409,0.0,0.0,0.0,0.0,0.0,0.216040544,9.02e-05,0.000675219,0.001651053,0.000581316,0.00036921,0.000188664,0.000237434,0.0,0.0,0.0,0.000141427,8.25e-05,0.0,0.0,0.000959374,0.002267189,0.0,0.000298195,0.0,0.000136703,0.000336471,0.001142514,0.0,0.0,0.001323001,0.0,0.000283162,0.000472379,0.000718818,0.000146948,0.000720906,0.0,0.0,0.000308774,0.0,0.0,0.0,0.0,0.000302508,0.0,0.000408131,0.000363712,0.764041305,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273000,0.041936145,0.516364283,0.033384644,0.056738261,0.441142259,0.018497908,0.370966687,0.351429489,0.0,0.187279152,0.0,0.0,0.0,0.224043442,0.0,0.00095615,0.004591991,0.004280602,0.003415193,0.00100451,0.002694273,0.008187637,0.006166256,0.001149182,0.002156765,0.001724208,0.000127516,0.00138252,0.002822666,0.008382686,0.000351321,0.003318778,0.001174398,0.004435403,0.001140262,0.002147582,0.016572068,0.000346359,0.005977413,0.003493979,0.003917081,0.0,0.006259613,0.00026985,0.006038306,0.0,0.0,0.0,0.001567483,0.000568457,0.000268371,0.0011683,0.000277006,0.0,0.000448362,0.00045772,0.70022608,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272994,0.002200964,0.357524013,0.036910883,0.337277106,0.017339327,0.080384571,0.073710512,0.002320186,0.014791183,0.033932715,0.243781095,0.12437811,0.189054726,0.215980966,0.0,0.001789085,0.003773835,0.001457066,0.001341101,0.000655226,0.000171033,0.003762701,0.007716782,0.001572902,0.002825009,0.000560704,0.000312993,0.000722571,0.001963111,0.000822103,0.000566308,0.00063623,0.002153063,0.001203257,0.003364706,0.001554849,0.003024402,0.000112943,0.004606593,0.0,0.001899548,0.000728251,0.00212368,0.000379393,0.003281563,0.000588112,0.0069066,0.005981073,0.001241302,0.003192274,0.003348243,0.004029015,0.000265102,0.000188194,0.000581002,0.000676815,0.564514127,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272990,0.000286431,0.305051583,0.004803546,0.0,0.22121499,0.342325444,0.354592675,0.246548324,0.287968442,0.26035503,0.0,0.07960199,0.0,0.35077492,0.000158869,0.001463797,0.001009796,0.00034728,0.0,0.000122377,9.05e-05,0.001067239,0.00218687,0.000712621,0.000307604,0.000786333,0.00027242,0.00070812,0.000554551,0.000652556,0.000886167,0.000665204,0.002774803,0.0,0.000271046,0.000695817,0.00488876,0.0,0.000860748,0.0,0.001073658,0.000337882,0.000970076,0.0,0.0,0.0,0.000622326,0.001449524,0.0,0.0,0.001277955,0.0,0.00236065,0.001464563,0.004084312,0.004301792,0.673803957,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272989,0.001078674,0.635183209,0.018089717,0.0,0.072050464,0.030276682,0.050820336,0.062645012,0.01450116,0.018561485,0.512437811,0.0,0.0,0.216723617,0.0,1.48e-05,1.47e-05,0.00018119,0.000787286,0.000170818,0.000134814,0.0,0.000134439,0.0,0.0,5.39e-05,0.0,4.34e-05,0.000122001,4.53e-05,0.0,2.54e-05,7.68e-06,2.71e-06,0.0,0.0,0.000455732,0.0,0.000148771,9.23e-06,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95e-05,0.0,0.000207406,0.0,0.000131539,0.0,0.933368454,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272986,0.000440714,0.363571683,0.00739091,0.0,0.08353629,0.085759409,0.0320765,0.047043011,0.056451613,0.0,0.049751244,0.0,0.0,0.216028352,0.000416493,0.000345003,0.0,3.77e-05,0.000841582,0.000145323,9.05e-05,0.000207975,0.000367466,0.00030174,0.00041721,9.26e-05,0.0,6.26e-05,0.000920555,0.000163632,7.34e-05,0.000117105,0.000234112,0.0,0.0,0.000721587,0.0,0.0,0.000263006,0.0,0.000141581,0.000475659,0.000183528,0.000168322,0.000507518,0.0,8.05e-05,0.000223004,0.000299,0.0,0.000102236,0.0,0.001061252,0.0,0.000976661,0.000772831,0.865613629,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272980,0.090921755,0.382781928,0.057227699,0.141444689,0.205286108,0.141761117,0.23817398,0.299603549,0.217859166,0.310364357,0.696517413,0.696517413,0.711442786,0.216010339,0.0,0.000182359,0.001724761,0.00033973,7.06e-05,5.61e-05,1.61e-05,0.0,0.000699081,8.99e-05,0.000307604,1.85e-05,2.32e-05,3.85e-05,0.000188547,0.000642699,1.05e-05,0.0,0.000172706,0.000132643,0.00023366,3.44e-05,9.67e-05,0.0,0.0002205,0.0,8.26e-05,1.97e-05,3.28e-05,3.47e-05,0.00079588,1.61e-05,0.000131787,0.000446007,0.0,8.92e-05,0.00028115,0.000222987,0.000126846,0.0,0.00013819,0.0,0.825554967,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272979,0.000235655,0.353788687,0.003952008,0.0,0.042412587,0.089048951,0.041074331,0.0,0.0,0.0,0.0,0.0,0.0,0.228741819,0.000188925,0.000394289,0.000678111,0.000286883,0.000130309,4.59e-05,0.0,0.0,0.0,0.00018618,0.000173248,0.0,0.000173885,5.78e-05,0.0,0.0,0.00033559,0.0,0.000214923,2.03e-05,0.0,0.0,0.000331441,0.0,6.91e-05,0.0,0.0,0.0,7.21e-05,0.0,0.000519052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020769,0.0,0.000321246,0.000319356,0.717241817,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272977,0.002399513,0.46300249,0.040240614,0.222507814,0.045893419,0.057241407,0.101082194,0.02584599,0.017585931,0.0,0.0,0.0,0.0,0.235579197,0.000347793,0.000483004,0.001017167,0.00068701,0.000830723,0.000221808,0.000319932,0.001305315,0.001407125,0.0002889,0.000530352,0.000276143,0.000121719,0.000250491,3.88e-05,0.000776759,0.0,0.0,7.68e-06,0.000544105,0.000640229,0.000369384,0.002623911,0.000715308,0.000714633,0.0,0.001970339,0.0,1.31e-05,5.88e-05,0.00096313,0.000263526,0.000283097,0.002730366,0.0,0.000688836,0.000332268,0.0,0.001022342,0.000266808,0.001200312,0.001565145,0.805506285,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ENSG00000272954,0.000235655,0.477943792,0.003952008,0.0,0.158363636,0.143314685,0.268055356,0.020979021,0.0,0.0,0.36318408,0.164179105,0.169154229,0.218626522,0.000858749,0.000290788,0.000398022,0.0,0.0,0.000443616,0.000796813,0.000695073,0.000367466,0.0,0.000936955,0.0,0.0,0.0,0.002173841,0.000220805,0.0,0.000170225,5.76e-05,0.001598478,0.0,0.000128855,0.0,0.0,0.006150094,0.0,0.0,0.0,0.006296756,0.000192368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000136988,0.0,0.000138774,0.0,0.843647378,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272953,0.000367153,0.602454642,0.006157272,0.0,0.541358162,0.55177496,0.432144298,0.553090333,0.508716323,0.388272583,0.810945274,1.0,0.542288557,0.216047195,0.001185073,0.0,0.0,0.000150991,0.000206323,0.000140223,0.000106644,0.00092494,0.001120323,0.001206962,0.000647029,1.52e-05,0.0,8.67e-05,0.000826281,0.0,0.000188769,0.00011469,4.99e-05,0.00030995,0.001215033,0.000618504,0.0,0.0,0.004997118,0.000149727,0.0,0.000426453,0.0,0.001221004,0.0,0.000106053,0.0,0.0,0.0,0.0,0.00028115,0.0,0.000156375,0.0,0.000299966,0.00027903,0.629259987,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272948,0.000420533,0.644610459,0.006910556,0.0,0.05128892,0.093525947,0.034479299,0.051893408,0.065918654,0.0,0.094527363,0.0,0.0,0.215986231,0.001661679,0.000123215,0.000714965,0.001064488,0.0,0.000130025,0.000191155,0.000186083,0.000233027,0.0002247,0.000519745,0.0,0.0,0.0,0.000171911,0.0,0.000372295,0.0,0.0,0.000347848,0.0,0.000618504,0.001187665,0.0,0.001330971,0.0,0.0,8.53e-05,0.000439156,0.00024046,0.000911225,0.0,0.0,0.001766875,0.0,0.000784693,0.0,0.0,2.85e-05,0.0,5.49e-05,6.49e-05,0.627103463,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272941,0.000701106,0.574884383,0.01175777,0.0,0.046240385,0.047840035,0.071939193,0.054195804,0.021853147,0.030594406,0.0,0.0,0.0,0.216611665,0.0,0.000123215,0.001260402,0.002204472,0.0,5.1e-06,0.0,0.005311565,0.007582344,0.004166586,0.0,0.0,0.0,0.0,3.33e-05,0.000891104,0.0,1.45e-05,0.0,0.0,7.01e-05,5.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303271,0.004047766,0.004737088,0.004926273,0.713632284,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272936,0.000320933,0.101387407,0.005382155,0.038857225,0.066894643,0.174623214,0.152606093,0.0125,0.0,0.064285714,0.0,0.0,0.0,0.222097862,0.0,0.0,0.000737077,6.04e-05,0.0,0.000150422,3.22e-05,0.0,0.000233027,0.0,0.00041721,0.0,0.0,0.0,0.000953828,0.000343036,0.0,0.0,0.0,0.0,0.000551438,0.000111674,0.0,0.0,0.00116626,0.0,0.000424744,0.0,0.0,3.74e-05,0.003321933,0.0,0.0,0.002573119,0.0,0.001622888,0.002900958,0.001772462,0.000711276,0.000996245,0.001542823,0.002129869,0.569849191,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272933,0.000833906,0.79135539,0.013984869,0.0,0.542962908,0.785816024,0.714713387,0.554896142,0.827893175,0.787833828,0.059701493,0.074626866,0.358208955,0.216047195,0.0,2.46e-05,9.58e-05,0.000196289,4.89e-05,7.65e-06,2.82e-05,0.000183346,0.000152364,0.0001284,1.41e-05,0.0,0.0,0.0,2.77e-05,0.00026812,0.0,0.000138836,1.15e-05,0.0,0.0,0.000154626,0.0,8.28e-05,0.000446314,0.0,0.0,6.56e-06,0.0,8.28e-05,0.000184552,0.0,0.0,0.0,0.0,0.00020509,0.000102236,0.0,0.000747695,0.00207151,0.001933733,0.002528101,0.47104693,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272918,0.001678227,0.310743508,0.028144412,0.25426811,0.060999622,0.104494518,0.20350635,0.031379962,0.020037807,0.052930057,0.791044776,0.76119403,0.855721393,0.241249948,0.000133106,0.000157715,0.000265348,0.0,0.000228042,3.82e-05,0.000171033,0.000295543,0.000412279,2.57e-05,0.000120213,0.000402427,6.96e-05,0.000260126,0.000665461,0.000185318,0.0,8.81e-05,0.000157354,0.000161066,0.000261699,3.44e-05,0.001104805,0.000105414,0.000616338,0.000119987,0.000283162,9.19e-05,0.000489408,2.14e-05,0.000720906,9.96e-05,0.000627207,0.000157246,0.000226515,6.69e-05,0.000153355,0.0,0.00048524,0.000211223,0.000596812,0.000716419,0.792278247,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272914,0.000971262,0.371398079,0.016288387,0.0,0.252152662,0.262096857,0.32953991,0.260423348,0.245028865,0.295702373,0.0,0.0,0.0,0.270968464,0.0,0.000133072,0.000199011,0.000150991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88e-05,0.0,4.82e-05,0.000188547,0.00013406,3.15e-05,0.0,3.07e-05,0.0,9.35e-05,9.45e-05,0.000220961,0.0,0.0002205,0.0,0.000200573,7.54e-05,0.000102688,5.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000444798,0.000302667,0.00075542,0.00093776,0.681340503,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272910,0.000281874,0.225720384,0.004727126,0.166132087,0.244672,0.262792,0.338214384,0.24,0.246,0.282,0.0,0.0,0.0,0.221735404,0.0,0.0,0.0,0.0,0.0,3.06e-05,0.0,0.0,0.0,0.0,9.55e-05,3.03e-05,0.0,0.0,0.000249548,3.75e-05,0.0,0.0,0.000406818,1.62e-05,0.0,0.0,0.0,0.0,9.03e-05,0.0,0.0,4.26e-05,5.03e-05,1.6e-05,0.000536354,0.0,0.0,0.00198702,0.0,0.0,0.0,0.0,0.000223663,0.0,0.000308541,0.0003335,0.756857638,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272909,0.001173066,0.421024546,0.019672704,0.0,0.202820225,0.160379347,0.19587677,0.200107009,0.120385233,0.112359551,0.592039801,0.592039801,0.542288557,0.230970049,3.86e-05,0.001123723,0.001518379,0.000777605,0.000130309,2.29e-05,7.44e-05,0.00022713,0.000690119,0.000346681,5.66e-05,0.000107763,0.0,0.000178234,0.001563834,0.00075113,0.0,0.000310268,0.000679309,4.47e-05,0.000593497,0.000481058,0.002278659,0.0003313,0.000571175,0.0,0.000554526,0.000282115,0.000445711,0.00016565,0.000813182,0.000151045,0.0,0.000434571,0.000815454,0.0,0.000191693,0.000466939,0.000654254,0.004401321,0.002347366,0.003368762,0.233831571,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000272906,0.000599553,0.588046958,0.010054695,0.0,0.26892915,0.287269231,0.255645102,0.275303644,0.281376518,0.234817814,0.616915423,0.711442786,0.800995025,0.216102062,0.002881102,0.000315431,0.001437301,0.002355464,0.0,0.00047421,0.000253531,0.000845581,0.001362312,0.001206962,0.001835018,0.0003637,6.38e-05,0.0001686,0.00038264,0.000788588,0.0,0.000801625,0.0,0.000909549,0.000925294,0.001065201,0.0,0.0,0.000932476,0.000115885,0.000448341,0.000219787,0.000506887,0.000694663,0.0,0.000308518,0.0,0.000268748,0.000326182,0.0,0.000357827,0.0,0.000349581,0.00068411,0.000926232,0.001407125,0.456057867,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272905,0.000390588,0.248843828,0.00655029,0.0,0.309091454,0.219572714,0.318865146,0.289355322,0.169415292,0.298350825,0.019900498,0.0,0.174129353,0.222075693,5.58e-05,0.000428789,0.0,4.53e-05,0.0,2.8e-05,8.05e-06,0.000153245,0.000501905,0.0,8.13e-05,0.0,0.0,0.0,0.000399277,0.0,8.91e-05,8.33e-05,5.76e-05,0.000124522,0.000275719,0.000111674,0.003383464,0.0,0.001503652,0.0,0.0,0.000206666,0.000668566,9.35e-05,0.0,0.0,0.0,0.0,0.000353363,0.0,0.000383387,0.0,0.000192822,0.0,0.000382952,0.000413091,0.613201439,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272902,0.002398862,0.472785486,0.026288497,0.392181764,0.045850399,0.101588962,0.15607022,0.018982229,0.026655897,0.0,0.069651741,0.12437811,0.12437811,0.243993878,3.43e-05,0.00035486,6.63e-05,1.51e-05,0.0,3.31e-05,1.61e-05,6.57e-05,0.000466054,0.000462241,6.01e-05,3.7e-05,0.000104331,9.63e-05,0.001048102,2.17e-05,0.000188769,5.31e-05,0.000157354,8.12e-06,0.00049536,0.000549781,0.000455732,0.0,9.56e-05,0.0,0.000165178,0.000488781,0.000107058,0.00019504,0.00039794,0.000401716,4.15e-05,0.0,0.0,0.000586291,0.000447284,7.81e-05,0.000110291,0.0,0.000199833,0.000286093,0.654451871,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
