ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000271918,0.001003811,0.56261117,0.016834245,0.0,0.046088254,0.03124363,0.044463697,0.042883779,0.018645121,0.019888129,0.0,0.0,0.0,0.216066593,0.001919303,0.000537218,0.001311997,0.001087137,0.000727561,0.000280447,0.000132802,0.000619553,0.000293535,0.000338839,0.000853791,0.001281649,0.000603481,0.001619342,0.000139755,0.0,0.00030348,0.001203376,0.000451466,0.000665936,0.001758988,0.001596567,0.000965042,0.00118232,0.001116743,0.00255486,0.000391537,0.001737435,0.000158957,0.000637116,0.000360845,0.001332762,0.000860314,0.002757759,0.001864082,0.0,0.0,0.00115016,0.0,0.000394153,0.000258609,0.000523157,0.000547718,0.769219819,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271880,0.02559524,0.372287442,0.032860621,0.0,0.809751553,0.028498024,0.345061019,0.814416177,0.0,0.356490541,0.034825871,0.0,0.0,0.216654894,0.0,0.0,0.0,0.0,0.000157457,7.9e-05,6.64e-05,0.0,0.0,8e-05,4.1e-05,0.000188214,0.0,0.000445496,0.000331708,0.0,0.000332383,0.0,0.0,0.0,0.000176261,0.0,0.000453421,0.001528137,0.000171807,0.0,9.04e-05,0.001232675,0.0,0.000519131,0.0,7.87e-05,6.41e-05,0.020461107,0.000989221,0.001458756,0.00023407,7.67e-05,0.0,0.010019082,0.0,0.009559327,0.003984053,0.85760348,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000271851,0.00150116,0.341337602,0.025174947,0.030468713,0.064855457,0.132518753,0.1214897,0.042983565,0.096502318,0.018963338,0.0,0.0,0.0,0.221738729,0.000343499,0.000650576,0.001194065,0.00104184,0.000532097,0.000142773,8.05e-05,0.000858925,0.000699968,0.000163709,0.000106724,0.000672194,0.000359521,0.000300533,5.89e-05,0.000208662,0.000187869,0.000499096,0.000197147,0.000503385,0.000185919,0.000963313,0.000119108,0.00049536,0.000592733,0.000966704,0.000368948,0.000321452,0.0,0.000778697,0.000272274,0.000131091,0.000235117,0.0,0.0,0.0,0.001092329,0.000447284,0.000270634,0.000822141,0.0,0.001788587,0.00247157,0.568325974,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000271781,0.000470659,0.716293134,0.007893099,0.0,0.015993671,0.012496203,0.029974747,0.010126582,0.0,0.0,0.0,0.0,0.0,0.220817343,0.000279093,0.0,0.000213752,0.000913497,0.000238901,8.41e-05,0.0002153,0.0,0.0,0.000338839,0.000440578,0.000224065,0.0,7.78e-05,0.000223945,2.9e-05,0.0,0.000138638,0.00083196,0.001730385,0.00364474,0.0,0.0,0.001271111,0.000850442,0.006974079,0.00017318,0.007879559,0.0,0.000294961,7.54e-05,0.0,0.001359937,0.0,0.000317351,0.0,0.0,0.004690096,0.002142201,0.000102122,0.0,0.00012179,0.000105761,0.801121582,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271762,0.000831953,0.464959089,0.005251149,0.0,0.169457143,0.232371429,0.168594658,0.163302752,0.062385321,0.222018349,0.308457711,0.228855721,0.23880597,0.23100164,0.0,0.002212945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052541,0.000403316,0.000731881,0.0,4.38e-05,0.0,5.78e-05,0.0,0.0,0.0,0.001550131,0.0,8.26e-05,0.0,0.012447384,0.021447018,0.0,0.0,0.0,0.0,0.0,0.000349577,0.0,0.0,0.0,0.0,0.0,0.003105431,0.003186619,0.000358547,0.0,0.000311294,0.0,0.877948501,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271754,0.000310518,0.402525792,0.00520748,0.0,0.259566176,0.361073529,0.286351764,0.257352941,0.3125,0.270220588,0.60199005,0.661691542,0.651741294,0.218726004,0.000867336,0.001754585,0.000825526,0.001223029,0.0,0.000186115,0.000171033,0.000858925,0.000880605,0.00115548,0.001548864,0.002894914,0.001226222,0.000661172,0.000889045,0.0,0.000375737,0.000953828,0.0,0.0,0.000889756,0.003987581,0.000236862,0.000724346,0.002327979,0.005413542,0.0,0.003087002,0.0,0.000790495,0.000186983,0.001199486,0.000283209,0.0,0.000872002,0.0,0.0,0.002530351,0.0,0.000587576,0.0,0.000668758,0.000516352,0.814012678,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271746,0.000500604,0.749911064,0.008395288,0.0,0.030825359,0.051217703,0.063141737,0.027511962,0.0215311,0.038277512,0.114427861,0.089552239,0.15920398,0.216180484,0.000193218,7.39e-05,0.000125303,0.0,0.0,8.16e-05,0.000110668,0.000161928,0.0,8.57e-05,9.58e-05,0.0,0.0,0.000205069,2.19e-05,0.0,5.78e-05,0.000327185,6.9e-05,0.000214987,0.000214894,0.0,0.000249043,0.0,0.000300661,0.000386682,0.0,0.000223157,3.69e-05,0.0,0.00032148,0.000308065,0.000309927,0.0,0.0,0.0,0.0,0.0,0.0,0.001286109,0.0,0.000583408,0.000138546,0.976139018,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271270,0.0160382,0.409107079,0.049727617,0.757022455,0.010857143,0.014377143,0.031829179,0.0,0.0,0.0,0.014925373,0.0,0.0,0.216030291,0.002091053,0.005184897,0.006125111,0.002581951,0.000662406,0.000270249,0.000255543,0.002147313,0.001157205,0.001705617,0.005557851,0.006462021,0.001470182,0.003984712,0.000215526,9.85e-05,0.000284211,0.002872575,0.004441719,0.001672706,0.002636672,0.004214017,0.005327356,0.003313301,0.003126879,0.007926972,0.0,0.005472654,0.0,0.00060172,0.001256397,0.005468695,0.000261835,0.021317721,0.029079109,0.001830241,0.004549883,0.003246006,0.020350909,0.000372644,0.000110425,0.000722135,0.000927062,0.624611161,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ENSG00000271127,0.000859294,0.211490573,0.014410638,0.0,0.36341168,0.19851478,0.368117691,0.37851478,0.0,0.360490267,0.457711443,0.0,0.0,0.236822584,0.00017175,0.001468726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000851055,0.00055568,0.0,0.00049146,0.0,0.0,0.0,0.00151947,0.0,0.000781295,0.00019437,0.00157354,6.5e-05,0.003000196,0.000747358,0.001187665,0.0,0.000741199,0.0,0.0,0.000948038,0.0,0.000211071,0.007282436,0.002064214,0.011126413,0.0,0.000958466,0.0,5.71e-05,0.0,0.000144981,0.000221737,0.481848208,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270977,0.011228758,0.441835646,0.0,0.0,0.015495366,0.033859938,0.08119753,0.004872955,0.010964149,0.0,0.0,0.0,0.0,0.21790022,0.000150281,0.000256288,0.002343905,0.001826994,0.000673265,0.000145323,0.000209264,0.0,1.13e-05,3.81e-06,0.0,0.0,0.0,0.000190927,0.0,0.0,0.0,6.65e-05,0.000812245,2.1e-05,8.45e-06,1.54e-05,0.0,0.000509379,0.000231939,0.000359061,0.0,0.000653531,0.0,0.0,1.97e-05,2.18e-05,0.0001042,0.0,0.0,0.000126848,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000270956,0.000395145,0.268765564,0.00662671,0.271568827,0.478884273,0.530225519,0.512717704,0.491097923,0.480712166,0.480712166,0.059701493,0.0,0.0,0.29622082,0.002507546,0.001582084,0.011616337,0.006100047,0.0,0.000196313,0.000539257,0.002963996,0.001360421,0.001538101,0.000903048,0.001057585,0.00021186,0.002892187,0.000508507,0.0,0.000857451,0.007663898,0.005855263,0.000267423,0.0,0.000307032,0.001829925,0.001673007,0.001434585,0.0,0.0,0.001070621,0.0,0.002973206,0.0022438,0.0,0.000478249,0.001471618,0.0,0.0,0.0,0.000127796,0.0,0.012867781,0.0,0.010317588,0.00272493,0.893673203,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270820,0.00838137,0.419423693,0.020687999,0.158497096,0.260297226,0.263184941,0.283557507,0.180286006,0.204800817,0.21195097,0.452736318,0.796019901,0.875621891,0.231259905,0.001266654,0.001936943,0.001282514,0.001004092,0.0,1.27e-05,9.46e-05,0.001316549,0.000660454,0.00016942,0.000826426,0.001523639,0.001572902,0.00054803,6.23e-05,0.0,0.000476897,0.002989031,0.000423866,0.0,0.000651924,0.001466079,0.00039116,0.001205686,0.002774676,0.003286793,0.003139824,0.001485055,0.0,0.003138384,0.000862748,0.000817136,0.00115421,0.00429039,0.0,0.006913236,0.0,0.000792332,0.0,0.002893949,0.005857962,0.005951284,0.008027922,0.596525038,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270638,0.0010292,0.37210957,0.017260014,0.057684952,0.093029126,0.150273058,0.171774835,0.087378641,0.086165049,0.058859223,0.323383085,0.15920398,0.208955224,0.216074629,0.0,0.000103501,9.58e-05,0.0,0.000130309,7.14e-05,5.43e-05,9.15e-05,8.47e-05,0.0,0.0,0.0,0.0001605,0.000197998,5.05e-06,0.0,1.45e-05,0.0,9.27e-05,7.87e-05,6.52e-05,0.000211085,5.96e-05,0.000303758,0.000128855,0.0,0.0,0.00021253,0.0,0.000176977,9.19e-05,8.74e-05,0.000136261,0.0,0.000669011,0.000126848,0.0,6.39e-05,0.0,0.00044161,0.0,0.000492286,0.000469944,0.819557255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270605,0.00122189,0.365528282,0.02049149,0.105453913,0.084229424,0.123177984,0.169841233,0.041666667,0.018518519,0.060185185,0.0,0.0,0.0,0.21742969,0.0,0.00109908,0.02253245,0.023886817,0.001927494,0.000520102,0.000454747,0.000873006,0.000304825,0.000536813,0.003478104,0.006739861,0.001508702,0.003482645,0.001279685,0.000191273,0.001685999,0.00454732,0.005545742,0.001279436,0.003557817,0.005234899,0.003479836,0.001294477,0.000755949,0.0,0.0,0.003636924,0.0,0.000566325,0.000816822,0.005846676,0.000184353,0.003233655,0.003879692,0.000217454,0.002120009,0.001201278,0.003792687,0.000397488,0.000215168,0.000629357,0.000511651,0.708578908,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270580,0.017453431,0.494663821,0.032478521,0.0,0.731566148,0.109523346,0.048409147,0.567933884,0.0,0.068429752,0.771144279,0.0,0.0,0.257891153,0.025710937,0.009876933,0.007098053,0.011981156,0.058221168,0.013706209,0.041625418,0.025880398,0.015094467,0.01664119,0.074569889,0.077060273,0.036677516,0.017423833,0.012539232,0.0099636,0.010607345,0.012322128,0.017147837,0.007702835,0.011804659,0.007813969,0.04018662,0.017926406,0.03674083,0.227700211,0.0,0.020113332,0.0,0.033944099,0.007856581,0.013637873,0.005597384,0.015653333,0.018403522,0.008272325,0.009759621,0.015476038,0.039817494,0.000708735,0.000719215,0.00191788,0.003174317,0.442673924,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270574,0.001333858,0.344183565,0.02236924,0.0,0.660396975,0.727670132,0.736768372,0.703213611,0.744328922,0.732514178,0.621890547,0.756218906,0.726368159,0.285783523,0.000695586,0.000522433,0.005137428,0.001977985,0.000537526,8.16e-05,0.000175057,0.001281347,0.000412078,0.001366778,0.000623924,0.001084472,0.00020544,0.001308202,0.000796436,0.0,0.001098308,0.002184932,0.004370747,0.000267423,0.0,0.000625578,0.001691869,0.0,0.000231939,0.000952894,0.0,0.000725259,0.0,0.001533797,0.000754494,0.0,7.48e-05,0.008495362,0.000540355,0.002745361,0.0,0.000383387,0.0,0.01459552,0.00067817,0.007430801,0.002149921,0.962996096,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270562,0.001561702,0.248665955,0.026190242,0.010442781,0.252694242,0.379329278,0.306182341,0.231954582,0.338605028,0.257502028,0.592039801,0.855721393,0.796019901,0.216212906,2.58e-05,7.39e-05,0.0,0.0,2.71e-05,1.53e-05,6.04e-06,7.74e-05,3.39e-05,0.000258888,0.000155981,0.000134439,3.21e-05,0.00015557,0.0,0.0,9.63e-06,0.000793008,0.0,0.0,0.0,3.07e-05,0.000104219,0.000733693,1.72e-05,0.000124291,2.26e-05,0.002438785,0.0,0.0,2.95e-05,0.000345207,7.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.43e-05,0.0,0.000121608,7.75e-05,0.74207273,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000270557,0.000530549,0.344895055,0.008897477,0.64523676,0.088945578,0.152589569,0.153203178,0.048752834,0.0,0.0,0.049751244,0.0,0.0,0.216220388,0.0,0.0,2.21e-05,0.0,0.000108591,5.35e-05,0.0,0.0,4.52e-05,0.0,4.38e-05,0.000152364,0.0,0.000852099,0.0,0.0,0.00010116,0.000277276,0.0,0.0,0.0,0.0,0.0,0.000560784,0.000120265,0.0,0.0,0.000632278,0.0,0.0,4.26e-05,0.0,5.61e-05,0.0,0.0,0.0,0.001150289,0.0,0.0,0.000181553,0.0,0.000344047,0.000407694,0.634759117,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270344,0.014506443,0.363927428,0.00294763,0.0,0.04729049,0.097052172,0.105122607,0.033959448,0.0368205,0.02015176,0.07960199,0.15920398,0.0,0.216051352,0.0,0.000379503,0.000361168,9.06e-05,4.89e-05,1.78e-05,3.62e-05,0.000126727,6.77e-05,0.000314092,0.000571931,0.000779745,0.0001605,0.00018032,0.000190269,6.38e-05,0.000216771,0.000449186,0.000311492,7.87e-05,0.0,0.000449035,0.000240922,0.001383268,6.87e-05,0.000220961,2.26e-05,0.001065308,0.0,0.000129783,3.94e-05,0.000179158,0.000109543,0.000117144,0.000597536,0.0,0.00011815,5.11e-05,9.53e-05,0.000943374,0.0,0.000605226,0.000339962,0.931629291,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
ENSG00000270210,0.000460243,0.447349698,0.007718425,0.377165772,0.013219638,0.035520672,0.043923124,0.0,0.0,0.0,0.0,0.0,0.0,0.218340823,0.0,0.00077872,0.0,0.0,0.0,0.0,0.0,0.000520987,0.000169347,0.0,0.000142299,0.000125476,0.0,0.0,0.000362016,0.0,0.0,0.000227366,0.0,0.0,0.0,0.0,0.0,0.000177582,0.00052401,0.004170637,0.000429185,0.000302856,0.0,0.000460139,7.87e-05,0.000196637,4.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001191799,0.000120193,0.001286916,0.001038142,0.827833485,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000270195,0.000477819,0.701351832,0.008013188,0.116135621,0.019183521,0.020263421,0.19318488,0.0,0.0,0.0,0.024875622,0.0,0.0,0.216022255,0.010214816,0.000552004,0.0,0.01934198,0.0,0.001014708,0.003112801,0.005829426,0.001608797,0.004355416,0.003568409,0.0,0.0,0.0,0.000218894,0.0,0.0,0.00151947,0.009914517,0.001483936,0.007118048,0.000759905,0.006739052,0.002093595,0.008633279,0.03659665,0.001716738,0.010496338,0.003547307,0.00346874,0.000282115,0.029766483,0.000985888,0.002301386,0.006309861,0.0,0.001134684,0.002798722,0.002422364,0.000165471,0.000116146,0.000240153,0.000181773,0.739842142,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270179,0.000372361,0.420668801,0.00624461,0.382409735,0.009558685,0.039383412,0.128467812,0.0,0.0,0.0,0.0,0.0,0.0,0.230898278,0.0,0.000547076,0.000567549,0.0,0.0,9.69e-05,0.000112681,0.000352018,0.0,0.0,0.0,0.000600493,0.0,0.000190927,0.000737503,0.000765093,0.001353617,0.001558289,0.000794502,0.0,0.000149701,0.0,0.000479137,0.000303758,0.0,0.000552402,0.0,0.000377241,0.0,0.0,0.000354284,0.000867388,7.48e-05,0.000419765,0.0,0.0,0.000370054,0.000204473,0.0,0.002328373,0.002859321,0.004386591,0.006162582,0.637376106,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000270160,0.000539663,0.547847741,0.009050317,0.297147306,0.002030134,0.007939732,0.013037166,0.0,0.0,0.0,0.0,0.0,0.0,0.223370068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-05,0.0,1.88e-05,0.0,0.94805839,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270157,0.00055789,0.389185343,0.009355997,0.0,0.008020563,0.020732684,0.029444269,0.0,0.0,0.0,0.0,0.0,0.0,0.226563745,0.0,0.004489963,0.017888864,0.010992164,0.001438833,0.000601686,0.001132842,0.009427055,0.002190222,0.016686876,0.006964417,0.006013892,0.001470182,0.000226284,0.001648437,0.0,0.001575205,0.00557324,0.017826022,0.0,0.001410088,0.001980358,0.000239569,0.004219902,0.001821149,0.0,0.000316241,0.002093423,0.0,0.00195854,0.000747933,0.003168042,0.000160307,0.005759567,0.003193527,0.0,0.000599666,0.000881789,0.003483935,0.000366666,0.000359283,0.001122729,0.001622241,0.358374647,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270108,0.000315074,0.254180007,0.0052839,0.068211324,0.003210526,0.078232305,0.081781831,0.0,0.0,0.0,0.0,0.0,0.0,0.250775558,0.0,0.000936436,0.002985163,0.0008682,0.000629829,0.000206511,0.000311884,0.001126459,0.0,0.002737363,0.000905785,0.000681156,0.0,0.000979383,0.001385765,0.000330381,0.001199468,0.002079567,0.001693492,0.000167795,0.000319926,0.000928772,0.000806683,0.002187059,0.00051542,0.001629587,9.79e-05,0.001373477,0.0,0.00248947,0.000278835,0.000642348,0.000106871,0.001230009,0.001595334,0.0,0.0,0.00084345,0.0,0.001045972,0.000762252,0.002579465,0.00357837,0.499507196,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270096,0.000770761,0.1527926,0.012925905,0.0,0.143733813,0.179744205,0.264967464,0.131894484,0.102318146,0.201438849,0.0,0.0,0.457711443,0.220943427,0.0,0.000305574,0.000434876,5.28e-05,0.000200894,7.65e-05,1.01e-05,0.000112646,8.47e-05,0.000159902,0.000153245,0.000206139,0.0,0.000127284,0.000213842,0.000110127,0.000264943,0.000238457,0.000124203,5.24e-05,2.66e-05,0.000276329,0.0,0.000280392,0.000120265,0.000524782,2.26e-05,0.000743856,0.0,0.00022417,0.000131216,0.0,0.0,0.000158632,0.0,0.0,6.02e-05,0.000332268,0.000647997,0.000505593,0.000863688,0.001191581,0.001894322,0.525392265,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270055,0.001486188,0.339203131,0.024923853,0.0,0.13213617,0.10434383,0.184917382,0.111489362,0.0,0.068085106,0.0,0.0,0.0,0.233064159,0.0,0.0037556,0.013127345,0.006145344,0.000635258,0.00021416,0.00015896,0.005252116,0.001529768,0.004088913,0.003768174,0.00639032,0.001425242,0.00311847,0.001062476,0.00034777,0.0,0.001281013,0.004004053,0.004325963,0.0,0.017953707,0.002235974,0.003635752,0.003479083,0.028752538,0.001061667,0.005555009,0.001744426,0.005568862,0.000314919,0.001162344,0.000443516,0.005066467,0.001352317,0.002310452,0.000445848,0.014223642,0.019171174,0.002616663,0.001518482,0.007077746,0.010423375,0.442954444,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270019,0.000963451,0.41053006,0.016157382,0.091532862,0.041119586,0.044429864,0.065987671,0.031674208,0.0,0.0,0.094527363,0.0,0.0,0.216006737,0.0,0.000123215,0.001201436,0.000671911,0.00011945,6.37e-05,4.02e-05,6.34e-05,5.08e-05,0.000152287,0.000306489,0.0,0.0,0.00018032,5.05e-05,0.0,5.3e-05,0.000260639,0.000822103,1.05e-05,6.28e-05,0.0,0.00019761,0.000285065,8.59e-05,0.0,0.0,0.000332079,0.0,0.000141581,9.84e-06,0.000155125,1.87e-05,0.0,0.0,0.0,0.000120379,0.000166134,0.0,2.24e-05,0.0,4.01e-05,5.37e-05,0.65838195,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270015,0.00118869,0.535752401,0.019934715,0.157993394,0.01161701,0.058394612,0.05181626,0.0,0.0,0.0,0.0,0.0,0.0,0.22222838,0.002829577,0.003164167,0.005240619,0.00673421,0.004218768,0.001578152,0.002925671,0.002766865,0.001795079,0.005493763,0.008056285,0.005225185,0.001348202,0.004203924,0.004041112,0.001454836,0.003815176,0.004231226,0.007004629,0.002537898,0.006081005,0.003369678,0.006249086,0.002439412,0.004750451,0.035795666,0.001460733,0.006014606,0.002918657,0.008282502,0.000777457,0.009139254,0.000355347,0.036180333,0.021971581,0.003406785,0.002766489,0.002300319,0.016621116,0.001393318,0.005196526,0.004131416,0.006114519,0.381307663,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000269997,0.000315725,0.365528282,0.005294818,0.0,0.017934783,0.052275362,0.034003136,0.014492754,0.030797101,0.0,0.039800995,0.0,0.0,0.217667172,0.0,0.001419439,0.001009796,0.000279334,0.0,6.37e-05,5.63e-05,0.0,0.000524976,0.00115548,0.0,0.002410934,0.00017976,0.00210373,0.000306451,0.0,0.000289028,0.001647017,0.000557926,0.0,0.000555343,0.001454565,0.001330486,0.00121036,0.000283481,0.0,0.0,0.001248615,0.0,0.000176977,0.0,0.0,0.0,0.001786442,0.0,0.0,0.0,0.0,0.0,0.000442,0.0,0.000466599,0.000299028,0.833554208,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269983,0.000423137,0.200462469,0.007096147,0.046920911,0.017722455,0.107627615,0.120613563,0.0,0.061366806,0.0,0.0,0.0,0.0,0.318787439,0.0,0.007728059,0.009965284,0.002295067,0.0,0.001180427,0.000100608,0.001591124,0.001541058,0.001159287,0.000930413,0.004069012,0.0,0.004967631,0.001062476,0.003106742,0.0,0.006233156,0.001403686,0.001310898,0.0,0.0,0.000461542,0.004004935,0.004011683,0.004529699,0.0,0.00529466,0.0,0.005509869,0.004333421,0.0,0.000662602,0.007682677,0.010123796,0.006550812,0.006883899,0.059335463,0.013638425,0.001378663,0.001549737,0.002803328,0.004422528,0.601993688,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269974,0.000432902,0.149946638,0.007259905,0.074348237,0.04404918,0.071831967,0.063376043,0.0,0.0,0.0,0.0,0.0,0.0,0.222683115,0.0,0.001015293,0.004673069,0.001004092,0.0,0.00020906,0.000112681,0.0,0.0,0.001233527,0.000276387,0.0,2.57e-05,0.001534485,0.00011955,0.0,0.0,0.0,0.001853181,0.0,0.000789553,0.0,0.0,0.002729151,0.000326432,0.0,5.27e-05,0.003392514,0.0,0.000401147,0.000124656,0.00031025,0.0,0.0,0.005923893,0.0,0.000942969,0.001763578,0.003142784,0.00022234,0.0,0.000227739,0.000129961,0.840984489,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
