ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_nucleus,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272760,0.000582627,0.244574884,0.009770849,0.270608492,0.024277547,0.107254678,0.203757026,0.0,0.0,0.0,0.0,0.0,0.0,0.230319121,0.0,0.000906864,0.004444575,0.001177732,5.97e-05,2.55e-05,1.01e-05,0.00038722,0.000683033,0.00056727,0.0,0.001622227,0.0,0.0,0.00031487,0.001112863,0.00080928,0.001081375,0.001015306,0.0,0.0,0.000541144,5.41e-06,0.000724346,0.000171807,0.000151911,0.000135532,0.000850121,0.0,0.000932076,0.0,0.000436971,0.000534356,0.000957363,0.0,0.0,0.0,0.001380192,0.0,0.001035556,0.0,0.002897047,0.004069234,0.420999398,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272758,0.017515274,0.326040555,0.030819114,0.215925741,0.118549669,0.088094923,0.102326371,0.437933426,0.477115118,0.445214979,0.039800995,0.0,0.0,0.243304986,0.001378292,0.002065087,0.010016879,0.003850277,0.000836152,0.000563443,0.0002153,0.0,0.000609649,0.000479705,0.001904611,0.005467175,0.001669203,0.002156765,0.000498404,0.000869424,0.001377702,0.005345874,0.002391392,0.000676423,0.001137246,0.003757306,0.000898721,0.004976961,0.001520488,0.0,0.0,0.006187287,0.0,0.001321425,0.001876394,0.001962001,0.001752689,0.009867757,0.002497067,0.009108843,0.0,0.001226837,0.000958654,0.036063541,0.131960216,0.065078388,0.086618211,0.656187064,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0.0,0.0,0.211494854,0.007153377,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008588167,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.030645834,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.020596392,0.002120009,0.007923323,0.035352034,0.004058769,0.0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272729,0.000966706,0.604944859,0.016211967,0.0,0.41414433,0.438380155,0.396684784,0.415592784,0.405283505,0.37435567,0.28358209,0.333333333,0.313432836,0.224013791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000295696,9.03e-05,0.000302671,0.000328381,0.000206139,5.78e-05,0.0,0.0,0.0,0.0,0.000133092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-05,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.91e-05,0.0,6.54e-05,6.75e-05,0.82157894,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87e-05,0.001380417,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.005249164,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0.0,0.0,0.0,0.089552239,0.0,0.0,0.216124231,0.0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.0043865,0.000733386,0.0,0.00070263,0.00117056,0.0005035,0.002855327,0.005300232,0.006615017,0.004525262,0.000680097,0.000594807,0.005391885,0.0030475,0.000904531,0.002319107,0.001459113,0.004418877,0.002107099,0.0,0.003450479,0.0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272661,0.000329396,0.539843472,0.005524078,0.433285135,0.198293194,0.296251309,0.211084589,0.205933682,0.282722513,0.205933682,0.462686567,0.472636816,0.452736318,0.226339564,0.0,0.000828006,0.002373389,0.000807803,0.001058764,0.000693469,0.000877299,0.001246145,0.000502396,0.001469572,0.001280687,0.001846292,0.000423721,0.003525073,0.000683621,0.0,0.001305445,0.003327307,0.003517101,0.000136333,0.003056801,0.001592729,0.007851624,0.001364575,0.0,0.003714905,0.001054137,0.012701339,0.001700328,0.002843423,0.001305603,0.017520363,0.0,0.019389479,0.0,0.00458873,3.79e-05,0.000511182,0.0,0.000857727,0.000405702,0.001704074,0.002438906,0.613038548,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0.0,0.0,0.0,0.216046086,0.00076858,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0.0,0.0,0.0,0.000585613,0.001003809,0.000449401,0.000579852,8.59e-05,4.64e-05,0.000149331,0.000998192,0.000163632,0.000718372,0.001012897,0.001938141,0.000430411,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0.0,0.00037755,0.00024275,0.001013773,0.000101528,0.000974664,0.000144618,0.0,0.000728962,0.000741214,0.000838584,0.000271348,2.13e-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272630,0.002074023,0.360903593,0.032063669,0.141127372,0.13146249,0.144211047,0.280175006,0.106227106,0.092241092,0.047952048,0.0,0.0,0.0,0.21624505,0.0,0.000162644,0.000899234,0.000747407,0.00011945,2.04e-05,4.02e-05,0.000401301,0.000118543,0.000218913,0.000153245,0.000322653,9.63e-05,0.000639958,9.93e-05,4.06e-05,0.000125246,0.000515733,0.00021489,0.000157308,0.000189541,0.000648605,0.000318071,0.000107484,0.0,0.0,2.26e-05,0.000146115,0.0,0.0,6.89e-05,0.000244704,0.0,0.000905458,6.43e-05,0.00081768,0.0,0.000408946,0.00017534,7.2e-05,0.000138859,0.000201778,0.000321591,0.419382645,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENSG00000272606,0.000258439,0.451974386,0.004334108,0.0,0.02831681,0.009478448,0.017860301,0.021551724,0.0,0.0,0.049751244,0.0,0.0,0.216217894,0.0,0.003459884,0.015485992,0.011437588,0.0,0.000701117,0.000185118,0.000887087,0.003894982,0.00147909,0.00435926,0.014913735,0.007177571,0.010631791,0.000926088,0.002816934,0.0015174,0.002473298,0.005161306,0.003072744,0.001228998,0.004029797,0.003275458,0.006706046,0.005532171,0.0,0.0,0.004651756,0.0,0.002359687,0.0,0.003790726,0.006660753,0.0,0.003522247,0.0,0.002104404,0.001635783,0.0,0.000425071,0.000997053,0.001127183,0.001466618,0.455536725,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272599,0.000580674,0.348274635,0.00835162,0.0,0.30027633,0.513830031,0.422914609,0.300312826,0.516162669,0.368091762,0.412935323,0.432835821,0.427860697,0.220113764,0.018433041,0.002227731,0.008999713,0.01260777,0.005027772,0.0015858,0.001221377,0.006941804,0.007236764,0.001808411,0.000738858,0.0,0.003145805,0.015288282,0.001380713,0.000788278,0.002211068,0.002035203,0.00127554,0.003969398,0.002378317,0.006877521,0.002803088,0.002729151,0.00735332,0.010827084,0.002733228,0.004011509,0.0,0.007244239,0.003162315,0.003605013,0.001365281,0.0,0.0,0.0,0.004413899,0.002440895,0.003489653,0.000273602,0.0,0.000530882,0.000730507,0.624025302,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272579,0.000405561,0.148345784,0.006801384,0.0,0.217462319,0.661498551,0.458745774,0.208695652,0.682608696,0.37826087,0.432835821,0.930348259,0.263681592,0.22485343,0.000330618,0.00255302,0.0,0.000422776,0.0,0.000101981,1.61e-05,0.000323857,0.000694323,0.0,0.000218921,0.002375084,0.0,0.00098999,0.0,0.0,0.000852634,0.000648825,0.000141946,0.00108018,0.0,0.003688224,0.000121815,0.002182386,0.001340091,0.0,0.0,0.00255302,0.0,0.0,0.000501903,0.000299325,0.000657258,0.0,0.0,0.001217943,0.000840424,0.005699681,0.001753403,0.004807727,0.026167248,0.017432131,0.025861442,0.224829937,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272508,0.020332065,0.428139452,0.012773065,0.162475302,0.440879581,0.093162304,0.048075204,0.642508143,0.043159609,0.442996743,0.925373134,0.0,0.686567164,0.208501527,0.0,2.46e-05,0.0,0.0,0.0,2.29e-05,4.02e-06,0.0,0.0,9.52e-06,0.0,0.0,0.0,0.00010607,2.02e-05,3.48e-05,4.82e-05,0.0,0.0,0.0,0.0,6.52e-05,6.77e-05,0.0,0.0,0.0,0.0,0.000188621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001402262,0.0,0.001276216,0.0,0.868024225,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0.0,0.000143442,0.000396358,9.94e-05,6.24e-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17e-05,0.000723616,0.00014125,0.000287843,0.000131289,0.000401895,0.000678636,0.000538592,0.001769445,7.44e-05,5.95e-05,0.001864153,0.000357565,9.39e-05,0.000347332,0.000161483,0.000417785,4.29e-05,2.45e-05,0.000613419,0.0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0.0,0.001247236,0.002562814,0.024626573,0.0,0.0,0.0,0.0,0.0,0.0,0.218215016,0.0,0.0,0.0,0.002476257,0.0,0.000433418,0.000245483,0.000908208,0.0,0.000110408,0.000656762,0.0,0.002985305,0.0,8.59e-05,0.0,0.0,0.000648825,0.001050793,0.0,0.0,9.21e-05,0.000640203,0.0,0.001889872,0.002251039,0.000820721,0.001833073,0.00011691,0.000460139,0.000314919,0.000725372,0.004234775,0.00146488,0.001295133,0.001163622,0.0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272447,0.001063051,0.759338314,0.017827706,0.043688679,0.158646471,0.236239697,0.316100798,0.145882353,0.0,0.216470588,0.0,0.0,0.0,0.219760451,0.0,0.000734363,0.001378334,0.002951879,0.003730107,0.000859188,0.000706266,0.006526423,0.002963573,0.000536813,0.00145035,0.003360968,0.003730026,0.00130113,0.000180166,0.0,0.000327566,0.001098011,0.001176967,0.0,0.001221754,0.0,0.001369737,0.000780425,0.004698909,0.008009833,0.005473985,0.000770422,0.000358935,0.003858088,0.000747933,0.000963522,0.001402686,0.002479916,0.002262465,0.003702433,0.003537807,0.002389776,0.0,0.000386205,0.002278912,0.00111051,0.001749085,0.402556878,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272425,0.001369662,0.282461757,0.022969683,0.0,0.027969599,0.09438093,0.098511189,0.013818517,0.023030861,0.0,0.0,0.0,0.0,0.216722509,0.0,4.93e-05,4.42e-05,0.0,6.52e-05,3.06e-05,1.61e-05,0.0,6.77e-05,0.0,0.0,0.0,1.28e-05,0.0,4.71e-05,0.0,4.82e-05,0.000155274,2.96e-05,0.0,0.000245075,0.000648605,2.71e-06,0.0,0.0,4.14e-05,0.0,0.000124862,0.0,0.0,5.25e-05,6.34e-05,1.07e-05,0.0,9.32e-05,0.000940618,0.0,0.000230032,0.000255387,0.000349983,0.0,0.000184623,3.36e-05,0.95863716,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0.0,0.0,0.955911695,0.972952267,0.969897654,0.079517276,0.078194743,0.075549678,0.766169154,0.736318408,0.646766169,0.216196834,0.0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.001849169,0.000809642,0.000451592,0.000211299,0.004887406,0.008837105,0.005694549,0.0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0.0,0.004705268,0.0,0.013173759,0.000146036,0.000635263,0.00506739,0.016819113,0.001598801,0.008412285,0.002138827,0.004050724,0.007374119,0.006880324,0.00341298,0.0,0.0,0.003003195,0.001448463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272405,0.002053192,0.637139808,0.03443269,0.0,0.096195591,0.122292456,0.167380575,0.092207389,0.086619062,0.020490531,0.0,0.0,0.0,0.21691787,0.034835142,0.00910807,0.004017071,0.005390388,6.52e-05,1.27e-05,3.82e-05,0.001464397,0.001089466,0.000694811,0.013403424,0.032794085,0.021205293,0.018756784,5.39e-05,5.22e-05,0.0,0.013181682,0.00169152,0.026522083,0.013829247,0.019366055,0.008250905,0.004920883,0.01495576,0.038695778,0.0,0.000743856,2.56e-05,9.44e-05,0.001866553,0.004286688,0.000641228,0.03693344,0.021773014,0.0,0.000305406,0.088638978,0.035092835,0.000107225,0.0,0.000136879,0.000127787,0.781234996,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000272374,0.00272956,0.478121665,0.045775609,0.092086425,0.032846948,0.092428169,0.122727056,0.01314554,0.030751174,0.0,0.029850746,0.0,0.0,0.218778378,0.000249037,0.000276002,0.000884493,0.000226487,0.000342062,5.1e-05,0.000144875,0.000443543,4.52e-05,0.00064151,0.001078185,0.000923146,5.78e-05,0.000565709,0.000109447,0.0,5.78e-05,0.000687643,0.001251883,0.000167795,0.0,0.001400834,0.000956921,0.000126176,6.01e-05,0.0,0.0,0.000443657,0.0,0.000141581,0.0,0.000895791,5.34e-06,0.000490216,0.0,0.0,0.000153818,0.000166134,0.0,0.000124103,2.18e-05,0.000209256,0.00029679,0.684228704,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272341,0.001607921,0.231945927,0.02696536,0.169828119,0.136896728,0.15112771,0.172875243,0.131651557,0.11194324,0.1206149,0.104477612,0.0,0.0,0.216739689,0.001129255,0.000704791,0.011992246,0.00327651,8.14e-05,2.55e-05,2.01e-05,0.000246413,0.000203216,0.000561559,0.001557074,0.005144522,0.0,0.003068971,0.000212158,0.000255031,0.000395006,0.0017302,0.003063663,0.000146821,0.000336828,0.00140851,0.0009488,0.002430066,0.000137445,0.000248581,5.27e-05,0.005021027,0.0,0.0,0.001479465,0.0,0.000368706,0.001908958,0.000269953,0.0,0.0,0.000907348,0.0,0.000968862,0.000456689,0.001140833,0.001059883,0.804696862,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272335,0.001594251,0.251867663,0.0267361,0.281471733,0.076946741,0.17947496,0.213559747,0.0,0.055643879,0.0,0.0,0.0,0.0,0.217513654,0.0,0.001867943,0.005012125,0.001094687,0.0,0.000693469,0.000112681,0.000415382,0.000604004,0.000197973,0.0,0.002590186,0.001097822,0.002948757,0.000341811,0.0,0.000828548,0.001253286,0.001031078,0.002962629,0.001109479,0.011095376,0.0,0.000934641,0.000687226,0.0,0.0,0.000812928,0.0,0.00090848,0.000711849,0.0,0.000515654,0.002739442,0.001079813,0.002404437,0.001223854,0.007591054,0.003236172,0.001579983,0.003604354,0.004292958,0.006237662,0.440061233,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272223,0.000287082,0.391141942,0.004814463,0.523656451,0.019169291,0.129442913,0.140645975,0.0,0.0,0.0,0.0,0.0,0.0,0.219484728,0.00017175,0.000364717,0.000877122,0.00034728,0.0,6.12e-05,0.000128778,0.0,0.000163702,0.00046638,0.00097967,0.002285458,0.00018618,0.000972312,9.26e-05,0.0,0.000293846,0.001946475,0.000492867,0.0,0.0,0.0,0.002092503,0.000504706,0.0,0.000441922,0.0,0.003777725,0.0,0.00158099,0.0,0.001702003,0.0,0.006459315,0.0,0.0,0.000465912,0.0,0.0,0.000408079,0.000306747,0.000781177,0.000947407,0.630198565,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272168,0.35782169,0.352899324,0.121103942,0.078391605,0.052449495,0.013247475,0.134226569,0.300628366,0.276122083,0.298833034,0.258706468,0.104477612,0.0,0.236105149,1.29e-05,0.001986229,0.000633886,0.0,0.004039592,0.001279858,0.001839108,0.00475929,0.002370859,0.007109911,0.0,0.0,0.0,1.77e-05,3.54e-05,0.0,0.000139697,0.016192895,0.000364722,0.0,0.0,0.0,4.06e-06,0.0,0.000386565,0.000331441,9.04e-05,0.000111578,0.0,0.000247767,0.001033329,0.00182654,9.08e-05,5.77e-05,9.64e-05,0.007630729,0.006712247,0.00084345,0.000205834,0.001130906,0.0,0.001514383,0.001287848,0.766426097,0,0,0,1,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272140,0.006365936,0.400747065,0.012270876,0.0,0.417198939,0.076612732,0.592968417,0.140454163,0.0,0.201850294,0.0,0.0,0.0,0.217493702,0.0,0.001764442,0.008188928,0.0025895,0.00147684,0.000808197,0.000332005,0.00133063,0.0,0.002845868,0.001931976,0.00298454,0.000449401,0.002715402,0.001283053,0.000231846,0.001657097,0.002883666,0.004256401,0.0,0.000548099,0.002064791,0.00220755,0.003140392,0.000695817,0.003438704,1.51e-05,0.004603937,0.0,0.002536664,0.000354284,0.002252587,0.000339316,0.014187424,0.0,0.003616662,0.0,0.000370607,0.0,0.00027464,0.000307317,0.000751529,0.001058737,0.435484833,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272106,0.001282431,0.64603344,0.021506785,0.0,0.051506136,0.058536082,0.222530281,0.008836524,0.0,0.0,0.054726368,0.0,0.0,0.216054123,0.012803943,0.000852649,0.003501117,0.00569992,0.006151691,0.001682682,0.000758582,0.003632831,0.002032165,0.001269695,0.00313604,0.01291508,0.010759937,0.005229271,0.000553969,0.000643374,0.000862268,0.005911516,0.001003478,0.002616552,0.002512323,0.002667342,0.003471715,0.003037582,0.003582166,0.008286034,0.003930427,0.001979188,0.001171155,0.004790165,0.00200105,0.006523981,0.002425978,0.003714106,0.001992512,0.002933356,0.002846742,0.002440895,0.0,0.002123491,0.002216742,0.003060871,0.003593001,0.742186696,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272084,0.002170368,0.620775525,0.036397777,0.022426855,0.114611879,0.12399706,0.114707498,0.101440753,0.114672155,0.079976478,0.0,0.0,0.0,0.25329309,5.58e-05,0.000108429,0.0,9.06e-05,0.000314914,6.37e-05,0.000352127,0.000436503,0.0,0.000727172,0.000733385,0.0,7.7e-05,0.0,0.000166696,1.74e-05,5.78e-05,0.00032164,0.000546097,4.72e-05,0.00028733,6.14e-05,0.000651031,0.000107484,0.000206168,0.002637721,0.000180709,0.000263006,0.000476871,0.000542728,3.94e-05,0.000801842,2.67e-05,0.000536354,0.0,0.0,9.36e-05,0.000115016,0.000129599,0.000152022,9.81e-05,0.000273041,0.000344764,0.658197452,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272008,0.002642329,0.435610103,0.044312711,0.024729465,0.082001454,0.141303442,0.141970275,0.059864275,0.065681047,0.015996122,0.203980099,0.213930348,0.328358209,0.216628292,3.43e-05,2.96e-05,0.000294831,0.000203838,9.77e-05,3.31e-05,2.21e-05,0.0,5.64e-05,2.28e-05,1.37e-05,2.69e-05,5.14e-05,8.13e-05,0.0,0.0,0.0,0.000133092,0.000108431,0.0,1.93e-05,3.07e-05,0.0,7.94e-05,6.87e-05,6.91e-05,3.76e-05,2.92e-05,0.0,7.08e-05,3.28e-05,2.4e-05,5.61e-05,3.46e-05,7.39e-05,0.000723332,4.68e-05,8.95e-05,0.0,7.02e-05,0.0,0.000124521,0.000150166,0.66350331,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271997,0.002458101,0.374066169,0.041223157,0.339480127,0.044155087,0.122444184,0.137023482,0.014832162,0.020556857,0.012750455,0.0,0.0,0.0,0.217548015,0.0,0.000369646,0.000324314,0.000158541,0.00036921,0.000188664,0.000191155,0.000302736,0.0,0.000382622,0.000418686,0.000609456,7.06e-05,0.000463174,9.09e-05,0.0,6.74e-05,0.000499096,0.000199118,0.0,0.0,0.0,0.000480491,0.00058415,0.000163216,0.0,1.51e-05,0.002223598,0.0,0.0,4.59e-05,0.000786548,1.34e-05,0.001666734,0.0,0.002284358,0.000459224,7.67e-05,0.0,0.000382786,0.0,0.000604364,0.000760279,0.709639573,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000271976,0.001637215,0.334400569,0.027456632,0.033757496,0.065077847,0.084277692,0.199028828,0.032145624,0.04763749,0.044926414,0.0,0.348258707,0.0,0.220104342,0.000661237,0.00134551,0.003906509,0.002687644,0.00122708,0.000305942,0.000134814,0.002499331,0.001467674,0.000902302,0.000514464,0.001873179,0.000930901,0.000721279,0.000683621,0.001414263,0.001242822,0.00329958,0.001086279,0.002527411,0.000604841,0.003216162,0.000320778,0.001000065,0.000712997,0.001311955,0.000429185,0.000576488,0.0,0.001781564,0.000908673,0.000869573,0.00022443,0.001701337,0.000584899,0.000749064,0.000599666,0.00172524,0.000954842,0.000797802,0.001644035,0.001950871,0.0031501,0.504430629,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000271966,0.000680274,0.378512985,0.011408421,0.0,0.08043705,0.185369604,0.10699313,0.039568345,0.133093525,0.066546763,0.39800995,0.44278607,0.577114428,0.216031123,0.000218981,0.000251359,0.0009582,0.000483172,0.000635258,0.000282996,0.000185118,0.00057027,0.000429013,0.000812833,0.000301016,0.000618418,0.00021828,0.000449031,0.0,0.0,0.0,0.001048102,0.000252348,5.77e-05,0.000124349,0.000222598,0.00027882,0.00201415,0.000377974,0.000483352,9.79e-05,0.002672568,0.0,0.0,0.000246031,0.000819321,0.000352675,0.001176518,0.000324587,0.002350116,0.000633105,0.0,0.0,0.000112162,0.0,0.000135774,8.78e-05,0.796877426,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271880,0.02559524,0.372287442,0.032860621,0.0,0.809751553,0.028498024,0.345061019,0.814416177,0.0,0.356490541,0.034825871,0.0,0.0,0.216654894,0.0,0.0,0.0,0.0,0.000157457,7.9e-05,6.64e-05,0.0,0.0,8e-05,4.1e-05,0.000188214,0.0,0.000445496,0.000331708,0.0,0.000332383,0.0,0.0,0.0,0.000176261,0.0,0.000453421,0.001528137,0.000171807,0.0,9.04e-05,0.001232675,0.0,0.000519131,0.0,7.87e-05,6.41e-05,0.00102657,0.000151045,0.000989221,0.00023407,7.67e-05,0.0,0.010019082,0.0,0.009559327,0.003984053,0.85760348,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
