ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272931,0.000408165,0.513874066,0.006845053,0.0,0.03687464,0.019070605,0.051427315,0.037463977,0.0,0.0,0.368159204,0.323383085,0.343283582,0.267969872,0.0,0.001761614,0.001072038,0.002264126,0.000517552,0.000307859,0.000478745,0.0002766,0.0,0.000779905,0.003136903,0.003184325,0.0,0.0,0.0,0.0,0.001634348,0.000561064,0.000771444,0.000790608,0.001462713,0.008598918,0.00983276,0.00033883,0.000348018,0.0,0.0,0.000547828,0.000362686,0.000630541,0.0,9e-05,0.0,0.0,0.0,0.00211778,6.39e-05,0.0,0.000991659,0.0,0.000669424,0.000399355,0.923695081,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272918,0.001678227,0.310743508,0.028144412,0.25426811,0.060999622,0.104494518,0.20350635,0.031379962,0.020037807,0.052930057,0.791044776,0.76119403,0.855721393,0.241249948,0.000157715,0.000265348,0.0,0.000228042,3.82e-05,0.000171033,0.000359059,0.000124188,0.000732882,0.000295543,0.000412279,2.57e-05,0.000402427,6.96e-05,0.000260126,0.000665461,0.000185318,0.0,8.81e-05,0.000157354,0.000261699,3.44e-05,0.001104805,0.000105414,0.000616338,0.000119987,0.000283162,9.19e-05,0.000489408,2.14e-05,0.000720906,9.96e-05,0.000627207,0.000157246,0.000226515,6.69e-05,0.000153355,0.0,0.00048524,0.000211223,0.000596812,0.000716419,0.792278247,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272909,0.001173066,0.421024546,0.019672704,0.0,0.202820225,0.160379347,0.19587677,0.200107009,0.120385233,0.112359551,0.592039801,0.592039801,0.542288557,0.230970049,0.001123723,0.001518379,0.000777605,0.000130309,2.29e-05,7.44e-05,0.000513947,0.000344339,0.000142769,0.00022713,0.000690119,0.000346681,0.000107763,0.0,0.000178234,0.001563834,0.00075113,0.0,0.000310268,0.000679309,0.000593497,0.000481058,0.002278659,0.0003313,0.000571175,0.0,0.000554526,0.000282115,0.000445711,0.00016565,0.000813182,0.000151045,0.0,0.000434571,0.000815454,0.0,0.000191693,0.000466939,0.000654254,0.004401321,0.002347366,0.003368762,0.233831571,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000272906,0.000599553,0.588046958,0.010054695,0.0,0.26892915,0.287269231,0.255645102,0.275303644,0.281376518,0.234817814,0.616915423,0.711442786,0.800995025,0.216102062,0.000315431,0.001437301,0.002355464,0.0,0.00047421,0.000253531,0.000485785,0.00031047,0.000327418,0.000845581,0.001362312,0.001206962,0.0003637,6.38e-05,0.0001686,0.00038264,0.000788588,0.0,0.000801625,0.0,0.000925294,0.001065201,0.0,0.0,0.000932476,0.000115885,0.000448341,0.000219787,0.000506887,0.000694663,0.0,0.000308518,0.0,0.000268748,0.000326182,0.0,0.000357827,0.0,0.000349581,0.00068411,0.000926232,0.001407125,0.456057867,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272905,0.000390588,0.248843828,0.00655029,0.0,0.309091454,0.219572714,0.318865146,0.289355322,0.169415292,0.298350825,0.019900498,0.0,0.174129353,0.222075693,0.000428789,0.0,4.53e-05,0.0,2.8e-05,8.05e-06,7.74e-05,5.08e-05,0.000304575,0.000153245,0.000501905,0.0,0.0,0.0,0.0,0.000399277,0.0,8.91e-05,8.33e-05,5.76e-05,0.000275719,0.000111674,0.003383464,0.0,0.001503652,0.0,0.0,0.000206666,0.000668566,9.35e-05,0.0,0.0,0.0,0.0,0.000353363,0.0,0.000383387,0.0,0.000192822,0.0,0.000382952,0.000413091,0.613201439,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272888,0.011019142,0.268943436,0.047718862,0.027678879,0.213159332,0.310351037,0.288802846,0.212138085,0.317371938,0.243875278,0.796019901,1.0,0.766169154,0.215752906,0.043632976,0.069631683,0.015076477,0.018183595,0.009458712,0.001408507,0.011194187,0.016065391,0.005716483,0.006066842,0.035922026,0.018046648,0.00342821,0.018304275,0.017100852,0.018050642,0.006488104,0.0,0.003673714,0.066226843,0.058489808,0.046138648,0.031169297,0.016640313,0.051700641,0.0,0.037578017,0.018921401,0.004125009,0.051715017,0.028282572,0.024591455,0.019231098,0.063942019,0.047685923,0.048234106,0.060498403,0.0,0.026276454,0.056498979,0.056017357,0.065819222,0.578670061,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000272858,0.000443318,0.435610103,0.007434579,0.209019705,0.009925134,0.049350267,0.052530827,0.0,0.0,0.0,0.0,0.0,0.0,0.219915909,0.0,0.000560179,0.000641713,0.000228042,3.82e-05,0.00013079,0.00019009,0.0,0.000255081,9.03e-05,0.000107551,0.0,7.41e-05,0.0,6.26e-05,0.000166365,0.000244462,0.0,0.0,0.0,0.000294412,0.000111674,0.000207151,0.0,0.000302856,0.0,0.000212372,5.25e-05,0.000262183,0.0,0.0,0.0,0.0,0.00035166,0.0,0.000189486,0.0,0.0,0.000301759,0.0,0.000503476,0.000509417,0.688415997,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272851,0.000322886,0.275346852,0.005414906,0.0,0.663285968,0.399193606,0.649969508,0.690941385,0.371225577,0.742451155,0.616915423,0.353233831,0.31840796,0.227835396,0.0,0.0,0.0,0.000418076,0.000124926,6.44e-05,0.0,0.0,0.0,0.0,0.002168945,0.0,0.00013302,0.000295604,0.000289028,0.0,0.0,0.000162551,3.5e-05,0.0,0.000224314,7.73e-05,0.000248581,0.0,0.000377241,0.0,0.0,0.0,5.03e-05,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002517572,0.0,0.00214141,0.005096643,0.004846229,0.00682649,0.547583723,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272810,0.00029229,0.165955176,0.0049018,0.534719005,0.10995155,0.190536822,0.137579204,0.046511628,0.0,0.0,0.0,0.258706468,0.373134328,0.216870762,5.42e-05,0.000523325,0.0,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.000155981,0.000331616,0.0,0.0,0.0,4.34e-05,0.0,0.0,0.0,1.57e-05,9.98e-05,0.0,0.0,0.0,0.0,4.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166273,0.0,0.000218486,0.000234624,0.772363878,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272799,0.000303357,0.458555674,0.005087392,0.662428363,0.122515947,0.116514071,0.166632992,0.0,0.0,0.0,0.114427861,0.054726368,0.373134328,0.216268051,0.0,0.0,0.0,0.0,0.0,0.0,0.000119686,0.0,0.000925145,0.0,0.000367466,0.0,2.69e-05,0.0,0.0,0.00011091,8.28e-05,0.0,0.000502223,0.000525793,0.000144869,0.000309252,0.000718123,0.0,0.000555235,0.0,0.0,0.000114814,0.000928564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010732,0.0,0.000214963,0.00022551,0.609181965,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272788,0.00037887,0.435787976,0.006353781,0.0,0.038272727,0.050338983,0.075471477,0.035439137,0.020030817,0.0,0.0,0.0,0.0,0.242549588,0.0,0.0,0.0,0.000108591,6.63e-05,0.000110668,0.00018305,0.0,0.000156094,4.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184219,0.0,0.000326432,0.0,0.000195768,0.0,0.0,0.0,0.0,0.000120167,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148772,0.0,7.73e-05,0.0,0.960561577,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272768,0.000893796,0.758982568,0.014989247,0.204910514,0.279692361,0.444665278,0.470813008,0.286805556,0.402777778,0.394444444,0.955223881,1.0,1.0,0.216061882,4.93e-05,0.000280089,0.000196289,1.63e-05,2.55e-06,2.01e-05,0.000450584,0.000434657,0.00024937,0.0,0.000134439,0.00014124,8.08e-05,0.000220254,8.19e-05,0.000415913,0.000165603,0.0,0.000218515,9.98e-05,8.41e-05,0.000343613,0.000952894,0.002981703,0.000337392,0.000326118,0.001816959,0.000390369,0.0,6.41e-05,6.92e-05,0.0,0.000107382,0.0,0.0,0.0,0.000549521,0.0,0.000254482,0.000452492,0.000504094,0.000732511,0.614427802,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272758,0.017515274,0.326040555,0.030819114,0.215925741,0.118549669,0.088094923,0.102326371,0.437933426,0.477115118,0.445214979,0.039800995,0.0,0.0,0.243304986,0.002065087,0.010016879,0.003850277,0.000836152,0.000563443,0.0002153,0.0,0.000609649,0.000479705,0.001904611,0.005467175,0.001669203,0.000498404,0.000869424,0.001377702,0.005345874,0.002391392,0.000676423,0.001137246,0.003757306,0.004976961,0.001520488,0.0,0.0,0.006187287,0.0,0.001321425,0.001876394,0.001962001,0.001752689,0.009867757,0.002497067,0.004693071,0.009108843,0.001594665,0.0,0.001226837,0.000958654,0.036063541,0.131960216,0.065078388,0.086618211,0.656187064,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272752,0.020610034,0.521878335,0.040917477,0.098670469,0.015012448,0.061257261,0.082472188,0.104501185,0.050013161,0.057646749,0.019900498,0.0,0.0,0.211494854,0.005608757,0.013591703,0.014865089,0.012504276,0.004757401,0.009135176,0.012053113,0.005238469,0.024358347,0.019828749,0.013838225,0.004294987,0.008875291,0.002040249,0.007524375,0.008567816,0.038352956,0.007750028,0.024487002,0.007361097,0.018734871,0.022927584,0.149507671,0.002492282,0.090232375,0.004971767,0.01198721,0.002634169,0.033299395,0.006644722,0.022861361,0.001182652,0.142949533,0.020596392,0.022868948,0.002120009,0.007923323,0.035352034,0.004058769,0.0,0.004147424,0.003301773,0.841562172,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272692,0.001704266,0.560120953,0.019891047,0.351781241,0.044693548,0.120003226,0.06759402,0.039215686,0.049284579,0.0,0.144278607,0.069651741,0.0,0.217957859,9.36e-05,0.0,1.51e-05,0.0,0.0,4.02e-06,0.0,0.0,0.0,0.001242375,0.001129285,0.000346681,0.000116182,2.9e-05,0.0,0.000626643,4.14e-05,0.0,0.000292159,0.000314708,0.000261699,4.3e-05,0.000497162,0.0,0.000358645,0.0,3.54e-05,6.56e-05,0.0,2.94e-05,0.000490216,0.0,0.0,0.0,0.000190273,0.0,3.83e-05,0.0,0.000123846,0.0,0.000198517,0.000250217,0.703937927,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87e-05,0.001380417,0.002174911,0.000609575,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272682,0.002651442,0.662753469,0.015786199,0.021597328,0.00938764,0.018851124,0.079714147,0.280608868,0.18266049,0.336201191,0.0,0.0,0.0,0.216455653,0.0,0.0,0.0,0.0,2.8e-05,1.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05e-05,1.92e-05,9.35e-06,6.87e-05,0.000400492,0.0,4.25e-05,0.0,0.0,0.0,4.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114571,0.0,9.84e-05,7.76e-05,0.880083599,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272669,0.000275365,0.636428317,0.004617954,0.0,0.00444898,0.014683673,0.014894513,0.0,0.0,0.0,0.139303483,0.024875622,0.169154229,0.230224904,0.00060129,0.003729611,0.007300427,0.0,0.001830554,0.001865266,0.002992157,0.0,0.004469631,0.005689204,0.003405781,0.0,0.000858736,0.0,0.00064068,0.000427004,0.007325978,0.0,0.005685022,0.001673325,0.001369248,0.0,0.0,0.0,0.008897048,0.004070327,0.004129452,0.000219787,0.0,0.000713366,0.010536758,0.0,0.0,0.006269834,0.0,0.0,0.000255591,0.0,0.001465267,0.000850325,0.001685443,0.001372878,0.811147061,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272631,0.004216399,0.425827108,0.070710379,0.068429087,0.064909535,0.064575336,0.087689433,0.05103912,0.027811736,0.027353301,0.0,0.0,0.0,0.216046086,0.000660434,0.000567549,0.000551118,0.001254228,0.000428319,0.000263592,0.0,0.0,0.0,0.000585613,0.001003809,0.000449401,8.59e-05,4.64e-05,0.000149331,0.000998192,0.000163632,0.000718372,0.001012897,0.001938141,0.001121569,0.0007989,0.002955352,0.000150591,0.001020145,0.0,0.00037755,0.00024275,0.001013773,0.000101528,0.000974664,0.000144618,0.001200723,0.0,0.000425848,0.000728962,0.000741214,0.000838584,0.000271348,2.13e-05,0.000489555,0.000502776,0.656278735,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272589,0.003136423,0.624332978,0.015196672,0.0,0.99059322,0.998474576,0.996489331,0.706043956,0.820054945,0.715659341,0.935323383,0.930348259,0.930348259,0.218789462,0.0,0.003088353,0.003955971,0.002242408,0.000912727,0.001567468,0.000992692,0.0,0.001498126,0.002832288,0.001900067,0.0,0.00035023,5.8e-05,0.000327566,0.000743099,0.003820707,0.000833731,0.001008068,0.000913421,0.000518726,0.001795378,0.020922236,0.000316241,0.003987599,0.001367031,0.001073658,0.0,0.004216773,3.74e-05,0.002664467,0.0,0.0,0.003685279,0.0,0.000187256,0.001648562,0.002315635,0.000801241,0.0,0.000719389,0.000120808,0.870930206,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272588,0.000423788,0.466915688,0.007107064,0.25632798,0.019324513,0.014130919,0.119980629,0.0,0.0,0.0,0.0,0.0,0.0,0.230356254,3.45e-05,0.0,0.0,0.0,7.65e-06,1.41e-05,0.0,0.0,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000292229,8.1e-05,0.00022417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191712,0.0,0.000388762,0.000409623,0.603300318,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272579,0.000405561,0.148345784,0.006801384,0.0,0.217462319,0.661498551,0.458745774,0.208695652,0.682608696,0.37826087,0.432835821,0.930348259,0.263681592,0.22485343,0.00255302,0.0,0.000422776,0.0,0.000101981,1.61e-05,0.000323857,0.000694323,0.0,0.000218921,0.002375084,0.0,0.0,0.0,0.000852634,0.000648825,0.000141946,0.00108018,0.0,0.003688224,0.002182386,0.001340091,0.0,0.0,0.00255302,0.0,0.0,0.000501903,0.000299325,0.000657258,0.0,0.0,0.001425249,0.001217943,0.003415845,0.000840424,0.005699681,0.001753403,0.004807727,0.026167248,0.017432131,0.025861442,0.224829937,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0.0,0.015281174,0.149253731,0.074626866,0.0,0.21599593,0.000231645,0.000493842,0.000317082,0.000211753,5.61e-05,5.63e-05,0.000176009,0.000124188,1.71e-05,3.56e-05,0.000367466,0.00015408,1.85e-05,4.06e-05,5.3e-05,0.000854009,9.86e-05,0.000183526,0.00016781,0.000318546,0.000336471,0.00025771,0.0,0.0,0.000116892,0.0,0.000283162,0.000203385,0.000117982,0.000138933,0.0,0.0,0.0,0.000666152,0.0,0.000494892,0.000217252,0.0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272498,0.000322886,0.448950551,0.005414906,0.295149559,0.027841918,0.029589698,0.02208685,0.026642984,0.0,0.0,0.134328358,0.114427861,0.273631841,0.236495595,0.0,0.000294831,0.0,0.000380069,4.84e-05,0.000720351,0.0,0.0,0.000592017,0.001526972,0.001622227,0.000520021,0.000368751,5.22e-05,0.000221589,0.000720917,0.000339093,0.001001526,0.001210889,0.001638784,0.000719673,0.000137445,0.0,0.0,0.000462253,0.0,0.0,0.0,0.000384535,0.0,0.0,0.0,0.0,0.0,0.002192665,0.0,0.0,0.0,0.000450168,0.0,0.000679597,0.000653836,0.726029821,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272486,0.000618431,0.347385272,0.010371292,0.038933565,0.265627335,0.325096362,0.192593699,0.258603737,0.323500492,0.118977385,0.099502488,0.104477612,0.0,0.257182032,0.000167573,0.000375909,0.00016609,2.71e-05,1.02e-05,0.0,0.0,6.77e-05,0.0,0.0,0.000125476,0.0,0.0,3.48e-05,2.89e-05,9.98e-05,3.55e-05,0.000199256,2.29e-05,0.0,0.000415915,8.59e-05,0.0,0.0,0.00019659,0.0,0.0,6.56e-06,0.0,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000600639,0.0,0.000283153,0.000323285,0.00046976,0.000619497,0.69065092,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272482,0.000180322,0.615617218,0.00302405,0.0,0.446156977,0.582386628,0.532897014,0.427325581,0.590116279,0.561046512,0.308457711,0.696517413,0.348258707,0.216272484,0.002074944,0.0,0.0,0.0,0.0,0.000128778,0.0,0.0,0.0,0.0,0.009204571,0.000571381,0.0,0.0,0.0,0.024100795,0.00016166,0.0,0.0,0.0,0.0,0.001237007,0.001201475,0.0,0.0,0.0,0.0,6.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197071,0.0,0.000296682,0.000337152,0.727022998,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272462,0.005888767,0.356990395,0.044345462,0.284542143,0.067559401,0.137700413,0.15262044,0.0,0.0,0.0,0.0,0.0,0.0,0.216346472,0.000591433,0.003044129,0.002861284,0.000684125,0.000221808,8.65e-05,0.000485785,0.000333049,0.000253178,0.001603595,0.004024199,0.002375404,0.000373803,0.000405731,0.000534703,0.001480652,0.000727472,0.001667462,0.000682106,0.002057116,0.000378529,0.000979297,0.0,0.0,0.000162054,0.0,0.001050061,0.000590474,0.000598651,0.000160307,0.001747475,0.000459563,0.000112263,0.0,0.0,0.000107004,0.001316294,0.000741385,0.000434511,0.000875622,0.000945724,0.001136073,0.568087962,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272455,0.000947176,0.505158307,0.015884453,0.755993715,0.15198883,0.142761498,0.201342495,0.0,0.0,0.0,0.0,0.0,0.0,0.216442629,0.001227224,0.007665603,0.00794969,0.004571689,0.00195803,0.00120528,0.00133767,0.001033017,0.001414368,0.00301837,0.005216222,0.002298364,0.000444522,0.000979551,0.001339165,0.004342136,0.002722599,0.0,0.003166662,0.004501859,0.003883432,0.001778198,0.0,0.0,0.002491917,0.0,0.001746168,0.001157985,0.003620307,0.001191615,0.005196288,0.001073386,0.004229377,0.006447094,0.0,0.002376372,0.004779553,0.003207584,0.000246173,0.000608836,0.000673313,0.000848392,0.435791664,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272444,0.000377569,0.479366773,0.006331947,0.266064053,0.034513138,0.044256569,0.08831737,0.0,0.0,0.0,0.0,0.0,0.0,0.219125595,8.87e-05,0.000405392,0.0,0.000651547,0.000124926,5.23e-05,0.000133767,0.0,0.0,0.000385848,0.001129285,0.000455821,0.000161644,0.0,0.000178234,0.000532369,0.000110402,0.0,0.000158152,0.000203409,0.001350556,0.0,0.000662883,0.0,0.000746513,0.0,0.000507333,0.0,0.000404198,0.0,0.000432543,0.000559189,0.002118349,0.00061469,0.0,0.0,0.000268371,0.0,0.000305028,0.0,0.000555178,0.000752245,0.652506696,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272432,0.000271459,0.568303095,0.004552451,0.0,0.01211157,0.008762397,0.050466459,0.0,0.0,0.0,0.0,0.0,0.0,0.240992792,0.000187287,0.000353797,0.000211388,0.0,3.31e-05,1.41e-05,0.0,0.000254021,0.0,0.0,0.0,0.0,0.0,0.0,0.000125246,0.0,9.86e-05,5.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101693,0.0,0.000144276,0.0,0.0,0.0,0.0,0.0,0.0,0.001047923,0.0,7.04e-05,0.0,0.000145955,0.000225326,0.592592077,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272374,0.00272956,0.478121665,0.045775609,0.092086425,0.032846948,0.092428169,0.122727056,0.01314554,0.030751174,0.0,0.029850746,0.0,0.0,0.218778378,0.000276002,0.000884493,0.000226487,0.000342062,5.1e-05,0.000144875,0.000443543,4.52e-05,0.00064151,0.001078185,0.000923146,5.78e-05,0.000109447,0.0,5.78e-05,0.000687643,0.001251883,0.000167795,0.0,0.001400834,0.000126176,6.01e-05,0.0,0.0,0.000443657,0.0,0.000141581,0.0,0.000895791,5.34e-06,0.000490216,0.0,0.00118364,0.0,1.81e-05,0.000153818,0.000166134,0.0,0.000124103,2.18e-05,0.000209256,0.00029679,0.684228704,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272356,0.002764713,0.359124867,0.046365135,0.097363688,0.22556166,0.244269819,0.261529647,0.19726472,0.176402411,0.170839128,0.0,0.0,0.0,0.264307604,0.000128144,0.000501212,0.000188739,0.000276908,7.65e-05,0.000132802,0.000225292,0.000112898,0.000258888,0.000380375,0.000752857,0.00021828,0.000259305,3.48e-05,0.000149331,0.000460277,0.000321349,0.0,9.05e-05,0.000168868,0.0,8.59e-05,0.0,6.02e-05,0.000417091,0.000107681,0.000212372,5.25e-05,0.000395459,3.74e-05,0.000282595,2.25e-05,0.000305062,0.0,0.0,0.0,0.000191693,0.000146752,0.000354696,0.000723171,0.000903068,0.001463583,0.480573551,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272341,0.001607921,0.231945927,0.02696536,0.169828119,0.136896728,0.15112771,0.172875243,0.131651557,0.11194324,0.1206149,0.104477612,0.0,0.0,0.216739689,0.000704791,0.011992246,0.00327651,8.14e-05,2.55e-05,2.01e-05,0.000246413,0.000203216,0.000561559,0.001557074,0.005144522,0.0,0.000212158,0.000255031,0.000395006,0.0017302,0.003063663,0.000146821,0.000336828,0.00140851,0.002430066,0.000137445,0.000248581,5.27e-05,0.005021027,0.0,0.0,0.001479465,0.0,0.000368706,0.001908958,0.000269953,0.00241853,0.0,0.000362424,0.0,0.000907348,0.0,0.000968862,0.000456689,0.001140833,0.001059883,0.804696862,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
