ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000273270,0.004547748,0.549982213,0.076267208,0.316333285,0.083023961,0.113824472,0.125343458,0.047497519,0.035020559,0.024528569,0.154228856,0.139303483,0.248756219,0.220774114,0.000339206,0.000266145,0.000169528,0.00017364,0.000528028,0.000496751,0.000159902,0.000112197,0.00027784,0.00020544,0.000233355,0.000104395,0.000173885,0.000226406,0.003837494,7.1e-05,0.000246449,0.000205235,0.0,9.47e-05,0.001532811,0.000360794,0.000510972,0.000783074,0.000435687,5.74e-05,0.000991069,0.001210471,0.000550584,0.000617182,0.000507518,0.000392075,0.000722386,0.000660434,0.002482604,0.001074495,0.000715655,0.000337339,0.000419613,0.000897949,0.001015194,0.001426029,0.510576771,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000273265,0.000879474,0.439345429,0.003788251,0.0,0.021834356,0.032435583,0.051173855,0.0,0.0,0.0,0.0,0.333333333,0.164179105,0.216044978,0.000377849,0.000300645,0.000176899,0.000437875,0.0,0.000231441,9.52e-05,0.00104261,0.001729778,0.0,0.000314676,0.0,0.0,0.000110794,0.000665461,0.000138003,0.001809039,0.000482907,0.001066937,0.000125875,0.001056144,0.000901984,0.000552402,0.0,0.0,0.0,0.0,0.000141058,0.000238149,0.000905734,0.0,0.0,0.0,0.0,0.0,0.0,0.002683706,0.0,0.000184401,0.0,0.000371746,0.000581337,0.606115327,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273262,0.000294894,0.479188901,0.004945469,0.043742346,0.163788462,0.151698077,0.195810844,0.167307692,0.126923077,0.134615385,0.621890547,0.512437811,0.55721393,0.221400102,0.0,0.000113358,0.0,0.00034728,0.0,0.0,5.52e-05,0.0,0.0,0.0,3.89e-05,0.0,0.0,0.0,0.000277276,0.000384436,0.0,0.000143665,0.0,0.0,0.0,0.0,0.0,0.0,0.000241753,0.0,0.0,0.0,0.0,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000186539,0.0,0.000330468,0.000421106,0.663995871,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273254,0.000369757,0.576663109,0.006200941,0.0,0.138537008,0.135469291,0.167624647,0.14015748,0.133858268,0.124409449,0.074626866,0.134328358,0.0,0.216021147,0.000626887,0.0,0.0,0.0,0.000260494,0.000254021,0.00012183,0.000558248,0.00079767,0.0,0.000222748,6.4e-05,6.38e-05,0.0,0.000366004,0.000208976,0.00027791,0.0,0.000214923,0.000293708,0.000355163,0.000730178,0.0,0.000210827,0.000483506,9.23e-06,0.0,0.000183703,0.00030588,0.000702679,0.0,0.0,0.0,0.0,0.0,0.0,0.000140575,0.0,0.000152411,0.0,0.000107212,5.71e-05,0.916972711,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273253,0.001093647,0.791889007,0.007019727,0.0,0.002360053,0.007253614,0.028308593,0.038038038,0.068068068,0.07007007,0.0,0.0,0.0,0.220083836,0.0,0.0,6.63e-05,0.0,0.001562962,0.0,0.000947988,0.000840108,0.000295765,0.00029532,0.0,0.000193637,0.0,0.0,0.002051839,0.000822103,0.0,0.000403227,0.0,0.000711938,0.00010281,0.000506829,0.003121073,0.0,0.002436128,0.0,0.0,0.000226348,0.003810389,0.000227101,0.005640366,0.000286022,0.004976169,0.014535266,0.000969484,0.0,0.0,0.003548735,0.000406376,0.000219599,0.000869566,0.00113492,0.576784947,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273249,0.002254344,0.614016364,0.009890938,0.077315505,0.00487372,0.006163823,0.032869947,0.010298661,0.0,0.0,0.0,0.0,0.0,0.21602752,0.0,0.0,0.0,0.0,7.74e-05,3.39e-05,0.0,0.0,9.86e-05,0.0,2.12e-05,0.0,4.06e-05,2.89e-05,9.98e-05,0.0,0.0,0.0,0.0,0.0,7.01e-05,0.000326432,0.000234771,0.0,0.00021253,0.0,0.0,4.92e-05,5.03e-05,0.000160307,0.0,0.0,0.0,0.0,0.0,0.0,7.67e-05,0.0,0.000145314,0.0,0.00014585,3.72e-05,0.845861533,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273247,0.027367208,0.363927428,0.086092643,0.362135754,0.079288499,0.150807906,0.183505073,0.031572327,0.041006289,0.00591195,0.129353234,0.0,0.0,0.216099568,0.00114643,0.000468218,0.001503637,0.000558668,0.000696997,0.000536266,0.000517777,0.001080921,0.002007618,0.0,0.001184453,0.000114498,9.27e-05,0.000327566,0.001031465,0.000559897,0.0,0.00028733,0.000970989,0.000560347,0.001775817,0.000876213,0.002085319,0.0,0.001673676,0.000146651,0.0,0.000433014,0.000742851,0.000873673,0.0,0.000311732,0.000722386,0.001423793,0.0,0.000686606,0.00086901,0.000303034,0.000967062,0.000941925,0.002422674,0.003134692,0.490247351,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
ENSG00000273245,0.000301404,0.362682319,0.00505464,0.0,0.050983019,0.093911321,0.165336827,0.0,0.0,0.0,0.0,0.0,0.0,0.219107029,0.0,0.000502718,0.0,0.0,0.0,0.0,0.000624378,0.000500781,0.0,5.14e-05,0.000162641,0.000469779,0.0,0.0,0.00038264,0.0,0.0,0.0,0.0,5.82e-05,0.000378529,0.000103084,0.000179531,0.0,0.000653531,0.0,0.000554526,1.97e-05,0.00015731,0.0,0.0,0.0,4.88e-05,0.0,0.0,0.0,0.000102236,0.0,0.000122644,0.0,0.000304607,0.000389664,0.495342449,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273243,0.000263647,0.407861971,0.004421446,0.431537002,0.031654661,0.037716102,0.15000053,0.0,0.0,0.0,0.0,0.0,0.0,0.218118305,0.0,0.000428789,0.0,0.000619064,0.0,0.0,0.000584402,0.000566458,0.001532601,0.0,0.000601066,0.001102887,0.000173885,0.001059771,0.001231104,0.000419923,0.000146821,0.0,0.001293373,0.000411462,0.001084183,0.000163216,0.000621453,0.0,0.0,0.0,0.001097255,0.0,0.000522181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005623,0.0,0.000315158,0.0,0.000732467,0.001021146,0.533131009,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273230,0.001925599,0.699039488,0.032292929,0.233798246,0.082052893,0.081136198,0.119264085,0.079669421,0.075371901,0.079008264,0.0,0.0,0.0,0.216711979,0.0,0.00077872,6.63e-05,9.81e-05,0.000556189,0.000400788,0.000510162,0.000541829,0.000322653,0.00017976,0.000148499,0.000437787,0.00022605,0.0,0.002623027,0.000157718,0.000461436,0.001067224,0.000337735,0.000223327,0.001289804,0.002783266,0.016710168,0.000798133,0.00256099,0.000363037,0.001333223,0.000790579,0.001953262,0.000972529,0.003927494,0.000713448,0.0,0.000471739,0.001911786,0.0,0.002492013,0.00134364,0.000146971,0.000207313,0.000308347,0.000428295,0.586684418,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273226,0.000311169,0.225186766,0.005218398,0.199623655,0.219504587,0.118077064,0.124931981,0.225688073,0.0,0.0,0.0,0.0,0.0,0.217279774,0.000287681,0.001286367,0.003066241,0.001774147,0.000598431,0.000750772,0.000611053,0.000342064,0.002097244,0.000738301,0.000487924,0.000533763,0.000510062,0.000582874,0.001818928,0.0,0.000367051,0.0,0.000836663,0.0,0.000574804,0.000678636,0.0,0.000195768,0.000656187,0.0,0.0,0.000410051,0.000721003,8.82e-05,0.0,0.0,0.0,0.001586757,0.0,0.001081182,0.000485623,0.0,0.001674382,0.002388433,0.003012175,0.004478827,0.657506585,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273218,0.001485537,0.5,0.018570072,0.02856632,0.045244493,0.079643172,0.215946089,0.0,0.0,0.0,0.0,0.0,0.0,0.21732522,0.0,0.0,2.21e-05,0.0,2.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,0.0,0.0,0.0,3.94e-06,0.0,3.62e-06,7.68e-06,2.71e-06,9.35e-06,0.0,6.91e-05,0.0,2.92e-05,4.1e-06,0.0,0.0,8.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171237,0.0,0.000203542,0.000290477,0.80205546,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273204,0.000235004,0.587691213,0.003941091,0.0,0.063109813,0.085376168,0.082693038,0.070093458,0.046728972,0.081775701,0.39800995,0.606965174,0.47761194,0.216245328,0.0,0.000399217,0.0,0.002023283,0.001274307,0.0,0.001085047,0.000985143,0.002455747,0.0,0.0,0.00011955,0.0,0.000178234,0.000737553,0.00049681,0.0,0.0,0.000610226,0.000646971,0.000616863,0.003917189,0.004640179,0.0,0.00111844,0.000198953,0.0,0.000974282,0.0,0.001803453,0.00272214,0.001156942,0.0,0.001749721,0.0,0.001591679,0.006875399,0.0,9.18e-05,0.0,0.00021375,0.000277136,0.532359005,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273203,0.001814282,0.365884027,0.030426096,0.200254213,0.129060617,0.119742116,0.256686796,0.0,0.0,0.0,0.0,0.0,0.0,0.219905378,0.000360674,0.000660434,0.003773835,0.00137402,0.0,0.0,0.0,0.0,0.0,0.0,0.000756636,8.42e-05,3.48e-05,9.15e-05,0.0,0.001547603,0.0,3.62e-06,0.0,0.000527863,0.0,0.00025771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019897,0.000224961,0.002059777,0.000903451,0.0,0.000343303,0.0,0.0,0.000289236,0.0,0.000274634,0.000267185,0.858691918,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000273199,0.000527945,0.823728211,0.008853808,0.0,0.244771071,0.261183371,0.234817889,0.246013667,0.249430524,0.203872437,0.049751244,0.0,0.0,0.216082111,0.0,0.0,0.0,0.00017364,0.000337938,0.000180637,0.0,5.2e-05,0.000125476,0.0,0.0,0.0,0.0,5.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.74e-05,0.0,0.000718123,0.0,0.0,2.05e-05,0.0,0.000209946,0.0,0.00034466,5.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92e-05,0.0,5.34e-05,2.78e-05,0.826451988,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273192,0.001484886,0.613127001,0.024902019,0.297384316,0.157133731,0.109664821,0.128472472,0.172487223,0.110732538,0.022998296,0.0,0.0,0.0,0.220446295,0.000575362,0.0,7.37e-05,0.0,0.000880046,0.000231441,0.000523487,0.001765049,0.000627381,0.00014766,0.000212141,0.000173431,0.0,9.15e-05,0.000920555,0.000396265,0.000550577,0.001305056,0.0,0.000546812,0.000486013,0.0,0.0,0.0,0.001718838,0.0,0.000814092,9.84e-05,0.001247553,9.62e-05,0.000622863,1.93e-05,0.002132992,0.00216142,0.0,0.000539477,0.000166134,0.000621315,0.000668157,0.000799788,0.002234564,0.003752501,0.291497198,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273189,0.008452327,0.587335468,0.014770904,0.108081056,0.160501613,0.1509,0.157478263,0.292285916,0.298655343,0.181174805,0.288557214,0.55721393,0.457711443,0.219227848,0.0,0.0,0.0,0.0,0.0,1.69e-05,0.0,0.000314699,0.000170289,5.14e-05,0.0,0.0,0.0,0.0,0.000166365,5.32e-05,0.0,0.0,1.15e-05,0.0,0.0,7.73e-05,0.000414302,0.0,0.0,9.95e-05,0.000141581,0.0,0.000238149,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000141797,0.0,0.000183936,8.76e-05,0.77635183,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273183,0.000397749,0.414265386,0.006670378,0.248079631,0.00209587,0.014128319,0.054121215,0.0,0.0,0.0,0.0,0.0,0.0,0.228877325,0.0,0.000340074,0.001356222,0.001094687,0.003020319,0.000722547,0.001536198,0.002873335,0.0041676,0.001258322,0.0,0.000319921,0.0,0.0,0.001464015,0.001904439,0.000157308,0.000271635,0.0,3.93e-05,0.000196275,0.000197578,0.003328224,0.000195768,0.000911223,0.000694283,0.001061859,0.000285396,0.002523509,3.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000502663,0.0,0.000508881,0.000548181,0.843805592,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273164,0.000277969,0.718071861,0.004661623,0.0,0.007301619,0.052271255,0.073580907,0.0,0.0,0.0,0.0,0.0,0.0,0.219476691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000165721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328844,0.0,0.000157446,0.0,0.970178987,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273145,0.001188039,0.710067592,0.012434634,0.0,0.010674326,0.119085914,0.209078102,0.0,0.058921162,0.0,0.0,0.0,0.0,0.225364696,0.0,0.000507647,0.0,0.000158541,0.00114758,0.00057578,5.52e-05,0.0,0.000170289,0.0,0.0,0.000116182,0.000121719,0.000139697,0.001563834,0.0,0.0,0.00020765,0.0,0.000120461,0.000392549,0.003341637,0.004391598,0.0,0.000276289,9.13e-05,0.001746168,0.000711849,0.0,0.000812222,0.0,0.002153198,0.0,0.0,0.003053421,0.0,0.00256869,0.0,0.000170224,0.000192933,0.000423757,0.000681401,0.493985605,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273142,0.002195756,0.725720384,0.036823546,0.0,0.031094477,0.042360465,0.056293614,0.006104651,0.0,0.0,0.0,0.0,0.0,0.220085222,0.001086317,0.000660434,0.000375909,0.001004092,0.00209803,0.000767707,0.001469572,0.004879197,0.001622227,0.000385201,0.000643494,0.001203914,0.000237643,0.0001686,0.003105487,0.00132877,0.000188769,0.000548099,0.0,0.002034303,0.001261765,0.004681728,0.041913521,0.0,0.013285797,0.0,0.003433345,0.000843065,0.007725652,0.001937042,0.00617672,0.001089454,0.010645438,0.0,0.008027689,0.0,0.00284984,0.0,0.000343232,0.000601176,0.000746702,0.000925297,0.56832962,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273137,0.000660094,0.766631092,0.00624461,0.0,0.001178788,0.009175758,0.090871188,0.252351097,0.109717868,0.272727273,0.0,0.0,0.0,0.218321703,0.0,0.0,0.0,0.000143442,0.0,0.0,0.00019607,0.000306489,0.000107551,5.78e-05,0.0,3.37e-05,0.0,0.0,0.001475106,0.00018729,0.0,0.000626572,5.37e-05,0.0,6.08e-05,0.0,0.0,0.0,0.001657736,0.0,0.0,0.000104973,0.0,0.0,0.000663233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000351489,0.000327071,0.000658591,0.000940374,0.639805705,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273133,0.000317678,0.438278193,0.005327569,0.024949693,0.022207207,0.104843243,0.130548485,0.0,0.054054054,0.108108108,0.0,0.059701493,0.0,0.242104551,0.0,0.000123215,0.000154786,0.00018119,0.0,0.000163702,4.76e-05,0.000177873,0.000268877,0.0,0.0,0.0,9.85e-05,0.000221589,0.000266185,8.67e-05,0.0,0.0,4.99e-05,8.8e-05,5.61e-05,6.87e-05,0.000165721,0.0,0.000207217,0.0,0.0,6.56e-05,0.000102688,9.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137636,0.0,0.00025295,0.000305327,0.648306848,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273108,0.000887937,0.456776948,0.014890992,0.394406259,0.022278826,0.045336129,0.120195056,0.004891684,0.0,0.0,0.0,0.0,0.0,0.284373595,0.0,0.0,0.0,0.0,2.11e-05,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155274,0.0,0.0,0.000959777,0.001224291,0.0,0.0,0.0,0.0,0.0,0.000199247,0.0,0.0,0.0,2.18e-05,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048401,0.0,0.000576503,0.000401988,0.801476163,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273093,0.000302706,0.122909996,0.005076475,0.0,0.129971805,0.185565789,0.222818773,0.116541353,0.142857143,0.114661654,0.024875622,0.0,0.0,0.240603731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62e-05,0.0,5.73e-06,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273084,0.000568957,0.679473497,0.009541589,0.025244821,0.129242295,0.176674814,0.194668825,0.137088204,0.18597237,0.200850159,0.0,0.0,0.0,0.216409376,0.0,3.45e-05,0.0,0.0,0.00191498,0.001106401,0.000633896,0.003820168,0.003325118,0.003531005,0.0,0.000296348,0.000144904,0.0,0.000809645,0.0,0.0,7e-05,0.0,0.000117754,0.001000065,1.72e-05,0.000345251,0.002266396,0.004548147,0.000505586,0.002477671,0.000623278,0.001562172,0.001164897,0.0,0.0,0.0,0.0,0.0,0.0,0.001239617,0.001667639,0.000386526,0.000302568,0.000580837,0.000662941,0.727673652,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273082,0.000180322,0.564034152,0.00302405,0.0,0.415549419,0.371502907,0.533039545,0.421511628,0.316860465,0.456395349,0.064676617,0.0,0.0,0.21606493,0.0,0.0,0.00076656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149542,0.0,0.0,0.0,0.001195483,0.0,0.0,0.0,0.0,0.000259163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28e-05,0.0,6.92e-05,0.0,0.773187133,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273066,0.006999339,0.709178228,0.046583478,0.07771445,0.286699392,0.125108601,0.279772708,0.299815072,0.163892742,0.291493296,0.024875622,0.154228856,0.0,0.213461771,0.000695586,0.000630862,0.00075919,0.000558668,0.000401301,0.000254021,0.000449247,0.120299703,0.041684965,0.008217613,0.000845028,8.92e-05,4.64e-05,0.000120429,0.003854131,0.000686071,0.000550577,0.000511881,0.000506603,0.001507793,0.001289804,0.000962117,0.005234011,0.000128002,0.004208099,0.000193825,0.0,0.000265713,0.006185328,0.000341988,0.000905458,0.000151045,0.001076258,0.009509106,0.0,0.001346462,0.000600639,0.0,0.000150565,0.0,0.00031765,0.000442908,0.583910901,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273063,0.000175765,0.620419779,0.00294763,0.0,0.070682493,0.048127596,0.061036293,0.074183976,0.0,0.0,0.373134328,0.23880597,0.228855721,0.215955195,0.0,0.0,0.0,0.000558668,0.0,0.0,0.0,0.0,0.000421241,0.000378781,0.000438424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000679309,0.000125875,0.0,0.001099562,0.0,0.0,0.000130175,0.0,0.0,0.0,0.0,0.000109543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28e-05,0.0,1.86e-05,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273062,0.001244674,0.772856635,0.02087359,0.0,0.263331481,0.269899444,0.30485103,0.258211218,0.247599798,0.255179384,0.383084577,0.189054726,0.273631841,0.216264171,8.59e-06,4.93e-05,0.0,0.0,1.41e-05,2.26e-05,2.67e-05,0.0,0.000134439,0.00010914,0.0,0.0,0.0,0.0,7.21e-05,0.0,2.62e-05,4.1e-05,2.3e-05,4.06e-06,0.000285065,4.3e-05,0.00011048,0.0,0.000111578,8.2e-06,0.0,5.9e-05,2.84e-05,9.08e-05,0.0,0.0,0.0,0.0,0.000208394,0.0,0.0,0.0,0.000145581,0.0,0.000139397,9.8e-05,0.856795754,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000273058,0.000309216,0.565812878,0.005065557,0.0,0.011894834,0.112105166,0.082803136,0.0,0.0,0.0,0.0,0.0,0.0,0.221131861,0.002778052,0.001113866,0.001636311,0.004748675,0.005223954,0.000699968,0.002474668,0.005281464,0.006264844,0.001361042,0.000742493,0.000784649,0.000417324,0.000578057,0.001830019,0.002905945,0.0,0.003781161,0.000813635,0.001437412,0.000397222,0.003049566,0.026114817,0.0,0.002032321,0.0,0.002760834,0.000288676,0.0,0.000272522,0.0,0.0,0.002984725,0.0,0.0,0.0,0.000881789,0.0,0.000526014,0.000353495,0.00060773,0.000552294,0.80994289,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273056,0.000335906,0.46638207,0.005633249,0.860215121,0.156346484,0.18786964,0.159304754,0.0,0.0,0.0,0.0,0.0,0.0,0.218664763,0.0,0.00042386,0.0,0.000611515,0.000161928,6.21e-05,0.00022272,0.000602032,0.000788707,0.0,0.000505602,0.000646578,9.85e-05,0.000862268,0.000310549,0.001143452,0.0,0.000632608,0.000234112,0.00100294,3.74e-05,0.0,0.001463866,0.0,9.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128398,0.0,0.000116059,6.01e-05,0.869494743,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273055,0.000362596,0.4226254,0.006080852,0.366221572,0.017836538,0.033423077,0.051463255,0.0,0.0,0.0,0.0,0.0,0.0,0.232890966,0.0,0.000379503,0.000913976,0.000483172,0.0,0.0,0.000256985,0.000621188,0.0,9.63e-05,0.000618744,0.000154909,0.0,0.000178234,0.000637734,0.00112768,0.0,0.0,0.000341573,0.000931205,0.000168235,0.0,0.0,0.0,0.00070135,0.0,0.000519131,0.0,0.000854279,1.07e-05,0.0,0.0,0.001173878,0.0,0.0,0.0,0.000357827,0.0,0.000253628,0.0,0.000708057,0.001153101,0.422386505,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273038,0.0012948,0.391853433,0.021648708,0.129956672,0.120203307,0.0828857,0.286411984,0.141050584,0.0,0.0,0.054726368,0.0,0.0,0.217162557,6.44e-05,0.006298762,4.42e-05,1.51e-05,0.00666723,0.007344017,0.004827506,0.000922204,0.001541564,0.000719041,0.000120213,0.00701638,0.001211398,0.003901884,0.008423633,5.32e-05,0.0,0.000303024,0.000433683,0.000110987,0.001144935,0.009002663,0.076134841,0.009863715,0.001758688,0.0055676,0.02307774,0.005520929,0.005693736,0.000379393,0.014020174,0.006147864,0.0,0.0,0.0,0.000434702,0.002402556,0.001356981,0.000590251,0.00066155,0.001435158,0.002219314,0.507714661,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
