ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000279943,0.001556494,0.513340448,0.0,0.0,0.005822213,0.033104963,0.112715178,0.0,0.0,0.0,0.0,0.0,0.0,0.215956858,0.0,0.0,0.000103191,0.000150991,0.0,4.33e-05,5.03e-05,0.0,1.13e-05,0.0,0.0,0.0,5.14e-05,6.36e-05,6.74e-06,0.0,0.0,5.52e-05,0.0,1.69e-05,0.0,4.06e-05,0.0,2.58e-05,0.0,6.02e-05,2.13e-05,0.0,0.0,0.0,0.0,0.0,0.00019524,0.0,0.0,0.0,7.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279923,0.000803961,0.371042334,0.0,0.0,0.040702765,0.053735023,0.121766004,0.0,0.0,0.0,0.0,0.0,0.0,0.216922581,0.0,0.000226716,0.000316943,0.000264235,0.00024976,4.08e-05,6.24e-05,0.000499866,0.000389498,0.000182745,0.000114933,0.00027784,0.00025038,0.000137892,0.000131336,0.0,0.000245674,0.00018729,0.000424731,7.85e-05,0.000287843,4.74e-05,5.61e-05,0.000249119,0.000538592,0.000112943,7.7e-05,0.0,0.000436542,2.4e-05,0.000178785,0.0,0.0,0.0,0.000670484,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279901,0.00103571,0.46638207,0.0,0.0,0.049603136,0.074049457,0.067909617,0.029553679,0.031966224,0.0,0.039800995,0.0,0.0,0.2161234,0.0,0.000187287,0.0009582,0.000264235,0.000211753,3.57e-05,0.00013079,0.0,3.39e-05,0.000359779,0.000459734,0.00031369,5.78e-05,0.000410139,0.00024415,2.32e-05,0.000105977,0.000991649,8.91e-05,0.000201614,0.000287843,0.000339727,0.000523399,1.72e-05,0.0,0.0,0.000270976,0.0,0.0,8.02e-06,0.00050175,0.0,0.0,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279880,0.00134818,0.340981857,0.0,0.0,0.145291862,0.194420019,0.222077409,0.118802619,0.122544434,0.109448082,0.134328358,0.0,0.0,0.257074237,2.15e-05,0.000147858,0.000663369,0.000188739,0.000211753,3.31e-05,0.00010262,0.000260494,2.82e-05,0.000494934,0.000194292,0.0,0.0,0.0,0.000190269,0.0,0.000120429,0.000220805,1.05e-05,0.0,0.000157354,9.34e-05,0.00036451,0.0,0.000552402,0.0,0.00088997,0.0,0.0,1.6e-05,0.000242224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000279865,0.001116431,0.312166489,0.0,0.0,0.260760382,0.16081257,0.293169342,0.262626263,0.061167228,0.268237935,0.15920398,0.0,0.104477612,0.215961845,0.0,0.000542147,0.002203861,0.001396669,0.000352921,0.000114728,3.62e-05,0.0,0.000135478,7.8e-05,0.0,0.000582568,0.00026964,0.000502067,1.52e-05,0.0,8.19e-05,0.000498782,0.000251692,0.000246283,0.0,0.000162419,0.000500033,0.000575552,0.0,0.0,0.000560549,0.0,0.000318558,0.000248476,0.0,0.000401716,0.000434408,0.000560368,0.0,0.000432473,0.000178914,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279838,0.001250533,0.355567414,0.0,0.0,0.013314889,0.111352113,0.227814165,0.0,0.0,0.0,0.0,0.0,0.0,0.216120074,0.0,0.000202073,0.000456988,2.26e-05,8.14e-05,2.8e-05,0.00013079,8.45e-05,3.39e-05,0.000849001,0.00039953,0.000430204,0.0,0.000159106,0.000912618,0.0,0.00080928,0.000345007,0.0,7e-05,0.000107461,0.000189489,0.000355163,5.15e-05,0.001160045,0.0,0.000882001,0.0,0.000318558,1.34e-05,0.000432543,0.0,0.003389847,0.000680447,0.0,2.45e-05,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279837,0.000455686,0.345962291,0.0,0.0,0.060305085,0.115851369,0.072675963,0.044328553,0.061277705,0.0,0.12437811,0.104477612,0.0,0.216529087,0.000158869,0.000680148,0.0,0.000241586,0.000646118,0.000145323,0.000213288,0.000225292,0.0,0.000354068,0.000629397,0.00086937,0.0,0.000593994,0.000245834,0.0,0.0,0.000835903,0.0,0.000382704,0.00069466,0.000614487,0.000528072,0.000412336,0.001809117,0.0,0.000579145,0.0,0.0,0.0,0.002883623,0.0,0.0,0.0016954,0.0,0.0,0.000191693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279822,0.001247929,0.535218783,0.0,0.0,0.018814012,0.030432964,0.019988299,0.017641129,0.0,0.0,0.0,0.0,0.0,0.216007845,0.0,0.00014293,0.0,3.77e-05,0.000141169,3.82e-05,8.65e-05,0.000422422,0.000451592,0.000287442,0.0,0.0,0.0,0.000413675,4.55e-05,0.000121719,0.0,0.0,0.0,0.0,0.0,0.000322132,0.0,0.000335023,0.000773363,0.000813192,0.0,0.000246127,0.002029331,0.0,0.001522553,0.000848424,0.0,0.000185836,0.0,8.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000279821,0.001925599,0.625044468,0.0,0.0,0.099012562,0.092013554,0.123597704,0.086942149,0.068760331,0.048264463,0.064676617,0.029850746,0.0,0.216566497,0.0,0.000280931,0.0,0.000135892,0.000456083,0.000147872,0.000402431,0.001070136,0.000513686,0.001757014,0.000454261,0.000286803,7.06e-05,0.000226284,0.000527028,0.000156496,0.00040464,0.000173489,0.00046668,0.001158977,0.000525793,0.000351909,0.000252353,0.001022249,0.007692201,0.002070627,0.000528669,0.0038242,0.006005404,7.48e-05,0.00355839,0.000363151,0.0,0.001392344,0.0,0.000140442,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000279799,0.000253231,0.754535752,0.0,0.0,0.007063596,0.003451754,0.034686153,0.0,0.0,0.0,0.044776119,0.0,0.0,0.216039713,0.003185958,0.000552004,0.0,0.0,0.002416154,0.000277897,0.000684132,0.001696729,0.000462882,0.000906109,0.0,0.002850101,0.0,0.001308202,0.000200372,0.0,0.0,0.000928562,0.000660692,0.002637879,0.0,0.002891065,0.000313105,0.005411906,0.023642817,0.0,0.009962356,0.000470718,0.000471937,0.001191615,0.0,0.0,0.0,0.013594648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279794,0.000394494,0.467627179,0.0,0.0,0.012786033,0.020985141,0.159809205,0.0,0.0,0.0,0.0,0.0,0.0,0.220719801,0.0,0.0,0.0,0.000566217,0.000499519,0.00021416,0.000249507,0.000725158,0.0,0.00120878,0.002602421,0.002393009,0.00026964,0.000159106,0.000500088,0.0,0.000289028,0.001019249,0.0,0.000248697,0.000230274,0.000246336,0.002373987,0.000472468,0.001988648,0.0,0.001001549,0.0,0.000896681,3.74e-05,0.0,0.0,0.001720549,0.000257312,0.0,0.0,0.0,9.53e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000279792,0.001430855,0.63055852,0.0,0.0,0.077752318,0.122820309,0.176740651,0.077262693,0.069757174,0.088300221,0.0,0.0,0.0,0.221252681,0.000236156,0.000379503,0.000243235,0.000218937,0.000396358,5.1e-05,0.000164997,0.000253453,0.0,0.000357875,0.001297106,0.000815595,0.00018618,0.000222748,9.26e-05,0.0,9.15e-05,0.000512582,0.000199256,0.000288537,0.000134327,0.000374918,0.000144869,0.000429516,0.003783955,6.78e-05,0.000156741,6.26e-05,0.000342155,3.47e-05,0.000421009,0.0,0.0,0.000557509,0.0,0.000240758,0.000140575,0.000270634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000279780,0.0005976,0.32568481,0.0,0.0,0.019854822,0.03773401,0.0423182,0.008121827,0.0,0.0,0.134328358,0.23880597,0.233830846,0.246336832,0.0,0.000576647,0.000228494,0.0,0.0,0.0,0.0,0.0,0.0,0.000163709,0.000128616,0.000206139,0.0,0.00163702,7.24e-05,0.0,1.45e-05,1.77e-05,0.0,0.0,0.0,0.0,0.0,0.000154626,0.001118615,0.0,0.0,0.0,0.0,0.0,0.001637898,0.0,0.0,0.00122652,0.000135909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279766,0.000392541,0.423692636,0.0,0.0,0.010535821,0.050926866,0.093461772,0.010447761,0.052238806,0.013432836,0.532338309,0.532338309,0.542288557,0.233352906,0.000141694,0.000414003,0.0,0.000543569,0.000200894,6.37e-05,5.63e-05,0.000513947,0.000558845,0.000860423,0.000374902,0.0,0.00021186,0.000445496,0.000277826,0.0,0.0,0.000410066,0.0,0.000298195,0.0004759,0.000355969,0.00084585,0.0007989,0.001049564,0.0,0.00090591,0.0,0.000896681,0.000227101,0.000132647,0.0,0.0,0.0,0.0,0.0,0.000127796,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279759,0.003057654,0.520455354,0.0,0.0,0.034279597,0.063337322,0.121644353,0.009026029,0.009445844,0.0,0.0,0.0,0.0,0.217995269,0.000558187,0.001138509,0.000921346,0.000732308,0.00098275,0.000229457,0.000464807,0.001703769,0.000118543,0.001482897,0.000919467,0.00107551,5.14e-05,0.000816742,0.001023748,0.0,0.000703303,0.000753101,0.0,0.000357351,0.000464386,0.001177541,0.001448693,0.000876213,0.008465565,0.000120473,0.002032321,0.000874777,0.001864153,3.47e-05,0.002468381,6.43e-06,0.002704068,0.000737628,0.000244636,0.000102545,0.000319489,0.000522209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279744,0.001033106,0.590892921,0.0,0.0,0.007062878,0.026481862,0.058370369,0.004836759,0.0,0.0,0.0,0.0,0.0,0.217173642,0.0,0.000384432,0.002417613,0.001290975,0.000461513,0.00021161,0.000227373,0.000689956,0.0,0.001564752,0.000818216,0.000851445,0.0,0.002064837,8.42e-05,0.0,6.74e-05,0.0020937,0.0,0.000201614,0.0,0.002786846,0.001088856,0.000223349,0.001822927,0.0,0.001620543,0.000267663,0.0,2.4e-05,0.001505251,0.0,0.000737029,0.0,0.0,0.0,8.95e-05,0.000344963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000279738,0.012595165,0.47847741,0.0,0.0,0.081647695,0.102551635,0.2082067,0.051661087,0.047952614,0.043677569,0.0,0.0,0.0,0.223508068,0.000120225,0.000123215,0.000316943,0.000271784,0.00024433,5.1e-05,9.46e-05,0.000267534,9.03e-05,0.00022272,0.000218921,0.000304728,0.00013482,0.000159106,9.26e-05,6.96e-05,0.000139697,0.000185318,0.000115359,0.000112276,0.000203409,0.000154298,0.000121503,0.000111674,0.0,6.02e-05,0.000185964,4e-05,0.000176977,1.87e-05,0.00039794,7.07e-05,0.000236728,0.000162964,0.000181212,7.36e-05,0.000102236,5.34e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000279699,0.001086486,0.542333689,0.0,0.0,0.04818894,0.073886521,0.078755443,0.035138249,0.027073733,0.0,0.0,0.0,0.0,0.218211413,0.0,0.000384432,0.0,0.0,0.0,1.27e-05,1.61e-05,0.000126727,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.00026604,0.0,0.000120429,0.0,0.0,0.0,0.0,0.0,0.000196275,0.000360794,0.003535374,0.0,0.000138145,0.000407135,0.000436542,1.34e-05,0.000253759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279692,0.000955639,0.73621487,0.0,0.0,0.249274919,0.253104235,0.27688812,0.252117264,0.242345277,0.235830619,0.034825871,0.218905473,0.0,0.216411316,0.0,0.000157715,0.0,0.0,0.0,0.000130025,0.000185118,0.000689956,0.000491106,5.71e-05,0.00138741,0.003522294,0.004673767,0.0,3.37e-06,0.0,1.45e-05,0.0,0.0,0.000488943,0.0,4.06e-06,0.000383203,0.001872691,0.003010592,0.000730367,0.000398494,8e-05,0.000401147,0.000844283,0.0,0.0,0.0,0.002355834,0.0,0.002155677,0.001329073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279689,0.002298611,0.580576307,0.0,0.0,0.603588105,0.630817121,0.604171729,0.635352974,0.643135075,0.576709283,0.830845771,0.805970149,0.915422886,0.21610705,0.000347793,0.0,0.000552808,0.000951245,0.000352921,6.63e-05,0.000116705,0.000154888,0.000107253,5.71e-05,0.000481626,0.000627381,0.000571381,0.000162641,0.0,6.38e-05,3.37e-05,0.000609184,0.000298885,0.000478078,0.0,0.000319425,0.000200948,0.000240529,0.000510972,0.000489421,0.000613681,5.23e-05,0.000566325,0.000307255,0.000236457,0.000170328,0.0,5.43e-05,0.0,1.34e-05,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279649,0.001715984,0.490750623,0.0,0.0,0.189899001,0.273916019,0.273240189,0.180540141,0.225675176,0.18645949,0.089552239,0.0,0.0,0.223783791,8.59e-06,0.0,8.11e-05,2.26e-05,0.0,2.8e-05,6.44e-05,8.45e-05,1.13e-05,0.000131348,0.00022713,0.0,0.0,6.36e-05,3.37e-05,0.0,0.0,0.000128145,0.0,6.88e-05,0.000130489,8.39e-05,0.000191601,0.0,0.000690503,0.0,0.000249723,0.0,4.72e-05,5.34e-06,0.000121112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279631,0.001594902,0.609747421,0.0,0.0,0.072319825,0.08260588,0.058531169,0.067143425,0.059992054,0.033373063,0.194029851,0.179104478,0.278606965,0.22760124,0.0,1.97e-05,7.37e-05,0.000135892,3.26e-05,2.55e-06,1.61e-05,6.34e-05,5.08e-05,0.0,0.0,0.0,0.0,0.0,5.05e-06,1.16e-05,1.93e-05,9.07e-05,0.0,0.000134007,5.76e-05,0.0,0.000607516,0.0,0.0,7.53e-05,0.000401151,3.08e-06,0.0,0.000125574,0.0,0.000122122,0.0,0.0,0.0,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000279623,0.000337859,0.207577375,0.0,0.0,0.091964164,0.275947099,0.30808974,0.0,0.0,0.0,0.0,0.0,0.0,0.254147416,0.0,0.000182359,0.0,0.0,0.0,2.29e-05,0.0,0.0,6.21e-05,0.000239852,3.56e-05,0.0,0.0,0.000293461,0.0,0.0,0.0,0.0,0.0,5.43e-05,0.00045671,0.0,0.000243007,0.000146036,0.0,0.0,0.001081248,0.0,0.000271364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279613,0.001133357,0.731945927,0.0,0.0,0.012745575,0.025420907,0.178620488,0.0,0.0,0.024336283,0.0,0.0,0.0,0.216030568,0.000210393,6.9e-05,5.9e-05,0.000196289,3.8e-05,1.27e-05,3.02e-05,0.000147848,2.26e-05,0.000154191,0.000383111,0.000152364,5.78e-05,3.54e-05,0.0,0.0,0.0,0.000130117,2.62e-05,0.000117105,0.0,7.99e-05,2.8e-05,0.0,0.000911464,0.0,0.000103608,0.0,3.54e-05,0.0,0.0,0.0,0.0,0.000171541,0.0,0.0,1.28e-05,0.000188681,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000279611,0.000558541,0.714870153,0.0,0.0,0.03012973,0.025758919,0.02926356,0.022702703,0.0,0.0,0.0,0.0,0.0,0.216698123,0.0,8.87e-05,0.000243235,0.001064488,0.00037464,9.18e-05,0.000245483,0.000309776,0.0,0.000180841,0.0,0.0,0.0,0.000247498,0.000249202,0.0,0.0,0.001040936,0.0,0.0,0.0,0.000569821,0.0,0.000180397,0.002927732,0.000414125,0.002502544,0.00131678,0.0015102,0.000109543,0.002341502,0.000106053,0.002140314,0.0,0.0,0.0,0.000651757,0.002997938,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279602,0.000815678,0.451085023,0.0,0.0,0.025293182,0.033002273,0.081481229,0.0,0.0,0.0,0.0,0.0,0.0,0.226367275,0.0,0.001601798,0.003471634,0.002325265,0.0025899,0.000469111,0.000706266,0.0,0.000333049,0.002063492,0.007166919,0.005135559,0.002112183,0.0,0.002224295,0.00022605,0.0,0.003420499,0.001919154,0.0,0.003741955,2.03e-05,0.001051471,0.001881282,0.006960268,0.0,0.001912772,0.0,0.001238836,0.000293896,0.0,0.000343869,0.0,0.004491523,0.0,0.0,0.000357827,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279594,0.000986235,0.371931697,0.0,0.0,0.261906448,0.284792035,0.26689263,0.256005057,0.267383059,0.205436157,0.223880597,0.233830846,0.0,0.218703281,2.58e-05,0.000414003,0.00038328,0.0,4.34e-05,1.27e-05,1.81e-05,0.000260494,0.0,0.000348357,0.00080727,0.00079767,0.0,8.13e-05,0.000158277,0.0,4.34e-05,0.000406123,0.0,0.000275257,0.000506603,0.00011234,0.000500033,8.59e-05,0.000731933,0.0,0.000361301,0.0,0.0,0.0,0.000288362,0.0,0.000390479,0.0,0.0,0.0,8.95e-05,0.000179152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000279571,0.000439412,0.542689434,0.0,0.0,0.319947439,0.420381402,0.418594843,0.318059299,0.40296496,0.39083558,0.507462687,0.621890547,0.656716418,0.237862572,0.000214687,0.000542147,0.000132674,0.0,0.000255189,0.00010708,7.65e-05,0.000640674,0.000474172,0.000548234,0.000136825,0.0,0.0,0.000236891,0.000153225,0.0,0.0,0.000177432,0.001557347,0.0,0.001393159,0.00033702,0.002238464,0.001116743,0.0,0.0,0.00342705,0.000250229,0.001120851,0.000876345,0.00023069,0.0,0.0,0.0,0.0,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279555,0.00132149,0.512628958,0.0,0.0,0.04305341,0.079191702,0.113917825,0.032904149,0.01669051,0.009537434,0.0,0.0,0.0,0.222064055,1.29e-05,0.00014293,0.000213752,4.53e-05,0.000179175,3.57e-05,0.000195179,0.0,3.39e-05,0.000435922,0.00075254,0.0,2.57e-05,6.01e-05,0.000126285,0.0,4.82e-05,0.000388379,1.57e-05,0.000217308,0.00014584,0.000273406,0.000476667,9.45e-05,0.0,0.0,0.002042947,0.0,0.000106186,1.6e-05,0.0,0.0,0.0,0.0,0.0,4.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279539,0.001387239,0.598007826,0.0,0.0,0.116701547,0.137918107,0.145542852,0.109190173,0.080527753,0.047315742,0.129353234,0.23880597,0.0,0.219373053,0.000193218,0.000182359,0.000243235,0.000332181,0.0,7.65e-06,2.41e-05,0.000126727,0.000107253,0.0,0.000177873,0.00031369,0.00023112,0.000176784,4.71e-05,3.48e-05,5.78e-05,0.000116317,0.000162551,0.000197992,0.0,0.000213852,0.000224314,0.000652865,0.000483352,0.0,0.000162054,1.44e-05,0.0,0.00014962,0.000305664,7.71e-05,8.54e-05,0.0,0.0,0.000111462,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279529,0.001724447,0.524546425,0.0,0.0,0.142118925,0.14054676,0.158332205,0.135493373,0.115979381,0.131443299,0.039800995,0.0,0.0,0.231588279,0.001107786,0.000266145,0.001378334,0.001691102,0.000287767,0.000122377,9.05e-05,0.000274574,0.000327404,0.000456862,0.00070602,0.00051983,0.000365941,0.000784921,0.000134704,1.74e-05,0.0001686,0.000721558,0.0,0.000398398,0.00040298,0.000357323,0.000986046,0.000352203,0.000897654,0.0,0.00135488,0.0,0.000648914,0.00031527,0.001003501,0.000221747,0.000636969,0.000617549,0.000126848,0.0,0.000153355,0.000491715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000279522,0.000996651,0.413376023,0.0,0.0,0.059460576,0.163417397,0.129866053,0.049436796,0.10387985,0.019399249,0.054726368,0.0,0.0,0.223598682,0.0,0.000842792,0.000530696,0.000354829,0.000135739,3.31e-05,2.01e-06,0.0,0.0,0.000104697,3.01e-05,0.0,3.85e-05,0.00026164,3.54e-05,2.9e-05,9.15e-05,9.86e-05,0.000146821,1.81e-05,0.000230274,5.28e-05,0.0,0.000249119,0.000345251,0.0,0.000140801,0.0,0.0,5.08e-05,0.000161483,3.86e-05,0.0,0.0,0.0,0.0,0.00029393,4.57e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279519,0.00166,0.300426894,0.0,0.0,0.057884219,0.1022671,0.110413057,0.025983951,0.032862056,0.0,0.069651741,0.0,0.0,0.216253641,0.000330618,0.001552512,0.001754244,0.000702109,0.000347492,0.000109629,0.000279689,0.00152776,0.000993503,0.001741786,0.000851055,0.00135335,0.0002889,0.000456103,0.000915985,0.000730316,0.001343982,0.000940391,0.0,0.000315097,0.001389321,0.000365444,0.000808464,0.000566962,0.003107263,0.0,0.001450519,0.0,0.001109053,9.89e-05,0.001851286,0.0,0.001618048,0.001077851,0.0,0.000430244,0.001188498,0.000958654,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279518,0.001378776,0.254002134,0.0,0.0,0.024671854,0.08256476,0.119075967,0.0,0.011899314,0.0,0.0,0.129353234,0.0,0.235524884,0.0,0.000349931,0.000132674,1.51e-05,1.09e-05,1.02e-05,8.05e-06,0.000112646,2.26e-05,0.000276021,0.00022713,0.000286803,1.93e-05,1.06e-05,0.000197004,0.0,0.000260126,8.67e-05,0.0,0.000318719,0.000725364,3.93e-05,0.000775752,2.58e-05,0.0,0.0,0.001123754,0.0,0.000117984,8.02e-06,0.000495983,0.0,0.00537641,0.000926323,0.0,0.0,1.28e-05,0.000101011,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
