ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000274227,0.000363898,0.369085735,0.0,0.0,0.04978115,0.124723642,0.063489761,0.030351438,0.0,0.0,0.039800995,0.0,0.0,0.217643064,0.0,0.000749149,0.001422559,0.000671911,0.000586392,6.12e-05,0.000116705,0.000457624,0.000146767,0.000687196,0.0,0.001200986,0.0,0.000657637,0.000601115,0.0,0.000462446,0.000499096,0.000619041,0.0,0.00016781,0.000782932,0.000565761,0.000635684,0.0,0.0,0.0,0.000436542,4.92e-05,0.000753775,0.0,0.000157473,0.0,0.0,0.0,0.0,0.001571885,3.05e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274225,0.000374965,0.512273212,0.0,0.0,0.004908243,0.0064479,0.013145269,0.0,0.0,0.0,0.0,0.0,0.0,0.220286403,0.0,0.0,0.0,0.0,0.0,9.69e-05,9.46e-05,0.0,0.0,0.0,0.000626661,0.0,0.0,0.0,0.000525345,0.000689743,0.000240857,0.000598915,0.0,0.0,0.0,0.0,0.0,0.0,0.00011048,0.0,0.0,0.0,0.0,0.00053966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274213,0.000182274,0.755425116,0.0,0.0,0.003806916,0.005034582,0.026953806,0.0,0.0,0.0,0.07960199,0.07960199,0.07960199,0.215989556,0.0,0.00088715,0.000692853,0.008742394,0.0,0.000351833,0.000531208,0.012179839,0.007276278,0.003222779,0.005629,0.002276496,0.002131443,0.00057278,0.0,0.0,0.000289028,0.0,0.0,0.003188103,0.004512765,0.0,0.0,0.033742806,0.091215423,0.0,0.000818373,0.009179183,0.0,0.0,0.0,0.0,0.0,0.0,0.010872717,0.0,0.00313099,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274191,0.000309867,0.40715048,0.0,0.0,0.019443831,0.036801105,0.205492383,0.0,0.0,0.0,0.0,0.0,0.0,0.218091702,0.000390731,0.000384432,0.0,0.0,0.00074385,0.00010708,8.05e-05,0.000443543,7.34e-05,0.0,0.000216184,0.0,0.0,0.000353568,0.0,0.0,9.63e-05,0.000232912,0.000396265,0.000214987,0.000290951,0.000990179,0.000408755,0.0,0.0,0.0,0.0,0.0,4.92e-05,0.001024698,0.0,0.0,0.0,0.004105555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274173,0.000700455,0.376734258,0.0,0.0,0.157902887,0.19112161,0.247107745,0.0,0.0,0.0,0.0,0.0,0.0,0.220450728,0.0,0.0,0.0,0.0,0.0,2.55e-05,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.07e-06,0.00021721,0.002017064,0.001474045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274105,0.000512972,0.328175027,0.0,0.0,0.068946199,0.045017544,0.089330246,0.033918129,0.0,0.0,0.0,0.0,0.0,0.22339667,0.0,0.000492861,0.001606828,0.000437875,0.000597252,8.67e-05,0.000118717,0.000971571,0.0,0.00071575,0.000391321,0.001192023,6.42e-05,0.000519745,0.000212158,0.0,0.000351651,0.000726462,0.000666356,0.0,0.0,0.000483576,0.000335667,0.000128855,0.002651531,0.0,0.0,0.000495534,5.9e-05,0.00045882,0.001585993,2.89e-05,0.0,0.0,0.0,1.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274080,0.00141458,0.5773746,0.0,0.0,0.034847768,0.053983036,0.113486554,0.005357143,0.0,0.0,0.0,0.0,0.0,0.219562318,9.02e-05,8.38e-05,0.0,0.0,0.000233471,6.12e-05,0.000201215,0.0,0.0,0.0,0.002304141,0.001900067,0.0,0.0,0.0,0.0,9.63e-06,3.33e-05,0.0,4.72e-05,0.0,0.000299356,0.000258518,0.0,0.000317631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000274038,0.000267553,0.238527215,0.0,0.0,0.129784519,0.135125523,0.103893909,0.123430962,0.131799163,0.0,0.144278607,0.248756219,0.0,0.247003555,7.73e-05,0.000103501,0.001739502,0.0,0.0,0.0,0.0,0.000154888,0.0,0.000336936,0.0,0.000546717,0.0,0.000339425,0.0,0.0,0.0,0.0,0.000457381,0.0,0.0,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274020,0.063202367,0.384204909,0.0,0.0,0.739731092,0.765193277,0.713064362,0.182188295,0.144529262,0.205089059,0.641791045,0.736318408,0.850746269,0.216210135,0.0,0.002503733,0.013318985,0.010561838,0.007438497,0.002016669,0.001911546,0.0,0.0,0.00034455,0.00639796,0.00878333,0.004089546,0.0,0.002146841,0.002729992,0.002822845,0.000188547,0.005598972,0.00318286,0.0,0.0,0.0,0.001511898,0.007595531,0.000730367,0.0,0.001864153,0.0,0.0,0.0,0.00094805,0.016590483,0.0,0.006786387,0.0,0.003527157,0.002771139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ENSG00000274015,0.000316376,0.396300249,0.0,0.0,0.034117541,0.040685353,0.056978424,0.028933092,0.025316456,0.0,0.054726368,0.0,0.0,0.216026689,0.0,0.000443575,0.002447096,0.0,0.00012488,7.65e-05,2.21e-05,0.000394261,0.000378208,0.0,0.000287334,0.000958996,0.000513601,0.000555102,0.000101028,0.0,0.0,0.0,0.0,0.000388026,0.0,0.0,0.000128582,0.000592733,0.000745743,0.0,0.0,0.0,0.000249311,0.0,0.0,0.0,0.0,0.0,0.0,0.000715587,0.000472843,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274001,0.000248023,0.235859125,0.0,0.0,0.106774554,0.251220982,0.277635576,0.078125,0.089285714,0.171875,0.0,0.0,0.179104478,0.216381942,0.0,0.000340074,0.0,0.0,0.0,2.04e-05,5.03e-05,0.0,0.0,0.000217009,0.0,0.0,0.0,0.0,0.000456309,0.0,0.000231223,0.000676552,0.0,0.0,0.0,0.000360763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000329913,0.0,0.0,0.0,0.000111502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000273982,0.000211569,0.603344006,0.0,0.0,0.111211735,0.079568878,0.066824929,0.112244898,0.028061224,0.0,0.606965174,0.233830846,0.0,0.403745899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000898373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58e-05,0.000198822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273951,0.000382125,0.225898257,0.0,0.0,0.222541284,0.279969419,0.367780704,0.224770642,0.241590214,0.24617737,0.905472637,1.0,1.0,0.252601427,9.02e-05,0.000394289,0.000737077,0.00016609,0.0,1.78e-05,1.61e-05,7.74e-05,0.0,0.000310285,0.000366692,0.00055568,0.0,0.0,0.0,0.0,0.000289028,0.000266185,0.000272063,0.000120603,8.81e-05,0.000307032,0.0,0.000137445,0.0,0.0,0.0,0.0,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000273920,0.000309216,0.457844184,0.0,0.0,0.002129151,0.025400369,0.015938468,0.0,0.0,0.0,0.0,0.0,0.0,0.226655191,0.0,6.9e-05,0.0,0.000234036,0.000298626,4.08e-05,5.84e-05,0.0,0.0,0.0,0.0,0.000215102,0.0,0.000304069,0.0,0.0,0.0,0.000238457,0.000205033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000719705,0.0,0.000122352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273901,0.000367804,0.52490217,0.0,0.0,0.18881962,0.252356013,0.227666025,0.219936709,0.205696203,0.123417722,0.422885572,0.28358209,0.23880597,0.219248631,0.0,0.000172501,0.000243235,0.000203838,0.000260619,0.0,1.81e-05,0.0,5.08e-05,0.0,0.0,0.000179252,0.0,3.89e-05,0.0,0.0,7.71e-05,0.00048246,0.000110402,0.0,4.83e-05,0.0,0.0,0.0,0.0,0.000135532,9.23e-06,0.0,0.000134497,0.0,0.0,0.000385647,0.0,0.0,0.0,0.0,0.000345048,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273893,0.000411419,0.443970117,0.0,0.0,0.004207439,0.017399142,0.071618618,0.0,0.0,0.0,0.0,0.0,0.0,0.216528256,0.001030498,0.001118794,0.001289885,0.002121427,0.002139246,0.00042067,0.000426577,0.000844844,0.000722547,0.000325514,0.0,0.001174098,0.000763981,0.000604601,0.000362016,0.000504266,0.000366103,0.00156938,0.000640727,0.001803795,0.000202821,0.00071385,0.000569821,0.000764539,0.0,0.0,0.0,0.001321425,0.000574072,0.000620499,0.000761276,0.0,0.001879181,0.0,0.0,0.0,0.004115016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000273888,0.001406768,0.56261117,0.0,0.0,0.071093454,0.113399524,0.128182477,0.040843806,0.044883303,0.023339318,0.253731343,0.104477612,0.223880597,0.261018879,0.0,0.0,9.58e-05,0.0,0.000200894,7.14e-05,4.63e-05,0.000865965,0.000524976,0.000799508,0.0,0.000116514,0.0,1.77e-05,0.0,0.0,0.0,0.001624835,2.96e-05,3.67e-05,0.000115898,0.000142002,0.0,0.00079031,0.001270525,0.00085084,0.000371242,0.001934943,0.000610156,0.00152066,0.001816682,0.000803432,0.0,0.0,0.002808785,0.000229612,0.000396166,0.001600933,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000273853,0.000309216,0.123621487,0.0,0.0,0.027339483,0.088776753,0.08706964,0.0,0.0,0.0,0.0,0.0,0.0,0.217878883,0.0,0.0,0.0,0.0,0.0,0.00010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003058363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273840,0.080012629,0.315723942,0.0,0.0,0.293531773,0.167491639,0.384812832,0.678874092,0.547215496,0.606234867,0.985074627,1.0,1.0,0.205192572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001294059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000813182,0.000183183,0.0,0.000177259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273797,0.0002988,0.266986837,0.0,0.0,0.072634981,0.247988593,0.218041694,0.036121673,0.173003802,0.0,0.0,0.0,0.278606965,0.217479847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-05,0.0,6.29e-05,0.0,0.0,0.0,0.0,0.0,8.67e-05,4.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273729,0.002225701,0.564923515,0.0,0.0,0.293339071,0.320983936,0.360185314,0.288869765,0.307228916,0.281985083,0.412935323,1.0,0.407960199,0.216118689,0.000218981,0.00032036,0.000442246,0.00069456,0.001009898,0.000244754,0.000833032,0.000542108,0.000163702,0.000399754,0.000311962,0.000259915,0.00011556,0.0,5.39e-05,3.48e-05,7.23e-05,0.000210729,0.000757044,0.000230718,0.000544478,0.000345411,0.000208438,0.000979297,0.007015509,0.000180709,0.000438927,0.000448341,7.22e-05,0.000779994,0.00046138,0.0,0.000563754,0.000191554,0.0,1.11e-05,0.000166134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ENSG00000273723,0.000590439,0.315368196,0.0,0.0,0.145856263,0.162298768,0.185180676,0.100616016,0.0,0.0,0.0,0.0,0.0,0.216067701,0.0,0.000906864,0.0070612,0.002113878,0.001487699,0.000828593,0.00020524,0.0,0.000762062,0.000451151,0.000383111,0.001971768,0.000674101,0.003235147,0.000116182,0.0,0.000332383,0.001236649,0.000780702,0.001048718,0.0,0.0036959,0.000457481,0.000927755,0.0,6.78e-05,0.0,0.00082589,0.000472379,0.001018143,0.001384139,0.000494914,0.0,0.003690997,0.0,0.002603754,0.000472843,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273680,0.000379521,0.278726432,0.0,0.0,0.034147692,0.068356923,0.093222495,0.007692308,0.016923077,0.0,0.0,0.0,0.0,0.267014401,0.0,0.000862507,0.00075919,0.000135892,0.0,1.02e-05,1.61e-05,0.0,0.000389498,0.000239852,0.000240813,0.0,9.63e-05,0.000353568,0.0,0.000481081,0.000761108,0.000842918,0.000183347,0.0,0.0,0.001001693,0.000151591,0.0,0.000469542,9.04e-05,0.0,0.000967472,0.000508463,0.000150755,0.000836251,0.000681311,0.0,0.0,0.000996666,0.000626417,0.000332268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273669,0.000387333,0.594272501,0.0,0.0,0.024546828,0.039039275,0.134499847,0.0,0.0,0.0,0.0,0.0,0.0,0.218129943,0.0,0.0,0.0,4.53e-05,0.0,0.0,2.41e-05,0.001168701,0.000914474,0.000586306,0.000188819,0.0,0.000475081,0.0,0.0,0.0,5.78e-05,0.0,0.0,5.77e-05,7.73e-05,1.92e-05,0.0,0.0,0.0,0.0,3.59e-05,0.0,0.0,0.00014857,0.000346035,0.0001639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273615,0.000667906,0.363927428,0.0,0.0,0.146651418,0.310279963,0.258997074,0.128087832,0.299176578,0.215004575,0.0,0.0,0.0,0.237598765,0.004778937,0.0,0.00085501,0.001223029,1.63e-05,5.1e-06,2.01e-05,0.0,0.0,0.0,0.0,0.000492942,0.000449401,0.003542752,0.0,0.0,0.0,2.77e-05,0.000159689,0.0,0.0,0.0,0.000747129,0.000231939,0.0,0.0,0.0,0.0,2.62e-05,1.97e-05,0.000363336,0.000549548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273599,0.003489254,0.676093917,0.0,0.0,0.04520527,0.044058227,0.076641069,0.044591856,0.030956329,0.040169523,0.0,0.0,0.0,0.26170112,0.0,0.0,0.0,2.26e-05,2.71e-05,5.1e-06,1.81e-05,0.000154888,5.08e-05,0.000220817,0.000240813,9.86e-05,1.93e-05,0.0,7.41e-05,0.0,2.89e-05,0.00016082,5.13e-05,0.0,7.12e-05,1.15e-05,0.0,6.01e-05,0.001215285,0.0,0.000420467,0.000389348,9.84e-06,0.000327728,4.61e-05,0.0,0.0,6.58e-05,0.0,4.46e-06,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273576,0.000375616,0.455887584,0.0,0.0,0.163085404,0.23931677,0.310868982,0.164596273,0.145962733,0.206521739,0.044776119,0.044776119,0.044776119,0.216504978,0.004104819,0.005559471,0.005763944,0.006349182,0.003659523,0.000917826,0.001199243,0.010046607,0.003855468,0.004422041,0.00145856,0.00329823,0.001316102,0.002853294,0.003906408,0.001808402,0.004740067,0.007397713,0.002687112,0.0,0.006808987,0.006416973,0.0,0.004544283,0.017359241,0.001453204,0.0,0.005191312,0.002158509,0.009324967,0.004411943,0.000549548,0.0,0.0,0.0,0.0,0.00256869,0.001728627,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273568,0.000142565,0.580220562,0.0,0.0,0.012744755,0.008870629,0.091505618,0.0,0.0,0.0,0.0,0.0,0.0,0.217456569,0.0,0.004125246,0.0,0.003646439,0.0,0.000183565,0.001754598,0.0,0.0,0.0,0.002498433,0.004857719,0.001438082,0.003238683,0.0,0.0,0.0,0.001075829,0.000981792,0.0,0.002455582,0.0,0.002007233,0.014758182,0.029470661,0.0,0.0,0.0,0.0,0.002407712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273565,0.000274714,0.413553895,0.0,0.0,0.068366053,0.083997955,0.160301364,0.051124744,0.061349693,0.075664622,0.388059702,0.373134328,0.457711443,0.216031123,0.0,0.0,0.000176899,0.000354829,0.0,5.1e-05,0.0,0.0,0.000118543,0.0,0.0,0.000654268,0.000333841,9.9e-05,3.2e-05,0.000168089,0.0,0.000177456,4.14e-05,0.0,0.000103825,0.0,0.0,0.00027489,0.0,0.0,0.0,0.000165178,0.00023947,0.000343022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273489,0.002384541,0.281750267,0.03998952,0.0,0.108409115,0.130783914,0.127666588,0.102144772,0.096514745,0.09463807,0.0,0.0,0.0,0.323355575,0.0,6.41e-05,0.0,0.0,0.000336633,0.000114728,0.000169021,0.0,0.0,9.14e-05,0.0,1.79e-05,0.0,0.0,0.0,0.0,0.0,7.76e-05,0.0,0.0,1.81e-05,7.68e-05,0.0,2.58e-05,4.14e-05,0.0,0.0,2.36e-05,3.61e-05,0.0,0.000305664,4.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002533808,0.012016355,0.008958107,0.013998737,0.246246215,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273486,0.001051984,0.2490217,0.017642114,0.356568109,0.154468806,0.229467617,0.200713161,0.125965538,0.156268568,0.09506833,0.213930348,0.243781095,0.199004975,0.221594633,0.0,0.00021193,0.001894288,0.000785155,0.000711272,0.000295744,5.63e-05,0.000464664,0.000321759,0.000384525,0.000147772,0.000636343,0.00024396,0.000770778,0.000281194,0.000324585,0.000423908,0.00081519,0.000236576,0.0,0.0,0.000345411,0.000246336,0.000146036,0.000220961,9.04e-05,0.0,0.0,0.000252592,0.000277477,0.000876621,0.000224961,0.0,0.0,0.0,0.000225153,0.000498403,0.000348775,0.000312927,0.000331353,0.000547718,0.00070738,0.66903315,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273485,0.000383427,0.597652081,0.006430201,0.194552269,0.036160061,0.043539634,0.049253344,0.030487805,0.024390244,0.0,0.0,0.099502488,0.0,0.216560123,0.0,0.000113358,0.0,0.0,0.0,6.63e-05,6.64e-05,0.0,0.000152412,0.000186552,0.0,0.0,0.0,6.36e-05,0.000368751,0.0,0.0,0.000415913,0.0,0.0,0.0,0.0,0.0,0.000292071,0.001864358,0.0,8.41e-05,0.0,0.000311639,0.001275956,0.0,0.0,0.0,0.00061469,0.0,0.0,0.000651757,0.0,0.001702789,0.000921562,0.002364215,0.002288797,0.754738379,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273483,0.000374314,0.405905372,0.006277361,0.0,0.09188162,0.112074766,0.134061592,0.054517134,0.0,0.073208723,0.258706468,0.0,0.233830846,0.23033076,0.000133106,0.00024643,7.37e-05,0.0,0.0,8.67e-05,3.42e-05,0.0,0.000248376,0.000620571,0.000254495,0.00024199,0.0,0.000134356,0.000370435,0.000115923,0.0,0.0,0.0,0.000298885,8.81e-05,0.00016503,0.0,0.0,0.000883844,4.52e-05,0.0,0.000176977,0.0,0.000631423,0.0,0.0,0.0,0.0,0.0,0.000376742,0.0,0.0,0.000130916,0.0,0.000283949,0.000335172,0.569886656,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273473,0.000328094,0.45286375,0.005502243,0.0,0.039698774,0.02065324,0.183302173,0.026269702,0.0,0.0,0.07960199,0.0,0.0,0.218387377,0.0,0.0,0.000147415,0.000211388,0.0,9.69e-05,7.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000560097,0.000193204,0.000555821,0.0,0.0,0.0,4.3e-05,0.0,0.0,3.38e-05,0.0,0.0,8.52e-05,0.0,2.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000381931,0.0,0.000338854,0.000238724,0.873447525,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000273466,0.000449827,0.506937033,0.00754375,0.0,0.301101583,0.542746702,0.397315934,0.332453826,0.506596306,0.435356201,0.074626866,0.099502488,0.139303483,0.223222646,0.0,0.002134088,0.000692853,0.000853101,0.001303094,0.000183565,0.000243471,0.001992425,0.002376504,0.00177605,0.001551601,0.002491598,0.0,0.0,0.001690532,0.001750441,0.0,0.001663654,0.000427809,0.000928116,0.001282118,0.000798284,0.000480491,0.002474014,0.0,0.0,0.0,0.001746168,0.000498622,0.001994774,0.003766011,0.001304774,0.0,0.0,0.0,0.00070667,0.003309904,0.0,0.000668068,0.001656798,0.001944049,0.002393714,0.394382657,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
