ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000274605,0.001790196,0.427427962,0.0,0.0,0.002023256,0.006567442,0.021211513,0.027442371,0.0,0.0,0.0,0.0,0.0,0.215994821,0.0,0.005352469,0.005314327,0.006636066,0.013584758,0.004423414,0.002332086,0.002548614,0.004515921,0.000291249,0.000623924,0.003800134,0.003030245,0.003068971,0.000319921,0.003663174,0.003376816,0.006027972,0.00053624,0.000239569,0.001397288,0.015728889,0.002817252,0.009908892,0.000289572,0.0,0.014358696,0.004923895,0.001396123,0.002898884,0.001164984,0.003882185,0.0,0.0,0.015085894,0.001384359,0.009392971,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273893,0.000411419,0.443970117,0.0,0.0,0.004207439,0.017399142,0.071618618,0.0,0.0,0.0,0.0,0.0,0.0,0.216528256,0.001030498,0.001118794,0.001289885,0.002121427,0.002139246,0.00042067,0.000426577,0.000844844,0.000722547,0.000325514,0.0,0.001174098,0.000763981,0.000604601,0.000362016,0.000504266,0.000366103,0.00156938,0.000640727,0.000569821,0.002350621,0.000764539,0.0,0.0,0.001312374,0.0,0.001321425,0.000574072,0.000620499,0.000216414,0.000761276,0.0,0.001879181,0.0,0.0,0.0,0.004115016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000273366,0.000384729,0.556919246,0.006452036,0.0,0.142849544,0.192671733,0.181567507,0.138297872,0.159574468,0.09118541,0.0,0.184079602,0.0,0.234079485,0.000128812,0.0,0.0,0.00138912,0.000510379,0.000101981,0.00015896,0.000415382,0.000327404,0.000140866,0.000591086,0.000600493,0.000526441,0.0,0.000260988,0.000492674,0.000553971,0.000171911,0.000392322,0.000110987,0.0,0.000910575,0.002085319,0.001076726,0.000292229,7.59e-05,0.000672511,0.000131216,0.0,0.000203055,0.0,0.00062025,0.0,0.0,0.0,0.0,0.000191693,0.0,8.52e-05,0.0,0.00011375,0.000138039,0.767218283,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000273352,0.000444619,0.213091427,0.007456413,0.0,0.032381333,0.185297333,0.200457619,0.013333333,0.084,0.0,0.0,0.313432836,0.0,0.228263252,0.0,0.0,0.003619049,0.001706201,0.0,0.0002626,8.85e-05,0.000887087,0.001100756,0.0,8.21e-05,0.0,0.0,0.001880982,6.57e-05,0.000794074,0.000587691,0.000587824,0.000139974,0.000250397,0.00178049,0.000704407,0.000290011,0.0,0.000576488,0.0,0.002288896,0.000515024,0.000170419,0.000630541,0.000807414,0.001201935,0.0,0.0,0.0,0.0,0.001942492,0.0,0.000756942,0.000695605,0.001883585,0.003174687,0.494220843,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273297,0.010478178,0.400747065,0.012412799,0.115120575,0.019798561,0.16023741,0.082426517,0.0,0.0,0.0,0.0,0.0,0.0,0.218691088,0.0,0.022316742,0.000597033,0.0,0.0,8.67e-05,1.01e-05,0.002231797,0.002370859,0.000264599,0.000678654,0.003423706,0.002734924,8.49e-05,0.000151542,0.001165028,0.00104532,0.006948527,7.89e-05,0.0,0.001266438,0.026801821,0.0,0.0,5.58e-05,0.0,0.002690043,0.003086865,0.00083243,0.000320614,0.0,0.00111195,0.0,0.0,0.0,0.003925695,0.00543131,0.0,0.000232719,0.0,0.000273916,0.0,0.804809259,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000273026,0.00022589,0.401458556,0.003788251,0.355754279,0.020258454,0.025801932,0.059590988,0.0,0.0,0.0,0.0,0.0,0.0,0.216411039,0.000656943,0.0,0.001569974,0.000815353,0.0,0.000438517,0.000136826,0.000619553,0.000908829,9.52e-05,0.0,0.001416088,0.000430141,0.000519745,0.0,0.0,0.000279394,0.002750574,0.00012026,7.85e-05,0.002163693,0.000455287,0.0,0.0,0.000935133,0.0,0.000495534,0.000679045,0.0,0.000916421,0.0,0.0,0.0,0.0,0.0,0.001072265,0.006261981,0.0,0.000186916,0.0,0.000341719,0.000379502,0.650586287,0,0,0,0,1,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000272970,0.003129262,0.530238349,0.006910556,0.0,0.166687898,0.093515924,0.088398402,0.064469914,0.024355301,0.0,0.0,0.0,0.0,0.222065163,0.0,0.000335145,0.0,0.0,0.000586392,0.000150422,7.65e-05,0.0,0.0,0.0,0.000161454,0.000618418,0.00028248,0.0,0.0,0.0,0.000110794,0.002806029,0.0,0.0,0.000397222,0.0,0.0,0.0,0.000143458,0.0,0.000117984,0.000295237,0.000253443,0.0001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000174654,0.0,0.000258574,0.000270556,0.732936011,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272851,0.000322886,0.275346852,0.005414906,0.0,0.663285968,0.399193606,0.649969508,0.690941385,0.371225577,0.742451155,0.616915423,0.353233831,0.31840796,0.227835396,7.73e-05,0.0,0.0,0.0,0.000418076,0.000124926,6.44e-05,0.0,0.0,0.0,0.0,0.002168945,0.0,0.000183855,0.00013302,0.000295604,0.000289028,0.0,0.0,9.34e-05,0.000224314,7.73e-05,0.000248581,0.0,0.000377241,0.0,0.0,0.0,5.03e-05,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002517572,0.0,0.00214141,0.005096643,0.004846229,0.00682649,0.547583723,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0.0,0.626865672,0.253731343,0.243781095,0.215950484,0.0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.000284562,0.001593944,0.000905623,0.003033395,0.000232633,9.07e-05,0.000500033,0.000747358,0.0,0.001483322,0.0,0.0,0.003775499,0.003913528,0.000395459,0.000456875,0.001966631,0.002410297,0.000436849,0.0,0.006306176,0.00323463,0.005405751,0.0,0.000525676,0.0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272690,0.014367784,0.466737816,0.019585367,0.164965823,0.170821634,0.021392405,0.207868554,0.150323276,0.0,0.135237069,0.0,0.0,0.0,0.273266803,0.0,0.00021193,0.0,0.000105694,0.0,7.65e-06,4.02e-05,0.0,0.000112898,9.71e-05,0.000336591,0.000358503,0.0,0.000236891,0.0,0.0,0.0,0.000449186,5.32e-05,0.000129936,0.00011683,0.000489649,0.0,0.0,0.000337392,0.0,0.0,0.000213227,0.000495962,0.000160307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000240825,0.0,0.00022162,4.53e-05,0.865622524,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272540,0.000458941,0.532372821,0.007696591,0.0,0.617163212,0.703268135,0.704415,0.699481865,0.705958549,0.707253886,1.0,1.0,1.0,0.216967473,0.000227568,0.000271074,0.0,0.0,0.000228042,5.1e-05,1.41e-05,0.000344978,0.0,0.0,0.000210711,0.0,0.0,0.0,5.22e-05,0.0,3.85e-05,0.0008651,0.0,3.25e-05,0.0,0.0,0.000455732,0.000158121,0.000417091,8e-05,0.0,0.000298517,0.000489408,0.000355347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037362288,0.152014608,0.0879256,0.125025692,0.526215274,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272486,0.000618431,0.347385272,0.010371292,0.038933565,0.265627335,0.325096362,0.192593699,0.258603737,0.323500492,0.118977385,0.099502488,0.104477612,0.0,0.257182032,9.45e-05,0.000167573,0.000375909,0.00016609,2.71e-05,1.02e-05,0.0,0.0,6.77e-05,0.0,0.0,0.000125476,0.0,0.000226284,0.0,3.48e-05,2.89e-05,9.98e-05,3.55e-05,5.14e-05,0.000415915,8.59e-05,0.0,0.0,0.00019659,0.0,0.0,6.56e-06,0.0,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000600639,0.0,0.000283153,0.000323285,0.00046976,0.000619497,0.69065092,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0.0,0.000143442,0.000396358,9.94e-05,6.24e-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17e-05,0.000131289,0.000401895,0.000678636,0.000538592,0.001769445,7.44e-05,5.95e-05,0.001864153,0.000357565,9.39e-05,0.000347332,0.000161483,0.000417785,0.000292859,4.29e-05,0.000951363,2.45e-05,0.000613419,0.0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272273,0.000387984,0.643721096,0.005010972,0.0,0.066798883,0.108,0.059646916,0.03047619,0.055238095,0.011428571,0.0,0.0,0.0,0.216399123,0.003890132,0.00038936,0.0,0.006922949,0.001395397,0.000170818,0.000181094,0.001506639,0.001145915,8e-05,0.000374902,0.003217567,0.003556685,0.001520343,0.0,0.0,0.000183051,0.002639664,0.000504696,0.000314011,0.000345817,0.001761017,0.0,0.0,0.0,6.87e-05,0.002371486,0.001053011,0.000107058,0.000857642,0.0,0.000318159,0.0,0.0,0.0,0.0,0.0,0.0,0.014000581,0.003431036,0.014606858,0.01486627,0.83647941,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272009,0.001478376,0.490394877,0.006746799,0.096774881,0.077875,0.137547619,0.063015575,0.054093567,0.087719298,0.0,0.039800995,0.0,0.0,0.215991773,0.00063118,0.0,0.000530696,0.000536019,0.000260619,6.88e-05,8.05e-06,0.00037314,0.001033017,0.0,0.0,0.0,0.000532861,0.000371246,7.41e-05,0.0,0.000250491,0.00048246,0.0,4.74e-05,0.000308431,0.0,0.0,0.000579776,0.0,0.0,0.000955673,0.000810261,0.0,0.001146195,0.0,0.000465991,0.0,0.0,0.0,0.0,0.000485623,0.0,0.000322252,0.0,0.00068526,0.000758095,0.579943199,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271992,0.00025909,0.308964781,0.004345026,0.259409499,0.034126882,0.068397849,0.050273088,0.0,0.0,0.0,0.0,0.0,0.0,0.217395051,0.0,0.000394289,0.001931142,0.001004092,0.000809004,0.000489507,0.0002153,0.0,0.0,0.0,0.0,0.001254761,0.0,0.000632887,0.0,0.0,0.000173417,0.0,0.000341064,0.0,0.0,0.0,0.0,0.0,4.52e-05,0.0,0.000271364,0.0,0.0,0.0,0.0,0.000347083,0.0,0.0,0.0,0.0,0.000153355,0.0,0.00114788,0.0,0.000664432,0.000389018,0.946483886,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000271978,0.014712153,0.417822839,0.034989465,0.304856476,0.058507246,0.076527536,0.11110241,0.016508713,0.011922959,0.0,0.0,0.0,0.0,0.223622514,8.59e-05,5.42e-05,0.0,0.0,0.0,2.55e-05,4.83e-05,0.000168969,0.000186282,6.47e-05,5.75e-05,0.000152364,0.0,0.0,0.0,0.0,1.45e-05,0.000116456,3.94e-06,0.0,9.35e-06,4.3e-05,0.0,8.28e-05,0.0,0.0,0.000412945,6.23e-05,3.71e-05,1.07e-05,1.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000356101,0.0,0.000294708,0.000191366,0.887566841,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000271643,0.000777921,0.35663465,0.013045994,0.33970075,0.061,0.179565769,0.148134779,0.028526149,0.058637084,0.0,0.0,0.0,0.0,0.216337051,0.0,0.0,0.000538066,0.000264235,0.000787286,0.000252402,4.23e-05,0.002027626,0.001405581,0.000380718,0.00018061,0.000618418,0.000590641,0.000749564,0.002823727,0.005999026,0.004089753,0.000743099,9.07e-05,0.000208438,0.003930164,0.000919165,0.0,0.000421655,0.000996236,0.0,0.002843423,0.00095788,0.000308065,0.001231692,0.0,0.00099947,0.000654053,0.0,0.000878878,0.000372283,0.002108626,0.0,0.000712482,0.000295007,0.000822021,0.000841449,0.810323133,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271133,0.002200964,0.555674137,0.0090394,0.0,0.30114433,0.405845361,0.087419328,0.102017937,0.1367713,0.088565022,0.572139304,0.472636816,0.213930348,0.216220111,0.0,0.0,0.007112795,0.003148168,0.001308524,0.000313591,4.83e-05,0.002942874,0.002805516,0.0,0.0,0.0,0.0,0.0,0.00011955,0.0,0.00080928,0.001242195,0.00042978,0.0,0.0,0.000103084,0.0,0.000256005,0.000796988,0.0,0.0,0.000675764,6.55e-05,0.001001918,0.0,0.000424212,0.0,0.003490865,0.0,0.001591679,0.001520767,0.0,0.001608755,0.0,0.002217302,0.002399314,0.757145912,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271020,0.000302706,0.219850587,0.005076475,0.827265213,0.067674812,0.348765038,0.374009132,0.018796992,0.298872181,0.0,0.0,0.0,0.0,0.216134484,0.000124519,0.001414511,0.000626516,0.000135892,0.0,8.41e-05,0.0,0.000394261,0.000733837,0.000266503,0.000188819,0.000259915,0.00010914,0.000647029,0.001448065,0.003802281,0.00298181,0.000698735,8.28e-05,0.0,0.00323853,0.000635684,0.0,0.0,0.000743856,0.0,0.002206307,0.000590474,0.000183528,0.000833596,0.001436044,0.0,0.0,0.0,0.0,0.0,0.00143131,0.0,0.000234215,0.0,0.000554474,0.000831017,0.522889266,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270696,0.001092996,0.324261829,0.018329894,0.0,0.11172394,0.14772394,0.26065876,0.063001145,0.021191294,0.0,0.0,0.0,0.0,0.219739113,0.003885838,0.012922813,0.013127345,0.00621329,0.007297328,0.002031966,0.000400419,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.004992381,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.000563054,0.007065883,0.006348252,0.004363978,0.001272495,0.001107814,0.0,0.005285699,0.004110353,0.0,0.001929027,0.00385252,0.004129642,0.001230009,0.000909169,0.009803566,0.001716516,0.017789137,0.001984014,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270028,0.000361294,0.42796158,0.006059018,0.56779574,0.002528939,0.040268489,0.160325686,0.0,0.0,0.0,0.0,0.0,0.0,0.228902819,0.0,0.00241009,0.0,0.0,5.97e-05,1.02e-05,2.82e-05,0.0,0.0,0.000186552,0.0,0.000672194,0.000346681,0.0,5.56e-05,0.000127516,0.0,0.005068598,0.0,0.0,0.00072902,0.002989434,0.00983276,0.0,0.002141242,0.001538294,0.004554196,0.000285396,0.001265032,0.0006439,0.0,0.0,0.0,0.003550905,0.0,0.001504738,0.000651757,0.0,0.00082909,0.000850191,0.001245225,0.001489631,0.727861704,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270010,0.000283176,0.481501245,0.00474896,0.0,0.109292829,0.154752988,0.08922758,0.091633466,0.077689243,0.053784861,0.114427861,0.119402985,0.0,0.223328224,0.0,0.00049779,0.0,0.0,0.00061354,0.000173367,0.000104632,0.0,0.0,0.0,0.000161454,0.0,0.000378781,0.000137892,0.0,0.0,0.0,0.000604461,0.0,0.0,0.000397222,0.0002663,0.000662883,0.0,0.000438344,1.03e-05,0.0,4.59e-05,0.0,0.000368706,8.65e-05,7.71e-05,0.0,0.0,9.97e-05,0.0,0.000242812,0.0,0.000433093,0.0,0.000616684,0.000571733,0.746338226,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269949,0.000246722,0.425649235,0.0041376,0.379053532,0.016538117,0.065165919,0.117526929,0.0,0.022421525,0.0,0.0,0.0,0.0,0.21650193,0.0,0.0,0.000847639,0.00052092,0.0,0.00010453,3.42e-05,0.0,0.0,0.0,0.0,0.000663231,0.0,0.0,0.000222261,0.001043309,0.000693668,0.0,0.000151803,0.0,0.000345817,0.0,0.0,0.000143062,9.56e-05,0.0,0.0,0.0,0.0,7.48e-05,0.0,0.000414571,0.0,0.0,0.0,0.0,0.0,0.0,0.000203967,0.0,0.000233622,0.000190466,0.812300487,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269887,0.000421184,0.215403771,0.007063396,0.0,0.015180672,0.047791317,0.121312165,0.0,0.0,0.029411765,0.0,0.0,0.0,0.250448847,0.0,0.000847721,0.0,0.0,0.000298626,0.000114728,1.41e-05,0.000281615,0.000118543,0.00014848,0.0,0.0,0.0,0.0,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.000668268,0.000163216,0.000165721,0.0,0.000786362,0.0,0.0,7.54e-05,5.68e-05,0.000422142,0.0,0.0,2.68e-05,0.0,0.0,0.0,0.002057508,0.001299805,0.001513489,0.001299153,0.001984744,0.002036108,0.772990858,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269560,0.002042776,0.369263607,0.005076475,0.0,0.177730159,0.175761905,0.176199411,0.0,0.0,0.0,0.0,0.0,0.0,0.221075331,0.0,3.45e-05,0.000560179,0.000203838,0.0,0.0,1.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71e-05,0.0,0.0,0.0,0.0,0.000121815,0.0,0.0,0.0,0.0,0.000265663,0.0,0.0,0.0,8.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000408946,0.0,0.000237295,0.0,0.00018647,0.0,0.89746273,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269293,0.010045276,0.349875489,0.022871429,0.475960584,0.011242701,0.036569343,0.226065561,0.23287037,0.136111111,0.068518519,0.0,0.0,0.0,0.219477246,0.008398562,0.001587012,0.01393813,0.011528183,0.001753748,0.000464012,0.000138839,0.001675608,0.002777292,0.000298864,0.000799061,0.011248039,0.005745909,0.012046063,0.000262672,0.002017064,0.002615708,0.007680534,0.000891104,0.001847521,0.000602843,0.003006615,0.0,0.0,0.000520699,0.0,0.004507002,0.003742947,0.001175453,0.000876345,0.000536354,0.000678097,0.000751672,0.000717614,0.001440635,0.0,0.001827476,0.0,0.002397539,0.007701761,0.007144078,0.010891059,0.377852276,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268818,0.005259269,0.538064746,0.0,0.0,0.008128492,0.034206704,0.023350488,0.0,0.0,0.0,0.0,0.0,0.0,0.216729159,0.0,0.0,0.0,0.0,0.0,5.1e-06,1.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137445,0.000193341,0.0,0.0,0.0,5.9e-05,0.0,0.0,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39e-05,0.0,7.44e-06,0.0,0.95651557,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268713,0.000857341,0.339736748,0.014377886,0.0,0.011968931,0.058328757,0.073408597,0.00867052,0.021676301,0.0,0.059701493,0.0,0.0,0.217671883,0.0,0.002193231,0.003906509,0.002491356,0.0,0.000410472,0.000169021,0.002133232,0.001817658,0.000559656,0.000957778,0.005933229,0.002914684,0.001916339,0.001404286,0.0,0.001902771,0.003277398,0.000360779,0.0,0.001201013,0.00131432,0.001726257,0.000655071,0.000762452,0.0,0.002465873,0.001180947,0.0,0.00039008,0.003068175,0.001224431,0.000876138,0.000932041,0.001630908,0.000720045,0.001584665,0.0,0.0009236,0.002378721,0.002439156,0.003474993,0.458101131,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268516,0.013977196,0.463536108,0.028788524,0.383156657,0.001357895,0.002964912,0.010156787,0.005173688,0.0,0.0,0.024875622,0.0,0.0,0.229863554,0.002438846,0.001449011,0.001555233,0.001260777,0.001770036,0.000328888,0.000138839,0.001225024,0.001095111,0.000180841,0.000424159,0.002590186,0.002028723,0.001711269,0.000121233,0.000718724,0.000626228,0.002451116,0.000250377,0.00033296,0.001018758,0.003968731,0.003065833,0.002627814,0.000512729,0.000333297,0.003952476,0.000921795,0.0,0.000542372,0.000351802,0.000462777,0.0,0.000440289,0.0,0.00055954,0.000728435,0.0,0.000365406,0.000462771,0.001132516,0.001871796,0.349529667,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000268220,0.001115129,0.223052295,0.018701078,0.16746133,0.250590449,0.33716236,0.339266254,0.257303371,0.276404494,0.284831461,1.0,1.0,1.0,0.24198013,3.86e-05,5.91e-05,2.21e-05,0.0,0.0,2.29e-05,3.22e-05,0.0,0.0,0.0,0.000101251,0.000304728,0.00021828,7.42e-05,0.0,0.0,1.45e-05,2.22e-05,0.0,4.06e-06,0.000420588,4.3e-05,0.0,0.0,0.000435687,0.0,0.0,0.0,0.0,0.000125574,0.0,0.000231388,0.0,0.0,0.0,0.0,0.0,0.0,0.003596005,0.012578496,0.011138627,0.016465035,0.349965423,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268061,0.011228107,0.637851298,0.019934715,0.0,0.002657143,0.01475,0.326071652,0.069312169,0.091005291,0.084126984,0.179104478,0.0,0.0,0.224520346,0.002430259,0.002400233,0.005859764,0.021221821,0.002796223,0.000410472,0.000221337,0.002414847,0.002286185,0.0,0.000618451,0.002903876,0.003742866,0.000795528,2.36e-05,0.000898405,0.000346834,0.004785777,0.001222311,0.000178661,0.0,0.009346276,0.002831062,0.0,0.000249723,0.0,0.004035065,0.002457027,0.000207561,0.002872166,0.0,0.001414041,0.0,0.0,0.0,0.0,0.001341853,0.0,0.000423079,0.001966062,0.001489475,0.002173242,0.249767649,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000268001,0.001599458,0.307008182,0.020753502,0.480584341,0.046106602,0.135155844,0.153643646,0.0,0.0,0.0,0.0,0.0,0.0,0.216023918,0.006384797,0.000300645,0.009405105,0.006341633,0.000157457,3.57e-05,8.05e-06,0.009208803,0.007332727,0.000702425,0.000131352,0.001308537,0.001162022,0.005144415,0.000131336,0.000654966,0.000688851,0.000305003,0.000427809,0.00066592,0.001023431,0.000438107,0.0,0.000150591,0.000175337,1.23e-05,0.000389348,0.000475659,0.0,0.000504967,0.001851286,0.002256038,0.0,0.0,0.001295665,4.24e-05,0.000702875,1.72e-05,0.008649413,0.002807476,0.007062501,0.006359817,0.890188406,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
