ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000269893,0.000681576,0.440946282,0.009334163,0.0,0.048582915,0.098241206,0.077790453,0.17155266,0.163952226,0.15092291,0.094527363,0.0,0.0,0.216008123,0.19358343,0.161180303,0.462751804,0.311185432,0.207729521,0.057060763,0.018262304,0.11757417,0.095822208,0.015731274,0.213947552,0.076621159,0.314395345,0.242364831,0.218931269,0.047451285,0.0,0.051696392,0.143023269,0.0536945,0.127008309,0.276075938,0.0,0.736578571,0.055170197,0.030003918,0.346921198,0.45432686,0.181972314,0.106670906,0.138927177,0.173910948,0.087899295,0.053174944,0.093224485,0.031710965,0.217329073,0.054330715,0.059647155,0.191549124,0.155849752,0.188928285,0.464746867,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269439,0.01486318,0.567235859,0.013624603,0.140798386,0.336884615,0.397514652,0.309535493,0.144660194,0.162135922,0.139320388,0.741293532,0.880597015,0.721393035,0.222494127,0.003331945,0.001035008,0.004223452,0.004688279,0.000635258,0.000509904,0.000207252,0.00380884,0.003200659,0.00108695,0.002008266,0.000365384,0.000909997,0.0006744,0.002861484,0.000977849,0.0,0.001551338,0.003342813,0.000327546,0.000897255,0.0,0.003383464,0.001844741,0.001009519,0.000491229,0.003055795,0.001932161,0.003133084,0.000352675,0.002912459,0.001272637,0.0,0.0,0.0,0.000338845,0.001533546,0.001368417,0.000780093,0.001560807,0.00169687,0.002336078,0.568398653,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000269293,0.010045276,0.349875489,0.022871429,0.475960584,0.011242701,0.036569343,0.226065561,0.23287037,0.136111111,0.068518519,0.0,0.0,0.0,0.219477246,0.008398562,0.001587012,0.01393813,0.011528183,0.001753748,0.000464012,0.000138839,0.001675608,0.002777292,0.000298864,0.012046063,0.000262672,0.002017064,0.002615708,0.007680534,0.000891104,0.002967873,0.000584317,0.001734732,0.001847521,0.000602843,0.003006615,0.0,0.0,0.000520699,0.0,0.004507002,0.003742947,0.001175453,0.000876345,0.000536354,0.000678097,0.000751672,0.000717614,0.001440635,0.0,0.001827476,0.0,0.002397539,0.007701761,0.007144078,0.010891059,0.377852276,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269176,0.000452431,0.562966916,0.007554668,0.0,0.402070866,0.436872703,0.386799164,0.439632546,0.404199475,0.359580053,0.686567164,0.746268657,0.721393035,0.220239017,0.000858749,0.001074437,0.001872176,0.001487264,0.000727561,0.000254952,0.000267616,0.0,0.00112898,0.0,0.00132588,0.000127969,0.000562228,0.000563606,0.006732252,0.00040218,0.002506437,0.000723153,0.002245173,0.000369504,0.002299216,0.001683704,0.001532916,0.0,0.001506308,0.000167161,0.002406881,0.001902637,0.00197948,0.001597726,0.000945828,0.0,0.0,0.00102353,0.0,0.0,0.001597444,0.0,0.00223789,0.002865145,0.004290281,0.005668239,0.629527942,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268996,0.001174368,0.703308431,0.0,0.0,0.017399786,0.018906467,0.074614044,0.0,0.0,0.0,0.0,0.0,0.0,0.215979026,0.0,0.001069508,0.0,0.000905948,0.000385499,0.000117278,5.23e-05,0.001731931,0.00142816,8e-05,0.000392461,4.38e-05,0.000168089,0.000115611,0.002695119,0.000124203,0.0,0.000771444,0.0,0.000106926,0.002486144,0.004570054,0.001905788,0.00185227,0.00025238,3.59e-05,0.002654648,0.00152539,0.000214116,0.002821402,0.000720906,0.002223901,0.000363634,0.000223004,0.003207451,0.0,0.00315655,0.000794749,5.46e-05,0.0,0.000151206,0.000256386,0.427562814,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268713,0.000857341,0.339736748,0.014377886,0.0,0.011968931,0.058328757,0.073408597,0.00867052,0.021676301,0.0,0.059701493,0.0,0.0,0.217671883,0.0,0.002193231,0.003906509,0.002491356,0.0,0.000410472,0.000169021,0.002133232,0.001817658,0.000559656,0.001916339,0.001404286,0.0,0.001902771,0.003277398,0.000360779,0.000980552,0.000217308,0.001776949,0.0,0.001201013,0.00131432,0.001726257,0.000655071,0.000762452,0.0,0.002465873,0.001180947,0.0,0.00039008,0.003068175,0.001224431,0.000876138,0.000932041,0.001630908,0.000720045,0.001584665,0.0,0.0009236,0.002378721,0.002439156,0.003474993,0.458101131,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268654,0.004938987,0.282106012,0.021113768,0.277658356,0.02118543,0.171965232,0.105874947,0.014,0.0675,0.1185,0.174129353,0.0,0.373134328,0.215996484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001979567,0.0,0.0,0.000604113,0.0,0.000482593,0.0,0.894376381,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000268621,0.009016076,0.502845962,0.018373563,0.836939352,0.046218107,0.053139918,0.037657795,0.0,0.0,0.0,0.0,0.0,0.0,0.223338755,0.0,0.011823733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001306626,0.004752852,0.0,0.0,0.0,0.018037953,0.0,0.013678284,0.0,0.002051536,0.007636801,0.00969466,0.0,0.000143458,0.0,0.0,0.0,0.0,0.000101528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.0,1.7e-05,0.0,0.978689082,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268516,0.013977196,0.463536108,0.028788524,0.383156657,0.001357895,0.002964912,0.010156787,0.005173688,0.0,0.0,0.024875622,0.0,0.0,0.229863554,0.002438846,0.001449011,0.001555233,0.001260777,0.001770036,0.000328888,0.000138839,0.001225024,0.001095111,0.000180841,0.001711269,0.000121233,0.000718724,0.000626228,0.002451116,0.000250377,0.00148918,0.000240246,0.000794446,0.00033296,0.001018758,0.003968731,0.003065833,0.002627814,0.000512729,0.000333297,0.003952476,0.000921795,0.0,0.000542372,0.000351802,0.000462777,0.0,0.000440289,0.0,0.00055954,0.000728435,0.0,0.000365406,0.000462771,0.001132516,0.001871796,0.349529667,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000268403,0.000702408,0.503557453,0.0,0.0,0.098509599,0.098549738,0.111223747,0.082897033,0.083769634,0.083769634,0.626865672,0.68159204,0.606965174,0.216054954,0.0,0.000862507,0.003272623,0.003586042,0.001183644,0.000441067,0.000142863,0.0,0.001507189,0.00054062,0.002955829,8.59e-05,5.8e-05,0.0,0.000987101,0.00051061,0.003848796,0.001361797,0.004471156,0.000507561,0.001719739,0.002714543,0.0,0.000481891,0.001556784,0.0,0.001085456,0.000577352,0.000797473,0.000745427,0.001482182,0.001005897,0.001915788,0.007347686,0.000815454,0.00285343,0.003322684,0.0,5.18e-05,0.0,3.55e-05,0.0,0.920932391,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268129,0.000320933,0.49128424,0.005382155,0.0,0.004255357,0.021285714,0.022817832,0.0,0.0,0.0,0.189054726,0.199004975,0.0,0.226193528,0.002060997,0.001483511,0.002638736,0.002634797,0.004045022,0.001590899,0.000271641,0.0,0.000485462,0.0,0.001484986,0.0,0.000683947,0.000799645,0.001702472,0.000307549,0.001567834,0.000671241,0.0,0.000495379,0.002551569,0.002791856,0.001505296,0.0,0.000804958,0.0,0.0,0.001568036,0.000858649,0.002674454,0.002727907,0.003236225,0.0,0.003893987,0.0,0.000737879,0.000268371,0.0,0.000505318,0.001100782,0.001349638,0.002239819,0.451008479,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000268061,0.011228107,0.637851298,0.019934715,0.0,0.002657143,0.01475,0.326071652,0.069312169,0.091005291,0.084126984,0.179104478,0.0,0.0,0.224520346,0.002430259,0.002400233,0.005859764,0.021221821,0.002796223,0.000410472,0.000221337,0.002414847,0.002286185,0.0,0.000795528,2.36e-05,0.000898405,0.000346834,0.004785777,0.001222311,0.005102014,0.000226966,0.0,0.000178661,0.0,0.009346276,0.002831062,0.0,0.000249723,0.0,0.004035065,0.002457027,0.000207561,0.002872166,0.0,0.001414041,0.0,0.0,0.0,0.0,0.001341853,0.0,0.000423079,0.001966062,0.001489475,0.002173242,0.249767649,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000268001,0.001599458,0.307008182,0.020753502,0.480584341,0.046106602,0.135155844,0.153643646,0.0,0.0,0.0,0.0,0.0,0.0,0.216023918,0.006384797,0.000300645,0.009405105,0.006341633,0.000157457,3.57e-05,8.05e-06,0.009208803,0.007332727,0.000702425,0.005144415,0.000131336,0.000654966,0.000688851,0.000305003,0.000427809,0.004388886,0.000486529,0.004448129,0.00066592,0.001023431,0.000438107,0.0,0.000150591,0.000175337,1.23e-05,0.000389348,0.000475659,0.0,0.000504967,0.001851286,0.002256038,0.0,0.0,0.001295665,4.24e-05,0.000702875,1.72e-05,0.008649413,0.002807476,0.007062501,0.006359817,0.890188406,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000267939,0.004705936,0.453753113,0.003853754,0.221236978,0.056026882,0.054989247,0.206033341,0.0,0.0,0.0,0.0,0.0,0.0,0.336854645,0.00261489,0.000162644,0.002815635,0.004205107,0.003420623,0.000346734,0.000132802,0.0,0.0,4.57e-05,0.001092525,0.0,0.000788278,0.000549154,0.000648825,0.000185318,0.001934885,0.000148494,0.0,0.000327546,0.0,0.0,0.001049564,0.0,0.0002205,0.0,0.0,0.000426453,0.0,0.000128246,0.0,0.002522777,0.0,0.0,0.0,0.0,0.001060703,0.0,3.74e-05,0.0,5.39e-05,5.5e-05,0.742362132,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000267787,0.064135873,0.38829598,0.021441282,0.250152946,0.043843972,0.067390071,0.020533223,0.090864198,0.082962963,0.08691358,0.0,0.0,0.0,0.261296541,0.0,0.00060129,0.001260402,0.00242341,0.001808043,0.000285546,0.000281701,0.000267534,0.000158057,0.0,9.9e-05,8.92e-05,0.000417324,0.000293846,0.001430742,0.000341064,0.000770808,0.0,0.0,0.0,9.81e-05,0.001297139,0.001325765,0.000158121,0.0,2.46e-05,0.000271364,0.000275554,0.000120167,7.75e-05,0.0,0.000662028,0.0,0.000806244,0.002627573,0.000370054,0.000971246,0.0,0.000893012,0.000961711,0.001355888,0.001318509,0.723974357,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267575,0.081589303,0.400924938,0.055382701,0.115063793,0.000572222,0.001477778,0.019214787,0.099941555,0.0,0.150399377,0.0,0.0,0.0,0.572437168,0.014001898,0.015051972,0.011601595,0.020436667,0.007883721,0.001759167,0.002293855,0.00515355,0.004036105,0.001414368,0.007987102,0.001661907,0.007094501,0.00497129,0.011262935,0.00585132,0.01899753,0.004734902,0.00669714,0.004894238,0.005818138,0.023494545,0.028503957,0.003584067,0.002029664,0.000659415,0.009025803,0.005721034,0.004583829,0.001640474,0.015496589,0.014869924,0.005120158,0.005500758,0.017994346,0.006984215,0.017009585,0.0,0.00268361,0.001824715,0.005314532,0.006625756,0.614546285,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000267374,0.386244137,0.285663465,0.029629144,0.230796831,0.053646586,0.065638554,0.086071365,0.155315315,0.185585586,0.153153153,0.0,0.0,0.0,0.670652505,0.0,0.001439154,0.000176899,0.0,0.00086873,0.000247303,0.000162984,0.000330897,0.000400788,0.00017513,0.0,2.02e-05,0.000139108,0.0,0.0,0.0,0.001531129,0.000313889,0.002667342,0.0,0.001093529,0.000635684,0.0,3.76e-05,0.000528669,0.0,0.000318558,0.0,0.0,0.000598479,0.001384139,0.001333698,0.0,0.0,0.0,0.0,0.001495208,0.000497433,0.00034393,0.0,0.000137077,0.0,0.989179512,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000267317,0.000548776,0.627356813,0.009978275,0.0,0.099985714,0.097131868,0.240849707,0.113186813,0.091208791,0.112087912,0.0,0.0,0.0,0.219351161,0.0,0.001626441,0.001584716,0.002370563,0.001829762,0.000201412,0.000356151,0.002787986,0.001653956,0.000184648,0.002595189,0.001141614,0.003524066,0.001392154,0.009832193,0.000488924,0.0,0.002043903,0.002133874,0.0,0.001130915,0.003650889,0.007595531,0.0,0.000757139,0.000392778,0.004011468,0.002601365,0.002252587,0.001015277,0.005542323,0.003920749,0.001815728,9.72e-05,0.008417295,0.0,0.002837061,0.0,0.001605994,0.002556878,0.004743964,0.00633049,0.383972963,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267296,0.001386588,0.726254002,0.023253529,0.050940443,0.060702777,0.096289941,0.09387746,0.058716432,0.06827492,0.060992262,0.014925373,0.0,0.0,0.216029737,1.29e-05,0.000542147,0.0,0.0,0.000803575,0.00031869,0.000167009,0.0,1.13e-05,0.0,0.0,6.06e-05,0.000191273,0.000211954,0.000138638,3.94e-06,0.0,1.93e-05,7.68e-06,0.0,0.00059817,0.001700885,0.001684827,0.000188239,0.000294886,6.15e-06,0.000141581,1.97e-05,1.97e-05,0.000480921,0.0,0.000224961,0.0,0.0,0.0,0.0,0.001584665,0.000419292,0.001284585,0.0,0.001875539,0.002218637,0.737781369,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267219,0.007153622,0.50942725,0.005644166,0.0,0.179517241,0.045655172,0.044448757,0.030927835,0.0,0.0,0.149253731,0.0,0.0,0.24501059,0.000347793,0.000202073,0.000464359,0.000377478,0.000108591,3.57e-05,0.0,0.0,0.0,0.0,0.000173248,0.0,0.000162292,0.0,0.000537915,9.66e-05,0.0,0.000164188,0.000295518,5.01e-05,0.0,0.000730178,0.0,0.0,0.000130175,1.13e-05,0.000318558,0.000180423,0.0,0.000237789,8.65e-05,0.0,0.0,0.0,0.0,0.0,0.000741214,0.0,5.78e-05,0.0,0.000106276,0.0001373,0.648063827,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267194,0.001585788,0.281394522,0.026594177,0.0,0.162053136,0.24179984,0.137331787,0.152217339,0.177387135,0.063523771,0.0,0.0,0.0,0.218172895,0.0,0.001355368,0.000972942,0.000188739,0.0,0.000540498,9.46e-05,0.000499866,0.000728192,0.000348357,0.0,0.0,0.0,1.93e-05,0.003000122,0.000246434,0.000519116,6.4e-05,0.0,0.0,0.0,0.000463878,0.0,0.0,4.25e-05,0.0,0.000200573,0.000554389,0.000166049,1.87e-05,0.000351802,0.000128549,0.000280657,0.004025502,0.000770151,0.004133014,0.000677316,0.000876701,0.004336714,0.0012276,0.00320924,0.002910966,0.908309664,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267106,0.015973752,0.418534329,0.0,0.0,0.04059065,0.06252439,0.127229315,0.0,0.0,0.0,0.0,0.0,0.0,0.215977364,0.00278664,0.001587012,0.00515954,0.006590768,0.007921727,0.001779564,0.001589601,0.00514651,0.004137713,0.000380718,0.001651163,0.000858736,0.011372067,0.010289414,0.016337078,0.000798445,0.00223377,0.0,0.0,0.000347848,0.002173039,0.001735246,0.0,0.0,0.00094576,0.0,0.017438088,0.004668023,0.001837464,0.001595054,0.002520286,0.002754166,0.000214764,0.002230037,0.007692447,0.00270407,0.000779553,0.0,0.002413929,0.002761859,0.005986702,0.00839567,0.496198178,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267100,0.001246627,0.544290288,0.020906342,0.629093179,0.047188698,0.072786579,0.171851226,0.004036327,0.0,0.0,0.213930348,0.0,0.0,0.216064099,0.020768838,0.003829529,0.006847447,0.011694273,0.012536853,0.005032749,0.001094611,0.003914445,0.004623175,0.000544427,0.010175688,0.000427684,0.001425856,0.00144996,0.008806273,0.000794502,0.0,0.002128412,0.005357712,0.001154531,0.012126962,0.015866335,0.010247062,0.011354567,0.002502544,0.000373293,0.009485942,0.009368849,0.003325351,0.010187506,0.008016471,0.012700657,0.002154957,0.002284358,0.012104958,0.009730641,0.008230032,0.0,0.006457978,0.005331514,0.010644845,0.013784695,0.693186838,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267040,0.025340707,0.415688367,0.041605258,0.143558363,0.114572868,0.186210078,0.152810817,0.062682825,0.061847054,0.055160886,0.054726368,0.149253731,0.0,0.260615131,0.000330618,0.001764442,0.004002329,0.008508357,0.003371757,0.000966267,0.000372248,0.002985117,0.002517626,0.000767147,0.00026164,0.00059438,0.001988083,0.001816062,0.001824473,0.00084576,0.001615026,0.000587939,0.0,7.71e-05,0.00049536,0.004862125,0.003245363,0.0,0.000645561,0.0,0.003185578,0.00127936,0.000506887,0.000352675,0.001839751,0.002381373,0.004224496,0.000148669,0.008109235,0.000517184,0.001891374,0.0,0.001966076,0.00083709,0.002690833,0.002586213,0.759429188,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266921,0.003823207,0.341337602,0.031015622,0.219358318,0.002690018,0.024789842,0.043803428,0.163398693,0.013415893,0.020639835,0.054726368,0.0,0.0,0.225639588,0.0,0.000192216,0.00085501,0.000490722,0.000130309,4.84e-05,8.05e-06,0.000105606,8.47e-05,0.0,3.18e-05,1.35e-05,0.000133312,0.000110794,0.000687643,6.11e-05,0.000314615,3.86e-05,0.00045671,0.0,0.000285065,9.45e-05,9.67e-05,6.78e-05,0.0,0.0,0.000235969,0.000186983,3.06e-05,0.000106871,0.000196086,0.000212106,0.0,0.0,0.0,0.0,0.00028115,0.0,0.001337256,0.003245411,0.003342553,0.005143616,0.491580928,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266903,0.056305232,0.506225543,0.014738152,0.686893248,0.064203883,0.112530744,0.113351994,0.006369427,0.012031139,0.0,0.288557214,0.348258707,0.412935323,0.217292521,0.0,0.004519535,0.000471729,0.0,0.00074385,0.000321239,0.000271641,0.002956955,0.002653104,0.001237334,8.84e-05,3.54e-05,0.0,3.37e-05,0.000598915,0.000250377,0.001494423,0.000938047,0.001469917,0.0,0.001121569,0.007413452,0.0,0.0,0.000406464,0.0,0.0,0.000534707,0.000825876,0.000523669,0.000426776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000668138,0.0,0.000841773,0.00040052,0.785185877,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000266709,0.001031153,0.556029883,0.017292765,0.0,0.050738946,0.095737129,0.093034601,0.036341611,0.066020594,0.0,0.144278607,0.427860697,0.0,0.216716412,0.002765171,9.36e-05,0.0,0.0,0.003713819,0.000958619,0.001036259,0.0,0.0,0.0,0.002156765,0.000601115,0.000741909,0.000462446,0.000144183,0.0,0.0,0.0,0.0,0.001070615,0.000275719,0.000206168,0.000607642,0.000745426,0.000201904,0.0,0.001982137,0.000137777,0.000117982,0.000170994,0.000870854,0.000697379,0.0,0.0,0.0,0.0,0.002696486,0.0,0.000578492,0.0,0.000566568,0.000330621,0.851617188,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266473,0.000587184,0.856278904,0.00677955,0.103544071,0.050420886,0.031617089,0.02441241,0.369723435,0.302765648,0.248908297,0.537313433,0.333333333,0.094527363,0.216268051,7.3e-05,0.0,0.0,0.000581316,0.0,2.55e-05,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153775,0.0,0.0,0.0,0.0,3.74e-05,5.15e-05,0.0,0.0,0.000329422,2.36e-05,0.0,0.0,0.0,0.000170994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03e-05,0.0,6.48e-05,6.82e-05,0.865293573,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266402,0.00028578,0.758982568,0.002292601,0.0,0.445792683,0.371410569,0.31815108,0.456521739,0.380434783,0.253623188,0.15920398,0.0,0.0,0.216156653,0.0,0.001646155,0.0,0.019961044,0.0,0.004063932,0.003173166,0.041967642,0.006525506,0.00140485,0.000654101,0.000525345,0.0,0.0,0.001647017,0.0,0.0,0.002548541,0.0,0.000932558,0.003818007,0.027892793,0.0,0.0,0.025147642,0.0,0.023939026,0.002693216,0.008110187,0.005976777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001634,0.0,0.000117087,0.0,0.913863821,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266304,0.000855388,0.354322305,0.003449819,0.221911182,0.00490625,0.026416667,0.17739212,0.0,0.0,0.0,0.104477612,0.169154229,0.0,0.2175361,0.0,0.000576647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001080997,0.0,0.0015174,0.0,0.0,0.0,2.78e-05,0.0,0.0,0.0,0.00157203,0.0,0.0,0.0,0.0,0.0,4.26e-05,0.0,4.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001623003,0.0,0.000640384,0.0,0.000329318,0.0,0.961779882,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000266208,0.002585042,0.747065101,0.0,0.0,0.298560248,0.408554658,0.404125716,0.244263862,0.32791587,0.315965583,0.039800995,0.154228856,0.0,0.216824485,0.0,0.004435748,0.0,0.002008184,0.001096771,0.000295744,0.000269629,0.00437911,0.002088614,0.000281731,0.003270504,0.0,0.0,0.000520251,0.004087042,0.000555954,0.0,0.000829393,0.0,0.0,0.003990915,0.028777596,0.033351286,0.006784128,0.002664598,0.000611216,0.00633576,0.001882955,0.001273771,0.007283278,0.002422243,0.002840936,0.000844411,0.001386625,0.00470245,0.001651868,0.004153355,0.001459899,0.000859697,0.000274141,0.001469267,0.001970066,0.678803874,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000266053,0.00996846,0.301316258,0.014890992,0.0,0.035660944,0.052751073,0.088556957,0.025210084,0.073529412,0.071428571,0.218905473,0.293532338,0.313432836,0.216064376,0.00073423,0.00024643,0.001009796,0.000890848,0.000852441,0.000206511,0.00013079,0.001049015,0.000959633,0.0,0.000583387,0.0,0.000330381,0.000317931,0.001142375,0.000309521,0.001001526,0.00040202,0.00078677,0.000258518,0.000570131,0.000867623,0.000828603,0.000880958,0.000268319,7.38e-05,0.000991069,0.000734812,0.000474114,0.000558402,0.0,0.0,0.000907864,0.00040884,0.00182118,0.0,0.001073482,0.0,0.003867098,0.001554473,0.003537553,0.00298735,0.866918233,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265688,0.00185985,0.791533262,0.019945633,0.168367637,0.005588097,0.033467502,0.055057806,0.0,0.0,0.0,0.253731343,0.417910448,0.417910448,0.215980412,0.0,0.003178953,0.000633886,0.002136526,0.004517394,0.000670523,0.000412491,0.001802335,0.00117414,0.000171323,0.000636422,0.000165012,0.001008532,0.0,0.006748888,0.000565812,0.0,0.00020765,0.0,0.000468309,0.000261699,0.017833519,0.018864537,0.005353513,0.000140801,0.0,0.006241372,0.001377772,0.000847724,0.000641228,0.002906692,0.004528144,0.0,0.001120736,0.011724413,0.001830208,0.011271565,0.002048813,0.00110401,0.0,0.001132845,0.001065369,0.840549578,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
