ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000273010,0.000833255,0.596940591,0.013973952,0.0,0.188026726,0.124317743,0.103302964,0.191536748,0.098737936,0.071269488,0.353233831,0.084577114,0.0,0.216164135,0.0,0.000182359,0.000117932,0.000279334,8.69e-05,1.02e-05,2.82e-05,0.00019009,0.0,4.76e-05,4.93e-05,0.000215102,0.0,0.000120213,0.0,8.11e-05,0.0,0.000310549,5.72e-05,0.0,0.000438238,0.00031087,0.000102866,0.000944936,0.001339575,0.0,5.23e-05,0.000814092,0.000357565,0.00023378,0.0,0.000224961,0.000183037,0.0,0.0,0.0,0.000127796,0.0,0.000172204,0.000174389,0.000469642,0.000722112,0.437656282,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272944,0.001224494,0.709889719,0.020535159,0.0,0.041229466,0.083026694,0.067071437,0.031827515,0.054928131,0.018480493,0.134328358,0.0,0.0,0.216418798,0.0,0.0,1.47e-05,4.53e-05,0.000228042,4.84e-05,8.05e-06,0.000274574,0.000118543,0.0,0.0,0.0,0.0,0.0,4.55e-05,8.69e-05,6.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000828251,5.33e-05,0.000991069,3.94e-05,0.0,0.00029413,0.000424212,0.0,0.0,0.002337634,0.0,7.67e-05,0.0,7.58e-05,0.0,9.5e-05,0.000132031,0.786754081,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272931,0.000408165,0.513874066,0.006845053,0.0,0.03687464,0.019070605,0.051427315,0.037463977,0.0,0.0,0.368159204,0.323383085,0.343283582,0.267969872,0.013078743,0.0,0.001761614,0.001072038,0.002264126,0.000517552,0.000307859,0.000478745,0.0002766,0.0,0.000779905,0.003136903,0.003184325,0.011070215,0.0,0.0,0.0,0.0,0.001634348,0.000561064,0.000771444,0.000790608,0.011286795,0.008598918,0.00983276,0.00033883,0.0,0.0,0.000547828,0.000362686,0.0,9e-05,0.0,0.0,0.0,0.00211778,6.39e-05,0.0,0.000991659,0.0,0.000669424,0.000399355,0.923695081,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0.0,0.165097301,0.55721393,0.0,0.711442786,0.234048172,3.43e-05,0.000542147,0.004171857,0.014268674,0.0,0.0,0.0,0.002830229,0.001292683,7.61e-05,0.0,0.0,0.0,0.0,0.000885677,0.004219605,0.002047285,0.004763595,0.002596425,0.0,0.0,0.0,0.0,0.001142514,0.000939084,0.010353136,0.000312787,0.010300034,0.002650571,0.0009089,0.0,0.0,0.000314824,2e-05,0.002971876,0.0,0.000690096,0.0,0.000339372,0.0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000272902,0.002398862,0.472785486,0.026288497,0.392181764,0.045850399,0.101588962,0.15607022,0.018982229,0.026655897,0.0,0.069651741,0.12437811,0.12437811,0.243993878,3.43e-05,0.00035486,6.63e-05,1.51e-05,0.0,3.31e-05,1.61e-05,0.00019009,0.000355629,0.00012183,6.57e-05,0.000466054,0.000462241,6.01e-05,3.7e-05,0.000104331,9.63e-05,0.001048102,2.17e-05,0.000188769,5.31e-05,0.000157354,8.12e-06,0.000549781,0.000455732,0.0,0.0,0.000165178,0.000488781,0.000107058,0.00039794,0.000401716,4.15e-05,0.0,0.0,0.000586291,0.000447284,7.81e-05,0.000110291,0.0,0.000199833,0.000286093,0.654451871,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272841,0.001273968,0.575240128,0.021364862,0.0,0.155387846,0.137307806,0.188444853,0.148221344,0.101284585,0.15958498,0.0,0.0,0.0,0.216119243,0.0,8.87e-05,0.000331685,0.000188739,0.000684125,0.000239655,7.04e-05,0.000204171,0.000118543,1.14e-05,4.1e-05,0.000394354,0.00023754,0.000866242,3.54e-05,0.0,0.0,0.001070284,5.72e-05,0.000152064,7.36e-05,0.000253302,0.000146177,0.000463878,0.000662883,0.003930427,0.000572245,0.0,0.001036609,0.001013773,0.000265293,0.000340655,0.0,0.000717614,0.000706727,0.0,0.000472843,0.000301128,0.000335259,0.000160998,0.000671291,0.00080662,0.609350317,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272831,0.000318329,0.507114906,0.005338486,0.455403884,0.036843525,0.055163669,0.151559653,0.032374101,0.0,0.0,0.0,0.0,0.0,0.232082363,0.003267539,0.006170619,0.0,0.002189373,0.002524745,0.001065699,0.000295787,0.004139737,0.005283628,0.000428308,0.000451524,0.006542684,0.003999666,0.003206862,0.000139755,0.001814198,0.001676365,0.022775418,0.000471181,0.0,0.000627779,0.0,0.000843227,0.014878447,0.003728715,0.005617047,0.0,0.008837028,0.012793597,0.001702003,0.001372604,0.00427426,0.000688219,0.002401578,0.0,0.001235,0.005265176,0.0,0.002399191,0.004994218,0.00678078,0.00962818,0.414201543,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272817,0.000748627,0.79544646,0.005491326,0.0,0.083851441,0.052430155,0.189169506,0.154657294,0.112478032,0.103690685,0.194029851,0.223880597,0.199004975,0.216323472,0.0,0.000315431,0.000125303,0.000385028,0.002687632,0.000591488,0.000631816,7.04e-05,0.0,0.0,0.0,0.001362312,0.000770401,0.0,0.0,0.0,0.0,0.000332731,0.0,5.77e-05,0.0,0.0,7.17e-05,0.001640753,0.001270525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98e-05,0.0,0.000105891,2.23e-05,0.724480629,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272769,0.001050682,0.296157951,0.01762028,0.106037254,0.019157049,0.063343248,0.080319311,0.0,0.0,0.0,0.109452736,0.0,0.0,0.235145799,0.0,0.000315431,0.0,0.0,0.000152028,5.1e-05,4.02e-06,0.0,3.39e-05,0.0,0.0,0.000197177,0.00016692,0.000357104,3.87e-05,0.0,0.0,0.000327185,0.0,0.0,4.23e-05,0.000234112,7.17e-05,0.000163216,0.000124291,0.0,0.0,0.0,8.86e-05,0.0,0.0,0.000186396,0.0,0.0,0.000389606,0.0,0.000345048,0.0,0.000107677,0.0,0.000235447,0.000332881,0.565701452,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272767,0.000824792,0.762362149,0.013832029,0.017070983,0.23666042,0.166477511,0.186844851,0.243628186,0.150674663,0.187406297,0.0,0.0,0.0,0.23163899,0.0,0.000152787,3.69e-05,0.000369929,0.0,0.000109629,0.000122741,0.001006773,0.000524976,0.00014848,0.0,0.000412279,0.000597061,0.000583387,0.0,0.0,0.000115611,0.0017302,6.51e-05,0.0,0.000251112,0.0,0.000500793,0.002491195,0.002292469,0.001950154,9.02e-05,0.000884883,0.000892271,0.001212595,0.000236457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000357315,0.0,0.000367858,0.000287901,0.839747396,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272721,0.000749929,0.573461402,0.003471654,0.146318591,0.0,0.000209302,0.003749436,0.015706806,0.0,0.0,0.184079602,0.089552239,0.064676617,0.215988448,0.0,0.0,0.0009582,0.000853101,0.000200894,0.0,6.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000731886,0.0,0.000173885,0.00030348,0.001164558,0.0,0.000235962,0.000121934,0.0,0.000208438,0.0,0.0,0.0,0.0,0.0,0.000226348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51e-05,0.0,1.56e-05,0.0,0.839638363,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272716,0.000419231,0.477588047,0.007030644,0.406363618,0.003725738,0.016811533,0.05109329,0.0,0.0,0.0,0.139303483,0.0,0.089552239,0.215971821,0.005186842,0.000793506,0.001253031,0.002468707,0.001411685,0.000848989,7.44e-05,0.000316817,0.000812866,0.000119926,0.000339327,0.002168945,0.002933945,0.003001793,0.000239099,0.0,0.00030348,0.000454732,0.000258262,0.0,0.0,0.00054882,0.000837813,0.005944506,0.00252724,0.0,7.49e-05,0.001557393,0.001800945,0.001271586,0.0,0.003049829,0.0,0.001069274,0.0,0.0,0.006019169,0.002172695,7.82e-05,0.0,0.00011625,0.000117919,0.731527989,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272702,0.001837066,0.54642476,0.030808197,0.429943764,0.087454829,0.181327795,0.173703017,0.05815161,0.130841122,0.0,0.019900498,0.0,0.0,0.2280593,0.000322031,0.000197144,0.0,0.0,0.0,0.000226907,0.000134814,0.0,0.0,0.000106601,0.000402267,0.000564643,0.0,0.000113142,0.0,0.0,6.74e-05,0.000393731,0.0,0.0,0.0,0.000172706,0.0,0.003977322,0.0,0.003313004,0.000103578,0.0,0.000872589,0.001077134,0.000784345,0.0,0.000524706,0.0,0.0,0.000156047,0.000306709,0.0,0.00022271,0.0,0.00027547,0.000225623,0.790629388,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272695,0.001691247,0.426360726,0.02056791,0.0,0.012479978,0.055017553,0.131040553,0.0,0.0,0.0,0.0,0.0,0.0,0.215976532,0.0,8.87e-05,0.0,0.0,0.000694984,0.000203961,0.000110668,0.00075332,0.000914474,0.00012183,0.0,0.0,0.0,0.000219212,0.000949661,0.00477024,0.002692782,0.00151947,0.0,0.0,0.0,0.000702336,0.0,9.45e-05,0.0,0.010865146,0.0,0.02021072,0.006964309,0.002610903,0.00634397,0.006276413,2.93e-05,0.0,0.0,0.0,0.000472843,0.0,0.000680766,0.0,0.000986106,0.001161724,0.740507535,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272688,0.000402306,0.460690146,0.006746799,0.079442067,0.002439416,0.004156204,0.021969753,0.0,0.0,0.0,0.0,0.0,0.0,0.216058002,0.00498933,0.002158731,0.008800702,0.010463694,0.002443302,0.000555795,0.00039237,0.001119419,0.000728192,0.00014848,0.003527361,0.014178803,0.011337737,0.003981176,0.000324973,0.000794074,0.000582874,0.001419651,0.002141015,0.0,0.001899031,0.002617449,0.001561933,0.003771154,0.003093453,0.0,0.0,0.000955673,0.000784018,0.0,0.000830483,0.001455819,0.0,0.000840552,0.00334336,0.001589449,0.000306709,0.0,0.000698286,0.0,0.001672382,0.002594948,0.516349318,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.003343944,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.003857057,0.003438704,0.001076726,6.87e-05,0.001380417,0.002174911,0.000609575,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0.0,0.0,0.0,0.089552239,0.0,0.0,0.216124231,0.0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.0043865,0.000733386,0.0,0.00070263,0.00117056,0.0005035,0.005300232,0.006615017,0.004525262,0.000594807,0.005391885,0.0030475,0.000904531,0.001459113,0.004418877,0.0025674,0.002107099,0.003841693,0.0,0.003450479,0.0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272663,0.000317027,0.462291,0.005316652,0.0,0.117263538,0.123642599,0.080925578,0.102888087,0.077617329,0.0,0.184079602,0.094527363,0.0,0.215948821,0.0,0.000581576,0.0,0.001170182,0.000841582,2.55e-05,4.43e-05,0.001168701,0.0,0.000192263,0.0,0.001801479,0.000950161,0.000201534,0.0,0.000208662,0.0,0.000560097,0.000205033,0.000524359,0.000268013,0.000368439,0.000133996,0.002027317,0.0,0.0,0.0,0.000790495,0.000449416,0.000207561,0.0,9.64e-05,0.0,0.0,0.0,0.0,0.000191693,0.0,0.000712409,0.0,0.000545538,0.000412057,0.902211487,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.014738152,0.090141637,0.014787579,0.05243825,0.177013509,0.0,0.0,0.0,0.084577114,0.0,0.0,0.215963785,0.0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000217313,0.000352018,0.000293535,2.28e-05,0.000391321,0.00163119,0.001534382,0.002846223,0.000117866,0.000133312,0.000154149,0.002756119,0.000433723,0.002564116,0.001355761,0.003776496,0.000935265,0.000901984,0.000704313,0.000188239,1.33e-05,0.000259566,0.000820102,0.000286216,0.0,0.000510983,0.0,0.0,0.001984271,0.001433403,0.001942492,0.0,0.000339164,0.000629958,0.000629888,0.000820051,0.643721882,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272644,0.00025258,0.425471363,0.004235854,0.0,0.103043956,0.152518681,0.142081383,0.074725275,0.081318681,0.083516484,0.0,0.0,0.0,0.217474859,0.002533309,0.002971951,0.002152265,0.002121427,0.003523784,0.000497156,0.000384321,0.002626058,0.002077324,0.00093847,0.000686864,0.002787363,0.002214903,0.000830885,0.0,0.000886813,0.001209102,0.00276721,0.000242491,0.0,0.000356144,0.001304887,0.000120461,0.002456834,0.0,0.00067013,0.0,0.002017532,0.000708568,0.001343687,0.0,0.0,0.0,0.0,0.0,0.0,0.00143131,0.0,0.000719453,0.001046073,0.001225246,0.001656797,0.680231833,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272606,0.000258439,0.451974386,0.004334108,0.0,0.02831681,0.009478448,0.017860301,0.021551724,0.0,0.0,0.049751244,0.0,0.0,0.216217894,0.0,0.003459884,0.015485992,0.011437588,0.0,0.000701117,0.000185118,0.000887087,0.003894982,0.00147909,0.00435926,0.014913735,0.007177571,0.010631791,0.000926088,0.002816934,0.0015174,0.002473298,0.005161306,0.003072744,0.001228998,0.004029797,0.003275458,0.005532171,0.0,0.0,0.0,0.002359687,0.0,0.003790726,0.0,0.003522247,0.003004249,0.0,0.00516454,0.002104404,0.001635783,0.0,0.000425071,0.000997053,0.001127183,0.001466618,0.455536725,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0.0,0.015281174,0.149253731,0.074626866,0.0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61e-05,5.63e-05,0.000176009,0.000124188,1.71e-05,3.56e-05,0.000367466,0.00015408,0.000159106,1.85e-05,4.06e-05,5.3e-05,0.000854009,9.86e-05,0.000183526,0.00016781,0.000318546,0.000110987,0.00025771,0.0,0.0,0.0,0.000283162,0.000203385,0.000117982,0.0,0.0,0.0,0.000666152,0.0,0.000494892,0.000217252,0.0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272525,0.000440063,0.483991462,0.007379993,0.0,0.005168237,0.02658681,0.073326616,0.0,0.0,0.0,0.049751244,0.0,0.034825871,0.215980412,0.0,0.001010365,0.001967996,0.002204472,0.00111306,0.000303393,0.000118717,9.15e-05,0.000197572,0.0,0.000131352,0.001998656,0.001091402,0.001774912,0.0,0.0,0.0,0.00145847,0.000414008,0.000760321,0.000507052,0.000802122,0.0,0.001915643,0.001919598,0.0,0.0,0.000802294,0.000649521,0.000712263,0.000790113,0.001426896,0.0,0.0,0.0,0.000983096,0.002134185,0.0,0.00018801,0.0,0.000426148,0.000693031,0.54675017,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272523,0.000239561,0.755780861,0.004017511,0.0,0.001457471,0.022393103,0.044641981,0.0,0.0,0.0,0.094527363,0.0,0.0,0.221369343,0.0,0.0,0.000250606,0.001139984,0.001856909,0.000402824,0.000527184,0.0,0.000372564,0.0,0.0,0.0,0.0,0.00046671,0.0,0.0,0.0,0.000809645,0.000236576,0.0,0.000835429,5.76e-05,0.0,0.004655957,0.0,0.0,0.0,0.001451208,0.000298517,0.0,0.0,0.0,0.0,0.002653172,0.0,0.0,0.0,0.0,0.000858969,0.000320467,0.001120606,0.001531934,0.774595599,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0.0,0.000143442,0.000396358,9.94e-05,6.24e-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17e-05,0.000723616,0.00014125,0.000287843,0.000131289,0.000678636,0.000538592,0.001769445,5.95e-05,0.001864153,0.000357565,9.39e-05,0.000161483,0.000417785,0.000292859,4.29e-05,0.000951363,2.45e-05,0.000613419,0.0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0.0,0.001247236,0.002562814,0.024626573,0.0,0.0,0.0,0.0,0.0,0.0,0.218215016,0.0,0.0,0.0,0.002476257,0.0,0.000433418,0.000245483,0.000908208,0.0,0.000110408,0.000656762,0.0,0.002985305,0.0,8.59e-05,0.0,0.0,0.000648825,0.001050793,0.0,0.0,9.21e-05,0.000640203,0.001889872,0.002251039,0.000820721,0.00011691,0.000460139,0.000314919,0.000725372,0.00146488,0.001295133,0.006176892,0.001163622,0.010492172,0.0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272447,0.001063051,0.759338314,0.017827706,0.043688679,0.158646471,0.236239697,0.316100798,0.145882353,0.0,0.216470588,0.0,0.0,0.0,0.219760451,0.0,0.000734363,0.001378334,0.002951879,0.003730107,0.000859188,0.000706266,0.006526423,0.002963573,0.000536813,0.00145035,0.003360968,0.003730026,0.00130113,0.000180166,0.0,0.000327566,0.001098011,0.001176967,0.0,0.001221754,0.0,0.001369737,0.004698909,0.008009833,0.005473985,0.000358935,0.003858088,0.000747933,0.000963522,0.002479916,0.002262465,0.00172543,0.003702433,0.005789722,0.003537807,0.002389776,0.0,0.000386205,0.002278912,0.00111051,0.001749085,0.402556878,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272323,0.001081929,0.45962291,0.016342973,0.042420172,0.001126316,0.002231579,0.003461374,0.01215611,0.013435701,0.0,0.034825871,0.0,0.0,0.216072135,0.0,0.000867435,0.0,0.0,0.000190035,4.84e-05,2.01e-06,0.0,0.0,0.0,0.000161454,0.000430204,0.00030816,0.000123749,4.21e-05,0.000179681,0.000105977,0.000892827,0.0,0.0,0.0,0.0,0.0,0.000618504,0.000331441,0.0,0.0,0.0,0.000547828,0.000117982,0.0,0.0,0.0,0.001026389,0.0,0.00070667,0.00028115,4.19e-05,0.00037163,0.0,0.00065224,0.000562837,0.667903631,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272288,0.000706965,0.737104233,0.007674756,0.034699351,0.071450161,0.053787781,0.029692593,0.444010417,0.4609375,0.333333333,0.134328358,0.139303483,0.039800995,0.216099014,0.0,0.002917737,0.009043937,0.0,0.008562416,0.001965678,0.000802849,0.0,0.006553731,0.0,0.005114537,0.024055568,0.039938882,0.003051292,0.000695408,0.00931443,0.003930787,0.008057629,0.001772351,0.012825824,0.0,0.002398689,0.001655324,0.010256851,0.0,0.010315488,0.0,0.009332563,0.006816691,0.0,0.0,0.003959314,0.0,0.0,0.0,0.0,0.004025559,0.0,0.007582968,0.014230173,0.011723017,0.013229888,0.717429147,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272277,0.000509067,0.782995375,0.008537211,0.0,0.02969258,0.021862191,0.047368091,0.015312132,0.0,0.0,0.094527363,0.0,0.0,0.217307485,0.0,0.000147858,0.000368539,0.0,0.0,0.000321239,0.000235422,0.00057731,0.000479817,0.000102794,0.000763486,0.001559489,0.001367462,0.000625815,0.0,0.0,0.0,0.000826281,0.000266148,0.0,0.0,0.000556496,0.0,0.001202646,0.001450056,0.001897447,0.0,0.001592789,0.001089096,0.0,0.001032337,0.000803432,0.000898102,0.0,0.0,0.0,0.001214058,0.000823337,0.000165225,0.000183689,0.000308017,0.000462639,0.64205332,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272269,0.000664,0.735859125,0.011135493,0.169393214,0.503557498,0.512770929,0.375195514,0.530818767,0.563017479,0.339466421,0.482587065,0.577114428,0.104477612,0.216108713,0.0,0.000300645,0.002019592,0.0,0.0,0.000127476,8.65e-05,0.004217181,0.002320055,0.000432115,0.000270914,0.000690119,0.0,0.000265176,8.42e-05,0.0,0.000366103,0.000194093,0.001987241,0.0,0.000877683,0.0,0.0,0.004363886,0.0,0.003764777,0.000211259,0.0,0.000472379,0.000364871,0.001136147,0.002760593,0.000414884,0.0,0.002962815,0.0,0.001495208,0.0,0.000403584,0.001198606,0.001274641,0.001842621,0.335563865,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272226,0.000304008,0.45357524,0.005098309,0.0,0.199661049,0.168762172,0.325593477,0.22846442,0.138576779,0.106741573,0.064676617,0.099502488,0.0,0.223840875,0.0,0.000162644,0.0,0.0,0.0,0.0,0.0,0.0,0.000101608,6.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000183051,0.0,0.0,0.0,0.0,0.0,0.0,0.000146036,0.0,0.0,0.0,0.000200573,3.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68e-05,0.0,9.25e-05,4.61e-05,0.755309439,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272189,0.00118869,0.417467094,0.019934715,0.019356807,0.053079239,0.131798204,0.098239887,0.039091389,0.041732699,0.019545695,0.039800995,0.134328358,0.129353234,0.215992605,0.0,0.000611148,0.0,0.0,0.0,8.41e-05,3.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09e-05,0.000417324,0.000433543,0.00032164,0.0,0.0006135,0.000397191,0.000924934,9.47e-06,0.001005068,0.000607642,0.0,0.0,0.0,8.53e-05,0.0,0.0,1.29e-05,0.0,0.0,0.000534575,4.68e-05,0.000332268,9.34e-05,0.000305729,0.0,0.000389459,0.000307201,0.781872444,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
