ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272202,0.000710219,0.801316258,0.01191061,0.092332008,0.045550086,0.063657168,0.094497964,0.044041451,0.029360967,0.078583765,0.104477612,0.203980099,0.203980099,0.216055785,0.0,0.0,4.42e-05,0.0,0.0,3.31e-05,4.63e-05,0.0,0.0,0.0,0.0,6.27e-05,0.0,0.0,1.52e-05,0.0,0.0,7.21e-05,0.0,6.82e-05,6.4e-05,3.45e-05,0.0,0.0,0.000317842,0.000524782,0.0,0.000108922,0.0,0.0,6.56e-06,0.0,3.21e-05,0.0,0.0,0.0,0.0,2.56e-05,0.0,6.8e-06,0.0,7.19e-06,0.0,0.833235285,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272173,0.000669859,0.579153326,0.011233747,0.0,0.25042062,0.213114964,0.248768619,0.255474453,0.196167883,0.249087591,0.865671642,0.776119403,0.776119403,0.2163994,0.0,0.000596362,0.00067074,0.001600507,0.001987219,0.000311041,0.00026158,0.000894127,0.000282245,6.28e-05,0.000123143,0.0,0.000423721,0.000166177,3.2e-05,0.000115923,8.19e-05,0.002024112,0.000406123,0.001850988,0.001545302,0.000675471,0.000124522,0.000523399,0.002602869,0.003562995,0.0,0.000589771,8.1e-05,0.001038262,0.000577352,0.0,0.000443516,0.0,0.0,0.0,0.0,0.001252396,0.0,0.003242422,0.004197946,0.006016697,0.008117022,0.644091607,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272168,0.35782169,0.352899324,0.121103942,0.078391605,0.052449495,0.013247475,0.134226569,0.300628366,0.276122083,0.298833034,0.258706468,0.104477612,0.0,0.236105149,1.29e-05,0.001986229,0.000633886,0.0,0.004039592,0.001279858,0.001839108,0.00475929,0.002370859,0.007109911,0.0,0.0,0.0,1.77e-05,3.54e-05,0.0,0.000139697,0.016192895,0.000364722,0.0,0.0,0.0,4.06e-06,0.0,0.000386565,0.000331441,9.04e-05,0.000111578,0.0,0.000247767,0.001033329,0.00182654,9.08e-05,0.002828533,0.007630729,0.005807843,0.006712247,0.00084345,0.000205834,0.001130906,0.0,0.001514383,0.001287848,0.766426097,0,0,0,1,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000272142,0.008729645,0.450729278,0.01551327,0.685416393,0.0605228,0.09428526,0.169573242,0.0,0.0,0.0,0.0,0.0,0.0,0.223128152,0.00167456,0.001863014,0.0,0.0,0.000928455,0.000191214,3.82e-05,0.003020319,0.002077324,0.000177034,0.000336591,0.004275151,0.003415445,0.0,0.000963132,0.00821316,0.004214999,0.003809767,0.0,0.0,7.24e-05,0.001239642,0.0,0.002831961,0.001718065,0.0,0.001438145,0.000547265,0.0,0.003928879,0.003733106,0.000747221,0.00146948,0.0,0.0,0.003533633,0.0,0.000805112,0.0,0.001300328,0.0,0.002127367,0.002282136,0.696100326,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272129,0.000890541,0.2698328,0.014934661,0.00414008,0.108519164,0.105020906,0.120895856,0.080139373,0.072473868,0.08989547,0.0,0.0,0.0,0.218485197,0.000115931,0.000295717,0.000781302,0.000377478,0.000651547,0.000140223,0.000144875,0.0,0.000355629,0.000207491,0.000177873,0.0,0.00025038,0.000102535,7.41e-05,0.0001507,0.000158966,0.000748644,0.000185318,0.000125846,4.47e-05,0.000214923,3.79e-05,0.00061219,0.000309252,0.0,0.000135532,0.000345362,0.0,0.000707906,0.000544548,0.0,0.000296568,0.0,8.86e-05,0.0,0.0,0.001367412,0.0,0.000342136,0.000430042,0.000661833,0.000840055,0.625429177,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272121,0.000651631,0.720562078,0.010928067,0.0,0.233377341,0.323464419,0.211248603,0.235955056,0.366104869,0.230337079,0.885572139,0.860696517,1.0,0.283213064,0.0,0.000911793,8.11e-05,0.0,0.0,0.000303393,0.000207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53e-05,0.0,0.000120429,0.001197831,4.73e-05,0.0,0.0,0.0,0.0,0.0,0.006889442,0.007070749,0.0,0.0,0.0,0.0,0.000541268,0.000242519,0.0,0.00019524,0.0,0.0,0.000753484,0.000178914,0.0,0.000175168,0.0,0.000131833,5.27e-05,0.905327462,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272008,0.002642329,0.435610103,0.044312711,0.024729465,0.082001454,0.141303442,0.141970275,0.059864275,0.065681047,0.015996122,0.203980099,0.213930348,0.328358209,0.216628292,3.43e-05,2.96e-05,0.000294831,0.000203838,9.77e-05,3.31e-05,2.21e-05,0.0,5.64e-05,2.28e-05,1.37e-05,2.69e-05,5.14e-05,8.13e-05,0.0,0.0,0.0,0.000133092,0.000108431,0.0,1.93e-05,3.07e-05,0.0,7.94e-05,6.87e-05,6.91e-05,3.76e-05,2.92e-05,0.0,7.08e-05,3.28e-05,2.4e-05,5.61e-05,5.13e-05,0.000723332,2.72e-05,4.68e-05,8.95e-05,0.0,7.02e-05,0.0,0.000124521,0.000150166,0.66350331,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000271888,0.00065749,0.576129491,0.011026321,0.20221617,0.092928505,0.094140204,0.154410225,0.093779016,0.049210771,0.044568245,0.606965174,0.76119403,0.60199005,0.216307677,0.002108228,0.000418932,0.000508583,0.000770055,0.004696569,0.001292606,0.000676084,0.00018305,0.0,3.43e-05,0.000169664,0.001048622,0.000924481,0.002001195,3.7e-05,0.0,0.0,0.000987101,0.000404151,0.0,0.000641059,0.0,0.00128176,0.00154683,0.001254188,0.000842413,0.0,0.000658844,0.0,0.000719705,0.000580632,0.00015294,0.001413373,0.0,0.001126455,0.001558423,0.00179231,8.95e-05,0.0,5.78e-05,0.0,0.000142569,0.000226802,0.499533871,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000271853,0.005169434,0.613838492,0.010120198,0.0,0.76543299,0.869247423,0.783245972,0.296558705,0.241902834,0.291497976,0.427860697,0.562189055,0.55721393,0.215122761,0.002185515,0.003297239,0.003633791,0.004333449,0.002752787,0.000451265,0.000692181,0.008737099,0.008117369,0.003196129,0.000489835,0.0,0.0,0.002008266,0.00162318,0.007755263,0.004773787,0.005822788,0.002279018,0.006874348,0.0,0.0,0.00203701,0.007790229,0.004664548,0.004584939,0.0,0.010204109,0.000986559,0.009155586,0.004366225,0.003340645,0.00434699,0.0,0.0,0.0,0.0,0.006492013,0.002397588,0.000211866,0.0,0.000147114,0.0,0.919120216,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271709,0.000623639,0.636428317,0.006986976,0.0,0.006068259,0.011385666,0.013840989,0.0,0.0,0.0,0.059701493,0.0,0.179104478,0.252466198,0.0,0.000349931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003427541,0.001491486,0.004668323,0.0,0.0,0.002690043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000396166,0.0,7.42e-05,0.0,4.53e-05,0.0,0.938856778,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000271646,0.001585137,0.521166845,0.02658326,0.206247567,0.048310152,0.050398082,0.084572143,0.019984013,0.01558753,0.01558753,0.691542289,0.701492537,0.701492537,0.216010062,0.0,0.000162644,0.001739502,0.002340364,0.000293196,0.000122377,5.84e-05,0.000633633,0.000643519,0.000167516,0.0,0.001048622,0.000629161,0.000346497,7.58e-05,8.11e-05,0.0,0.002234841,0.000589469,0.000587282,0.000360973,0.0,0.000157005,0.000308431,0.000429516,0.000359061,0.00083578,0.0002205,0.0,0.001097255,0.000820102,0.000544029,0.000371378,0.001786442,0.0,0.00166715,0.0,0.001188498,0.000440257,0.000492158,0.000883498,0.001076113,0.001369763,0.565721014,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000271614,0.002320093,0.486659552,0.038908722,0.098485733,0.191369595,0.251107959,0.27509637,0.181217296,0.182869733,0.243459102,0.303482587,1.0,1.0,0.216043315,0.000167456,0.000675219,0.001009796,0.000573767,0.000190035,3.57e-05,5.84e-05,0.00018305,0.000169347,8.76e-05,8.48e-05,0.000197177,0.00017976,0.000141427,0.0,3.48e-05,3.85e-05,0.001303195,0.000522439,0.0,0.000437031,0.000399142,0.000121815,0.001701046,0.001254188,0.001864358,0.000459303,0.001609917,0.000109732,0.000613519,0.000232909,0.000190083,0.000961842,0.000263573,0.001609629,0.000335242,0.000976408,0.000523962,0.000564138,0.00042468,0.000248514,0.0006673,0.0007889,0.711428998,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000271452,0.00025909,0.244041266,0.004345026,0.0,0.30328172,0.410002151,0.415744517,0.316129032,0.470967742,0.432258065,0.029850746,0.07960199,0.07960199,0.227310275,0.0,0.00205523,0.0,0.0,0.0,0.000226907,7.65e-05,0.0,0.000920119,0.000679582,0.000492572,0.001398163,0.0,0.000505602,0.000264356,0.0,0.0,0.001774564,0.00036275,0.0,3.62e-05,0.000594875,0.000100159,0.0,0.000712997,0.001698637,0.0,0.001299091,0.0,0.0,0.000869308,0.000594281,0.000152292,0.000512504,0.0,0.003080603,0.0,0.000587859,0.0,0.00163189,0.0,0.002509688,0.003454428,0.719338997,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271335,0.014179651,0.379580221,0.014672649,0.21473295,0.000889503,0.025779006,0.339747563,0.019189765,0.113006397,0.0,0.0,0.0,0.0,0.236447379,0.001270948,0.000399217,0.000884493,0.000558668,0.000396358,0.000165719,0.000152924,0.00057027,0.000705613,0.000268406,0.00047068,0.000806632,0.000340261,0.00117031,0.000136388,0.000330381,0.000361286,0.000987101,0.000329235,0.0,0.00051671,0.000894231,0.000494026,0.000715,0.000730178,0.002665341,0.001618854,0.001894176,0.0,0.002005734,0.001095657,0.00144419,0.000208399,0.001459416,0.0,0.000616121,0.00214676,0.002300319,0.003811746,0.000311385,0.0,0.000761293,0.001095168,0.50453609,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271122,0.00268985,0.443970117,0.045109663,0.540961957,0.059704692,0.068226006,0.103888608,0.012145749,0.010478685,0.0,0.114427861,0.069651741,0.0,0.216047749,0.003052852,0.00276495,0.001923771,0.003193465,0.002019796,0.000448715,0.000356151,0.002316282,0.001987005,0.000277924,0.000503518,0.003083128,0.002471704,0.001866839,0.000939558,0.00282273,0.001984662,0.017623637,0.000512582,0.003277244,0.000960985,0.002202956,0.000438532,0.006505098,0.003642299,0.002706771,0.00304194,0.000369271,0.000143574,0.007055464,0.006842934,0.001162344,0.00212941,0.002533233,0.000929182,0.008725355,0.002445478,0.002453674,0.000253481,0.000725566,0.001872799,0.002068744,0.003184739,0.408295229,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000270964,0.000953686,0.457666311,0.015993624,0.0,0.132636423,0.144824413,0.203418586,0.110313316,0.06462141,0.033289817,0.388059702,0.447761194,0.517412935,0.215977641,0.001223717,0.000364717,0.000773931,0.000785155,0.000700413,0.000170818,4.63e-05,0.00038018,0.000366919,6.85e-05,9.85e-05,0.000967959,0.000648421,0.000593994,6.57e-05,0.000260827,0.0001686,0.001281013,0.000207004,0.001641244,0.000423751,0.001205101,0.000178661,0.001813203,0.000704407,0.0,0.0,0.000225813,0.0,0.000778697,0.000469099,0.000135461,0.000943139,0.0,0.0,0.0,0.000978637,0.000396166,0.000440257,0.000247692,0.0,0.00043923,0.000650962,0.663590272,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270959,0.001812329,0.474564212,0.030393345,0.101795847,0.247526131,0.278971238,0.326463642,0.250789197,0.269729919,0.268677657,0.671641791,0.592039801,0.63681592,0.216163026,0.0,0.00060129,0.0,0.0,0.000179175,4.84e-05,6.24e-05,0.000915248,0.001270103,0.000220817,0.000243549,0.000259915,0.00021186,0.0,5.56e-05,0.000312993,0.0,0.001375287,0.0,0.00068691,0.000258355,0.000406818,0.0,0.001495425,0.001022249,0.000662883,0.001310142,0.000650874,0.0,0.002701842,0.001253116,0.000345207,0.000697335,0.000671136,0.000228722,0.002591331,0.000189486,0.000932907,0.0,0.000380343,0.000203042,0.000819764,0.001043736,0.57310872,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000270696,0.001092996,0.324261829,0.018329894,0.0,0.11172394,0.14772394,0.26065876,0.063001145,0.021191294,0.0,0.0,0.0,0.0,0.219739113,0.003885838,0.012922813,0.013127345,0.00621329,0.007297328,0.002031966,0.000400419,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.004992381,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.003686244,0.000305439,0.006355566,0.000563054,0.007065883,0.006348252,0.004363978,0.001272495,0.001107814,0.0,0.005285699,0.004110353,0.0,0.001929027,0.001230009,0.000909169,0.009803566,0.001716516,0.017789137,0.001984014,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270659,0.00040491,0.159373888,0.006790467,0.0,0.069773585,0.053329463,0.071724618,0.047895501,0.031930334,0.0,0.288557214,0.482587065,0.333333333,0.216099014,0.0,0.0,0.005395405,0.000528469,0.000293196,0.000181016,1.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000743099,0.00055004,0.0,0.0,0.0,0.0,0.003369379,0.0,0.0,0.0,0.000632278,0.0,0.000542728,0.000364125,0.0,0.000937796,0.0,0.0,0.0,0.0,0.0,0.0,0.000866922,0.000202496,0.000950459,0.001039033,0.823913518,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270607,0.001053286,0.471896122,0.017663948,0.307366179,0.187101484,0.155753116,0.138876635,0.183382789,0.129970326,0.097329377,0.462686567,0.47761194,0.482587065,0.316233052,0.0,3.45e-05,0.0,0.0,0.000445224,0.000109629,7.24e-05,0.001513679,0.001033017,0.000260792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332975,1.58e-05,0.0,8.69e-05,0.0,0.0,2.8e-05,0.0,0.0,0.003139824,2.13e-05,0.0,0.005415482,0.001745178,0.000620499,1.07e-05,0.000851733,0.00046888,0.005019571,0.000934052,0.0,0.0,0.000803653,0.0,0.000603278,0.000462036,0.905786621,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270504,0.00175309,0.732479545,0.029399884,0.310069677,0.143427536,0.165348551,0.202218053,0.117753623,0.111594203,0.105072464,0.0,0.0,0.0,0.216202376,0.0,0.000147858,0.0,0.0,7.6e-05,2.29e-05,2.41e-05,0.003020319,0.002224091,0.000582499,0.000654026,0.001855254,0.002125023,0.0,0.000175115,0.000597005,0.00030348,0.002190477,0.0,0.000141577,0.000102618,8.44e-05,0.0,0.0,0.000249119,0.000386682,0.002763346,4.25e-05,0.000220489,0.003551329,0.001938722,0.00075596,0.0,0.001508226,0.0,0.011217019,0.0,8.95e-05,0.0,0.001282957,0.000404199,0.001955238,0.002262184,0.722629486,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000270362,0.001960752,0.377090004,0.031419557,0.177587805,0.172078611,0.21792468,0.252783447,0.142663044,0.15455163,0.172554348,0.014925373,0.0,0.0,0.216231472,0.000111637,0.000182359,0.000611774,0.000468073,0.000168316,4.59e-05,0.000118717,0.000253453,0.000282245,0.000165612,0.000147772,0.000206139,0.0001926,8.13e-05,9.09e-05,0.000191273,0.0,0.000388186,0.000270091,0.0,0.000126763,0.000257139,6.63e-05,0.000471993,0.000163216,0.000331441,0.000218357,0.000233783,2.26e-05,0.000283162,0.00015746,0.000163864,0.00014962,0.000534468,0.0,0.000733908,0.000401264,0.000166134,0.0,0.000218055,0.000315682,0.000701301,0.001118165,0.321860546,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270194,0.001510925,0.575773746,0.025338705,0.183738234,0.207883166,0.190714405,0.187216047,0.126046901,0.183835846,0.084170854,0.114427861,0.31840796,0.323383085,0.21622593,0.0,0.000433718,0.000523325,0.000573767,0.000847011,0.000206511,0.000120729,0.000591391,0.000445947,0.000106601,0.000383111,0.001649115,0.001418822,0.000420746,0.000212158,0.001037513,0.000578057,0.00054346,0.000114345,0.0,0.000695386,0.0,0.000163773,0.000780425,0.001348681,0.00234771,0.001776975,0.000379898,0.000179468,0.003008601,0.000337882,0.000203192,0.000662602,0.002679663,0.0,0.011389171,7.8e-05,0.00084345,0.0,0.000236689,0.0,0.000444782,0.000531133,0.638509441,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000270177,0.000878823,0.585378869,0.014738152,0.0,0.087735356,0.132755822,0.123997311,0.090331687,0.073394495,0.01905434,0.019900498,0.0,0.0,0.216022809,0.0002061,0.000606219,0.000368539,0.000641713,0.000211753,6.63e-05,3.22e-05,0.00037314,0.000372564,0.000137059,0.000243549,0.000286803,0.00015408,0.000137892,6.9e-05,0.000191273,0.000173417,0.000915009,0.000264177,0.0,0.000272842,0.000222598,0.00010828,0.000724346,0.000712997,0.000966704,0.000549657,0.000340048,4e-05,0.000849487,0.000377247,0.000150755,0.000529013,0.0,0.0,0.001540302,0.0,0.000178914,0.0,9.17e-05,0.0,0.000162143,0.000183664,0.664824101,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270074,0.0009628,0.495019566,0.016146464,0.595027942,0.04525097,0.045613195,0.091966114,0.0,0.0,0.0,0.0,0.0,0.0,0.219063522,0.0,0.000359788,0.0,0.000120793,0.000526667,0.000201412,0.000309872,0.00018305,0.0,0.00017513,1.37e-05,8.96e-05,0.0,0.0,6.74e-05,0.000127516,9.63e-05,0.004425319,4.53e-05,0.0,0.0,0.0,0.0,0.00094866,0.000103084,0.0,0.0,0.000730573,0.0,0.000412945,0.001410576,0.002160823,0.000213743,0.0,0.000623267,0.0,0.000399034,0.000255591,0.000365928,0.000229524,0.0,0.000319993,0.000382335,0.753382302,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270038,0.000427694,0.440234792,0.007172567,0.187238227,0.041059392,0.056878453,0.396958734,0.0,0.0,0.0,0.0,0.0,0.0,0.227361263,0.000266212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176784,0.0,0.0,0.0,0.0,0.0,0.001274193,0.000532405,0.0,7.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000208394,0.0,0.0,0.0,9.85e-05,0.0,3.48e-05,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000270010,0.000283176,0.481501245,0.00474896,0.0,0.109292829,0.154752988,0.08922758,0.091633466,0.077689243,0.053784861,0.114427861,0.119402985,0.0,0.223328224,0.0,0.00049779,0.0,0.0,0.00061354,0.000173367,0.000104632,0.0,0.0,0.0,0.000161454,0.0,0.000378781,0.000137892,0.0,0.0,0.0,0.000604461,0.0,0.000524359,0.000100203,0.000268653,0.0,0.000397222,0.0002663,0.000662883,0.0,0.000438344,1.03e-05,0.0,4.59e-05,0.0,0.000368706,0.0,0.0,9.97e-05,0.0,0.000242812,0.0,0.000433093,0.0,0.000616684,0.000571733,0.746338226,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270002,0.002555748,0.469761651,0.027849649,0.010215044,0.081269384,0.098426459,0.116020654,0.080626672,0.090179595,0.084065724,0.0,0.0,0.0,0.416137643,0.0,6.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-05,0.0,0.0,2.62e-05,1.09e-05,0.0,0.0,9.35e-06,0.000420926,0.000510972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-05,0.0,1.91e-05,0.0,0.91174178,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000269973,0.00205905,0.383849164,0.034530945,0.223564339,0.063513622,0.083437461,0.134476695,0.019814241,0.016408669,0.0,0.0,0.0,0.0,0.216487243,0.000287681,0.001261724,0.000560179,0.000415226,0.000477801,8.41e-05,0.000126766,0.00095045,0.000937054,0.000361682,0.00035301,0.001138248,0.000571381,0.00028639,0.000378854,0.000782482,0.000558788,0.001269922,0.000116317,0.000456192,0.0,0.000441359,6.63e-05,0.000532745,0.000876213,0.00484733,0.000542128,0.000544609,0.000167161,0.000920278,0.000387088,0.000589911,0.000154963,0.000539349,0.0,0.001032908,0.00070444,0.001201278,7.43e-05,0.000420141,0.001248399,0.001254825,0.002051202,0.376213304,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000269927,0.00134167,0.434542867,0.022500246,0.497058553,0.051190789,0.093734962,0.175438126,0.014567669,0.009868421,0.0,0.0,0.0,0.0,0.223082152,0.0,0.0,3.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001094468,4.64e-05,0.0,0.0,0.0,0.000314615,0.00015453,0.000617902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54e-05,0.0,0.000262757,0.0,0.0,0.0,2.45e-06,0.0,8.64e-07,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000269893,0.000681576,0.440946282,0.009334163,0.0,0.048582915,0.098241206,0.077790453,0.17155266,0.163952226,0.15092291,0.094527363,0.0,0.0,0.216008123,0.19358343,0.161180303,0.462751804,0.311185432,0.207729521,0.057060763,0.018262304,0.11757417,0.095822208,0.015731274,0.037397141,0.214187766,0.229027433,0.213947552,0.076621159,0.314395345,0.242364831,0.218931269,0.047451285,0.0,0.051696392,0.143023269,0.0536945,0.127008309,0.276075938,0.0,0.736578571,0.055170197,0.030003918,0.346921198,0.45432686,0.181972314,0.106670906,0.087899295,0.053174944,0.093224485,0.031710965,0.217329073,0.054330715,0.059647155,0.191549124,0.155849752,0.188928285,0.464746867,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269416,0.010920193,0.426360726,0.035240559,0.149711134,0.112436464,0.022994475,0.070723069,0.0,0.0,0.0,0.0,0.0,0.0,0.216966364,0.0,0.0,0.001039279,0.003201015,0.08753536,0.017043528,0.007251801,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989031,0.000291777,0.0,0.0,0.0,0.0,0.0,2.58e-05,2.76e-05,0.0,0.0,0.0,0.0,0.001180947,0.000664196,1.6e-05,0.0,0.003636676,0.0,0.006794729,0.0,0.0,0.000337499,0.0,0.000160386,9.79e-06,0.971023865,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
