ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000270977,0.011228758,0.441835646,0.0,0.0,0.015495366,0.033859938,0.08119753,0.004872955,0.010964149,0.0,0.0,0.0,0.0,0.21790022,0.000150281,0.002343905,0.001826994,0.000673265,0.000145323,0.000209264,0.0,1.13e-05,3.81e-06,0.0,0.0,0.0,0.000190927,0.0,0.0,0.0,6.65e-05,0.000812245,2.1e-05,8.45e-06,1.54e-05,0.0,0.000509379,0.0,0.000653531,0.0,0.0,1.97e-05,2.18e-05,0.0001042,0.000121112,6.11e-05,0.0,0.0,0.000126848,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000270959,0.001812329,0.474564212,0.030393345,0.101795847,0.247526131,0.278971238,0.326463642,0.250789197,0.269729919,0.268677657,0.671641791,0.592039801,0.63681592,0.216163026,0.0,0.0,0.0,0.000179175,4.84e-05,6.24e-05,0.000915248,0.001270103,0.000220817,0.000243549,0.000259915,0.00021186,0.0,5.56e-05,0.000312993,0.0,0.001375287,0.0,0.00068691,0.000258355,0.000406818,0.0,0.001495425,0.001310142,0.000650874,0.0,0.002701842,0.001253116,0.000345207,0.000697335,0.001199587,0.001410827,0.000671136,0.000228722,0.002591331,0.000189486,0.000932907,0.0,0.000380343,0.000203042,0.000819764,0.001043736,0.57310872,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000270820,0.00838137,0.419423693,0.020687999,0.158497096,0.260297226,0.263184941,0.283557507,0.180286006,0.204800817,0.21195097,0.452736318,0.796019901,0.875621891,0.231259905,0.001266654,0.001282514,0.001004092,0.0,1.27e-05,9.46e-05,0.001316549,0.000660454,0.00016942,0.000826426,0.001523639,0.001572902,0.00054803,6.23e-05,0.0,0.000476897,0.002989031,0.000423866,0.0,0.000651924,0.001466079,0.00039116,0.001205686,0.003139824,0.001485055,0.0,0.003138384,0.000862748,0.000817136,0.00115421,0.001332234,0.000539906,0.00429039,0.0,0.006913236,0.0,0.000792332,0.0,0.002893949,0.005857962,0.005951284,0.008027922,0.596525038,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270696,0.001092996,0.324261829,0.018329894,0.0,0.11172394,0.14772394,0.26065876,0.063001145,0.021191294,0.0,0.0,0.0,0.0,0.219739113,0.003885838,0.013127345,0.00621329,0.007297328,0.002031966,0.000400419,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.004992381,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.003686244,0.000305439,0.006355566,0.000563054,0.007065883,0.001272495,0.001107814,0.0,0.005285699,0.004110353,0.0,0.001929027,0.00385252,0.004129642,0.001230009,0.000909169,0.009803566,0.001716516,0.017789137,0.001984014,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270673,0.000423137,0.609213803,0.007096147,0.0,0.013066946,0.004280335,0.009110122,0.008368201,0.0,0.0,0.144278607,0.243781095,0.044776119,0.215979303,0.00181196,0.000353797,0.001592958,0.001770036,0.000328888,0.000263592,0.00056323,0.000716903,6.09e-05,0.0,0.000672194,0.000789661,0.000802599,0.0,0.0,0.000183051,0.000521278,0.0,0.0,0.000397191,0.0,0.000519742,0.000855196,0.0,0.000961699,0.000104604,0.000991069,0.000629839,0.0,0.002872166,0.0,0.0,0.0,0.0,0.0,0.0,0.000945687,0.0,0.00016698,0.0,0.00029318,0.000375817,0.667737551,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270571,0.023120213,0.310387762,0.036790795,0.113553967,0.0962084,0.207416159,0.151896033,0.06783115,0.142066958,0.077438137,0.0,0.0,0.0,0.228511264,0.0,0.000184269,5.28e-05,4.34e-05,2.8e-05,8.05e-06,0.0,2.26e-05,5.71e-05,0.000155981,0.000367466,7.7e-05,2.47e-05,5.05e-06,0.0,1.45e-05,2.22e-05,9.66e-05,5.24e-05,0.0,0.00016503,6.77e-06,0.0,0.0,0.000122205,0.0,9.44e-05,9.84e-06,3.06e-05,4.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000408946,0.0,0.000959661,0.0,0.000662834,0.00028526,0.919990662,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270504,0.00175309,0.732479545,0.029399884,0.310069677,0.143427536,0.165348551,0.202218053,0.117753623,0.111594203,0.105072464,0.0,0.0,0.0,0.216202376,0.0,0.0,0.0,7.6e-05,2.29e-05,2.41e-05,0.003020319,0.002224091,0.000582499,0.000654026,0.001855254,0.002125023,0.0,0.000175115,0.000597005,0.00030348,0.002190477,0.0,0.000141577,0.000102618,8.44e-05,0.0,0.0,0.002763346,4.25e-05,0.000220489,0.003551329,0.001938722,0.00075596,0.0,0.000842018,0.001118378,0.001508226,0.0,0.011217019,0.0,8.95e-05,0.0,0.001282957,0.000404199,0.001955238,0.002262184,0.722629486,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000270246,0.000288384,0.33582355,0.004836297,0.0,0.220145098,0.232196078,0.312370231,0.22745098,0.276470588,0.237254902,0.303482587,0.422885572,0.472636816,0.227487902,0.0,0.00325051,0.001940238,0.015827166,0.007436944,0.007571733,0.0,0.0,0.001220202,0.001228693,0.004714318,0.002202063,0.0,0.000663416,0.001825791,0.002273691,0.000648825,0.000526382,0.0,0.0,0.0,0.0,0.0,0.000534598,0.0,0.0,0.005391885,0.000820102,0.0,0.0,0.002110812,0.0,0.0,0.0,0.00090606,0.0,0.003194888,0.000722326,0.001338091,0.0,0.001265553,0.001092198,0.859574484,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270177,0.000878823,0.585378869,0.014738152,0.0,0.087735356,0.132755822,0.123997311,0.090331687,0.073394495,0.01905434,0.019900498,0.0,0.0,0.216022809,0.0002061,0.000368539,0.000641713,0.000211753,6.63e-05,3.22e-05,0.00037314,0.000372564,0.000137059,0.000243549,0.000286803,0.00015408,0.000137892,6.9e-05,0.000191273,0.000173417,0.000915009,0.000264177,0.0,0.000272842,0.000222598,0.00010828,0.000724346,0.000549657,0.000340048,4e-05,0.000849487,0.000377247,0.000150755,0.000529013,0.000611328,0.000633105,0.0,0.0,0.001540302,0.0,0.000178914,0.0,9.17e-05,0.0,0.000162143,0.000183664,0.664824101,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270175,0.000460243,0.57132693,0.007718425,0.0,0.098277778,0.072196382,0.085742542,0.093023256,0.027131783,0.0,0.263681592,0.0,0.0,0.215952978,0.002361559,0.001370964,0.002279968,0.001802614,0.000428319,0.000235422,0.000901167,0.000948344,0.000277924,0.001360045,0.002491598,0.002407504,0.0,7.91e-05,0.0,0.0,0.002118386,0.000855618,0.005846604,0.00246524,0.002509988,0.000802623,0.00119634,0.0,0.0,6.67e-05,0.000943875,0.000787298,0.00067949,0.000571761,0.0,0.000854852,0.000209883,0.0,0.0,0.001533718,0.001214058,0.0,0.000409476,0.000485314,0.00094696,0.001447438,0.535857242,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270067,0.000391239,0.391497688,0.006561207,0.122931713,0.01791018,0.063465569,0.196620642,0.010479042,0.0,0.0,0.542288557,0.0,0.0,0.224042056,0.000794343,0.001511008,0.001230579,0.000456083,0.000127476,0.000138839,0.001006773,0.00142816,0.000329321,0.0,0.0,5.78e-05,0.001131418,0.000264356,0.000295604,0.000553971,0.002151659,0.000311492,0.000844218,0.0,0.001078451,0.000217913,0.001032778,0.000700248,0.000350675,0.0,0.003433345,0.00064296,0.0,0.000323286,0.0,0.000324587,0.0,0.0,0.0,0.0,0.000690096,0.0,0.000455574,0.000625559,0.001002303,0.001389598,0.562507124,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270049,0.015416513,0.51547492,0.017161759,0.438636465,0.168830443,0.194654143,0.394823113,0.067269439,0.070524412,0.032911392,0.213930348,0.0,0.029850746,0.216615545,0.00328042,0.004923676,0.008659349,0.000792716,0.0002626,9.86e-05,0.00323857,0.002060389,0.000542523,0.001518763,0.005198297,0.003062345,0.00194816,0.000138071,0.000434712,0.00057324,0.003515855,0.001719121,0.001651731,0.001052737,0.002053278,0.001042191,0.001046797,0.001927566,0.002003098,0.000311761,0.002324292,0.001154704,0.002114941,0.000911078,0.0,0.0,0.0,0.001615347,0.000199333,0.002828908,0.000741214,0.0,0.000349214,0.0,0.000816821,0.000944217,0.529601014,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270006,0.000304008,0.68303095,0.003569908,0.0,0.004021505,0.003973118,0.063366217,0.0,0.0,0.0,0.069651741,0.0,0.0,0.220594271,0.0,0.0,0.001049389,0.0,0.000114728,6.44e-05,0.000964531,0.0,5.33e-05,8.48e-05,0.0,0.0,0.0,5.39e-05,0.000266623,0.0,0.0,0.0,0.0,0.00027405,0.0,0.0,0.0,0.002657932,0.000804958,0.0,0.0015102,0.001308883,0.0,0.001367953,0.0,0.000202465,0.0,0.0,0.0,0.0,0.001827476,0.0,0.000259608,0.0,0.000195399,0.000154259,0.905312974,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270002,0.002555748,0.469761651,0.027849649,0.010215044,0.081269384,0.098426459,0.116020654,0.080626672,0.090179595,0.084065724,0.0,0.0,0.0,0.416137643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-05,0.0,0.0,2.62e-05,1.09e-05,0.0,0.0,9.35e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000190319,0.000350296,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-05,0.0,1.91e-05,0.0,0.91174178,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000269983,0.000423137,0.200462469,0.007096147,0.046920911,0.017722455,0.107627615,0.120613563,0.0,0.061366806,0.0,0.0,0.0,0.0,0.318787439,0.0,0.009965284,0.002295067,0.0,0.001180427,0.000100608,0.001591124,0.001541058,0.001159287,0.000930413,0.004069012,0.0,0.004967631,0.001062476,0.003106742,0.0,0.006233156,0.001403686,0.001310898,0.0,0.0,0.000461542,0.004004935,0.0,0.00529466,0.0,0.005509869,0.004333421,0.0,0.000662602,0.025877631,0.009737599,0.007682677,0.010123796,0.006550812,0.006883899,0.059335463,0.013638425,0.001378663,0.001549737,0.002803328,0.004422528,0.601993688,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269961,0.00028578,0.485236571,0.004792629,0.0,0.571695652,0.361100791,0.383529726,0.608695652,0.377470356,0.373517787,0.497512438,0.432835821,0.0,0.21631987,0.000163162,0.000781302,0.000588866,0.0,7.65e-05,0.000207252,0.0,0.0,0.000609149,0.000270914,0.0,0.000500761,0.000406603,5.22e-05,0.0,0.000105977,0.001042556,0.001291312,7.34e-05,0.0,0.000690822,0.000772846,0.001486079,0.0,0.000916537,0.0,0.001002867,0.000613437,0.000522181,0.000772145,0.003016269,0.0,0.000561314,0.0,0.000208394,0.0,0.0,0.0,0.000236473,0.0,0.0004259,0.000620238,0.657014608,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269938,0.000318329,0.232479545,0.005338486,0.0,0.034960432,0.092352518,0.184097975,0.025179856,0.0,0.0,0.0,0.0,0.0,0.21712681,0.0,0.0,0.000241586,0.0,1.27e-05,1.01e-05,0.0,0.0,0.000628185,0.000478889,0.0,0.0,0.001166775,0.000186901,0.0,0.00020232,0.001070284,0.0,0.0,0.0,0.000560334,0.000403342,0.001028105,0.0,0.000632278,0.0,0.000306759,0.0,0.0,0.0,0.001730174,0.0,0.001386201,0.0,0.0,0.0,0.000651757,0.0,0.000266349,0.0,0.000314919,0.000376615,0.803546626,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269906,0.000390588,0.251511917,0.00655029,0.0,0.067824588,0.090554723,0.14908737,0.023988006,0.0,0.0,0.039800995,0.104477612,0.0,0.217376485,0.0,0.004112891,0.000853101,0.0,0.000418121,8.25e-05,0.000725158,0.001270103,0.000319803,0.000229867,0.000457092,0.00012198,0.000509138,0.0,0.001367894,0.0,0.000499096,0.000571726,0.000828487,0.0,0.002640477,0.000150238,0.001827222,0.0,0.000711976,0.0,0.00286702,0.0,0.000192267,0.000740084,0.0,0.000890203,0.0,0.0,0.0,0.0,0.007207668,0.0,0.002950403,0.0,0.003553424,0.004398525,0.798328805,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269887,0.000421184,0.215403771,0.007063396,0.0,0.015180672,0.047791317,0.121312165,0.0,0.0,0.029411765,0.0,0.0,0.0,0.250448847,0.0,0.0,0.0,0.000298626,0.000114728,1.41e-05,0.000281615,0.000118543,0.00014848,0.0,0.0,0.0,0.0,1.18e-05,0.0,0.0,0.0,0.0,0.000241205,2.29e-05,0.000863528,0.0,0.000668268,0.0,0.000786362,0.0,0.0,7.54e-05,5.68e-05,0.000422142,0.0,0.0,2.68e-05,0.0,0.0,0.0,0.002057508,0.001299805,0.001513489,0.001299153,0.001984744,0.002036108,0.772990858,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269814,0.000251278,0.663998577,0.00421402,0.48451707,0.345048565,0.541353201,0.650127908,0.335540839,0.637969095,1.0,0.174129353,0.412935323,0.512437811,0.215953532,0.0,0.0,0.000928596,0.000352921,6.12e-05,0.000241458,0.0,0.0,0.0,0.0,0.0,0.00024396,0.0,0.0,0.0,0.0,0.0,0.000386408,0.000676423,0.0,0.000234112,0.0,0.000588824,0.0,0.000834181,0.0,0.0,0.000291956,0.000804027,0.001009934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000131393,0.0,0.000107594,0.0,0.889633402,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000269609,0.0073053,0.543578798,0.061048701,0.112390747,0.027790698,0.002093023,0.042108295,0.025999293,0.026883622,0.034665723,0.0,0.0,0.0,0.216028629,0.041005251,0.02635051,0.032561265,0.018807994,0.005700722,0.005062578,0.001457356,0.000925764,0.000325514,0.008072704,0.021519158,0.01321238,0.026291319,0.000654997,0.001941714,0.001994297,0.006765525,0.010665647,0.014356952,0.011267425,0.015908105,0.0160714,0.013837354,0.000316241,0.019993783,0.0,0.001227037,0.001571316,0.00304569,0.006535179,0.003864054,0.001381903,0.006496597,0.009529119,0.002754422,0.008185776,0.008306709,0.007520574,0.004063572,0.005350431,0.010614884,0.015466003,0.46490228,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000269559,0.001168509,0.466915688,0.0,0.0,0.060922664,0.049844253,0.06908789,0.026852846,0.0,0.0,0.069651741,0.0,0.0,0.228196746,5.15e-05,0.0,4.53e-05,2.71e-05,1.53e-05,2.01e-06,4.22e-05,0.0,6.66e-05,0.0,6.27e-05,1.93e-05,0.000116677,1.01e-05,0.0,2.89e-05,0.00011091,2.17e-05,3.15e-05,0.0,8.06e-05,3.11e-05,0.00013085,0.0,2.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000234602,0.0,0.0,0.0,0.0,0.000485623,0.00012007,2.35e-05,0.0,3.08e-05,3.03e-05,0.773079168,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269416,0.010920193,0.426360726,0.035240559,0.149711134,0.112436464,0.022994475,0.070723069,0.0,0.0,0.0,0.0,0.0,0.0,0.216966364,0.0,0.001039279,0.003201015,0.08753536,0.017043528,0.007251801,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989031,0.000291777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001180947,0.000664196,1.6e-05,0.001920493,0.001250141,0.0,0.003636676,0.0,0.006794729,0.0,0.0,0.000337499,0.0,0.000160386,9.79e-06,0.971023865,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000269386,0.010575174,0.489327641,0.011877859,0.0,0.308502959,0.307550296,0.315048236,0.232638889,0.164930556,0.164930556,0.139303483,0.213930348,0.0,0.215988448,0.0,0.002373389,0.003933322,0.006770661,0.001185526,0.000490965,0.011123784,0.006604535,0.001185937,0.004091082,0.007698857,0.009353954,0.001523878,0.000452941,0.00397037,0.002071371,0.003687765,0.000662414,0.0,0.000463591,0.0,0.000582003,0.002252484,0.005195392,0.001745405,0.000329195,0.006736907,0.004130035,0.0,0.002767966,0.001320699,0.001028393,0.0,0.003279298,0.0,0.00208657,0.002555911,0.002266083,0.002436201,0.002837619,0.006529047,0.009831853,0.448843071,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269176,0.000452431,0.562966916,0.007554668,0.0,0.402070866,0.436872703,0.386799164,0.439632546,0.404199475,0.359580053,0.686567164,0.746268657,0.721393035,0.220239017,0.000858749,0.001872176,0.001487264,0.000727561,0.000254952,0.000267616,0.0,0.00112898,0.0,0.00047068,0.002312346,0.001829703,0.00132588,0.000127969,0.000562228,0.000563606,0.006732252,0.00040218,0.002506437,0.000723153,0.002245173,0.000369504,0.002299216,0.0,0.001506308,0.000167161,0.002406881,0.001902637,0.00197948,0.001597726,0.000945828,0.0,0.0,0.00102353,0.0,0.0,0.001597444,0.0,0.00223789,0.002865145,0.004290281,0.005668239,0.629527942,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269038,0.000249976,0.491462113,0.004192186,0.046035495,0.138722838,0.070638581,0.109121693,0.137472284,0.050997783,0.024390244,0.104477612,0.0,0.054726368,0.215995099,6.44e-05,0.000390651,0.000249136,0.0,6.12e-05,3.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00026164,0.0,0.0,0.0,0.0,0.000277977,6.82e-05,0.000282501,0.0,5.55e-05,0.000514052,0.0,0.000616338,0.0,0.0,0.0,0.000170419,0.000173666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265247,0.0,0.000297581,0.000279231,0.817864104,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268996,0.001174368,0.703308431,0.0,0.0,0.017399786,0.018906467,0.074614044,0.0,0.0,0.0,0.0,0.0,0.0,0.215979026,0.0,0.0,0.000905948,0.000385499,0.000117278,5.23e-05,0.001731931,0.00142816,8e-05,0.000175137,0.001541564,0.001502282,0.000392461,4.38e-05,0.000168089,0.000115611,0.002695119,0.000124203,0.0,0.000771444,0.0,0.000106926,0.002486144,0.00185227,0.00025238,3.59e-05,0.002654648,0.00152539,0.000214116,0.002821402,0.000720906,0.002223901,0.000363634,0.000223004,0.003207451,0.0,0.00315655,0.000794749,5.46e-05,0.0,0.000151206,0.000256386,0.427562814,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268818,0.005259269,0.538064746,0.0,0.0,0.008128492,0.034206704,0.023350488,0.0,0.0,0.0,0.0,0.0,0.0,0.216729159,0.0,0.0,0.0,0.0,5.1e-06,1.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87e-05,1.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39e-05,0.0,7.44e-06,0.0,0.95651557,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268713,0.000857341,0.339736748,0.014377886,0.0,0.011968931,0.058328757,0.073408597,0.00867052,0.021676301,0.0,0.059701493,0.0,0.0,0.217671883,0.0,0.003906509,0.002491356,0.0,0.000410472,0.000169021,0.002133232,0.001817658,0.000559656,0.000957778,0.005933229,0.002914684,0.001916339,0.001404286,0.0,0.001902771,0.003277398,0.000360779,0.000980552,0.000217308,0.001776949,0.0,0.001201013,0.000655071,0.000762452,0.0,0.002465873,0.001180947,0.0,0.00039008,0.003068175,0.001224431,0.000876138,0.000932041,0.001630908,0.000720045,0.001584665,0.0,0.0009236,0.002378721,0.002439156,0.003474993,0.458101131,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268686,0.012569777,0.456065457,0.034880293,0.065287997,0.258689655,0.262915862,0.185968471,0.283435583,0.06809816,0.025460123,0.119402985,0.0,0.0,0.223236224,0.0,5.16e-05,1.51e-05,0.0,5.1e-06,2.01e-06,2.11e-05,1.13e-05,3.81e-06,0.0,0.0,0.0,0.0,0.0,1.16e-05,0.0,0.00016082,1.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,3.5e-05,0.0,0.0,0.0,0.000824887,0.0,0.000543636,2.45e-05,0.0,0.0,0.000305668,0.0,0.000168789,0.000101593,0.95279274,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268628,0.001028549,0.577730345,0.0,0.0,0.062174256,0.071409836,0.080258799,0.00667881,0.010321797,0.018214936,0.099502488,0.184079602,0.179104478,0.225218659,0.0,0.0,0.0,2.17e-05,5.1e-06,8.05e-06,0.0,2.26e-05,1.52e-05,0.000145035,0.000322653,0.00016692,0.0,3.03e-05,0.0,0.0,0.000155274,0.0,0.0,0.0,0.0,0.0,0.001481405,0.0,0.000297542,0.0,0.000117984,0.0,4.81e-05,0.000414126,0.0,0.0,0.0,0.0,0.0,0.0,0.000153355,0.0,0.000123591,0.0,0.000134793,2.96e-05,0.825269564,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268621,0.009016076,0.502845962,0.018373563,0.836939352,0.046218107,0.053139918,0.037657795,0.0,0.0,0.0,0.0,0.0,0.0,0.223338755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018061,0.002527448,0.000609901,0.0,0.001306626,0.004752852,0.0,0.0,0.0,0.018037953,0.0,0.013678284,0.0,0.002051536,0.0,0.000143458,0.0,0.0,0.0,0.0,0.000101528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.0,1.7e-05,0.0,0.978689082,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268603,0.000369757,0.800426894,0.006200941,0.021811367,0.34572126,0.459499213,0.385414309,0.381102362,0.469291339,0.462992126,0.253731343,0.373134328,0.348258707,0.233517509,0.0,0.0,0.0,0.000396358,4.08e-05,0.000167009,0.0,5.08e-05,0.0,0.000415949,0.0,0.0,0.0,2.02e-05,0.0,0.0,0.002301387,0.0,6.82e-05,0.0,0.0,0.000226034,0.0,0.0,0.000579145,0.0,0.00037755,0.0,0.000388904,0.000892375,0.0,0.0,0.0,0.0,0.001078211,0.0,0.0,0.0,0.00024065,0.0,0.000408204,0.000495313,0.681833741,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
