ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000271122,0.00268985,0.443970117,0.045109663,0.540961957,0.059704692,0.068226006,0.103888608,0.012145749,0.010478685,0.0,0.114427861,0.069651741,0.0,0.216047749,0.003052852,0.00276495,0.001923771,0.003193465,0.002019796,0.000448715,0.000356151,0.002316282,0.001987005,0.000277924,0.000503518,0.003083128,0.002471704,0.001866839,0.000939558,0.00282273,0.001984662,0.017623637,0.000512582,0.003277244,0.000960985,0.002202956,0.000438532,0.006505098,0.003642299,0.002706771,0.00304194,0.000369271,0.000143574,0.007055464,0.006842934,0.001162344,0.00212941,0.00255489,0.003390484,0.002533233,0.008725355,0.002453674,0.000253481,0.000725566,0.001872799,0.002068744,0.003184739,0.408295229,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000270959,0.001812329,0.474564212,0.030393345,0.101795847,0.247526131,0.278971238,0.326463642,0.250789197,0.269729919,0.268677657,0.671641791,0.592039801,0.63681592,0.216163026,0.0,0.00060129,0.0,0.0,0.000179175,4.84e-05,6.24e-05,0.000915248,0.001270103,0.000220817,0.000243549,0.000259915,0.00021186,0.0,5.56e-05,0.000312993,0.0,0.001375287,0.0,0.00068691,0.000258355,0.000406818,0.0,0.001495425,0.001022249,0.000662883,0.001310142,0.000650874,0.0,0.002701842,0.001253116,0.000345207,0.000697335,0.001199587,0.001410827,0.000671136,0.002591331,0.000932907,0.0,0.000380343,0.000203042,0.000819764,0.001043736,0.57310872,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000270816,0.025106354,0.366595518,0.0,0.0,0.040921909,0.042726681,0.060792605,0.106852874,0.0,0.001299123,0.0,0.0,0.0,0.479821642,0.006582309,0.0,0.0,0.0,0.0,0.0,2.01e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.009751406,0.0,0.0,0.0,0.01505052,0.0,0.0,0.0,0.0,0.000878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014387876,0.001064025,0.0,0.0,0.023505214,0.0,0.024336764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270696,0.001092996,0.324261829,0.018329894,0.0,0.11172394,0.14772394,0.26065876,0.063001145,0.021191294,0.0,0.0,0.0,0.0,0.219739113,0.003885838,0.012922813,0.013127345,0.00621329,0.007297328,0.002031966,0.000400419,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.004992381,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.003686244,0.000305439,0.006355566,0.000563054,0.007065883,0.006348252,0.004363978,0.001272495,0.001107814,0.0,0.005285699,0.004110353,0.0,0.001929027,0.00385252,0.004129642,0.001230009,0.009803566,0.017789137,0.001984014,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270607,0.001053286,0.471896122,0.017663948,0.307366179,0.187101484,0.155753116,0.138876635,0.183382789,0.129970326,0.097329377,0.462686567,0.47761194,0.482587065,0.316233052,0.0,3.45e-05,0.0,0.0,0.000445224,0.000109629,7.24e-05,0.001513679,0.001033017,0.000260792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332975,1.58e-05,0.0,8.69e-05,0.0,0.0,2.8e-05,0.0,0.0,0.003139824,2.13e-05,0.0,0.005415482,0.001745178,0.000620499,1.07e-05,0.00023069,0.000179969,0.000851733,0.005019571,0.0,0.0,0.000803653,0.0,0.000603278,0.000462036,0.905786621,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270049,0.015416513,0.51547492,0.017161759,0.438636465,0.168830443,0.194654143,0.394823113,0.067269439,0.070524412,0.032911392,0.213930348,0.0,0.029850746,0.216615545,0.00328042,0.001049794,0.004923676,0.008659349,0.000792716,0.0002626,9.86e-05,0.00323857,0.002060389,0.000542523,0.001518763,0.005198297,0.003062345,0.00194816,0.000138071,0.000434712,0.00057324,0.003515855,0.001719121,0.001651731,0.001052737,0.002053278,0.001042191,0.001046797,0.003642299,0.003300603,0.001927566,0.002003098,0.000311761,0.002324292,0.001154704,0.002114941,0.000911078,0.0,0.0,0.0,0.000199333,0.000741214,0.0,0.000349214,0.0,0.000816821,0.000944217,0.529601014,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000269937,0.002316188,0.68036286,0.038843219,0.0,0.062009379,0.082470621,0.104872269,0.058482759,0.064275862,0.063724138,0.0,0.0,0.0,0.223467333,0.0,0.000478075,0.0,0.000943695,0.0,0.000377329,0.001565455,0.001633366,0.001478964,0.000947988,0.000777169,0.000779745,0.000417301,0.000551566,0.001390816,0.0,0.000582874,0.004009405,0.000958134,0.001646488,0.001553753,0.000544982,0.000734948,0.001257092,0.001340091,0.005234011,0.001920036,0.001054681,0.000505586,0.005096924,0.000744653,0.001337132,0.00039008,0.001793613,0.000536693,0.004817536,0.003207451,0.002670927,0.000937689,0.000113775,7.71e-05,0.000257979,0.000316764,0.546551692,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269825,0.001809725,0.367662753,0.030349676,0.076193178,0.111931858,0.075872497,0.256135014,0.082191781,0.0,0.059360731,0.368159204,0.0,0.547263682,0.226260311,0.003014208,0.0,0.007687715,0.007783599,0.00086873,0.000142773,8.85e-05,0.003865163,0.002269251,0.003289405,0.00191282,0.003127941,0.001020782,0.002885115,0.003039253,0.001767829,0.003670662,0.001464015,0.002137072,0.002170847,0.00132075,0.004359857,0.001471249,0.002112288,0.0,0.0,0.000346359,0.000549922,0.0,0.002855221,0.00024275,0.000666381,0.000160307,0.006021004,0.001240499,0.000258692,0.000534575,0.002159744,0.00108063,0.00040725,5.88e-05,0.000947411,0.001396562,0.5326007,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000269793,0.070887188,0.375667022,0.032041835,0.609099615,0.246913491,0.285972777,0.24896557,0.00868984,0.0,0.00868984,0.0,0.0,0.0,0.236838656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000548152,0.0,0.00050305,5.68e-05,0.866222763,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
ENSG00000269609,0.0073053,0.543578798,0.061048701,0.112390747,0.027790698,0.002093023,0.042108295,0.025999293,0.026883622,0.034665723,0.0,0.0,0.0,0.216028629,0.041005251,0.003134595,0.02635051,0.032561265,0.018807994,0.005700722,0.005062578,0.001457356,0.000925764,0.000325514,0.008072704,0.021519158,0.01321238,0.026291319,0.000654997,0.001941714,0.001994297,0.006765525,0.010665647,0.014356952,0.011267425,0.015908105,0.0160714,0.013837354,0.004836354,0.00499924,0.000316241,0.019993783,0.0,0.001227037,0.001571316,0.00304569,0.006535179,0.003864054,0.001381903,0.006496597,0.002754422,0.008306709,0.007520574,0.004063572,0.005350431,0.010614884,0.015466003,0.46490228,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000269416,0.010920193,0.426360726,0.035240559,0.149711134,0.112436464,0.022994475,0.070723069,0.0,0.0,0.0,0.0,0.0,0.0,0.216966364,0.0,0.0,0.001039279,0.003201015,0.08753536,0.017043528,0.007251801,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989031,0.000291777,0.0,0.0,0.0,0.0,0.0,2.58e-05,2.76e-05,0.0,0.0,0.0,0.0,0.001180947,0.000664196,1.6e-05,0.001920493,0.001250141,0.0,0.0,0.0,0.0,0.000337499,0.0,0.000160386,9.79e-06,0.971023865,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000269399,0.001302611,0.473496976,0.023188026,0.302410961,0.077383462,0.194341393,0.242659157,0.0,0.0,0.0,0.0,0.0,0.0,0.239629971,0.002906864,0.000241502,0.004039183,0.003540745,0.0,0.000331437,0.000132802,0.000323857,0.000225796,0.000199877,0.000448788,0.001317499,0.000757561,0.002535083,1.68e-05,3.48e-05,0.0,0.000615552,0.000520468,0.001179808,0.0,0.002544529,0.000709231,0.0,0.000472468,0.0,0.0,0.00116626,0.0,0.000294961,0.000101693,0.000648902,0.000272522,0.000801647,0.000331014,0.000497861,0.0,0.000664537,0.0,0.000196556,0.0,0.000380383,0.000488325,0.625233848,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000268912,0.001594251,0.438456065,0.0267361,0.115738027,0.043250795,0.110775835,0.173762616,0.028219396,0.007949126,0.012321145,0.0,0.0,0.0,0.216410207,0.0,4.44e-05,0.0,0.000120793,0.000385499,0.000142773,0.000148899,0.000267534,0.000197572,0.000146576,0.0,0.0,0.0,0.0,0.000252569,0.000255031,0.00047208,0.002151659,0.000102516,0.0,0.0,0.0,0.0,0.0,1.72e-05,0.0,0.000286123,0.0,0.0,0.000814092,0.000305078,0.000426047,0.0,0.00079588,0.000112481,0.0,2.72e-05,0.000511182,0.000215364,0.000405697,0.00042559,0.00089899,0.001326137,0.558759059,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268573,0.006032634,0.363571683,0.047096584,0.536583514,0.010271429,0.276871429,0.154900384,0.007534247,0.077853881,0.020319635,0.07960199,0.184079602,0.064676617,0.215960737,0.002988446,0.000517504,0.003479004,0.00327651,0.001808043,0.000481859,0.000374261,0.00075332,0.000445947,0.000350261,0.000831899,0.00142505,0.000629161,0.002425477,0.000180166,0.00027242,0.000322748,0.000454732,0.00089899,0.0,0.00040202,0.001301049,0.000896014,0.000289739,0.000601323,0.000870034,0.000278593,0.000231127,9.43e-05,0.000637116,0.000118095,0.000161679,0.000157635,0.001903191,0.000665242,0.001871859,0.002527907,0.000702875,0.000484092,0.000338854,8.2e-05,0.000636437,0.000782402,0.638742154,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000268516,0.013977196,0.463536108,0.028788524,0.383156657,0.001357895,0.002964912,0.010156787,0.005173688,0.0,0.0,0.024875622,0.0,0.0,0.229863554,0.002438846,0.001449011,0.001555233,0.001260777,0.001770036,0.000328888,0.000138839,0.001225024,0.001095111,0.000180841,0.000424159,0.002590186,0.002028723,0.001711269,0.000121233,0.000718724,0.000626228,0.002451116,0.000250377,0.00148918,0.000240246,0.000794446,0.00033296,0.001018758,0.003968731,0.003065833,0.002627814,0.000512729,0.000333297,0.003952476,0.000921795,0.0,0.000542372,0.000351802,0.000462777,0.0,0.0,0.000728435,0.0,0.000365406,0.000462771,0.001132516,0.001871796,0.349529667,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000268471,0.001908674,0.400747065,0.032009083,0.03501036,0.155961654,0.225783928,0.19074263,0.148382794,0.121707236,0.071023675,0.60199005,0.656716418,0.656716418,0.215993713,0.0,0.001246938,0.011063529,0.004824171,0.001623438,0.000683271,0.000201215,0.001189822,0.000767707,0.000607245,0.001247848,0.00492942,0.002028723,0.005034809,0.000429368,0.0,0.000780377,0.002406752,0.002056242,0.000608257,0.001361797,0.003745793,0.001893539,0.002163693,0.00105661,0.001850548,0.0,0.001644453,0.0,0.001970339,0.000895552,0.002527879,0.000609166,0.005167452,0.001430109,0.004314795,0.0,0.002530351,0.002445235,0.001428382,0.000309395,0.002309584,0.003028471,0.700623965,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000268205,0.002727607,0.272500889,0.045742857,0.275988504,0.076616162,0.222483674,0.276599789,0.026779422,0.121212121,0.043927649,0.0,0.0,0.0,0.218923583,0.0,0.004351962,0.017122303,0.006620967,0.0,0.001073347,0.000241458,0.002893592,0.002286185,0.00135726,0.002621576,0.009724401,0.003306305,0.003263433,0.005010978,0.003106742,0.004812324,0.005944789,0.001563375,0.002338642,0.0,0.005503552,0.0,0.003785294,0.001477536,0.0,0.000519539,0.001447862,0.0,0.002607454,0.001463063,0.0,0.00080955,0.01687496,0.003355133,0.010601509,0.009332415,0.006760383,0.005515596,0.002413461,0.010784966,0.0077248,0.011945865,0.32552027,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000268119,0.012759212,0.351832088,0.055437286,0.401465507,0.005841463,0.001847561,0.27231959,0.035005834,0.035005834,0.0,0.0,0.0,0.0,0.232218701,0.0,0.0,0.0,0.0,0.020127377,0.006417137,0.006384563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05e-06,3.48e-05,0.0,0.002501026,0.0,0.0,0.0,0.0,0.004160644,0.001140262,0.0,0.0,0.0,0.000294886,0.0,0.0,0.0,4.59e-05,0.001341235,0.0,0.0,0.0,0.0,0.0,0.0,0.000261698,0.0,0.000433272,0.000547879,0.691460368,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000267575,0.081589303,0.400924938,0.055382701,0.115063793,0.000572222,0.001477778,0.019214787,0.099941555,0.0,0.150399377,0.0,0.0,0.0,0.572437168,0.014001898,0.015051972,0.011601595,0.020436667,0.007883721,0.001759167,0.002293855,0.00515355,0.004036105,0.001414368,0.003007424,0.007698857,0.008262553,0.007987102,0.001661907,0.007094501,0.00497129,0.011262935,0.00585132,0.01899753,0.004734902,0.00669714,0.004894238,0.005818138,0.023494545,0.028503957,0.003584067,0.002029664,0.000659415,0.009025803,0.005721034,0.004583829,0.001640474,0.015496589,0.014869924,0.005120158,0.017994346,0.017009585,0.0,0.00268361,0.001824715,0.005314532,0.006625756,0.614546285,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000267520,0.003667623,0.300426894,0.061507222,0.414103394,0.13202368,0.21057183,0.202548427,0.038063498,0.068759867,0.060691107,0.149253731,0.273631841,0.0,0.228248842,0.0,0.000842792,0.006530504,0.001275876,0.0,0.00010708,0.0,0.0,0.000767707,0.000382622,0.0,0.0,0.0,0.000654101,0.0,0.000909997,0.0,0.00048246,0.000786616,0.0,0.0,0.001109154,0.0,0.002724477,0.000704407,0.0,0.0,0.000932476,0.0,0.000578123,0.000259152,0.0,0.000678633,0.000709371,0.000472418,0.001025008,0.001920847,0.004741214,0.000583197,0.00137114,0.001609713,0.002865557,0.002313073,0.588602533,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000267470,0.024976158,0.355567414,0.049039837,0.2790051,0.068437279,0.215892668,0.265970118,0.027484609,0.065743184,0.008795075,0.0,0.0,0.0,0.215938845,0.0,0.0,0.0,7.55e-05,0.0,0.000101981,0.000247495,0.001605204,0.001016082,0.000382622,5.2e-05,0.0,0.0,0.000109606,0.000395692,0.000701335,0.000563606,0.002018566,6.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000180651,0.000128191,0.001026464,0.000380527,0.000321174,0.0,3.46e-05,0.0,0.000583278,0.0,2.56e-05,0.0,0.001729508,0.0,0.00148437,0.001104922,0.88030468,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ENSG00000267383,0.127501636,0.358769121,0.039476413,0.541960194,0.090445378,0.109369748,0.16042417,0.062891369,0.025592159,0.043833379,0.0,0.0,0.0,0.236054161,0.0,0.0,0.00086238,0.000770055,0.006526331,0.003872718,0.000985955,0.000936369,0.001405581,0.00051397,0.0,0.000134439,0.0,0.0,5.05e-05,0.0,0.0,0.000526824,0.000132088,0.0,7.24e-06,0.0,0.0,0.002766536,0.0,0.0,0.000233416,0.000528669,1.74e-05,0.000436542,0.000173862,8.74e-05,0.000395424,0.0,0.0,0.000229406,0.001803059,0.0,0.0,0.000519487,0.0,0.000803105,0.001004345,0.717431577,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000267321,0.004299724,0.417644966,0.013428094,0.235882514,0.121391257,0.160979235,0.136906469,0.077160494,0.039351852,0.047067901,0.094527363,0.004975124,0.0,0.215949376,0.010425209,0.005347541,0.003655903,0.003593592,0.006819527,0.002399096,0.000356151,0.003337135,0.004425603,0.000285539,0.0,0.007922922,0.007877352,0.007665355,0.000503455,0.002312668,0.002191799,0.0035214,0.000232633,0.008704361,0.000560172,0.005591824,0.000492672,0.00464049,0.013821837,0.0,0.001543558,0.000302856,5.33e-05,0.003987871,0.004871408,0.000515626,0.003828664,0.001176518,0.00254206,0.0,0.005273268,0.012664537,0.0,0.001947569,0.002464597,0.003636906,0.005268029,0.641299332,0,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267260,0.002511482,0.44076841,0.0,0.0,0.233775414,0.128551418,0.28462736,0.130371094,0.0,0.18359375,0.0,0.0,0.0,0.216039436,0.0,0.0,0.000493842,0.000581316,0.00344777,0.001086095,0.000323957,0.000161928,9.03e-05,9.52e-06,0.0,0.0,5.78e-05,7.07e-06,0.0,0.000539043,0.0,0.001037011,0.0,0.0,0.0,0.0,6.77e-06,0.0,1.72e-05,6.91e-05,0.000233416,1.59e-05,1.85e-05,0.000200573,0.001446661,0.00046319,1.87e-05,0.000536354,0.001243713,0.0,0.000978545,7.67e-05,0.0,0.0004826,0.0,0.000502233,0.000303662,0.837100323,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267194,0.001585788,0.281394522,0.026594177,0.0,0.162053136,0.24179984,0.137331787,0.152217339,0.177387135,0.063523771,0.0,0.0,0.0,0.218172895,0.0,0.001355368,0.000972942,0.000188739,0.0,0.000540498,9.46e-05,0.000499866,0.000728192,0.000348357,6.29e-05,0.000421241,0.00021828,0.0,0.0,0.0,1.93e-05,0.003000122,0.000246434,0.000519116,6.4e-05,0.0,0.0,0.0,0.000463878,0.0,0.0,4.25e-05,0.0,0.000200573,0.000554389,0.000166049,1.87e-05,0.000351802,0.000128549,0.000280657,0.000770151,0.000677316,0.000876701,0.004336714,0.0012276,0.00320924,0.002910966,0.908309664,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267106,0.015973752,0.418534329,0.0,0.0,0.04059065,0.06252439,0.127229315,0.0,0.0,0.0,0.0,0.0,0.0,0.215977364,0.00278664,0.001587012,0.00515954,0.006590768,0.007921727,0.001779564,0.001589601,0.00514651,0.004137713,0.000380718,0.000654026,0.00413175,0.004532527,0.001651163,0.000858736,0.011372067,0.010289414,0.016337078,0.000798445,0.00223377,0.0,0.0,0.000347848,0.002173039,0.001735246,0.0,0.0,0.00094576,0.0,0.017438088,0.004668023,0.001837464,0.001595054,0.002520286,0.002754166,0.000214764,0.007692447,0.000779553,0.0,0.002413929,0.002761859,0.005986702,0.00839567,0.496198178,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267100,0.001246627,0.544290288,0.020906342,0.629093179,0.047188698,0.072786579,0.171851226,0.004036327,0.0,0.0,0.213930348,0.0,0.0,0.216064099,0.020768838,0.003829529,0.006847447,0.011694273,0.012536853,0.005032749,0.001094611,0.003914445,0.004623175,0.000544427,0.002022281,0.017028904,0.01942695,0.010175688,0.000427684,0.001425856,0.00144996,0.008806273,0.000794502,0.0,0.002128412,0.005357712,0.001154531,0.012126962,0.015866335,0.010247062,0.011354567,0.002502544,0.000373293,0.009485942,0.009368849,0.003325351,0.010187506,0.008016471,0.012700657,0.002154957,0.012104958,0.008230032,0.0,0.006457978,0.005331514,0.010644845,0.013784695,0.693186838,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267040,0.025340707,0.415688367,0.041605258,0.143558363,0.114572868,0.186210078,0.152810817,0.062682825,0.061847054,0.055160886,0.054726368,0.149253731,0.0,0.260615131,0.000330618,0.001764442,0.004002329,0.008508357,0.003371757,0.000966267,0.000372248,0.002985117,0.002517626,0.000767147,0.000388584,0.00194488,0.001759083,0.00026164,0.00059438,0.001988083,0.001816062,0.001824473,0.00084576,0.001615026,0.000587939,0.0,7.71e-05,0.00049536,0.004862125,0.003245363,0.0,0.000645561,0.0,0.003185578,0.00127936,0.000506887,0.000352675,0.001839751,0.002381373,0.004224496,0.008109235,0.001891374,0.0,0.001966076,0.00083709,0.002690833,0.002586213,0.759429188,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267034,0.000874917,0.358946994,0.014672649,0.0,0.284081502,0.477773919,0.314260995,0.297661233,0.46420978,0.30616584,0.0,0.0,0.0,0.219280776,0.0,9.86e-06,0.000420134,0.000234036,0.0,2.55e-06,0.0,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45e-05,0.001170103,9.66e-05,0.0,0.0,0.0,0.0,0.000205621,1.72e-05,0.0,0.0,0.000167368,0.0,0.0,8.86e-05,0.0,0.001044667,0.0,0.0,0.0,0.000697666,0.0,0.0,0.000873097,0.0,0.000764159,0.000454864,0.87628623,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266962,0.001461451,0.752401281,0.024487167,0.129056092,0.217502163,0.145737889,0.246123983,0.235726644,0.10899654,0.242647059,0.348258707,0.0,0.164179105,0.217482341,0.0,0.004504749,0.0,0.013060744,0.011972179,0.002450087,0.001482957,0.016016841,0.009156031,0.001300152,0.0093616,0.012825454,0.012538279,0.002400727,0.001608026,0.0,0.004142742,0.01477879,0.003599902,0.0,0.003210124,0.0,0.0,0.001383268,0.021630444,0.03173551,0.021933589,0.001001549,0.0,0.016317236,0.004497441,0.003670559,0.003318354,0.008858489,0.007613324,0.003755921,0.021419252,0.007884984,0.001846791,0.000722532,0.00294423,0.002287708,0.003305458,0.333685616,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000266256,0.0069401,0.468694415,0.053057348,0.156430293,0.011317311,0.037803016,0.062640666,0.020507614,0.017461929,0.023959391,0.049751244,0.0,0.0,0.249207677,0.0,0.0,0.0,0.0,4.89e-05,1.53e-05,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000672941,0.0,0.0,2.26e-05,0.00019659,0.0,0.000165178,0.0,0.0,0.000261835,0.0,0.0,0.0,0.0,2.56e-05,0.0,0.000289567,0.0,0.000211556,0.0,0.910540914,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000266208,0.002585042,0.747065101,0.0,0.0,0.298560248,0.408554658,0.404125716,0.244263862,0.32791587,0.315965583,0.039800995,0.154228856,0.0,0.216824485,0.0,0.004435748,0.0,0.002008184,0.001096771,0.000295744,0.000269629,0.00437911,0.002088614,0.000281731,0.001841671,0.006811562,0.007845252,0.003270504,0.0,0.0,0.000520251,0.004087042,0.000555954,0.0,0.000829393,0.0,0.0,0.003990915,0.028777596,0.033351286,0.006784128,0.002664598,0.000611216,0.00633576,0.001882955,0.001273771,0.007283278,0.002422243,0.002840936,0.000844411,0.00470245,0.004153355,0.001459899,0.000859697,0.000274141,0.001469267,0.001970066,0.678803874,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
