ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000273010,0.000833255,0.596940591,0.013973952,0.0,0.188026726,0.124317743,0.103302964,0.191536748,0.098737936,0.071269488,0.353233831,0.084577114,0.0,0.216164135,0.0,0.000182359,0.000117932,0.000279334,8.69e-05,1.02e-05,2.82e-05,0.00019009,0.0,4.76e-05,4.93e-05,0.000215102,0.0,0.000120213,0.0,8.11e-05,0.0,5.72e-05,0.0,0.000438238,0.00031087,0.000102866,0.0,0.000944936,0.001339575,0.0,0.000185964,5.23e-05,0.000814092,0.00024046,0.0,0.000224961,0.000183037,0.0,0.0,0.0,0.000127796,0.0,0.000172204,0.000174389,0.000469642,0.000722112,0.437656282,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273004,0.00044527,0.45357524,0.00746733,0.0,0.0706498,0.148123835,0.104625478,0.046604527,0.065246338,0.029294274,0.109452736,0.0,0.049751244,0.216073243,0.0,0.000172501,0.001098245,0.000536019,0.0,0.000112179,4.83e-05,0.0,0.0,0.000407368,0.0006896,0.00107551,0.00023754,0.000477317,0.000117866,0.000127516,0.00013488,0.000341064,0.000246449,0.000213686,0.000260977,0.000244983,0.000369183,0.0,0.0,0.0,0.000395838,0.0,0.000672511,5.34e-05,0.0,0.000115694,0.000431968,0.000894874,0.0,0.0,0.000664537,0.0,0.000186567,0.0,0.000205227,0.000145586,0.82304729,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272986,0.000440714,0.363571683,0.00739091,0.0,0.08353629,0.085759409,0.0320765,0.047043011,0.056451613,0.0,0.049751244,0.0,0.0,0.216028352,0.000416493,0.000345003,0.0,3.77e-05,0.000841582,0.000145323,9.05e-05,0.000147848,9.6e-05,6.47e-05,0.000207975,0.000367466,0.00030174,0.00041721,9.26e-05,0.0,6.26e-05,0.000163632,7.34e-05,0.000117105,0.000234112,0.0,0.0,0.000721587,0.0,0.0,0.000263006,0.0,0.000141581,0.000168322,0.000507518,0.0,8.05e-05,0.000223004,0.000299,0.0,0.000102236,0.0,0.001061252,0.0,0.000976661,0.000772831,0.865613629,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272973,0.000354784,0.423692636,0.005949847,0.0,0.044761438,0.180253268,0.208315655,0.04248366,0.12254902,0.0,0.059701493,0.0,0.0,0.21604193,0.0,0.0,0.001791098,0.000754956,0.0,0.000201412,5.63e-05,0.0,0.0,0.0,0.0,0.00190903,0.000731881,0.000449031,3.87e-05,0.0,0.0,0.000238548,0.000136333,0.00011469,0.000153516,0.000163773,0.000303758,0.000377974,0.000138101,0.0,9.3e-05,1.23e-05,0.0,0.0,0.0,0.000376006,0.0,0.001180776,0.000208394,0.0,0.0,0.0,0.000342909,0.0,0.000382125,0.000286689,0.819650069,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272931,0.000408165,0.513874066,0.006845053,0.0,0.03687464,0.019070605,0.051427315,0.037463977,0.0,0.0,0.368159204,0.323383085,0.343283582,0.267969872,0.013078743,0.0,0.001761614,0.001072038,0.002264126,0.000517552,0.000307859,0.000478745,0.0002766,0.0,0.000779905,0.003136903,0.003184325,0.011070215,0.0,0.0,0.0,0.001634348,0.000561064,0.000771444,0.000790608,0.011286795,0.001462713,0.008598918,0.00983276,0.00033883,0.000348018,0.0,0.0,0.000630541,0.0,9e-05,0.0,0.0,0.0,0.00211778,6.39e-05,0.0,0.000991659,0.0,0.000669424,0.000399355,0.923695081,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0.0,0.165097301,0.55721393,0.0,0.711442786,0.234048172,3.43e-05,0.000542147,0.004171857,0.014268674,0.0,0.0,0.0,0.002830229,0.001292683,7.61e-05,0.0,0.0,0.0,0.0,0.000885677,0.004219605,0.002047285,0.002596425,0.0,0.0,0.0,0.0,0.003476863,0.001142514,0.000939084,0.010353136,0.000674784,0.000312787,0.010300034,0.007147017,0.0,0.0,0.000314824,2e-05,0.002971876,0.0,0.000690096,0.0,0.000339372,0.0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000272902,0.002398862,0.472785486,0.026288497,0.392181764,0.045850399,0.101588962,0.15607022,0.018982229,0.026655897,0.0,0.069651741,0.12437811,0.12437811,0.243993878,3.43e-05,0.00035486,6.63e-05,1.51e-05,0.0,3.31e-05,1.61e-05,0.00019009,0.000355629,0.00012183,6.57e-05,0.000466054,0.000462241,6.01e-05,3.7e-05,0.000104331,9.63e-05,2.17e-05,0.000188769,5.31e-05,0.000157354,8.12e-06,0.00049536,0.000549781,0.000455732,0.0,9.56e-05,0.0,0.000165178,0.00019504,0.00039794,0.000401716,4.15e-05,0.0,0.0,0.000586291,0.000447284,7.81e-05,0.000110291,0.0,0.000199833,0.000286093,0.654451871,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272888,0.011019142,0.268943436,0.047718862,0.027678879,0.213159332,0.310351037,0.288802846,0.212138085,0.317371938,0.243875278,0.796019901,1.0,0.766169154,0.215752906,0.008351331,0.043632976,0.069631683,0.015076477,0.018183595,0.009458712,0.001408507,0.011194187,0.016065391,0.005716483,0.006066842,0.035922026,0.018046648,0.020340769,0.00342821,0.018304275,0.017100852,0.006488104,0.0,0.003673714,0.066226843,0.002853167,0.058489808,0.046138648,0.031169297,0.016640313,0.051700641,0.0,0.037578017,0.051715017,0.028282572,0.024591455,0.019231098,0.063942019,0.047685923,0.048234106,0.060498403,0.0,0.026276454,0.056498979,0.056017357,0.065819222,0.578670061,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000272870,0.004295818,0.305229456,0.026495922,0.312547582,0.000454545,0.046422078,0.034558937,0.019662921,0.018459069,0.0,0.0,0.0,0.0,0.216047749,0.0,0.000808292,0.043222207,0.0,0.002361858,0.000767405,0.000209264,0.005378842,0.004132068,0.001024132,0.002744719,0.007931884,0.009732735,0.004751954,7.07e-05,0.0003014,0.0,0.006505847,0.000917628,0.000534819,0.002007223,0.0,0.00141598,0.001924233,0.0,0.001671561,0.001179543,0.0,0.003881685,0.000737412,0.004856021,0.003756849,0.0,0.022480487,0.001304726,0.011971029,0.002888179,0.001806767,0.003776043,0.0,0.005181631,0.006057572,0.758574838,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272831,0.000318329,0.507114906,0.005338486,0.455403884,0.036843525,0.055163669,0.151559653,0.032374101,0.0,0.0,0.0,0.0,0.0,0.232082363,0.003267539,0.006170619,0.0,0.002189373,0.002524745,0.001065699,0.000295787,0.004139737,0.005283628,0.000428308,0.000451524,0.006542684,0.003999666,0.003206862,0.000139755,0.001814198,0.001676365,0.000471181,0.0,0.000627779,0.0,0.000843227,0.004014281,0.014878447,0.003728715,0.005617047,0.000924507,0.0,0.008837028,0.007398165,0.001372604,0.00427426,0.000688219,0.002401578,0.0,0.001235,0.005265176,0.0,0.002399191,0.004994218,0.00678078,0.00962818,0.414201543,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272829,0.000212871,0.566880114,0.003569908,0.14298475,0.045002538,0.108246193,0.170219966,0.032994924,0.055837563,0.0,0.0,0.0,0.0,0.216584231,0.0,0.000295717,0.0,0.0,0.0,0.000150422,4.43e-05,0.000366099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264943,0.000108431,0.0,0.000398398,0.0,0.001035424,0.000887909,0.000360794,0.0,0.0,0.0,0.0,0.000412945,0.000379393,0.0,0.0,0.0,0.0,0.001612786,0.0,0.00028115,0.0,0.000543057,0.0,0.000501431,0.000479037,0.864889756,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0.0,0.626865672,0.253731343,0.243781095,0.215950484,0.0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.000284562,0.001593944,0.000905623,0.000232633,0.004561924,0.00052999,0.002874589,9.07e-05,0.000500033,0.000747358,0.0,0.001483322,0.0,0.0,0.003775499,0.000456875,0.001966631,0.002410297,0.000436849,0.0,0.006306176,0.00323463,0.005405751,0.0,0.000525676,0.0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272695,0.001691247,0.426360726,0.02056791,0.0,0.012479978,0.055017553,0.131040553,0.0,0.0,0.0,0.0,0.0,0.0,0.215976532,0.0,8.87e-05,0.0,0.0,0.000694984,0.000203961,0.000110668,0.00075332,0.000914474,0.00012183,0.0,0.0,0.0,0.000219212,0.000949661,0.00477024,0.002692782,0.0,0.0,0.0,0.000702336,0.0,0.0,9.45e-05,0.0,0.010865146,9.56e-05,0.0,0.02021072,0.000101528,0.00634397,0.006276413,2.93e-05,0.0,0.0,0.0,0.000472843,0.0,0.000680766,0.0,0.000986106,0.001161724,0.740507535,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272686,0.001322141,0.366417645,0.022172731,0.190241196,0.046512869,0.083765968,0.096092351,0.027168732,0.037178265,0.026692088,0.313432836,0.805970149,0.746268657,0.215948821,0.003769907,0.001739799,0.00334633,0.002453608,0.001688593,0.000724063,0.00042054,0.000816683,0.001100756,0.00024366,0.000435105,0.002930764,0.002612944,0.005575768,0.000255937,0.001251971,0.000857451,0.000666356,0.001557347,0.000735226,0.001838355,0.001752776,0.004243268,0.003857057,0.003438704,0.001076726,0.000974983,6.87e-05,0.001380417,0.002425978,0.002162717,0.0018961,0.00542766,0.005249164,0.004738692,0.005272157,0.003731629,0.001812485,0.001531466,0.002973308,0.002652993,0.003510268,0.673292768,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.006135438,0.050329358,0.006786963,0.029688394,0.021886294,0.0,0.0,0.0,0.089552239,0.0,0.0,0.216124231,0.0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000291762,0.008617412,0.004465117,0.000531102,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.000733386,0.0,0.00070263,0.00117056,0.0005035,0.002855327,0.005300232,0.006615017,0.004525262,0.000680097,0.000594807,0.005391885,0.002319107,0.001459113,0.004418877,0.0025674,0.002107099,0.003841693,0.0,0.003450479,0.0,0.000503535,0.00273356,0.001835361,0.002956214,0.22030718,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272663,0.000317027,0.462291,0.005316652,0.0,0.117263538,0.123642599,0.080925578,0.102888087,0.077617329,0.0,0.184079602,0.094527363,0.0,0.215948821,0.0,0.000581576,0.0,0.001170182,0.000841582,2.55e-05,4.43e-05,0.001168701,0.0,0.000192263,0.0,0.001801479,0.000950161,0.000201534,0.0,0.000208662,0.0,0.000205033,0.000524359,0.000268013,0.000368439,0.000133996,0.00024768,0.002027317,0.0,0.0,0.000281603,0.0,0.000790495,0.00037405,0.0,9.64e-05,0.0,0.0,0.0,0.0,0.000191693,0.0,0.000712409,0.0,0.000545538,0.000412057,0.902211487,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272659,0.000405561,0.305407328,0.006801384,0.463165748,0.038385507,0.072734783,0.076680897,0.0,0.0,0.0,0.0,0.0,0.0,0.219345065,0.000588243,0.000556933,0.0,0.000392577,0.0,2.55e-05,8.05e-06,4.93e-05,0.0,8.19e-05,0.0,0.000286803,0.0,0.000304069,9.09e-05,0.0,7.71e-05,0.000226719,0.000146821,0.0,0.0,0.0,0.000308431,0.000163216,0.000400492,0.0,0.000114235,0.0,0.000318558,9.08e-05,8.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99e-05,0.0,0.000167885,0.00026765,0.514608691,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.014738152,0.090141637,0.014787579,0.05243825,0.177013509,0.0,0.0,0.0,0.084577114,0.0,0.0,0.215963785,0.0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000217313,0.000352018,0.000293535,2.28e-05,0.000391321,0.00163119,0.001534382,0.002846223,0.000117866,0.000133312,0.000154149,0.000433723,0.002564116,0.001355761,0.003776496,0.000935265,0.001626275,0.000901984,0.000704313,0.000188239,0.000502103,1.33e-05,0.000259566,0.001103446,0.0,0.000510983,0.0,0.0,0.001984271,0.001433403,0.001942492,0.0,0.000339164,0.000629958,0.000629888,0.000820051,0.643721882,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272579,0.000405561,0.148345784,0.006801384,0.0,0.217462319,0.661498551,0.458745774,0.208695652,0.682608696,0.37826087,0.432835821,0.930348259,0.263681592,0.22485343,0.000330618,0.00255302,0.0,0.000422776,0.0,0.000101981,1.61e-05,0.000323857,0.000694323,0.0,0.000218921,0.002375084,0.0,0.00098999,0.0,0.0,0.000852634,0.000141946,0.00108018,0.0,0.003688224,0.000121815,0.002182386,0.001340091,0.0,0.0,0.00255302,0.0,0.0,0.000657258,0.0,0.0,0.001425249,0.001217943,0.003415845,0.000840424,0.005699681,0.001753403,0.004807727,0.026167248,0.017432131,0.025861442,0.224829937,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0.0,0.015281174,0.149253731,0.074626866,0.0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61e-05,5.63e-05,0.000176009,0.000124188,1.71e-05,3.56e-05,0.000367466,0.00015408,0.000159106,1.85e-05,4.06e-05,5.3e-05,9.86e-05,0.000183526,0.00016781,0.000318546,0.000110987,0.000336471,0.00025771,0.0,0.0,0.000116892,0.0,0.000283162,0.000138933,0.0,0.0,0.0,0.000666152,0.0,0.000494892,0.000217252,0.0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272502,0.000698502,0.56261117,0.011714102,0.0,0.021626316,0.056180702,0.043811154,0.01754386,0.044736842,0.025438596,0.228855721,0.437810945,0.547263682,0.216240894,0.0,2.46e-05,0.000265348,0.000475622,0.000917596,5.35e-05,4.63e-05,0.0,0.0,7.61e-06,0.005412816,0.033394578,0.026771441,0.0,0.0,0.0,0.0,0.000128145,0.0,0.0,5.76e-05,0.0,0.00011683,0.0,0.0,0.0,1.86e-05,0.0,0.000389348,0.0,0.0,0.000498128,0.0,0.0,0.006161206,0.0,5.11e-05,0.0,0.000972511,0.0,0.001063182,0.000575611,0.824653987,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000272489,0.000994047,0.263607257,0.016670488,0.0,0.078520075,0.089998118,0.105755401,0.074027604,0.070890841,0.0,0.0,0.0,0.0,0.226600877,0.0,6.41e-05,0.000412763,3.77e-05,2.71e-05,7.65e-06,2.01e-06,0.0,3.39e-05,0.000129444,1.92e-05,0.0,1.93e-05,0.000148499,0.0,1.74e-05,7.23e-05,0.000122231,0.0,0.0,4.99e-05,0.000128582,7.94e-05,0.0,0.0,0.0,4.25e-05,0.0,2.36e-05,5.34e-06,0.00023069,0.0,1.95e-05,0.0,0.0,0.0,6.39e-05,0.0,0.000110063,0.0,0.000187222,0.000243836,0.680702995,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.027358377,0.170917443,0.164544889,0.214122425,0.242407578,0.151185387,0.186941314,0.156237855,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0.0,0.000143442,0.000396358,9.94e-05,6.24e-05,0.002499331,0.00231441,0.000281731,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,2.17e-05,0.000723616,0.00014125,0.000287843,0.000131289,0.000401895,0.000678636,0.000538592,0.001769445,7.44e-05,5.95e-05,0.001864153,0.000347332,0.000161483,0.000417785,0.000292859,4.29e-05,0.000951363,2.45e-05,0.000613419,0.0,0.000206132,0.000270182,0.000372427,0.000515389,0.655667683,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272360,0.000256486,0.530594095,0.004301357,0.0,0.067557484,0.032479393,0.103537325,0.056399132,0.0,0.0,0.0,0.0,0.0,0.216176605,0.0,0.000670291,0.0,0.0,0.0,3.82e-05,0.0,0.0,0.000180637,0.0,0.0,0.000250952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55e-05,0.0,0.0,0.0,0.000747358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000392019,0.0,0.000328943,0.000347103,0.884842835,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272323,0.001081929,0.45962291,0.016342973,0.042420172,0.001126316,0.002231579,0.003461374,0.01215611,0.013435701,0.0,0.034825871,0.0,0.0,0.216072135,0.0,0.000867435,0.0,0.0,0.000190035,4.84e-05,2.01e-06,0.0,0.0,0.0,0.000161454,0.000430204,0.00030816,0.000123749,4.21e-05,0.000179681,0.000105977,0.0,0.0,0.0,0.0,0.0,0.000887909,0.000618504,0.000331441,0.0,0.00026035,0.0,0.0,0.000414126,0.0,0.0,0.0,0.001026389,0.0,0.00070667,0.00028115,4.19e-05,0.00037163,0.0,0.00065224,0.000562837,0.667903631,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272273,0.000387984,0.643721096,0.005010972,0.0,0.066798883,0.108,0.059646916,0.03047619,0.055238095,0.011428571,0.0,0.0,0.0,0.216399123,0.003890132,0.00038936,0.0,0.006922949,0.001395397,0.000170818,0.000181094,0.001506639,0.001145915,8e-05,0.000374902,0.003217567,0.003556685,0.001520343,0.0,0.0,0.000183051,0.000504696,0.000770808,8.93e-05,9.98e-05,0.000314011,0.000345817,0.001761017,0.0,0.0,0.0,6.87e-05,0.002371486,0.000857642,0.0,0.000318159,0.0,0.0,0.0,0.0,0.0,0.0,0.014000581,0.003431036,0.014606858,0.01486627,0.83647941,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272163,0.001617686,0.624866596,0.027129117,0.0,0.454126176,0.589839342,0.528647411,0.47531348,0.572884013,0.501959248,1.0,1.0,1.0,0.216421292,0.0,0.000118287,0.0,0.0,0.008448395,0.001328299,0.000704254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.0,1.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000300661,0.000248581,0.0,0.0,3.08e-06,4.72e-05,0.0,0.000265293,6.11e-05,0.0,0.0,0.003379603,0.001208249,0.001329073,3.62e-05,0.004046692,0.0,0.001642071,0.000302561,0.987469657,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000272156,0.001591647,0.361792956,0.007248987,0.268019301,0.094655242,0.074889113,0.145542577,0.076712329,0.049315068,0.0,0.064676617,0.0,0.0,0.246906013,0.0,0.000458361,0.0,0.0,2.71e-05,3.82e-05,2.21e-05,0.0,0.0,0.0,9.58e-05,0.001478826,0.000526441,0.00010607,8.59e-05,0.0,0.000385371,0.0,0.0,1.33e-05,0.0,0.0,5.61e-05,0.000103084,0.000262391,0.0,0.0,0.0,0.000188775,3.74e-05,0.0,2.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000602861,0.0,0.001551372,0.002146558,0.474105127,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000272143,0.000654886,0.541622199,0.010982653,0.0,0.010815471,0.024487418,0.016712565,0.001863933,0.005591799,0.000931966,0.338308458,0.412935323,0.388059702,0.218117751,0.0,0.0,0.000324314,0.0,0.002812512,0.000854089,0.000400419,0.000267534,0.000412078,3.05e-05,0.0,0.0,0.0,0.0,1.52e-05,0.000162292,0.000183051,0.000102516,0.0,0.0,0.0,0.0,0.0,0.000927755,0.000662883,0.0,0.0,8.2e-06,0.0,0.0,0.0,0.000944836,0.0,0.005014724,0.0,0.002447708,0.00115016,0.0,0.001653932,0.001039101,0.002968086,0.00312562,0.658551784,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272142,0.008729645,0.450729278,0.01551327,0.685416393,0.0605228,0.09428526,0.169573242,0.0,0.0,0.0,0.0,0.0,0.0,0.223128152,0.00167456,0.001863014,0.0,0.0,0.000928455,0.000191214,3.82e-05,0.003020319,0.002077324,0.000177034,0.000336591,0.004275151,0.003415445,0.0,0.000963132,0.00821316,0.004214999,0.0,0.0,7.24e-05,0.001239642,0.0,0.002831961,0.001718065,0.0,0.001438145,0.000547265,0.0,0.003928879,0.00146948,0.000703604,0.001690421,0.0,0.0,0.003533633,0.0,0.000805112,0.0,0.001300328,0.0,0.002127367,0.002282136,0.696100326,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272138,0.022545398,0.392742796,0.007871265,0.042698623,0.0194,0.063104225,0.030255882,0.095785441,0.166028097,0.125159642,0.517412935,0.497512438,0.44278607,0.216025858,0.0,0.0,0.000655999,0.00052092,0.0,4.59e-05,2.82e-05,0.0,0.000180637,0.0,0.0,0.0,0.0,3.18e-05,0.0,0.000237643,0.0,5.72e-05,0.0,0.0,0.0,0.0,0.000593497,0.000352203,0.0,0.0,5.58e-05,0.0,0.0,0.000325957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000443447,0.0,0.000282561,0.0,0.932662461,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272121,0.000651631,0.720562078,0.010928067,0.0,0.233377341,0.323464419,0.211248603,0.235955056,0.366104869,0.230337079,0.885572139,0.860696517,1.0,0.283213064,0.0,0.000911793,8.11e-05,0.0,0.0,0.000303393,0.000207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53e-05,0.0,0.000120429,4.73e-05,0.0,0.0,0.0,0.0,0.0,0.006889442,0.007070749,0.0,0.0,0.0,0.0,0.0,0.000317199,0.001330484,0.00019524,0.0,0.0,0.000753484,0.000178914,0.0,0.000175168,0.0,0.000131833,5.27e-05,0.905327462,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272112,0.000298149,0.268231946,0.005000055,0.205330145,0.23784381,0.326133333,0.23454826,0.255238095,0.272380952,0.20952381,0.049751244,0.024875622,0.0,0.220648307,0.0,0.0,0.002049075,0.0,0.0,0.0,0.0,0.0,0.000231441,0.0,0.0,0.0,0.0,0.0,0.000176799,0.001454836,0.000563606,0.000210947,0.0,0.0,0.0,0.0,0.000401895,0.0,0.0,0.0,0.0,0.0,0.000495534,9.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060149,0.000619813,0.00124304,0.001219067,0.594122345,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
