ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000267787,0.064135873,0.38829598,0.021441282,0.250152946,0.043843972,0.067390071,0.020533223,0.090864198,0.082962963,0.08691358,0.0,0.0,0.0,0.261296541,0.0,0.00060129,0.001260402,0.00242341,0.001808043,0.000285546,0.000281701,0.000267534,0.000158057,0.0,0.000273651,0.001084472,0.001129922,9.9e-05,0.001430742,0.000341064,0.000770808,0.0,0.0,0.0,9.81e-05,0.001297139,0.001325765,0.000158121,0.0,2.46e-05,0.000271364,0.000275554,0.000120167,7.75e-05,0.0,0.000662028,0.0,0.000806244,0.002627573,0.000370054,0.000971246,0.0,0.000893012,0.000961711,0.001355888,0.001318509,0.723974357,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267577,0.012065267,0.584667378,0.017194511,0.116997377,0.061491228,0.053493421,0.046044129,0.166666667,0.155677656,0.166056166,0.0,0.0,0.0,0.216428774,0.000373556,1.48e-05,0.0,0.0,2.71e-05,7.65e-06,4.02e-06,0.0,1.13e-05,0.0,0.0,1.79e-05,0.0,0.000516209,0.0,0.0,1.57e-05,3.86e-05,1.92e-05,0.000780967,0.0,3.44e-05,5.52e-05,6.78e-05,0.0,0.0,0.00037755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000889627,0.0,0.000506626,0.000112674,0.94869893,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
ENSG00000267575,0.081589303,0.400924938,0.055382701,0.115063793,0.000572222,0.001477778,0.019214787,0.099941555,0.0,0.150399377,0.0,0.0,0.0,0.572437168,0.014001898,0.015051972,0.011601595,0.020436667,0.007883721,0.001759167,0.002293855,0.00515355,0.004036105,0.001414368,0.003007424,0.007698857,0.008262553,0.007987102,0.011262935,0.00585132,0.01899753,0.004734902,0.00669714,0.004894238,0.005818138,0.023494545,0.028503957,0.003584067,0.002029664,0.000659415,0.009025803,0.005721034,0.004583829,0.001640474,0.015496589,0.014869924,0.005120158,0.005500758,0.017994346,0.006984215,0.017009585,0.0,0.00268361,0.001824715,0.005314532,0.006625756,0.614546285,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000267374,0.386244137,0.285663465,0.029629144,0.230796831,0.053646586,0.065638554,0.086071365,0.155315315,0.185585586,0.153153153,0.0,0.0,0.0,0.670652505,0.0,0.001439154,0.000176899,0.0,0.00086873,0.000247303,0.000162984,0.000330897,0.000400788,0.00017513,0.000188819,0.001156173,0.000539281,0.0,0.0,0.0,0.001531129,0.000313889,0.002667342,0.0,0.001093529,0.000635684,0.0,3.76e-05,0.000528669,0.0,0.000318558,0.0,0.0,0.000598479,0.001384139,0.001333698,0.0,0.0,0.0,0.0,0.001495208,0.000497433,0.00034393,0.0,0.000137077,0.0,0.989179512,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000267321,0.004299724,0.417644966,0.013428094,0.235882514,0.121391257,0.160979235,0.136906469,0.077160494,0.039351852,0.047067901,0.094527363,0.004975124,0.0,0.215949376,0.010425209,0.005347541,0.003655903,0.003593592,0.006819527,0.002399096,0.000356151,0.003337135,0.004425603,0.000285539,0.0,0.007922922,0.007877352,0.007665355,0.0035214,0.000232633,0.008704361,0.000560172,0.005591824,0.000492672,0.00464049,0.013821837,0.0,0.001543558,0.000302856,5.33e-05,0.003987871,0.004871408,0.000515626,0.003828664,0.001176518,0.00254206,0.0,0.000834834,0.005273268,0.005265469,0.012664537,0.0,0.001947569,0.002464597,0.003636906,0.005268029,0.641299332,0,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267279,0.013737635,0.364638919,0.012347296,0.276019169,0.004646154,0.173015385,0.018386492,0.09052808,0.046940486,0.119865884,0.0,0.0,0.0,0.224254321,0.0,0.001596869,0.0,0.0,0.000825293,0.000188664,0.000245483,0.001415114,0.002924059,0.000460669,0.0,0.0,0.0,0.0,0.000244003,0.0,0.000214987,5.92e-05,0.0,0.0,0.0,0.003006615,0.0,0.012898125,2.39e-05,0.0,0.0158335,0.002935966,0.001398308,0.0,0.001574458,0.002307457,0.0,0.0,0.0,0.0,0.003565495,0.00219366,0.000805051,0.0,0.001378209,0.00098107,0.678117207,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267254,0.019874426,0.346495909,0.015698861,0.0,0.02167957,0.13564086,0.064991964,0.010006671,0.068045364,0.032021348,0.0,0.0,0.0,0.220043101,0.0,0.0,0.0,0.000581316,0.004604267,0.00137419,0.001641917,0.0,0.001055597,0.000506355,0.0,0.000421241,0.00017976,0.0,0.003565764,0.000112374,0.0,0.0,0.0,0.0,0.003374053,0.002061679,0.001933408,0.003395829,0.002776176,0.000392778,0.002914214,0.002151949,0.003408376,0.00277331,0.0,0.0,0.003092107,0.005838122,0.005427298,0.001651868,0.006479233,0.0,0.001496864,0.0,0.00265519,0.002634421,0.663460998,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267243,0.190295838,0.386161508,0.042915316,0.176912601,0.128903553,0.066390863,0.087033457,0.23581115,0.08814666,0.194374686,0.034825871,0.0,0.0,0.348280111,0.074500745,0.0,0.008668028,0.009686089,0.005391553,0.001547557,0.001472896,0.0,0.0,0.0,0.0,0.0,0.0,0.073955825,0.0,0.000975877,0.0,0.0,0.0,0.022917377,0.0,0.0,0.0,0.0,0.0,0.0,9.44e-05,4.26e-05,0.0,0.0,0.0,0.000437067,0.0,0.0,0.0,0.0,0.0,0.0,0.000203266,0.0,0.000105389,0.0,0.960778881,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
ENSG00000267106,0.015973752,0.418534329,0.0,0.0,0.04059065,0.06252439,0.127229315,0.0,0.0,0.0,0.0,0.0,0.0,0.215977364,0.00278664,0.001587012,0.00515954,0.006590768,0.007921727,0.001779564,0.001589601,0.00514651,0.004137713,0.000380718,0.000654026,0.00413175,0.004532527,0.001651163,0.016337078,0.000798445,0.00223377,0.0,0.0,0.000347848,0.002173039,0.001735246,0.0,0.0,0.00094576,0.0,0.017438088,0.004668023,0.001837464,0.001595054,0.002520286,0.002754166,0.000214764,0.002230037,0.007692447,0.00270407,0.000779553,0.0,0.002413929,0.002761859,0.005986702,0.00839567,0.496198178,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266921,0.003823207,0.341337602,0.031015622,0.219358318,0.002690018,0.024789842,0.043803428,0.163398693,0.013415893,0.020639835,0.054726368,0.0,0.0,0.225639588,0.0,0.000192216,0.00085501,0.000490722,0.000130309,4.84e-05,8.05e-06,0.000105606,8.47e-05,0.0,2.46e-05,0.000349541,0.00013482,3.18e-05,0.000687643,6.11e-05,0.000314615,3.86e-05,0.00045671,0.0,0.000285065,9.45e-05,9.67e-05,6.78e-05,0.0,0.0,0.000235969,0.000186983,3.06e-05,0.000106871,0.000196086,0.000212106,0.0,0.0,0.0,0.0,0.00028115,0.0,0.001337256,0.003245411,0.003342553,0.005143616,0.491580928,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266835,0.00824206,0.437566702,0.010731558,0.28000494,0.07540991,0.089869369,0.259929348,0.044933078,0.076481836,0.0,0.099502488,0.358208955,0.0,0.21768657,0.0,0.004756108,0.0,0.0,0.000456083,7.9e-05,8.25e-05,0.010243738,0.009726166,0.000698618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27e-05,0.002121811,0.001146235,0.0,0.000156741,0.0,0.000778697,0.000314919,0.0,0.0,0.0,0.00365401,0.000436849,0.0,0.015294288,0.0,0.0,0.0,0.000793837,0.0,0.000429818,0.0,0.955339572,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000266088,0.006450563,0.488616151,0.012336379,0.456556174,0.25534767,0.367356631,0.289939725,0.139145013,0.166806371,0.062866723,0.36318408,0.482587065,0.47761194,0.220224053,0.000249037,0.0018433,0.030234907,0.032062994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65e-05,0.006902113,0.000629231,0.000226966,0.0,0.0,0.00013085,0.003470492,0.006766928,0.0,0.000114235,0.0,0.000495534,0.000462538,0.00030151,8.02e-06,0.013743346,0.013709768,0.0,0.0,0.000724848,0.0,0.0,0.0,0.000681441,0.0,0.000730722,0.000259641,0.829607723,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000265962,0.007615167,0.545713269,0.008187862,0.049664094,0.017030853,0.02677314,0.02208027,0.004901961,0.0,0.0,0.0,0.0,0.0,0.216491954,0.0,0.002084802,0.0,0.0,0.0,7.9e-05,9.05e-05,0.000126727,0.000129833,0.0,0.0,0.0,0.0,0.0,0.000277276,0.0,0.0,0.0,0.0,0.0,0.0,0.018546517,0.023380426,0.000933665,9.56e-05,4.2e-05,0.000589922,0.00023947,0.000183528,0.000320614,0.000259526,0.000282808,0.0,0.0,0.0,0.0,0.000396166,0.0,4.38e-05,0.0,3.61e-05,0.0,0.888282325,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265688,0.00185985,0.791533262,0.019945633,0.168367637,0.005588097,0.033467502,0.055057806,0.0,0.0,0.0,0.253731343,0.417910448,0.417910448,0.215980412,0.0,0.003178953,0.000633886,0.002136526,0.004517394,0.000670523,0.000412491,0.001802335,0.00117414,0.000171323,0.001075448,0.002939727,0.002664304,0.000636422,0.006748888,0.000565812,0.0,0.00020765,0.0,0.000468309,0.000261699,0.017833519,0.018864537,0.005353513,0.000140801,0.0,0.006241372,0.001377772,0.000847724,0.000641228,0.002906692,0.004528144,0.0,0.001120736,0.011724413,0.001830208,0.011271565,0.002048813,0.00110401,0.0,0.001132845,0.001065369,0.840549578,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265666,0.001433458,0.756492351,0.018799332,0.0,0.101403846,0.069330769,0.042524655,0.256295467,0.204812535,0.282596531,0.109452736,0.104477612,0.0,0.225354997,0.0,0.001340582,0.0,0.0,0.000195464,5.1e-05,3.22e-05,0.003203368,0.001936201,0.000258888,0.000541829,0.00190903,0.002381824,0.0,0.004425319,0.0,0.0,0.000102618,0.0,0.0,7.01e-05,0.006528649,0.008051263,0.004570439,0.000177994,0.000329195,0.001592789,0.000839785,0.000847724,0.000232445,0.0,0.0,0.000588159,0.001878377,0.000715787,0.001611742,0.001316294,0.000745196,0.00062365,0.00072523,0.001249128,0.00169685,0.609202005,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000265451,0.001442572,0.470651014,0.00670313,0.533204308,0.01330581,0.069917431,0.203330828,0.057352941,0.014705882,0.030882353,0.104477612,0.129353234,0.049751244,0.248970472,0.0,0.000251359,0.000825526,0.000392577,0.0,9.69e-05,0.0,0.00019009,0.0,4.19e-05,0.00010946,0.000510867,0.00030174,2.83e-05,0.000232912,0.000189261,0.0,0.0,0.0,0.0,0.0,0.000395155,0.0,3.76e-05,0.0,8.2e-06,0.0,0.000226348,0.0,0.0,0.000109578,0.0,0.0,0.0,0.000117788,0.0,0.0,0.0,0.000102365,0.0,0.000124375,0.000150141,0.795811967,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000265096,0.005454563,0.578441836,0.0,0.0,0.00125448,0.003917563,0.012651724,0.057113188,0.037383178,0.022845275,0.0,0.0,0.0,0.21727534,0.0,5.91e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003275602,0.01406229,0.012056779,0.0,0.006909708,0.0,0.0,0.001377492,0.0,0.0,0.0,9.45e-05,0.0,0.0,0.0,0.0,0.000259566,0.00088243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085623,0.0,0.000220123,0.0,0.000182366,0.0,0.887359093,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264920,0.002922901,0.488971896,0.046048538,0.236502332,0.052453007,0.097312532,0.10462154,0.03898226,0.042250233,0.037581699,0.52238806,0.462686567,0.44278607,0.216042207,0.0,0.002513591,0.007046458,0.0,0.002557323,0.000660325,0.000227373,0.007631761,0.005712641,0.000312189,0.000758013,0.005646426,0.005257988,0.001969374,0.007669443,0.0,0.0,0.000607255,0.0,0.000408755,0.003631079,0.012541878,0.003107263,0.008794518,0.001293778,0.0,0.0,0.011707781,0.001149234,0.010409264,0.0,0.0031366,0.0,0.0,0.014678168,0.000577374,0.000421725,0.0,0.008256008,0.007694356,0.012378418,0.012335374,0.728476352,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000264247,0.004340085,0.393987905,0.040109608,0.194623607,0.005715827,0.009366906,0.005079614,0.010430596,0.008825889,0.007756085,0.034825871,0.189054726,0.0,0.215961291,0.000558187,0.003085309,0.012685099,0.003653988,0.001569143,0.000698568,0.00052316,0.001309509,0.002455532,0.000485416,0.00093315,0.004579879,0.002889004,0.0,0.007552987,0.001480573,0.00325627,0.000816113,0.00565323,0.000182722,0.004514314,0.00235375,0.002872492,0.003862661,0.001426609,0.000292276,0.005391885,0.005796483,0.001088058,0.002126739,0.003154683,0.003200874,0.001830371,0.004182749,0.010573717,0.004685866,0.006479233,0.0,0.003264803,0.009994897,0.009254404,0.012396146,0.412231033,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000263718,0.015684066,0.53361793,0.013973952,0.178619283,0.007094737,0.013957895,0.020802036,0.040178571,0.0,0.0,0.0,0.0,0.0,0.217678533,0.0,0.0,0.0,0.0,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77e-05,0.0,0.0,0.0,6.08e-05,0.000309252,0.0,0.0,0.00048085,1.44e-05,0.0,0.0,0.0,0.000392752,0.0,0.0,0.0,0.0,0.0,0.0,0.000153355,0.0,4.35e-05,0.0,2.95e-05,0.0,0.922946207,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000263470,0.006626328,0.468872287,0.006506621,0.0,0.09380117,0.144064327,0.179258967,0.119515885,0.125567322,0.052950076,0.189054726,0.0,0.074626866,0.22325673,0.0,0.006969053,0.000700223,0.0,0.010620219,0.002404195,0.000609682,0.000612512,0.000558845,4.57e-05,7.11e-05,0.00079767,0.000706201,0.000190927,0.00254539,0.0,0.001384308,5.19e-05,0.000809797,2.57e-05,0.002126307,0.026483979,0.011710928,0.0,0.000308169,5.85e-05,0.002159114,0.001174387,0.000117982,0.001899637,0.0,0.000465991,0.0,0.001612488,0.0,0.003856588,0.002747604,0.0,0.000827601,0.001052134,0.001425282,0.001932395,0.675693485,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000262468,0.005140791,0.52223408,0.024039564,0.116545998,0.026788732,0.013795775,0.00597028,0.015004413,0.0,0.0,0.0,0.0,0.0,0.216889882,0.003250364,0.000675219,0.001068762,0.003125519,0.001069623,0.000374779,0.000245483,0.000528028,0.000604004,0.000171323,0.0,0.00055568,0.000532861,0.001626413,0.00145847,0.0,0.0,0.000654339,0.0,0.000843227,0.003051602,0.000962117,0.00248581,0.0,0.008163818,0.000359961,0.001816959,0.000656082,0.002169562,0.0038821,0.0,0.000890203,0.001408165,0.000314492,0.002944694,0.000185027,0.003041534,0.000421198,0.000678557,0.0,0.001334057,0.001458867,0.617944103,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261824,0.07114758,0.376556386,0.086136312,0.362327264,0.004036765,0.012090686,0.298669511,0.066591138,0.0,0.0,0.0,0.0,0.0,0.60705441,0.016067188,0.034352405,0.010097958,0.009882378,0.01430146,0.003151204,0.003114813,0.007913375,0.005390881,0.001170708,0.003327596,0.01319292,0.010798457,0.009164483,0.011806395,0.002373649,0.0,0.0,0.0,0.003061606,0.003883432,0.036886865,0.032840314,0.008862284,0.001081248,0.0,0.013745177,0.008283034,0.002383678,0.002340481,0.014037476,0.013915447,0.006865111,0.003656689,0.032192302,0.006531679,0.009380192,0.012106104,0.003479144,0.007386142,0.006203691,0.00902311,0.661264797,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
ENSG00000261801,0.013091212,0.524012807,0.043810522,0.201522461,0.046814208,0.009928962,0.041980473,0.04368471,0.034662868,0.047483381,0.034825871,0.0,0.0,0.216034448,0.000416493,0.002454447,0.0,0.0,0.015262492,0.002814668,0.001605698,0.007751447,0.004442538,0.000590113,0.0,0.000170289,0.00014124,0.00026164,0.007103801,0.0,0.0,6.28e-05,0.000437521,4.87e-05,0.033086277,0.004235031,0.003949676,0.052473458,0.01197608,0.002400765,0.059593898,0.015637712,0.006738097,0.015034119,0.030439522,0.041196793,0.0,0.001183635,0.0,0.002893556,0.006376997,0.000640373,0.001273304,0.000429652,0.003529414,0.004347529,0.427090816,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000261783,0.000895098,0.34187122,0.003340648,0.0,0.001642857,0.003821429,0.229304029,0.0,0.0,0.0,0.0,0.0,0.0,0.230420543,0.0,0.000611148,0.0,0.001328723,0.001400826,7.39e-05,0.000609682,0.0,0.0,0.0,0.00133268,0.002751512,0.002850484,0.000452567,0.000937192,0.000382465,0.001373821,0.000359766,0.0,0.000347848,0.0,0.002534147,0.003397274,0.0,0.001647109,0.000137421,0.002737237,0.000144338,0.000476299,0.000670617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287549,0.0,0.000650106,0.000951123,0.548115715,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261729,0.001366407,0.267698328,0.009093986,0.149563658,0.019785818,0.04460492,0.200687115,0.005561735,0.0,0.0,0.064676617,0.0,0.0,0.237392042,0.0,0.0,0.0,0.0,0.0,5.1e-06,1.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33e-05,0.0,0.0,0.0,1.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.000143989,0.0,0.0,0.0,0.0,0.0,2.73e-05,0.0,9.63e-06,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000261512,0.000991443,0.65208111,0.016626819,0.0,0.151194921,0.003285714,0.20191926,0.106289308,0.0,0.029559748,0.0,0.0,0.0,0.216290773,0.002344384,0.000547076,0.0,0.00828187,0.011570392,0.001759167,0.002112761,0.017446036,0.005215889,0.001524776,0.005639946,0.011965046,0.0,0.0,0.004375409,0.002178473,0.0,2.78e-05,0.0,0.000629375,0.000789771,0.002577098,0.006173095,0.0,0.001928712,0.0,0.013403023,0.00103989,0.001481333,0.00203857,0.001770544,0.001719345,0.0,0.0,0.007973326,0.0,0.001047923,0.0,0.003951676,0.00283042,0.008454621,0.010521655,0.57685674,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000261487,0.005245599,0.606367841,0.017052588,0.0,0.042987138,0.064247588,0.066358596,0.389059619,0.438844499,0.336201598,0.706467662,0.661691542,0.661691542,0.21576011,0.002155459,0.003036023,0.003795948,0.002234671,0.000700413,0.000237105,0.000138839,0.006061758,0.00543604,0.000630089,0.000725175,0.00691015,0.003787806,0.002457298,0.032524428,0.0,0.001599295,5.92e-05,0.001009368,0.000273406,0.003205817,0.003573576,0.0,0.0,0.00070135,0.0,0.00369291,0.00536675,0.001505366,0.002516819,0.0,0.00151688,0.002474662,0.0,0.005680994,0.0,0.0,0.0,0.000947492,0.0,0.001673423,0.002403486,0.665278707,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000261455,0.001104062,0.707755247,0.018515486,0.063473409,0.083347703,0.097455474,0.101839671,0.068633012,0.076574022,0.066364152,0.0,0.0,0.0,0.223646899,0.013581111,0.00049779,0.004849968,0.003986169,0.001145637,0.000270249,0.00020524,0.003027359,0.001806369,0.000487319,0.001236902,0.004794981,0.004256467,0.00862706,0.00454732,0.00302029,0.0,0.001452343,0.002114684,0.005504664,0.006888301,0.001864101,0.002637721,0.000760485,0.004776617,8.41e-05,0.00082589,0.003621572,0.001857128,0.003868741,0.003996701,0.002635258,0.008566136,0.012525374,0.012458321,0.006926254,0.004958466,0.003983274,0.000826471,0.001679097,0.002262758,0.00294356,0.435143522,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000261359,0.00097647,0.743151903,0.0,0.0,0.115759073,0.176908266,0.091592527,0.106129918,0.118023788,0.021043001,0.164179105,0.0,0.0,0.216382496,0.0,0.000123215,0.000184269,0.000362379,0.00296454,0.000364581,0.000334017,0.0,6.21e-05,4.19e-05,0.000197029,0.00024199,6.42e-05,0.0,0.0,0.000193204,0.0,1.93e-05,0.0,0.0,0.00023366,0.000300661,0.001698637,0.0,0.000209874,5.74e-05,0.000259566,0.0,0.0,0.000256491,0.000213388,0.0,0.000697981,0.0,0.004602783,0.0,0.0,0.0,0.001121067,0.00012702,0.00093054,0.000996479,0.886986511,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000261338,0.001288941,0.425649235,0.021594122,0.472667943,0.026975085,0.066142159,0.152121273,0.003419639,0.0,0.0,0.0,0.0,0.0,0.2162154,0.0,0.000428789,0.000913976,0.000679461,0.00024433,8.92e-05,4.23e-05,0.000661795,0.000891894,0.000188455,0.000169664,0.000421241,0.00021186,5.3e-05,0.000682098,0.000181375,0.0,2.41e-05,0.0,0.0,0.000210294,0.00052401,0.000621453,0.0,0.000151428,0.0,0.001085456,0.000551109,0.000201007,6.15e-05,0.000305664,0.000703807,0.0,0.0,0.0,0.000309865,0.000920128,0.0,0.000663075,0.000819492,0.001410488,0.001730171,0.579772637,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000261167,0.002216588,0.324261829,0.037172895,0.061340263,0.021591014,0.039444988,0.051511458,0.013536866,0.0,0.0,0.0,0.0,0.0,0.216950015,0.0,0.000675219,0.001319368,0.000656812,0.000852441,0.000247303,0.000122741,0.000218251,0.000254021,0.000144673,0.000232603,0.000609456,0.0,0.000374782,0.000377095,0.000506668,0.0,6.28e-05,0.000671633,0.000154298,0.000551438,0.000326432,0.0,0.000120473,0.000257693,0.0,0.000613519,0.000288676,9.39e-05,7.21e-05,0.001176518,0.00078415,0.0,0.00116934,0.001313787,0.001067807,0.000945687,0.00036021,0.00052354,0.000902734,0.000971199,0.001240934,0.644223254,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000261061,0.000421835,0.398434721,0.007074313,0.424851654,0.208420979,0.283440559,0.291537631,0.0,0.0,0.0,0.0,0.0,0.0,0.222674525,0.001867778,0.00956643,0.013643299,0.00725513,0.0,0.000629731,0.000382309,0.001992425,0.00404175,0.000620571,0.0,0.004552991,0.0,0.004691848,0.00124774,0.000784645,0.011787593,0.001103442,0.018130251,0.00066592,0.014645818,0.005231509,0.001601967,0.0,0.003100285,0.0,0.002902415,0.001210471,0.000238149,0.005228678,0.003875589,0.004389954,0.000553992,0.002736084,0.007021963,0.005136173,0.006236422,0.000790937,0.001959548,0.007655909,0.005098408,0.006610439,0.467359866,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
