ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000225975,0.001264204,0.464603344,0.01168135,0.248150159,0.000756906,0.00458011,0.006113628,0.064317181,0.066960352,0.044052863,0.084577114,0.179104478,0.0,0.215993713,0.0,0.002400233,0.004127632,0.003382204,0.000575533,0.000336536,0.000179082,0.000394261,0.000479817,0.000502548,0.001412039,0.00250056,0.001996623,0.000845028,0.000333392,0.001234582,0.000520251,0.003388308,0.001273569,0.000929851,0.002565588,0.00552358,0.003507754,0.0,0.00117423,0.0,0.002654648,0.002607925,0.000928564,0.001442762,0.0,0.000186396,0.0,0.002235755,0.001540302,0.002053132,0.003514377,0.002397588,0.00072226,0.0,0.001590666,0.00207426,0.561972738,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234028,0.002743882,0.403237282,0.046015786,0.198495732,0.076276506,0.105375993,0.113722115,0.059318076,0.026623073,0.026389538,0.378109453,0.134328358,0.203980099,0.215959074,0.001073436,0.001089223,0.003073612,0.002287518,0.001151067,0.000553245,0.00015896,0.000436503,0.000536266,0.000217009,0.00109734,0.003486444,0.002247003,0.001279916,0.000292981,0.000475285,0.000553971,0.002395661,0.000666356,0.000429058,0.00191134,0.000695817,0.000731933,0.00067013,0.001872923,0.0,0.001687176,0.0008037,0.000500332,0.001015277,0.000957363,0.000392075,0.002806569,0.001297996,0.002301392,0.001023222,0.0005623,0.000524115,0.000640544,0.000933773,0.001324772,0.001772377,0.593744468,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000237883,0.021958865,0.431163287,0.008700968,0.0,0.110939759,0.070207831,0.052000874,0.145011601,0.089327146,0.083526682,0.184079602,0.059701493,0.0,0.231060941,0.003881544,0.009241142,0.007577154,0.004590134,0.002448731,0.000667974,7.65e-05,0.0,0.000220151,0.0,0.0,0.0,0.00027606,0.0,0.000429368,0.004416674,0.0,0.000887282,0.000526382,0.000393867,0.008687484,0.020127137,0.0,0.0,0.000544609,0.0,0.0,0.000255872,5.24e-05,0.005669522,0.0,0.0,0.0,0.0,0.0,0.0,0.005853035,0.003741228,0.000282166,0.0,0.000523182,0.000631951,0.64443551,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.017129008,0.161612349,0.154561125,0.125677262,0.208009896,0.135696822,0.0,0.015281174,0.149253731,0.074626866,0.0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61e-05,5.63e-05,0.000176009,0.000124188,1.71e-05,3.56e-05,0.000367466,0.00015408,0.000159106,1.85e-05,4.06e-05,5.3e-05,0.000854009,9.86e-05,0.000110987,0.000336471,0.00025771,0.0,0.0,0.000116892,0.0,0.000283162,0.000203385,0.000117982,0.000138933,0.0,0.0,0.0,0.000666152,0.0,0.000494892,0.000217252,0.0,0.000129699,0.000113803,0.000226877,0.000310134,0.669280867,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000225173,0.000696549,0.49324084,0.006997893,0.0,0.002324219,0.004210938,0.095008599,0.0,0.0,0.0,0.0,0.0,0.0,0.233682389,0.001442698,8.87e-05,0.0,0.0,0.000624399,9.94e-05,7.44e-05,0.0,0.0,0.0,0.0,0.000107551,0.0,0.001046561,0.0,0.0,2.41e-05,0.0,0.0,0.000171894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002376997,0.0,7.05e-05,0.0,3.26e-05,0.0,0.973866679,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279568,0.001092345,0.645499822,0.0,0.0,0.016219484,0.015105444,0.13872302,0.011461318,0.0,0.0,0.263681592,0.258706468,0.258706468,0.226869396,0.0,5.42e-05,0.000110562,0.0,0.0,1.02e-05,0.000195179,0.000119686,5.64e-05,0.00016942,0.00011767,0.000116514,1.28e-05,6.36e-05,9.6e-05,2.32e-05,6.26e-05,0.000349367,0.000244462,0.000138056,0.000112157,4.3e-05,0.000800983,0.0,0.000159398,1.74e-05,0.0,0.0,9.83e-05,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276248,0.002144329,0.418356457,0.0,0.0,0.016080928,0.050828027,0.088957525,0.004165427,0.0,0.0,0.0,0.0,0.0,0.225997889,0.0,0.00032036,0.001090874,0.000770055,0.001764607,0.000609335,0.000388346,0.001217984,0.000620939,0.001322996,0.000774432,0.001102397,0.000494341,0.000512674,0.000417582,0.00027242,0.000414274,0.000992647,0.000766901,0.000496733,0.000813137,0.00027489,0.001961028,0.001249906,0.000624308,0.0,0.002819826,0.000583913,0.001088058,5.61e-05,0.0019897,0.00045635,0.0,0.0,0.0,0.000615271,0.000664537,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000224066,0.001287639,0.679473497,0.014072206,0.0,0.132691542,0.171875622,0.160993034,0.214497041,0.131656805,0.212278106,0.034825871,0.0,0.0,0.216094026,0.0,0.00035486,0.00028746,0.0,0.0,9.18e-05,0.000480905,0.001865698,0.0,0.00268787,0.001901874,0.000645306,0.0,7.42e-05,0.0,0.0,0.00040464,0.001425197,0.001673777,0.000450714,0.000163562,0.000635684,0.009556559,0.000293653,0.001782597,0.003018133,0.003197376,0.0,0.010489495,0.0,0.0,0.0,0.001154354,0.0,0.0,0.0,0.0,0.0,0.000299777,0.00014509,0.000719229,0.000861186,0.515346784,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267546,0.007777912,0.467982924,0.015567856,0.181060623,0.065661017,0.048661017,0.115565873,0.014784946,0.028225806,0.0,0.248756219,0.0,0.0,0.214153712,0.001133548,0.000916721,0.001459413,0.0,0.0,0.000181016,4.83e-05,0.000176009,0.000118543,9.52e-05,0.001121969,0.002518485,0.001341782,0.001435486,0.000235732,0.000179681,0.000520251,0.001935384,0.00018729,0.000743069,0.000972026,0.000463878,0.0,6.78e-05,0.001798537,0.0,0.0,0.000170581,0.0,0.000141604,0.002070441,0.0,0.0018743,0.0,0.0,0.0,0.002070288,0.000253481,0.000487841,0.0,0.00086422,0.001107062,0.664009508,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000228010,0.029202972,0.42600498,0.014257798,0.005048046,0.04375976,0.047039039,0.166049352,0.010226443,0.016800584,0.0,0.0,0.0,0.0,0.218038498,0.0,0.0,0.000729706,0.000407676,0.0,0.000270249,0.000227373,7.04e-05,0.0,0.000116119,0.0,0.001254761,0.0002247,0.0,0.000109447,0.0,0.0,0.001946475,0.000197147,0.0,7.48e-05,0.0,0.0,0.0,0.0,5.95e-05,0.0,0.0,0.00052655,4.54e-05,0.0,0.0,0.0,0.000949195,0.0,0.0,0.0,0.0,0.000659615,0.0,0.000953715,0.000960143,0.741136816,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279059,0.001040917,0.334222697,0.0,0.0,0.101710684,0.120101441,0.136394821,0.013805522,0.043817527,0.0,0.0,0.0,0.0,0.218819113,0.0,0.006688123,0.012861997,0.006334083,0.002801653,0.000762306,0.000382309,0.005174672,0.001253168,0.003755785,0.005664575,0.013694824,0.002600104,0.003998854,0.001148349,0.001425856,0.002398936,0.009244369,0.005031189,0.002803088,0.004649837,0.002379521,0.006131665,0.0,0.006646884,0.0,0.002595656,0.001272799,0.004301982,0.000788176,0.005588461,0.000491701,0.005661948,0.009360437,0.001023847,0.003375072,0.002504792,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274828,0.001304564,0.511739594,0.0,0.0,0.01240367,0.013742154,0.093847465,0.0,0.0,0.0,0.0,0.0,0.0,0.216071303,0.003507989,0.000985722,0.00286723,0.00292923,0.001949212,0.000601686,0.000267616,0.002231797,0.001614442,0.000340743,0.001267004,0.006892225,0.004468327,0.002400727,0.000466412,0.000388343,0.000693668,0.00411477,0.000538211,0.000699757,0.002331928,0.002018727,0.001891978,0.002228748,0.000595085,0.0,0.002666446,0.001810786,0.001203856,0.000967185,0.002249226,0.00170649,0.003177524,0.004405752,0.004575602,0.005515144,0.003118211,0.002349941,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228623,0.03440821,0.294023479,0.024574504,0.0640918,0.0014375,0.002,0.008411507,0.174928308,0.4182712,0.321179844,0.094527363,0.0,0.0,0.217809606,0.0,0.001005436,0.0,9.81e-05,0.004376225,0.000935673,0.001818987,0.000119686,0.000141123,5.14e-05,0.001045347,0.00552095,0.004872788,0.0,9.43e-05,0.001396875,0.000549154,0.002905848,1.38e-05,0.0,1.4e-05,0.000584142,0.000151911,0.000105414,0.0,0.0,0.000589922,0.001738617,0.000519996,5.61e-05,0.000645931,0.001243713,0.0,0.002390142,0.000561757,0.00255694,0.0,0.0,0.000409952,0.000120502,0.000832174,0.001095713,0.602807497,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000179818,0.091716602,0.441124155,0.146802913,0.150956653,0.0098,0.120066667,0.645711903,0.129241619,0.105273917,0.089380621,0.184079602,0.547263682,0.0,0.215953809,0.0169517,0.016520698,0.101768248,0.130599888,0.0,0.010310251,0.00414906,0.0,0.011673657,0.011623325,0.056292741,0.070786467,0.033075891,0.013177481,0.004387974,0.004578967,0.004952021,0.022864146,0.030333021,0.007911178,0.018716178,0.014637918,0.03665189,0.0,0.029379651,0.0,0.010052267,0.007597428,0.024463836,0.005998151,0.01205931,0.003866116,0.015309223,0.039317266,0.010392505,0.021039585,0.010466454,0.008620262,0.011406015,0.027428128,0.024369438,0.027724739,0.577557733,0,1,0,0,0,0,0,0,1,0,0,0.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1
ENSG00000231721,0.109591868,0.366239772,0.048548565,0.067812957,0.611425968,0.746469248,0.646881807,0.247889827,0.306752554,0.25699689,0.960199005,0.955223881,0.910447761,0.21650193,0.001421229,0.012429952,0.026335768,0.011037461,0.001216221,0.00031614,0.00076663,0.002590856,0.001354776,0.002853483,0.013162612,0.013488685,0.006163209,0.002276978,0.001815133,0.000886813,0.001734171,0.003610128,0.006521619,0.001728413,0.001644967,0.014869857,0.029498281,0.0,0.004811154,0.001310627,0.004282832,0.00344443,0.007013389,0.000932452,0.01252069,0.0,0.021366531,0.003356491,0.018311467,0.001761101,0.003079872,0.006998365,0.006890159,0.003557393,0.016452792,0.014600138,0.518034048,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
ENSG00000270020,0.002243929,0.552294557,0.037631415,0.03495492,0.028458167,0.013830677,0.074456864,0.021912351,0.0,0.0,0.0,0.0,0.0,0.217324389,0.0,0.0,0.0,0.0,4.34e-05,1.02e-05,3.22e-05,1.41e-05,0.0,0.0,0.000139562,0.000107551,4.49e-05,7.07e-06,1.68e-05,0.0,9.63e-06,0.0,0.0,2.03e-05,0.0,0.0,0.000262391,0.0,9.3e-05,2.15e-05,0.0,0.0,0.0,1.07e-05,1.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102271,0.0,0.000102947,0.000105269,0.845169834,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000232860,0.0073717,0.364638919,0.023712049,0.108375229,0.156010245,0.178635635,0.153139754,0.116898491,0.088783664,0.07576206,0.109452736,0.218905473,0.343283582,0.216078785,0.0001374,0.0,0.000420134,0.000286883,5.97e-05,1.53e-05,1.01e-05,2.11e-05,2.26e-05,7.04e-05,0.000210711,0.0,2.57e-05,0.000102535,5.05e-05,0.0,0.0,3.88e-05,0.000475124,0.000142117,0.000210294,0.0,0.0,0.0,0.000305512,2.56e-05,0.000106186,1.64e-05,0.000100503,0.0,0.000288362,2.89e-05,0.0,0.0,0.0,0.0,0.000166134,0.0,0.001676704,0.0,0.000602672,0.0,0.998445425,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000282906,0.011360256,0.196015653,0.0,0.0,0.022647205,0.297463354,0.361625861,0.0,0.0,0.0,0.0,0.0,0.0,0.429691581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87e-05,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268516,0.013977196,0.463536108,0.028788524,0.383156657,0.001357895,0.002964912,0.010156787,0.005173688,0.0,0.0,0.024875622,0.0,0.0,0.229863554,0.002438846,0.001449011,0.001555233,0.001260777,0.001770036,0.000328888,0.000138839,0.001225024,0.001095111,0.000180841,0.000424159,0.002590186,0.002028723,0.001711269,0.000121233,0.000718724,0.000626228,0.002451116,0.000250377,0.00033296,0.001018758,0.003968731,0.003065833,0.002627814,0.000512729,0.000333297,0.003952476,0.000921795,0.0,0.000542372,0.000351802,0.000462777,0.0,0.000440289,0.0,0.00055954,0.000728435,0.0,0.000365406,0.000462771,0.001132516,0.001871796,0.349529667,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000229043,0.003141631,0.540199217,0.021113768,0.289041854,0.085259494,0.083518083,0.225746354,0.0,0.0,0.0,0.0,0.0,0.0,0.215995376,0.002194103,0.005322898,0.003596937,0.004627882,0.002796223,0.000790351,0.000301823,0.006054718,0.005644902,0.001460054,0.001346363,0.005673314,0.003614466,0.001591056,0.000757708,0.003390754,0.002803576,0.008856183,0.000703814,0.00044936,0.006734085,0.009801563,0.006435486,0.003395829,0.003456273,0.00030048,0.006854891,0.006764204,0.002423006,0.004897377,0.0,0.002166053,0.004780929,0.0,0.010147869,0.001270668,0.003616613,0.001715285,0.001010475,0.001085006,0.002330465,0.00361125,0.537351072,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000279453,0.00154087,0.309498399,0.0,0.0,0.201074774,0.182211175,0.349237892,0.0,0.0,0.179950698,0.0,0.0,0.0,0.216965533,0.0,0.001256795,0.001673165,0.000536019,0.001313953,0.000400274,9.86e-05,0.002949915,0.00203781,0.000978446,0.000383111,0.001891105,0.0,0.000905134,0.00125948,0.0,0.001710085,0.007308985,0.000226719,0.000177308,0.0,0.000352203,0.001284335,0.000587305,0.000887314,0.0,0.002182711,0.001892796,0.0,0.000309927,0.007797316,0.002445648,0.000854173,0.000603254,0.002745361,0.001112392,0.001456869,0.000541268,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000223813,0.032144101,0.32301672,0.014978329,0.0,0.002255319,0.01329078,0.02739212,0.139874739,0.089074461,0.072372999,0.149253731,0.213930348,0.253731343,0.338263465,0.0,0.000635791,0.0,0.0,0.001520277,0.00063738,0.000559379,0.000739239,0.000519331,0.000925145,0.001368255,0.00302039,0.001072142,4.24e-05,0.000212158,0.000237643,0.0,0.0,0.0,5.96e-05,0.003771275,6.87e-05,0.0,0.0,0.00296214,0.0,0.0,2.62e-05,0.000142016,0.000507639,0.0,0.0,0.0,0.000952054,0.0,0.000162735,2.56e-05,0.0,0.000222458,0.0,0.000186503,0.0,0.88501478,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000182109,0.015519368,0.495375311,0.032653195,0.182040827,0.236343612,0.075229075,0.27605855,0.111730013,0.03440367,0.123197903,0.0,0.0,0.0,0.225157141,0.000214687,0.004258318,0.006073516,0.0095049,0.00431107,0.001409883,0.003559499,0.000556189,0.000174992,0.001111697,0.001001563,0.000734932,0.0,0.0,0.002717648,0.000394139,0.002490462,0.014690061,0.012104819,0.00086759,0.000163562,0.007379091,0.085981412,0.001950154,0.001617887,0.005626055,0.006736907,0.001210471,0.047815581,9.62e-05,0.006863022,2.57e-05,0.016883342,0.0,0.000380545,8.69e-05,1.28e-05,0.0,0.001779105,0.0,0.002640528,0.003654361,0.732060693,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273148,0.000957592,0.35734614,0.016059127,0.216971775,0.058454486,0.100678153,0.155885302,0.029908973,0.034460338,0.0,0.0,0.0,0.0,0.220842006,0.0,0.000970936,0.003788577,0.001600507,0.000396358,0.000234556,3.22e-05,0.000281615,0.000270955,0.000380718,0.001045347,0.002159982,0.000789661,0.000562173,0.000242467,3.48e-05,0.000264943,0.001347559,0.000956162,0.0,0.002088922,0.000730178,0.001063374,8.28e-05,0.004760678,0.0,0.0,0.0,0.001697633,0.000683976,0.002808649,0.00059454,0.002921272,0.007176144,0.000416787,0.002189116,0.000779553,0.001494204,0.000432616,0.0,0.000622819,0.000728773,0.742607354,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000276533,0.000279921,0.529348986,0.0,0.0,0.05695171,0.066020121,0.086737058,0.038229376,0.048289738,0.0,0.0,0.0,0.0,0.224197237,0.003525163,0.000537218,0.003965475,0.006356732,0.0,3.31e-05,0.0002153,0.0,0.0,0.000590113,0.0,0.0,9.63e-05,0.0,0.00013302,0.0,0.000192686,0.001586016,0.00425443,0.003467654,9.81e-05,0.002035908,0.005330682,0.0,0.000786362,0.000150753,0.000542728,0.000177142,0.0,0.000144276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282885,0.002006972,0.461223764,0.0,0.0,0.006452716,0.045173038,0.113820383,0.027945619,0.0,0.0,0.0,0.0,0.0,0.218157931,0.0,0.000330217,0.00114247,0.001472165,0.000162887,2.8e-05,4.43e-05,0.0,0.0,2.86e-05,0.0,0.0,0.000391621,0.000434889,0.0,0.0,0.000144514,0.000532369,0.00016166,0.000105573,0.00011683,0.000317842,0.0,0.0,0.000167368,0.0,0.00060172,0.000328041,0.00022504,0.0,0.0,0.0,0.0,0.0,0.000969484,0.0,0.000191693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000265692,0.001758298,0.574528637,0.019017675,0.715498904,0.001402062,0.00480756,0.061076403,0.0,0.0,0.0,0.0,0.0,0.0,0.220469572,0.000253331,0.000374574,0.000132674,0.00017364,0.000472372,0.000242204,7.24e-05,0.000112646,7.9e-05,3.24e-05,0.0,0.000224065,0.00010914,0.0,1.01e-05,1.74e-05,0.0,0.000327185,1.77e-05,0.0,0.000214967,0.000764539,0.0,3.01e-05,0.000345362,1.95e-05,5.9e-05,8.86e-05,0.000238149,8.55e-05,0.0,0.0,0.000192799,0.0,0.0,0.000211778,0.001099042,0.0,3.24e-05,0.0,5.42e-05,3.77e-05,0.687738654,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175061,0.025901852,0.556741373,0.0,0.0,0.014023438,0.036367188,0.069187773,0.089042922,0.077845908,0.058651026,0.139303483,0.0,0.0,0.230582374,1.0,0.659551398,0.555910991,0.823921545,0.896452869,0.209210899,0.0710431,1.0,0.760181992,0.073857417,0.131609697,1.0,1.0,0.532579526,0.066440926,1.0,0.540044896,0.394274813,0.085066912,0.11868933,0.46597441,0.751516193,0.470190993,0.694789549,0.063530606,0.04119347,0.866099555,0.454930455,0.091460271,0.264749574,0.3105258,0.653511802,0.172591781,0.486276696,0.967182517,1.0,1.0,0.448497601,0.174479044,0.469772724,0.542313631,0.921700568,0.347434254,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000257718,0.002001113,0.322660975,0.005000055,0.484127039,0.00641844,0.032904255,0.010498583,0.0,0.0,0.0,0.0,0.0,0.0,0.216220111,0.0,0.0,0.002130153,0.000815353,0.000266048,5.61e-05,1.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000127284,0.0,0.000365158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000260312,0.0,0.0,0.0,0.0,0.000102236,0.0,0.000334575,0.0,0.000574177,0.000749291,0.677126594,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244468,0.031770438,0.332088225,0.005272983,0.64558705,0.582006711,0.718181208,0.820854477,0.156648452,0.214936248,0.233151184,0.0,0.0,0.0,0.229702277,0.000532424,0.000404146,0.0,0.0,0.0,1.27e-05,0.0,0.0,4.52e-05,0.0,3.83e-05,0.0,0.00015408,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,0.00166366,0.00156344,0.000124291,0.0,0.002855875,0.0,0.0,0.0,0.0,0.0125173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225249,0.0,0.000138673,0.0,0.93776604,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265479,0.040854867,0.530416222,0.021561371,0.043165184,0.940083333,0.279694444,0.622658606,0.577624446,0.164120256,0.438639724,0.353233831,0.860696517,0.0,0.237745633,0.000880217,0.002341089,0.003279994,0.003555844,0.002785364,0.000609335,0.001390398,0.002773906,0.001484609,0.002409946,0.005672785,0.002294421,0.000847441,0.000657637,0.003579751,0.002480757,0.001917222,0.002611936,0.003873936,0.001074675,0.003682484,0.005274461,0.020977476,0.002808523,0.005791449,0.001772115,0.005675047,0.000731531,0.002377124,0.00157368,0.003996701,0.000735944,0.002506388,0.0,0.004303784,0.000363366,0.00115016,0.0,0.000161543,0.0,0.00032489,0.000456409,0.607250905,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214248,0.003040729,0.63660619,0.0,0.0,0.382378641,0.398039257,0.44345334,0.423174335,0.415998312,0.44280287,0.0,0.0,0.0,0.220115704,0.000107344,2.46e-05,9.58e-05,0.0,6.52e-05,1.78e-05,5.63e-05,3.52e-05,1.13e-05,3.24e-05,0.000136825,0.000125476,0.0,0.000102535,0.0,0.0,2.41e-05,0.00016082,0.000157718,0.000240922,0.000154216,4.3e-05,0.000179531,0.0,0.000209874,2.56e-05,0.0,0.0,0.000115797,2.67e-05,0.000121112,0.0,2.2e-05,0.0,0.0,0.0,5.11e-05,0.0,0.000154066,0.0,0.000251967,0.000216231,0.696235671,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000235078,0.002509529,0.494485948,0.009890938,0.0,0.713408935,0.147859107,0.311401241,0.318930041,0.113168724,0.106995885,0.049751244,0.049751244,0.0,0.216076568,2.58e-05,0.000236573,0.0,0.0,0.000130309,4.08e-05,2.01e-05,0.0,0.0,0.0,7.94e-05,0.0,0.00015408,9.9e-05,0.0,0.0,4.82e-05,0.000549006,2.37e-05,0.0,0.0,0.000283481,0.0,0.0,0.0,0.0,0.0,0.00015746,3.93e-05,7.48e-05,0.0,0.0,0.0,0.00128656,0.0,0.000563998,0.000268371,0.0,7.44e-05,0.0,0.000120988,0.000154622,0.698280515,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
