ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_nucleus,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000230513,0.005461073,0.517965137,0.031736154,0.009325734,0.378939701,0.237538507,0.427940373,0.339838493,0.171938089,0.347577389,0.378109453,0.55721393,0.611940299,0.21375329,0.0,0.000325288,0.0,0.000996542,0.002182683,0.000453814,0.000334017,0.001133499,0.000677388,0.000205588,0.00040774,0.000600493,0.000545701,0.000293461,0.000161644,0.0,0.000737023,0.002351297,0.000208976,0.0,0.00045514,0.0,0.000200317,0.001028105,0.001451765,0.001394816,0.000918606,0.000762452,0.000103578,0.001274231,0.000675764,0.000677305,0.001058026,0.002422243,0.003133386,0.0,0.000490433,0.000511182,0.0,0.001631523,0.0,0.002973725,0.003791019,0.651895478,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000175061,0.025901852,0.556741373,0.0,0.0,0.014023438,0.036367188,0.069187773,0.089042922,0.077845908,0.058651026,0.139303483,0.0,0.0,0.230582374,1.0,0.659551398,0.555910991,0.823921545,0.896452869,0.209210899,0.0710431,1.0,0.760181992,0.073857417,0.131609697,1.0,1.0,0.532579526,0.066440926,1.0,0.540044896,0.394274813,0.085066912,1.0,0.10486082,0.630294866,0.11868933,0.46597441,0.751516193,0.470190993,0.694789549,0.063530606,0.04119347,0.866099555,0.454930455,0.091460271,0.264749574,0.3105258,0.653511802,0.486276696,1.0,1.0,0.448497601,0.174479044,0.469772724,0.542313631,0.921700568,0.347434254,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267213,0.010053087,0.416933476,0.009869103,0.0,0.004388401,0.002407733,0.043905077,0.028895769,0.031991744,0.035087719,0.194029851,0.0,0.169154229,0.215953532,0.0,0.001010365,0.000309572,0.000596415,0.00160715,0.00031614,0.000273653,0.0,7.9e-05,2.86e-05,0.000262705,0.000161326,0.0,0.00028639,1.85e-05,0.0,0.0,0.001430742,0.00021489,0.0,0.000368217,0.0,0.00022468,0.000299085,0.003504854,0.004598749,0.001761916,0.000353332,0.0,0.001144448,0.000741373,0.000600835,0.000414126,0.001430277,0.000697379,0.0,0.0,0.001022364,0.000575574,0.000259812,0.0,0.000217058,2.27e-05,0.885709729,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228262,0.03945526,0.305229456,0.034039673,0.273372651,0.006571429,0.039564835,0.038315431,0.078015952,0.123130608,0.100697906,0.0,0.0,0.0,0.514719595,0.0,0.0,0.007555041,0.002672545,5.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002127215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049282916,0.0,0.017970138,0.0,0.997215316,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ENSG00000272374,0.00272956,0.478121665,0.045775609,0.092086425,0.032846948,0.092428169,0.122727056,0.01314554,0.030751174,0.0,0.029850746,0.0,0.0,0.218778378,0.000249037,0.000276002,0.000884493,0.000226487,0.000342062,5.1e-05,0.000144875,0.000443543,4.52e-05,0.00064151,0.001078185,0.000923146,5.78e-05,0.000565709,0.000109447,0.0,5.78e-05,0.000687643,0.001251883,0.000167795,0.0,0.001400834,0.000956921,0.000126176,6.01e-05,0.0,0.0,0.000443657,0.0,0.000141581,0.0,0.000895791,5.34e-06,0.000490216,0.0,0.0,0.000153818,0.000166134,0.0,0.000124103,2.18e-05,0.000209256,0.00029679,0.684228704,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000237424,0.001589043,0.669334756,0.026648763,0.0,0.02487799,0.053672249,0.03423651,0.015550239,0.034290271,0.012759171,0.0,0.0,0.0,0.216329846,0.006286041,0.000645648,0.002078558,0.005420586,0.0,1.78e-05,2.21e-05,0.000556189,0.000462882,0.000180841,0.000993353,0.001308537,0.001078562,0.002658832,0.000223945,0.000214458,0.000158966,2.77e-05,0.002342105,0.0,0.001622567,0.0,0.00276113,0.000556111,0.00182974,0.00491638,0.00168662,0.000446314,0.000212285,0.001934943,4.26e-05,8.08e-05,0.000179009,0.0029932,0.002333167,0.0,0.0,0.00457508,0.001219759,0.000381306,2.08e-05,0.000658923,0.000579323,0.674300696,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260285,0.002600666,0.63660619,0.043614013,0.291185312,0.030422206,0.039371,0.073966773,0.005908419,0.0,0.0,0.039800995,0.034825871,0.0,0.21597958,0.001279536,0.000271074,0.001216177,0.001804346,0.001417115,0.000275348,0.000442674,0.00018305,0.000112898,9.71e-05,0.00174863,0.001451938,0.000532861,0.000788457,5.72e-05,1.74e-05,6.26e-05,0.00118674,0.00144903,0.000403757,0.000909072,0.0,0.000737655,0.001579543,0.000481058,0.001477676,9.79e-05,0.002109363,6.87e-05,0.000165178,5.9e-05,0.00060302,0.000293896,0.003102778,0.000588112,0.001646796,0.0,0.000447284,0.000482186,0.000259885,0.000266584,0.000344177,0.000427573,0.769917248,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000234147,0.004491112,0.230522946,0.004203103,0.080931107,0.000228571,0.004114286,0.008046696,0.0,0.0,0.0,0.0,0.0,0.0,0.549976958,0.0,0.0,0.011586853,0.014827341,0.000195464,6.12e-05,3.22e-05,0.0,0.000186282,0.0,0.005470283,0.020596012,0.01266668,0.012113241,0.0,0.0,0.0,0.004109224,0.006852826,0.008945566,0.001148111,0.0,0.006542795,0.0,0.0,0.0,0.0,0.0,0.0,0.000696108,0.006993833,0.011313186,0.0,0.007335936,0.00376649,0.001521,0.0,0.011514377,0.005626136,0.00010633,0.0,0.000229483,0.000345019,0.572425276,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000258791,0.01008108,0.360369975,0.026015568,0.19243125,0.031176471,0.044294118,0.184666888,0.013843648,0.0,0.0,0.0,0.0,0.0,0.238008886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45e-05,0.0,4e-05,5.75e-05,0.000152364,0.0,0.000724814,0.001437962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012832121,0.008063246,0.0,0.0,0.0,0.0,8.1e-05,0.0,5.58e-05,0.0,0.920464281,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000253106,0.001995905,0.352721451,0.024967521,0.219209197,0.04764716,0.029228916,0.108189607,0.064598385,0.082022949,0.057373566,0.139303483,0.497512438,0.208955224,0.230066952,0.0,0.000404146,0.000545437,0.000332181,0.000233471,5.61e-05,2.82e-05,0.000485785,0.000321759,0.000114215,0.000158718,0.000806632,0.0,0.000176784,8.42e-05,0.000110127,0.000158966,0.000743099,0.00013406,0.00048241,0.000105032,0.00076758,0.0,0.001373922,0.0002663,0.000207151,7.53e-05,0.000387868,0.0,0.000200573,0.00016402,0.0,0.00024046,0.000253759,0.000212106,0.0,0.000370054,0.000268371,0.000112446,0.000558598,0.002175452,0.001336748,0.001989627,0.51680904,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ENSG00000224032,0.00239756,0.393987905,0.035764583,0.0,0.039062962,0.116146522,0.17093189,0.040394973,0.05475763,0.020347098,0.0,0.0,0.0,0.287548705,0.047750722,0.0,0.040089629,0.046761992,0.103139914,0.017221994,0.006958026,0.034413326,0.031690479,0.003734845,0.008693891,0.026197625,0.049299256,0.013403764,0.002552635,0.012525503,0.012567922,0.014773244,0.002371677,0.0,0.004740939,0.019519571,0.003812795,0.019870459,0.046310454,0.064327243,0.06273624,0.007008185,0.003041721,0.033071015,0.012787036,0.0,0.024206347,0.017290202,0.024498257,0.02846156,0.028721552,0.087923323,0.026417302,0.022444843,0.031739827,0.055358592,0.080166758,0.499427988,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231365,0.088214329,0.348274635,0.058887106,0.033197957,0.057961783,0.042774522,0.081445011,0.030642202,0.029174312,0.017431193,0.0,0.0,0.0,0.215958797,0.007964894,0.007314056,0.011343618,0.01018436,0.003621516,0.002123749,0.001297839,0.006230727,0.005373947,0.005219646,0.005823293,0.008084248,0.004603147,0.010889895,0.002891079,0.006091765,0.005178427,0.00688198,0.004828127,0.0,0.008196137,0.018732801,0.005534441,0.011514772,0.006442745,0.016033476,0.003636774,0.012422393,0.0,0.007303232,0.003434589,0.00661356,0.00289354,0.016615434,0.005103402,0.008073877,0.002206949,0.003693291,0.003510618,0.00103608,0.002891821,0.002942712,0.004003695,0.41089601,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272405,0.002053192,0.637139808,0.03443269,0.0,0.096195591,0.122292456,0.167380575,0.092207389,0.086619062,0.020490531,0.0,0.0,0.0,0.21691787,0.034835142,0.00910807,0.004017071,0.005390388,6.52e-05,1.27e-05,3.82e-05,0.001464397,0.001089466,0.000694811,0.013403424,0.032794085,0.021205293,0.018756784,5.39e-05,5.22e-05,0.0,0.013181682,0.00169152,0.026522083,0.013829247,0.019366055,0.008250905,0.004920883,0.01495576,0.038695778,0.0,0.000743856,2.56e-05,9.44e-05,0.001866553,0.004286688,0.000641228,0.03693344,0.021773014,0.0,0.000305406,0.088638978,0.035092835,0.000107225,0.0,0.000136879,0.000127787,0.781234996,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000280173,0.001338415,0.418890075,0.0,0.0,0.02739284,0.114812529,0.119059398,0.004239284,0.055110692,0.009420631,0.069651741,0.0,0.243781095,0.215985677,0.002361559,0.001981301,0.002616624,0.00327651,0.0,0.000272798,0.000162984,0.002147313,0.001557993,0.000439729,0.000284597,0.001057585,0.000571381,0.001919874,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.000339242,0.003135566,0.000485905,0.002752517,0.00131432,0.001726257,0.001039078,0.000656187,0.0,0.002194509,0.000921795,0.000694784,0.000368706,0.000645931,0.000530265,0.0,0.0,0.002223642,0.000916725,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000270015,0.00118869,0.535752401,0.019934715,0.157993394,0.01161701,0.058394612,0.05181626,0.0,0.0,0.0,0.0,0.0,0.0,0.22222838,0.002829577,0.003164167,0.005240619,0.00673421,0.004218768,0.001578152,0.002925671,0.002766865,0.001795079,0.005493763,0.008056285,0.005225185,0.001348202,0.004203924,0.004041112,0.001454836,0.003815176,0.004231226,0.007004629,0.002537898,0.006081005,0.003369678,0.006249086,0.002439412,0.004750451,0.035795666,0.001460733,0.006014606,0.002918657,0.008282502,0.000777457,0.009139254,0.000355347,0.026183295,0.001047676,0.021971581,0.002766489,0.002300319,0.016621116,0.001393318,0.005196526,0.004131416,0.006114519,0.381307663,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000170919,0.033851622,0.495197439,0.0,0.0,0.151567409,0.132053759,0.201604741,0.07550077,0.013578582,0.050558552,0.189054726,0.36318408,0.298507463,0.215962123,0.0,0.005934045,0.012309189,0.015786136,0.013449019,0.002103352,0.006197432,0.027098382,0.008173818,0.016822031,0.046433096,0.03503473,0.022547075,0.003330611,0.012436521,0.011447417,0.007471386,0.017168905,0.011146685,0.004839835,0.003211331,0.002594422,0.004231025,0.003177778,0.008418521,0.048335198,0.012212936,0.010467115,0.05094318,0.059747278,0.004789398,0.030323621,0.001966432,0.007174453,0.001944306,0.041138462,0.008662834,0.003450479,0.00207359,0.004820091,0.011051614,0.012652625,0.016646504,0.46187759,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
ENSG00000270580,0.017453431,0.494663821,0.032478521,0.0,0.731566148,0.109523346,0.048409147,0.567933884,0.0,0.068429752,0.771144279,0.0,0.0,0.257891153,0.025710937,0.009876933,0.007098053,0.011981156,0.058221168,0.013706209,0.041625418,0.025880398,0.015094467,0.01664119,0.074569889,0.077060273,0.036677516,0.017423833,0.012539232,0.0099636,0.010607345,0.012322128,0.017147837,0.007702835,0.011804659,0.007813969,0.04018662,0.017926406,0.03674083,0.227700211,0.0,0.020113332,0.0,0.033944099,0.007856581,0.013637873,0.005597384,0.039476795,0.007320875,0.018403522,0.009759621,0.015476038,0.039817494,0.000708735,0.000719215,0.00191788,0.003174317,0.442673924,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000239775,0.000718682,0.738171469,0.006986976,0.0,0.002701031,0.009010309,0.24295984,0.678470255,0.708215298,0.743626062,0.845771144,0.905472637,0.900497512,0.221564982,0.0,0.0,0.0,0.0,0.0,8.16e-05,0.000311884,0.0,0.0,0.0,0.005538696,0.0,0.0,0.0,0.000592696,0.0,0.0,0.0,0.00036275,0.0,0.001028592,0.0,2.44e-05,0.0,0.0,0.015052962,0.0,0.002661941,0.0,0.0,0.000255872,0.005119118,0.0,0.008570127,0.000726303,0.0,0.0,0.0,0.0,0.032657788,0.0,0.0266955,0.000303108,0.889974798,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253200,0.001745929,0.608858058,0.029279796,0.0,0.349325209,0.357659876,0.405212107,0.374681702,0.356129502,0.398326664,0.0,0.0,0.0,0.219281053,0.0,0.000621005,0.000552808,0.000656812,0.000418076,8.41e-05,0.000533221,0.000781481,0.000429013,0.00101271,0.000963251,0.000681156,0.00019902,0.000381853,0.000779598,0.000486877,0.000626228,0.002107295,0.001498316,0.000529603,0.001017726,0.000406818,0.0,0.000644902,0.001219826,0.007015509,0.002560048,0.000749169,0.001546499,0.007716177,0.000780737,0.001863682,0.000125574,0.004014003,0.000957691,0.002281499,0.00067769,0.000753994,0.000398327,0.000997666,0.003709019,0.003448106,0.005105746,0.265017731,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235448,0.074327619,0.258448951,0.007980436,0.112851302,0.006038462,0.092519231,0.089161495,0.0,0.0,0.0,0.0,0.0,0.0,0.226845841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77e-05,0.0,0.0,6.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100503,0.0,0.000674768,0.00045635,0.0,0.0,8.95e-05,0.0,2.84e-05,0.0,1.63e-05,0.0,0.947995571,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000269893,0.000681576,0.440946282,0.009334163,0.0,0.048582915,0.098241206,0.077790453,0.17155266,0.163952226,0.15092291,0.094527363,0.0,0.0,0.216008123,0.19358343,0.161180303,0.462751804,0.311185432,0.207729521,0.057060763,0.018262304,0.11757417,0.095822208,0.015731274,0.037397141,0.214187766,0.229027433,0.213947552,0.076621159,0.314395345,0.242364831,0.218931269,0.047451285,0.0,0.051696392,0.143023269,0.0536945,0.127008309,0.276075938,0.0,0.736578571,0.055170197,0.030003918,0.346921198,0.45432686,0.181972314,0.106670906,0.138927177,0.173910948,0.053174944,0.031710965,0.217329073,0.054330715,0.059647155,0.191549124,0.155849752,0.188928285,0.464746867,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242798,0.007719323,0.543578798,0.005502243,0.135117168,0.002060606,0.0015,0.002331002,0.0,0.0,0.0,0.034825871,0.0,0.0,0.216072135,9.02e-05,0.0,0.0,0.0,0.00024976,2.29e-05,0.00026158,0.0,0.0,0.000454958,0.000380375,0.0,0.0,0.000201534,0.000126285,0.0,0.0,0.000781917,0.0,0.0,0.000540856,0.000168868,0.000535984,0.0,0.000412336,0.003134883,0.0,0.00230064,0.0,0.0,0.0,0.000869573,0.0,0.0,0.0,0.0,0.0,8.95e-05,0.0,0.000152279,0.0,0.000253223,0.000251428,0.689735854,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263327,0.06079374,0.346851654,0.045022326,0.241096474,0.035653333,0.049973333,0.390285595,0.096084119,0.042059463,0.090282814,0.054726368,0.432835821,0.462686567,0.216049966,0.000163162,0.00060129,0.000375909,0.000301983,0.000944743,0.00020906,0.000376273,0.000851885,0.000214506,0.000845194,0.001368255,0.002115169,0.001380302,9.19e-05,0.000356965,0.000510062,0.000592508,0.003377217,0.00041598,0.001494423,0.0,0.001865221,0.000100159,0.00129915,0.0005326,0.001298145,0.0,0.001718838,0.0,0.000625317,0.000806981,0.002344351,0.000253819,0.0,6.75e-05,0.0,0.0,0.001789137,0.001924931,0.002066215,0.003039916,0.003716319,0.004942604,0.657592925,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000228506,0.004155858,0.389718961,0.017139925,0.308509285,0.097416667,0.2084,0.240437394,0.159535452,0.136308069,0.092909535,0.218905473,0.288557214,0.388059702,0.216062159,0.004654418,0.000966007,0.011675303,0.011807516,0.003550932,0.001027456,0.000533221,0.001936102,0.001732985,0.000829966,0.001871773,0.007447905,0.004737967,0.004465564,0.000360332,0.001130251,0.001132028,0.004586138,0.00181178,0.003958911,0.001037043,0.005154303,0.001016475,0.002224445,0.000867623,0.001118615,0.001106844,0.001054681,0.0,0.002914214,0.00136137,0.001116462,0.000881688,0.003575692,0.002294603,0.001738285,0.002282744,0.00086901,0.0,0.000499899,0.000516644,0.000917119,0.001067166,0.649067208,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000260966,0.003284195,0.238349342,0.05507702,0.204644504,0.034851526,0.118491784,0.076977884,0.027190923,0.0614241,0.008411581,0.0,0.0,0.0,0.217687955,0.0,0.000478075,0.0,0.000120793,0.000347492,0.000135124,5.23e-05,0.000253453,0.000197572,0.000302671,0.000265441,0.000457092,8.99e-05,0.000222748,0.00031487,0.0,0.000496166,0.000626643,0.000240519,7.87e-05,3.02e-05,0.000264815,0.000105573,0.000219641,0.000154626,0.000814793,1.51e-05,0.000589771,0.0,0.000424744,0.00024275,0.000338653,3.47e-05,0.000934294,0.000263526,0.000689024,0.000298718,0.000421725,0.000587009,0.001332791,0.000891487,0.001777525,0.001899833,0.767705582,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
ENSG00000237438,0.015745909,0.406083244,0.046790904,0.219154212,0.04753913,0.203852174,0.222644588,0.040708372,0.008049678,0.038638454,0.0,0.0,0.0,0.222634899,0.003082908,0.003100095,0.015110082,0.020391369,0.000233471,0.000147872,7.65e-05,0.0,0.0,3.81e-06,8.21e-06,0.0,0.0,0.00342961,0.000326657,0.0,0.000635863,4.99e-05,0.007933191,0.0,5.79e-05,4.61e-05,0.0,0.0,0.010987029,0.012401431,0.0,4.52e-05,5.13e-06,0.0,0.0,0.0,0.0,0.007780014,0.003171951,0.002112817,0.0,0.000690096,0.0,0.001745646,1.02e-05,0.002143751,0.002050172,0.792722947,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.001606727,0.000751819,0.001079587,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000376667,0.000825149,0.000163773,0.001112222,0.001623572,0.00487495,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.001978443,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273329,0.004566626,0.451440768,0.076583806,0.146607437,0.057708557,0.086234538,0.094549881,0.039254448,0.023580909,0.007766168,0.547263682,0.572139304,0.562189055,0.215971821,0.000961799,0.001212438,0.001297256,0.000943695,0.000760138,0.000257501,0.000211276,0.000556189,0.000203216,0.000592017,0.001329944,0.001613265,0.000378781,0.00130113,0.000316554,5.22e-05,0.000279394,0.00243448,0.000530325,0.000398513,0.0011131,0.001803814,0.001058433,0.002570262,0.000970707,0.003811576,0.000128002,0.0022847,0.0,0.000448341,0.000410051,0.001494442,0.000317942,0.001384139,0.000205679,0.000940618,0.000746796,0.00028115,0.000707079,0.00012778,0.000197265,0.000288249,0.000320881,0.549309064,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
ENSG00000254416,0.03333214,0.365528282,0.007783928,0.199186811,0.215320513,0.232769231,0.244284088,0.057915058,0.048906049,0.149292149,0.054726368,0.0,0.014925373,0.222455886,0.0,0.001025151,0.000206382,9.81e-05,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.000179252,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.001788065,6.28e-05,0.000970989,0.0,0.02077706,0.000884804,0.0,0.0,0.00046491,0.0,0.0,0.0,0.0,0.002407276,0.0,0.0,0.0,0.0,0.000881789,0.0,2.17e-05,0.0,2.24e-05,0.0,0.839340802,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269937,0.002316188,0.68036286,0.038843219,0.0,0.062009379,0.082470621,0.104872269,0.058482759,0.064275862,0.063724138,0.0,0.0,0.0,0.223467333,0.0,0.000478075,0.0,0.000943695,0.0,0.000377329,0.001565455,0.001633366,0.001478964,0.000947988,0.000777169,0.000779745,0.000417301,0.000551566,0.001390816,0.0,0.000582874,0.004009405,0.000958134,0.001646488,0.001553753,0.000544982,0.000734948,0.001257092,0.001340091,0.005234011,0.001920036,0.001054681,0.000505586,0.005096924,0.000744653,0.001337132,0.00039008,0.001793613,0.000536693,0.001532436,0.001217166,0.002670927,0.000937689,0.000113775,7.71e-05,0.000257979,0.000316764,0.546551692,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000266962,0.001461451,0.752401281,0.024487167,0.129056092,0.217502163,0.145737889,0.246123983,0.235726644,0.10899654,0.242647059,0.348258707,0.0,0.164179105,0.217482341,0.0,0.004504749,0.0,0.013060744,0.011972179,0.002450087,0.001482957,0.016016841,0.009156031,0.001300152,0.0093616,0.012825454,0.012538279,0.002400727,0.001608026,0.0,0.004142742,0.01477879,0.003599902,0.0,0.003210124,0.0,0.0,0.001383268,0.021630444,0.03173551,0.021933589,0.001001549,0.0,0.016317236,0.004497441,0.003670559,0.003318354,0.008858489,0.007613324,0.004451497,0.006317671,0.007884984,0.001846791,0.000722532,0.00294423,0.002287708,0.003305458,0.333685616,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000259877,0.001546078,0.477588047,0.025720805,0.172501071,0.025257166,0.033299345,0.128405704,0.0,0.0,0.0,0.0,0.0,0.0,0.2159624,0.003692619,0.000995579,0.001584716,0.001872292,0.001840621,0.000560894,0.000177069,0.00133063,0.000959633,0.000220817,0.000779905,0.003791172,0.003235685,0.002068373,0.000223945,0.000295604,0.000462446,0.006937436,0.000289806,0.002065975,0.001123966,0.002133874,0.000446653,0.004846111,0.002396701,0.0,0.00202545,0.000789019,0.000139472,0.002300695,0.00400866,0.001195116,0.002268343,0.002474148,0.003123745,0.001217943,0.002648339,0.001277955,0.000737573,0.00076714,0.001152833,0.00134699,0.001737931,0.667718579,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
