ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000260563,0.000733655,0.468160797,0.012303628,0.135154858,0.02340201,0.055166667,0.130034999,0.0,0.0,0.0,0.0,0.0,0.0,0.221479078,0.0,0.001941872,0.004650957,0.005262045,0.001525706,0.000548146,0.000456759,0.001562962,0.000908829,0.000791894,0.004011723,0.006677123,0.002882584,0.0,0.00095808,0.0001507,0.000688851,0.003613702,0.001520641,0.003206502,0.004663051,0.008602814,0.002799249,0.001546259,0.0,0.0,0.002234224,0.0,0.002277098,0.000590464,0.012641802,0.001034821,0.003895029,0.0,0.000715787,0.001032139,0.00085623,0.001860132,0.004268483,0.002576624,0.00827548,0.010392424,0.624405038,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274248,0.000258439,0.750444682,0.0,0.0,0.021758621,0.031719828,0.107974812,0.019396552,0.0,0.11637931,0.0,0.0,0.0,0.217828449,0.0,0.0,0.0,0.0,0.0,0.000341635,0.000430601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475632,0.0,0.000986362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273747,0.000403608,0.35734614,0.0,0.0,0.151751092,0.1986623,0.219708825,0.144104804,0.171761281,0.152838428,0.0,0.0,0.0,0.229039156,0.0,8.87e-05,0.000176899,0.0,3.26e-05,6.88e-05,1.61e-05,0.0,0.0,0.0,3.83e-05,3.59e-05,0.0,0.00013082,0.0,0.0,0.0,0.0,0.0,1.45e-05,4.61e-05,5.96e-05,0.000429935,0.0,0.0,0.0,0.000642904,0.0,0.0,0.0,0.0,0.0,0.000671136,0.001060697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242540,0.007686774,0.445215226,0.012347296,0.019007308,0.001286727,0.002308004,0.013054892,0.0,0.0,0.013389121,0.0,0.0,0.0,0.216933111,0.0,0.0,0.0,0.0,0.0,1.53e-05,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69e-05,0.000271364,2.94e-05,0.0,0.0,0.0,8.29e-05,0.0,0.0,0.0,0.0,1.84e-05,0.0,1.39e-05,0.0,0.904372058,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000264608,0.000253882,0.293667734,0.004257688,0.514900649,0.119728665,0.238973742,0.240851571,0.02844639,0.221006565,0.0,0.0,0.0,0.0,0.219249739,0.000377849,0.00088715,0.002764039,0.000664362,0.0,0.000413022,6.44e-05,0.000633633,0.000434657,0.000504452,0.0,0.001810441,0.0,0.001343559,0.0,7.54e-05,0.000568423,0.0,0.0,9.05e-05,0.0,0.000263932,0.001878628,0.000146036,0.0,0.0,0.00459331,0.0,0.000660712,0.000309927,0.00504634,0.001510453,0.0,0.0,0.0,0.0,0.001405751,0.0,0.002496471,0.0,0.003301902,0.002612117,0.770324498,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203497,0.001495953,0.6150836,0.007751176,0.0,0.21088835,0.281893204,0.133210684,0.06185567,0.083762887,0.030927835,0.094527363,0.0,0.0,0.216070195,0.003009914,0.006101618,0.005837651,0.013913844,0.00554358,0.001027456,0.001159,0.004210141,0.001371711,0.000525391,0.00244644,0.007645082,0.007729692,0.001035954,0.000587645,0.002330057,0.001021234,0.002070042,0.018541338,0.004433085,0.0,0.000939326,0.003528268,0.011090113,0.0,0.002567578,0.00276555,0.0,0.002406881,0.00515654,0.001845519,0.0,0.001227569,0.0,0.00257321,0.001498051,0.000766773,0.0,0.001678703,0.00018129,0.00136388,0.00084793,0.891152041,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000262075,0.003224305,0.716471007,0.0,0.0,0.004257968,0.027867131,0.039003715,0.0,0.004780876,0.004780876,0.0,0.0,0.0,0.215990942,1.29e-05,0.0,0.0,0.0,0.0,1.02e-05,4.02e-05,0.000112646,2.26e-05,0.0,8.21e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.86e-06,0.0,1.45e-05,0.0,4.2e-05,0.0,3.44e-05,0.000165721,0.0,5.84e-05,0.0,0.000235969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000278834,0.000879474,0.524546425,0.0,0.0,0.01377433,0.0367567,0.08672469,0.0,0.0,0.0,0.0,0.0,0.0,0.21600646,0.003396351,0.003844315,0.003361072,0.005888659,0.00308399,0.000616983,0.000257556,0.003316014,0.002404728,0.000226527,0.000328381,0.002115169,0.001823283,0.001771376,0.000426001,0.00232426,0.001343982,0.00088519,0.0,0.000726775,0.0,0.000431765,0.003888105,0.006683275,0.003811576,0.003011821,0.00043303,0.0,0.004471607,0.003331712,0.00182245,0.003753636,0.0,0.000874861,0.006804509,0.0,0.005226837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272884,0.004161717,0.660974742,0.059880566,0.023375213,0.331432384,0.386227758,0.274972718,0.402342342,0.439279279,0.312252252,0.36318408,0.651741294,0.169154229,0.214409206,0.0,0.0,0.000781302,0.001117335,0.0,8.41e-05,0.000173045,0.0,0.0,5.14e-05,0.000257232,0.0,0.0,0.0,0.000690357,0.000202866,0.001262091,0.00123414,0.0,0.0,0.0,0.000223327,0.000378529,0.000120265,0.001118615,0.0,0.00043303,2.05e-05,0.0,0.000114887,0.0,0.0,0.0,0.000214427,0.0,0.0,0.0,8.39e-05,5.77e-05,0.0,5.07e-05,0.0,0.875608073,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000236013,0.01706805,0.264674493,0.021725128,0.084256737,0.013571233,0.023982192,0.099257584,0.126643936,0.088650755,0.095470044,0.23880597,0.0,0.0,0.407933565,0.0,0.0,0.0,0.0,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,3.2e-05,0.000208662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-05,2.92e-05,0.0,0.00022417,1.07e-05,0.0,0.0,0.001913348,0.0,0.003814511,0.0,0.0,0.0,0.004232153,0.0,0.001921254,0.000187581,0.976057552,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ENSG00000259438,0.00522672,0.42191391,0.008700968,0.528076423,0.010808081,0.027108586,0.039280864,0.049826188,0.033603708,0.010428737,0.358208955,0.343283582,0.472636816,0.234512052,0.000279093,0.000182359,0.000449617,0.0,0.0,8.41e-05,5.03e-05,0.0,0.000129833,2.86e-05,0.000125879,0.0,0.0,0.00033589,0.0,0.0,2.89e-05,0.000165603,0.0,7.36e-05,0.0,4.2e-05,0.000219641,0.000919165,0.0,0.0,0.0,0.0,0.000365752,0.000480921,0.000178785,0.0,0.000158632,0.0,0.0,0.0,0.00028115,0.0,1.31e-05,0.0,6.84e-06,0.0,0.960286053,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ENSG00000259802,0.000542267,0.589114194,0.009093986,0.0,0.010101111,0.011168889,0.032559794,0.0,0.0,0.0,0.094527363,0.263681592,0.0,0.215976809,0.001017617,0.001039937,0.000655999,0.001826994,0.00085787,0.000277897,0.000259568,0.000640674,0.000773352,0.000218913,0.00018061,0.000842483,0.001097822,0.0007531,6.06e-05,0.000672355,0.00026976,0.000457381,0.001452475,0.000828185,0.0,0.000479137,0.00237866,0.00235375,0.00237533,0.001325201,0.00093779,0.0,0.001120851,0.001704597,0.001672501,0.003859689,0.000695541,0.0,0.003397724,0.003136543,0.001904153,0.0,0.000251128,5.27e-05,0.000561562,0.000800539,0.553964994,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000273565,0.000274714,0.413553895,0.0,0.0,0.068366053,0.083997955,0.160301364,0.051124744,0.061349693,0.075664622,0.388059702,0.373134328,0.457711443,0.216031123,0.0,0.0,0.000176899,0.000354829,0.0,5.1e-05,0.0,0.0,0.000118543,0.0,0.0,0.000654268,0.000333841,9.9e-05,3.2e-05,0.000168089,0.0,4.14e-05,0.0,0.000103825,0.0,0.0,0.000219641,0.00027489,0.0,0.0,0.000581802,0.0,0.000165178,0.000277865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000166770,0.015199737,0.396655994,0.038810467,0.368119384,0.147103147,0.136195804,0.259292303,0.005242826,0.007726269,0.008554084,0.0,0.0,0.0,0.215966833,0.000111637,0.0,0.0,0.0,0.063688734,0.014203365,0.003167129,0.02800659,0.016330701,0.001513355,0.0,0.0,0.0,0.00010607,0.006179533,0.02856348,0.018791668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026368496,0.0,0.0,0.036893708,0.0,0.0,0.0,0.003834017,0.006833062,0.007656205,0.008237049,0.0,0.0,0.010463553,0.008733071,0.030285806,0.044734413,0.398065341,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000225484,0.106395555,0.331554607,0.018428149,0.0,0.192032828,0.225828729,0.747266283,0.060922659,0.06458616,0.04843962,0.169154229,0.0,0.184079602,0.220039776,0.009927135,0.012666525,0.019974792,0.013136239,0.009805785,0.00248578,0.001641917,0.01314437,0.012842152,0.00904967,0.004717743,0.007869146,0.003222845,0.013615905,0.005839406,0.012612446,0.009427146,0.006888312,0.008520835,0.003642325,0.009345292,0.008215715,0.011879282,0.019525814,0.016958749,0.009434531,0.00850918,0.0,0.017603266,0.005445092,0.010179188,0.008943808,0.013837605,0.006261257,0.025324369,0.004514215,0.022070288,0.003081796,0.003460389,0.01199763,0.008144487,0.009511926,0.526142181,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
ENSG00000259940,0.001053286,0.501422981,0.017642114,0.067077169,0.115196439,0.118034421,0.124769301,0.132937685,0.113946588,0.102077151,0.497512438,0.373134328,0.472636816,0.219135016,0.0,0.000187287,0.000199011,0.000128343,1.09e-05,7.65e-06,4.02e-06,0.0,0.000135478,0.000203684,0.0,0.000224065,5.78e-05,1.06e-05,0.000287929,0.000162292,0.0,0.000226719,9.96e-05,0.000182297,0.0,1.08e-05,0.000163562,0.000180397,0.001629587,0.000135532,0.000348018,0.000140498,0.000141581,4.54e-05,1.15e-05,0.0,0.0,0.000288761,0.0,0.0,0.000230032,0.0,0.00037786,0.0,0.000391506,0.000346209,0.838182756,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242553,0.010583636,0.455887584,0.004934552,0.0,0.014108824,0.064867647,0.012791819,0.0,0.0,0.0,0.0,0.0,0.0,0.228834373,0.000759993,0.000576647,0.000280089,0.000362379,0.0,0.0,0.0,0.0,0.0,0.0,0.000503518,0.003495407,0.003043085,0.000675315,0.0,0.0,0.0,5.32e-05,0.001116885,0.000208857,0.000875042,0.0,0.001944052,0.001494717,0.0,0.0,0.000350675,0.0,0.0,0.000740084,0.000224923,0.000157473,0.0,0.0,0.0,0.0,0.000434505,0.0,0.000202173,0.0,0.000345143,0.00057607,0.679249401,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273237,0.000875568,0.337068659,0.014683566,0.604473219,0.061996459,0.065201133,0.08266746,0.016997167,0.025495751,0.0,0.0,0.228855721,0.0,0.222240573,0.0,0.002168588,0.003014646,0.001230579,0.000418076,0.000114728,6.24e-05,0.000865965,0.000304825,0.000927049,0.00104261,0.001523639,6.42e-05,0.0,0.000345178,0.0,0.000260126,0.002139044,0.0,0.001401637,0.0,0.000150238,0.003140392,0.001761017,0.003535374,0.0,0.001506308,0.0,0.000247767,0.00049428,0.000645931,8.36e-05,0.001371558,0.000225863,0.0,0.0,0.003246006,0.000468845,0.000575451,0.0,0.000872229,0.000530245,0.724590249,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238184,0.032012603,0.528815368,0.016091879,0.324503186,0.121470443,0.108852217,0.115834096,0.028589994,0.016244314,0.023391813,0.139303483,0.134328358,0.0,0.216450942,0.0,9.86e-06,2.95e-05,0.0,0.000336633,7.65e-05,0.000152924,0.000140807,5.08e-05,6.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.0,0.0,2.69e-05,0.0,0.000107484,2.58e-05,0.0,0.0,0.000116892,5.85e-05,0.000176977,2.94e-05,0.00016725,9.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.85e-05,0.0,8.35e-05,0.0,0.6753833,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197182,0.039053605,0.636428317,0.0,0.0,0.053459479,0.057180174,0.071001476,0.060674943,0.06941773,0.061549222,0.606965174,0.796019901,0.810945274,0.223199923,0.0,0.001256795,0.0,0.0,0.001042475,0.000178466,0.000973882,0.003273772,0.0,0.003675834,0.000125879,8.07e-05,0.0,0.000201534,0.006467462,0.0,0.0,0.0,0.000555821,0.0,0.000479738,0.0,0.00049536,0.007207285,0.034469901,0.0,0.004247948,0.0,0.00407046,4.54e-05,0.011972802,0.004698472,0.005559447,0.0,0.000126848,0.0,0.000613419,0.0,0.000354612,0.0,0.000870046,0.001303999,0.502486469,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000251143,0.004265222,0.57132693,0.045469929,0.106038089,0.016931507,0.033729452,0.066279439,0.212816269,0.462520691,0.374083708,0.208955224,0.935323383,0.482587065,0.234349389,0.0,0.000276002,0.000154786,8.3e-05,0.0,2.55e-06,1.21e-05,0.000267534,6.21e-05,0.000414983,0.000363956,0.000224065,3.85e-05,1.77e-05,5.22e-05,0.0,1.93e-05,0.000412037,3.15e-05,0.000197992,0.0,3.65e-05,0.000551438,0.000403745,0.01233238,0.0,0.000820898,0.000107681,0.000129783,4.54e-05,0.0,9.64e-06,0.000468575,0.0,0.0,0.0,0.0,0.0,0.00415178,0.004324062,0.010569369,0.015364991,0.480642847,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000235100,0.021106731,0.310032017,0.013428094,0.462604541,0.087721088,0.16737415,0.065164027,0.09034749,0.195366795,0.06023166,0.089552239,0.0,0.0,0.216485858,0.0,5.42e-05,0.000117932,0.0,8.69e-05,2.04e-05,1.41e-05,0.0,0.0,1.33e-05,0.000125879,0.00027784,0.0,1.06e-05,1.35e-05,5.22e-05,9.63e-06,4.73e-05,1.57e-05,7.24e-06,1.92e-05,8.12e-06,0.0,1.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000689024,0.0,0.0,0.0,0.0,5e-05,0.0,9.06e-05,5.86e-05,0.654793161,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000182310,0.012355604,0.540199217,0.039083396,0.244183786,0.005392655,0.014319209,0.155005777,0.145604396,0.109340659,0.03543956,0.447761194,0.422885572,0.36318408,0.216149448,0.005766498,0.006072046,0.0,0.0,0.006928118,0.001550107,0.002790857,0.013221814,0.005786024,0.017336001,0.003735336,0.002025543,0.0,0.003967033,0.002352264,0.0,0.0,0.000212919,0.001677949,0.007021466,0.0,0.01010384,0.007537876,0.034507345,0.148402867,0.009027935,0.023319882,0.01261709,0.019184256,0.002984381,0.02520863,0.0,0.001342272,0.017725934,0.0,0.00132417,0.00258147,0.005854841,0.002810787,0.0,0.005384271,0.008737678,0.62989161,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
ENSG00000262877,0.001342972,0.710779082,0.016299305,0.0,0.032666667,0.024221311,0.032264017,0.011516315,0.028790787,0.004478567,0.0,0.0,0.0,0.217394774,0.00056248,0.00035486,0.0,0.0,0.001753748,0.000285546,0.002635921,0.00210507,0.000197572,0.003156153,0.002386236,0.0,0.0,0.0,0.000575858,0.0,0.0,0.000729443,0.000167795,0.007354672,0.0,0.00627751,0.000995392,0.001391633,0.026280537,8.28e-05,0.013004195,0.0,0.002088323,0.000138933,0.002318433,6.11e-05,0.016241492,0.014686794,0.000371484,0.0,0.00085623,0.006190275,0.000463173,0.0,0.000705332,0.000667422,0.722909537,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270605,0.00122189,0.365528282,0.02049149,0.105453913,0.084229424,0.123177984,0.169841233,0.041666667,0.018518519,0.060185185,0.0,0.0,0.0,0.21742969,0.0,0.00109908,0.02253245,0.023886817,0.001927494,0.000520102,0.000454747,0.000873006,0.000304825,0.000536813,0.003478104,0.006739861,0.001508702,0.003482645,0.001279685,0.000191273,0.001685999,0.005545742,0.001279436,0.003557817,0.005234899,0.003479836,0.001294477,0.000755949,0.0,0.0,0.003636924,0.0,0.000566325,0.000184353,0.00441771,4.82e-05,0.003233655,0.003879692,0.000217454,0.002120009,0.001201278,0.003792687,0.000397488,0.000215168,0.000629357,0.000511651,0.708578908,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000260088,0.016063588,0.348808253,0.007292656,0.137320165,0.034706237,0.103442656,0.229327182,0.02728513,0.0,0.10095498,0.019900498,0.0,0.0,0.216076846,0.002902571,0.000236573,0.0,0.000815353,0.0,7.65e-06,2.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00062228,0.0,0.001680887,0.000799645,6.11e-05,0.0,0.0,0.0,0.000105573,7.94e-05,0.000369384,0.000124291,0.0,2.13e-05,3.18e-05,0.000141581,6.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000638978,0.0,0.000111925,0.0,0.000100138,6.36e-05,0.871677398,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272767,0.000824792,0.762362149,0.013832029,0.017070983,0.23666042,0.166477511,0.186844851,0.243628186,0.150674663,0.187406297,0.0,0.0,0.0,0.23163899,0.0,0.000152787,3.69e-05,0.000369929,0.0,0.000109629,0.000122741,0.001006773,0.000524976,0.00014848,0.0,0.000412279,0.000597061,0.000583387,0.0,0.0,0.000115611,6.51e-05,0.0,0.000251112,0.0,0.000500793,0.0,0.002491195,0.002292469,0.001950154,0.000491476,9.02e-05,0.000884883,0.001164897,0.000236457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000357315,0.0,0.000367858,0.000287901,0.839747396,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259065,0.01031348,0.446282462,0.006768633,0.216030356,0.033101299,0.043966234,0.079889866,0.02919708,0.033576642,0.024817518,0.039800995,0.233830846,0.293532338,0.216314605,0.0,0.001537726,0.000729706,0.00137402,0.000135739,5.35e-05,0.0,7.04e-05,0.0,0.0,0.0,0.0013892,0.000937321,0.000219212,0.0,0.000202866,0.0,0.000218833,0.0,0.000695386,0.0,0.000128582,0.000743039,0.003908599,0.002817252,0.001227317,0.001152977,0.00016511,0.001722572,0.00158971,0.001684036,0.000960905,0.001144592,0.0,0.005137359,0.000905072,0.002479233,0.002906456,0.001019936,0.001059546,0.00251874,0.002824539,0.498698789,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000273174,0.000323537,0.482034863,0.005425823,0.229739043,0.045735816,0.077310284,0.051229714,0.012411348,0.0,0.0,0.034825871,0.0,0.0,0.226367275,0.0,3.45e-05,0.0,0.000309532,0.0,0.000173367,3.22e-05,0.0,0.000829801,0.0,0.0,0.000564643,0.000442981,0.0,7.41e-05,0.0001507,0.0,3.15e-05,4.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000542728,0.000106871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000408488,0.0,0.000538724,0.000395326,0.77122531,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273226,0.000311169,0.225186766,0.005218398,0.199623655,0.219504587,0.118077064,0.124931981,0.225688073,0.0,0.0,0.0,0.0,0.0,0.217279774,0.000287681,0.001286367,0.003066241,0.001774147,0.000276908,5.35e-05,4.63e-05,0.000598431,0.000750772,0.000611053,0.000342064,0.002097244,0.000738301,0.000487924,0.000533763,0.000510062,0.000582874,0.0,0.000367051,0.0,0.000836663,0.0,0.000574804,0.000678636,0.0,0.000195768,0.000656187,0.0,0.0,8.82e-05,0.0,0.0,0.0,0.001586757,0.0,0.001081182,0.000485623,0.0,0.001674382,0.002388433,0.003012175,0.004478827,0.657506585,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000277186,0.000390588,0.640341515,0.0,0.0,0.308809595,0.140172414,0.231510698,0.194902549,0.0,0.0,0.0,0.0,0.0,0.218121907,0.0,0.0,0.0,0.0,0.0,1.02e-05,8.05e-06,0.0,3.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355163,0.0,0.0,0.0,0.000608368,0.0,0.0,0.000285881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279406,0.001343623,0.504268943,0.0,0.0,0.059442046,0.09285359,0.143554821,0.030502112,0.015016424,0.0,0.0,0.0,0.0,0.216186303,6.44e-05,0.000458361,0.000117932,0.000143442,0.000401787,0.000117278,0.000110668,0.000126727,9.6e-05,0.0,0.000287334,0.000654268,0.000346681,0.00010607,5.05e-06,0.0,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.000752386,0.000695817,0.001270525,3.76e-05,0.000167368,0.0,0.0,0.000146948,0.0,6.43e-06,0.0,0.0,5.44e-05,0.000285343,0.000370607,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225265,0.002044078,0.362148702,0.015087501,0.193388388,0.045990762,0.081583141,0.045015143,0.007596685,0.0,0.0,0.034825871,0.0,0.0,0.215949376,0.0,0.001858086,0.002233344,0.001653354,0.000380069,0.000183565,0.0,3.52e-05,0.0,0.0,0.0,0.000994847,0.000654841,0.00194816,0.0,0.000776686,0.0,0.000285863,0.000938603,0.000242661,0.001462241,0.000304536,0.00118232,0.001348681,0.000276201,0.0,0.000581802,0.0,0.001120851,0.001031308,0.0,0.000700593,0.0,0.0,0.000933242,0.0016162,0.001226837,0.00078522,0.001117353,0.0,0.001475497,0.001633828,0.770821582,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228043,0.054257248,0.306474564,0.013591851,0.050561743,0.014609499,0.005949868,0.023949335,0.113323124,0.124042879,0.120214395,0.169154229,0.154228856,0.218905473,0.215977086,0.001056261,0.000571719,0.0,0.00120793,0.000200894,4.33e-05,0.000225361,0.000450584,0.000248376,0.000192263,0.000883893,0.001200986,0.000751141,0.000480853,0.0,0.000457897,0.000366103,0.000703814,0.0,0.000432202,0.0,0.0,0.000336471,0.00157203,0.001394816,0.0,0.000688067,3.69e-05,0.000412945,0.000553059,0.001176518,0.000748799,0.0,0.000365955,0.0,0.000354449,0.0005623,0.000779502,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
