ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000272750,0.001678227,0.23283529,0.028144412,0.0,0.189541777,0.209438941,0.270822147,0.15463138,0.175425331,0.153119093,0.0,0.0,0.0,0.227982541,0.0,0.000420134,6.79e-05,0.0,3.82e-05,2.01e-05,0.000513947,0.000423368,0.000251274,0.000164191,0.000645306,0.0,0.000215676,0.00019532,0.0,0.000419091,0.000926101,0.00013406,0.0,6.4e-05,0.0,0.000110987,0.0,3.76e-05,0.00020456,0.0,0.000554526,0.000314919,0.0,0.0,0.000553656,0.000311732,0.0,0.0,0.0,5.8e-05,0.000396166,0.000249669,0.000307466,0.001390544,0.000992957,0.001602267,0.318705489,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000275454,0.000747976,0.675204554,0.0,0.0,0.326830592,0.345000822,0.349150785,0.342927632,0.339638158,0.338815789,1.0,1.0,1.0,0.218427835,4.72e-05,0.0,0.0,0.0,7.65e-06,0.0,5.63e-05,0.0,7.61e-06,0.000257232,0.000197177,0.0,0.0,4.21e-05,4.06e-05,0.0,0.000266185,0.000323321,0.0,0.000275257,0.0,2.98e-05,0.000261699,0.0,0.000425061,4.92e-05,0.0,7.54e-05,0.000244704,0.000627869,9.8e-05,0.0,0.0,3.72e-05,0.000163091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280073,0.001452337,0.567413732,0.0,0.0,0.012074848,0.01786597,0.046488912,0.0,0.0,0.0,0.0,0.0,0.0,0.243031203,0.0,0.0,0.000128343,0.0,2.55e-06,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65e-05,6.9e-05,0.0,0.0,0.0,0.0,0.000280392,0.0,0.00021253,8.2e-06,2.36e-05,4.26e-05,0.000498147,4.27e-05,7.5e-05,0.0,0.0,0.000303056,0.0,0.0,7.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000279516,0.023864935,0.336357168,0.0,0.0,0.036696252,0.034859961,0.13364459,0.0,0.0,0.0,0.0,0.0,0.0,0.219321788,6.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116677,0.0,0.0,0.0,0.0,9.86e-06,0.0,0.0,0.0,0.000219266,1.4e-05,0.0,0.0,0.0,0.0,9.84e-06,1.75e-05,0.0,0.001072708,0.000562403,0.0,0.000766218,0.0,0.00032324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.000751819,0.001079587,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000376667,0.000825149,0.000163773,0.001112222,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.00241609,0.001978443,0.013926138,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234741,0.003199568,0.44681608,0.038897805,0.0,0.04853125,0.0654375,0.006668231,0.149476007,0.148372863,0.124379482,0.487562189,0.537313433,0.47761194,0.215973761,0.0,1.0,1.0,0.793769037,0.246770398,0.074153889,0.4508371,0.538879261,0.233505862,0.136716024,0.77485996,0.713635459,1.0,0.137259722,0.910263841,0.605659178,0.600628861,0.18877209,0.0,0.165845926,1.0,0.371622353,0.828652342,0.0,0.451265485,0.0,1.0,0.696414513,0.30223336,0.398977242,0.865519369,0.239728119,0.564398552,0.785676302,0.286052117,0.366095015,0.487514377,1.0,0.120083145,0.073842173,0.188011858,0.23896913,0.712760154,0,1,0,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277182,0.00132149,0.625400213,0.0,0.0,0.03358989,0.10830329,0.074829493,0.013352408,0.066285169,0.013352408,0.044776119,0.074626866,0.0,0.21607546,0.000790049,0.000899234,0.001019191,0.000504949,0.000147872,6.84e-05,0.000154888,0.000124188,0.000197973,0.000602032,0.000887296,0.000507181,0.000540959,2.02e-05,2.9e-05,3.85e-05,0.00270621,0.000812245,0.0,0.000237832,0.0,0.000384393,0.000406569,0.000128002,0.000175337,3.69e-05,0.000200573,0.000226348,0.000541844,0.000235117,0.000432543,0.000369579,0.0,0.0,0.0,0.001107933,0.000702875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256249,0.018739767,0.450729278,0.022074477,0.0,0.100351896,0.224998223,0.199967397,0.088643987,0.196454241,0.18495448,0.024875622,0.0,0.0,0.216669581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13e-06,0.0,0.0,6.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003213915,0.0,0.002969998,0.000525263,0.864710093,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226754,0.002672925,0.424404127,0.012150788,0.114104027,0.480701449,0.481982609,0.331608342,0.169779287,0.14770798,0.07385399,0.119402985,0.089552239,0.0,0.215948821,0.000227568,0.000471729,0.000936146,0.000287767,0.000109629,6.04e-05,0.000401301,0.000237086,5.14e-05,0.000131352,0.000654268,0.000436561,0.00010607,6.23e-05,0.000794074,0.000346834,0.002251478,0.00012026,0.0,0.0,0.0,0.0,0.001271111,0.0,0.000164711,1.23e-05,0.001014665,0.000902113,0.0,0.001156882,0.0,0.000951264,0.0,0.0,0.0,0.0,0.000178914,0.0,0.001632912,0.0,0.000959177,0.000602394,0.944454506,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000249673,0.017428042,0.525080043,0.077806526,0.093646182,0.009502604,0.007997396,0.012492183,0.02573376,0.01391014,0.030880512,0.0,0.0,0.114427861,0.223186622,0.0,0.003773835,0.008183726,0.008122621,0.001652088,0.001903497,0.004639603,0.004002235,0.000970831,0.00145035,0.003791172,0.003800646,0.001654698,0.006422,0.026459473,0.014933138,0.023657154,0.003714247,0.0,0.002253968,0.002037926,0.001478017,0.006570523,0.017272796,0.005528443,0.00108501,0.016128461,0.005002624,0.005868524,0.005664178,0.005928728,0.007327302,0.004268425,0.001412357,0.009604233,0.000958574,0.015463259,0.003371489,0.001752027,0.004554623,0.005492444,0.008479752,0.341105664,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000262772,0.002724352,0.541622199,0.018777498,0.127459521,0.119148765,0.180401235,0.253964592,0.11092437,0.156862745,0.206722689,0.0,0.0,0.0,0.217459341,0.000970386,0.0,6.04e-05,0.000190035,4.33e-05,0.000114693,9.86e-05,0.0,8.76e-05,0.001152071,0.001505714,0.001810443,0.000403068,1.52e-05,0.0,0.0,0.000842918,6.51e-05,0.0,7.73e-05,0.0,0.000552226,0.002710458,0.0,0.009702006,0.000128191,0.0,3.28e-05,0.000939488,0.000518326,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.000445974,0.000112707,0.0,6.7e-05,2.17e-05,0.942768799,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273319,0.002037568,0.336535041,0.034170679,0.076529778,0.02446137,0.094325305,0.150943847,0.005943072,0.054738818,0.021582734,0.0,0.0,0.0,0.263177555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000862001,0.003800134,0.000802501,0.0,3.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.000307619,7.17e-05,0.00039381,0.000414537,0.780376379,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
ENSG00000255433,0.019225399,0.302917111,0.030928285,0.3101345,0.019177751,0.077727932,0.156960808,0.004832585,0.020020711,0.044528823,0.0,0.0,0.0,0.244952674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000842918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101693,0.0,0.0,0.0,0.0,0.001071377,0.0,0.00439439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
ENSG00000272084,0.002170368,0.620775525,0.036397777,0.022426855,0.114611879,0.12399706,0.114707498,0.101440753,0.114672155,0.079976478,0.0,0.0,0.0,0.25329309,5.58e-05,0.0,9.06e-05,0.000314914,6.37e-05,0.000352127,0.000436503,0.0,0.000727172,0.000733385,0.0,7.7e-05,0.0,0.000166696,1.74e-05,5.78e-05,0.00032164,0.000546097,4.72e-05,0.00028733,6.14e-05,0.000651031,0.000107484,0.000180709,0.000263006,0.000476871,0.000542728,3.94e-05,0.000801842,2.67e-05,0.000536354,0.0,0.000388039,0.0,7.25e-05,9.36e-05,0.000115016,0.000129599,0.000152022,9.81e-05,0.000273041,0.000344764,0.658197452,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000280047,0.001661952,0.413020277,0.0,0.0,0.112564504,0.094877863,0.146842731,0.091221374,0.039312977,0.072137405,0.0,0.0,0.0,0.219086522,0.0,0.0,0.0,3.26e-05,1.27e-05,4.02e-06,0.000239373,0.000203216,0.000114215,0.0,0.000161326,6.42e-05,4.95e-05,0.000303083,0.000510062,0.000409457,0.000626643,0.0,7.34e-05,0.0,0.0,1.49e-05,0.0,9.04e-05,0.000233783,0.0,0.000330356,0.000272274,0.000235964,6.68e-05,0.000161483,0.0,0.0,0.000240158,0.0,0.0,0.000230032,7.24e-05,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000246334,0.005942798,0.670757737,0.017827706,0.284267669,0.056672727,0.1482,0.008725909,0.073199528,0.088547816,0.040731995,0.044776119,0.278606965,0.07960199,0.216296038,0.0,0.000722336,0.0,0.0,0.000135124,0.001299851,0.0,0.0,0.0,0.006663401,0.004956307,0.0,0.000222748,0.0,0.0,0.000115611,0.00129765,0.001003478,0.001405282,0.006012191,0.0019036,0.0,0.00046732,0.0,0.001429266,6.05e-05,0.0,0.000537987,0.006294571,0.000181681,0.0,0.0,0.008038989,0.0,0.007937083,0.0,5.11e-05,0.0,0.000649612,0.0,0.000444815,3.45e-05,0.921401671,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270055,0.001486188,0.339203131,0.024923853,0.0,0.13213617,0.10434383,0.184917382,0.111489362,0.0,0.068085106,0.0,0.0,0.0,0.233064159,0.0,0.013127345,0.006145344,0.000635258,0.00021416,0.00015896,0.005252116,0.001529768,0.004088913,0.003768174,0.00639032,0.001425242,0.00311847,0.001062476,0.00034777,0.0,0.001281013,0.004004053,0.004325963,0.0,0.017953707,0.002235974,0.003635752,0.001061667,0.005555009,0.001744426,0.005568862,0.000314919,0.001162344,0.000443516,0.016609667,0.001860749,0.005066467,0.001352317,0.002310452,0.000445848,0.014223642,0.019171174,0.002616663,0.001518482,0.007077746,0.010423375,0.442954444,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272763,0.007182265,0.551760939,0.016681405,0.108026007,0.152739234,0.060055024,0.059553369,0.10678392,0.088567839,0.036432161,0.059701493,0.059701493,0.0,0.216600027,0.0,0.000250606,0.000702109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000230662,0.000419487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007670437,0.007751514,0.0,0.0,0.0,0.0,0.017022364,0.003060832,0.001955662,0.0,0.000917015,0.0,0.972520019,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000218510,0.004314046,0.472963358,0.014803655,0.030616437,0.170914286,0.147670899,0.181947976,0.077115465,0.014589412,0.041267195,0.0,0.0,0.0,0.219271631,0.016432157,0.014557275,0.026695254,0.022510954,0.007436944,0.004128939,0.016784241,0.021597394,0.003024806,0.008869028,0.024378221,0.020987012,0.011395498,0.001934682,0.008560929,0.005920267,0.026945643,0.003247009,0.0,0.004951003,0.0,0.002992577,0.010267027,0.016211129,0.007369487,0.001655205,0.023172127,0.013682588,0.008949172,0.006674112,0.011569094,0.012745649,0.012966348,0.011198788,0.035734996,0.011074874,0.012626198,0.009557952,0.00470523,0.015479129,0.015771673,0.024287978,0.289702985,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000226800,0.004306885,0.748488083,0.020142141,0.0,0.258533624,0.207508297,0.247617097,0.369827135,0.281822944,0.340492404,0.0,0.0,0.0,0.221371283,0.0,0.0,0.0,1.09e-05,5.1e-06,2.01e-06,3.52e-05,3.95e-05,2.47e-05,0.0,0.0,0.0,0.000127284,0.0,0.0,0.0,0.000171911,9.86e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,0.0,0.000265293,0.000179969,0.0,0.0,0.0,0.0,0.000498403,0.0,0.000263568,0.001217314,0.000873629,0.001400595,0.298541926,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000271614,0.002320093,0.486659552,0.038908722,0.098485733,0.191369595,0.251107959,0.27509637,0.181217296,0.182869733,0.243459102,0.303482587,1.0,1.0,0.216043315,0.000167456,0.001009796,0.000573767,0.000190035,3.57e-05,5.84e-05,0.00018305,0.000169347,8.76e-05,8.48e-05,0.000197177,0.00017976,0.000141427,0.0,3.48e-05,3.85e-05,0.001303195,0.000522439,0.0,0.000437031,0.000399142,0.000121815,0.001701046,0.000459303,0.001609917,0.000109732,0.000613519,0.000232909,0.000190083,0.000961842,0.000392173,0.000356724,0.000263573,0.001609629,0.000335242,0.000976408,0.000523962,0.000564138,0.00042468,0.000248514,0.0006673,0.0007889,0.711428998,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000205041,0.001251835,0.647812166,0.015218507,0.397156984,0.017583776,0.029231994,0.046742349,0.030821918,0.054794521,0.004794521,0.0,0.0,0.0,0.218735426,0.001013323,0.000545437,0.000437875,0.004864885,0.00068582,0.001893436,0.001232065,0.000163702,0.001696099,0.004268955,0.001738741,0.00026322,0.000512674,0.000695408,4.06e-05,0.000274577,0.002196023,0.001131623,0.0,0.001337652,0.000452872,0.001528096,0.000822484,0.0,0.000618994,0.001308576,0.001439409,0.000147618,0.002093092,5.08e-05,0.0,0.0,0.0,0.002238614,0.0,0.0,0.000115016,0.0,0.000221615,0.0,0.000326713,0.00031755,0.7344173,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000206195,0.029266768,0.369619353,0.059793229,0.265182164,0.13463847,0.176674388,0.332391127,0.033965673,0.0,0.016260163,0.0,0.0,0.0,0.23349728,0.022859891,0.001953255,0.001472165,0.0,1.27e-05,4.02e-06,0.0,0.0,0.0,0.052390478,0.109047726,0.031464468,0.018618893,0.000116182,0.00022605,0.000366103,0.068670075,0.00127554,0.033003162,0.025135304,0.040785388,0.0,0.0537652,0.000594835,0.027456252,0.000622496,0.001805161,0.021099593,0.150512567,0.005119135,0.09773751,0.024533608,0.047967922,0.062538239,0.029845607,0.038880207,0.021482428,0.032064403,0.000693173,0.000345488,0.001063804,0.001265446,0.720100719,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000279199,0.001406117,0.496798292,0.0,0.0,0.173076336,0.175963628,0.263337071,0.162101482,0.128872923,0.137853615,0.0,0.28358209,0.0,0.217848401,0.0,8.11e-05,3.77e-05,0.000304055,0.000114728,0.000146887,9.86e-05,0.0,0.000102794,0.000199765,0.000206139,3.85e-05,3.54e-05,0.0,0.0,2.89e-05,0.000316094,4.53e-05,5.77e-05,0.0,0.000222598,0.0,0.000168235,3.01e-05,0.000382554,5.44e-05,0.000176977,9.84e-06,0.000209746,8.02e-06,0.00029413,0.0,0.0,0.0,0.0,0.0,0.0,9.15e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000267213,0.010053087,0.416933476,0.009869103,0.0,0.004388401,0.002407733,0.043905077,0.028895769,0.031991744,0.035087719,0.194029851,0.0,0.169154229,0.215953532,0.0,0.000309572,0.000596415,0.00160715,0.00031614,0.000273653,0.0,7.9e-05,2.86e-05,0.000262705,0.000161326,0.0,0.00028639,1.85e-05,0.0,0.0,0.001430742,0.00021489,0.0,0.000368217,0.0,0.00022468,0.000299085,0.001761916,0.000353332,0.0,0.001144448,0.000741373,0.000600835,0.000414126,0.001430277,0.000697379,0.000131787,0.0,0.00182118,0.0,0.001022364,0.000575574,0.000259812,0.0,0.000217058,2.27e-05,0.885709729,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231889,0.074683054,0.369797225,0.051867378,0.239541607,0.003556034,0.014426724,0.005606952,0.15966736,0.127234927,0.140748441,0.333333333,0.0,0.845771144,0.215962677,0.003306183,0.010746585,0.011150704,0.012808331,0.002513825,0.001923619,0.006730593,0.003985301,0.001894073,0.002388973,0.014591082,0.009135674,0.002418405,0.000308135,0.000678151,0.000621411,0.005856061,0.002545166,0.0,0.001173464,0.002352634,0.00117348,0.001887974,0.0,0.001721495,0.0,0.004483406,0.002778507,0.002800986,0.000862986,0.002180019,0.002378159,0.001830371,0.002464477,0.006161206,0.003745126,0.002977636,0.001393193,0.001776073,0.003167064,0.005853134,0.008831227,0.303059992,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000205662,0.005155112,0.391141942,0.022380157,0.284907116,0.004285714,0.008315271,0.090880076,0.0,0.032136106,0.0,0.0,0.0,0.0,0.275876335,0.000807224,0.001503637,0.001502363,0.00061354,0.000183565,0.000181094,0.0,0.0,0.0,0.0,0.0,0.0,0.000862706,0.000639843,0.0,0.000722571,0.002600845,0.000443581,0.000346077,0.0,0.000149678,0.000554933,0.0,0.0,0.0,0.0,0.0,0.00048222,0.0,2.67e-05,0.0,0.0,0.001583881,0.0,0.002681937,0.0,0.0,0.0,0.000150049,0.0,0.000217628,0.000186797,0.740067643,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000214548,0.05309004,0.545001779,0.0,0.0,0.495676471,0.534967647,0.568194828,0.140346425,0.161728317,0.155954571,0.492537313,0.467661692,0.597014925,0.221386524,4.72e-05,0.001982738,0.003314258,0.0,2.04e-05,5.63e-05,0.401709402,0.0,0.503128551,0.000194292,0.0,1.93e-05,2.83e-05,0.015081765,0.0,0.003068519,0.0,0.00452255,0.0,0.0,0.0,0.0,3.74e-05,0.078013704,0.0,1.0,0.828710313,0.0,0.0,0.0,0.0,0.0,0.0,0.936286703,0.0,0.075901227,0.0,0.0,0.046568536,0.0,0.028099917,0.011431829,0.940663428,0,0,0,1,0,0,0,0,0,1,1,0.0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
ENSG00000246898,0.002307074,0.305763074,0.022696754,0.337824387,0.167939084,0.188850674,0.346672533,0.005594406,0.022843823,0.0,0.114427861,0.084577114,0.0,0.216984376,0.0,0.000545437,0.000354829,0.0,2.55e-06,0.0,0.000359059,0.000293535,0.000434019,0.000467943,0.004561954,0.002670724,0.0,0.000166696,0.001002736,0.0,0.002478844,9.66e-05,0.00094909,0.000265599,0.001381645,0.0,0.0,0.00016565,0.0,0.0,0.00090848,0.001837029,0.0,0.0,0.002122346,0.001780406,0.0,0.0,0.003524572,0.0,0.001124601,0.0,0.000255818,0.0,0.000377354,0.000445348,0.734216432,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000260740,0.000686784,0.832621843,0.005567746,0.0,0.476712575,0.627191617,0.672849423,0.505208333,0.670138889,0.666666667,0.437810945,0.502487562,0.517412935,0.217470148,0.0,0.0,0.0,0.000504949,0.00010708,8.25e-05,0.0,0.0,0.0,0.00163096,0.000501905,0.0,0.0,0.0,0.0,0.0,0.001031465,2.96e-05,0.0,0.000237832,0.0,0.000151591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000242224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000909139,0.0,0.000522061,0.000117932,0.947572779,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261186,0.000676368,0.487015297,0.011310167,0.108599608,0.00918264,0.086551537,0.138016414,0.0,0.0,0.0,0.0,0.0,0.0,0.275118997,0.000498074,0.0,0.0,0.00024433,9.94e-05,6.44e-05,0.0,0.0,0.0,0.000221657,0.000609456,0.000333841,0.000413675,4.04e-05,1.74e-05,0.0,0.000244003,0.000169546,0.000104872,0.000126763,0.000368439,0.000419583,0.000864543,5.27e-05,0.000571175,0.0,0.000141581,8.2e-05,0.000137646,0.00022443,0.0,1.93e-05,0.000902983,0.000974926,0.0,0.0,0.00028115,0.0,0.000245,0.0,0.00032556,0.000272201,0.768858442,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000278041,0.002347435,0.495197439,0.0,0.0,0.015561394,0.025284509,0.073803104,0.005717397,0.0,0.0,0.0,0.0,0.0,0.218186474,0.0,4.42e-05,0.0,0.002600759,0.000708766,0.004815083,0.0,0.0,0.0,0.000169664,0.0,0.0,0.00062228,0.000452941,1.16e-05,0.000163783,0.0,9.66e-05,0.0,0.0,0.0,0.002483663,0.0,0.0,3.72e-05,1.74e-05,0.0,0.0,6.99e-05,0.0,0.01348382,0.00018961,0.010023111,0.001675387,0.0,0.0,0.001124601,0.011484789,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000231999,0.032279505,0.350409107,0.022052642,0.349742938,0.072801688,0.050156118,0.067835119,0.105769231,0.109134615,0.102403846,0.348258707,0.328358209,0.452736318,0.21599787,0.000412199,0.001503637,0.001743949,0.000162887,0.000196313,7.65e-05,0.0,0.0,0.001345839,0.0,0.0,7.06e-05,0.00031114,0.0,0.000249235,0.000342017,0.003438217,0.0,0.0,0.0,0.0,0.00030589,0.0,0.0,8.5e-05,0.0,0.0,0.001804225,0.000838985,5.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00086901,0.0,0.00141622,0.0,0.002258165,0.002857347,0.705934212,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
