ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000278338,0.016723682,0.359302739,0.0,0.0,0.046906736,0.126861399,0.16145648,0.060606061,0.126806527,0.044289044,0.084577114,0.0,0.0,0.217420822,0.0,0.0,0.0,1.63e-05,7.65e-06,2.01e-06,0.0,0.0,3.81e-06,1.37e-05,2.69e-05,0.0,0.0,0.0,0.000120429,8.32e-05,0.0,0.0,7.24e-06,7.68e-06,0.0,2.58e-05,0.0,0.0,3.45e-05,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.000120079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273203,0.001814282,0.365884027,0.030426096,0.200254213,0.129060617,0.119742116,0.256686796,0.0,0.0,0.0,0.0,0.0,0.0,0.219905378,0.000660434,0.003773835,0.00137402,2.71e-05,5.1e-06,8.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.42e-05,3.48e-05,9.15e-05,0.0,0.001547603,0.0,3.62e-06,0.0,0.0,0.00025771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019897,0.000224961,0.002059777,0.000903451,0.0,0.000343303,0.0,0.0,0.000289236,0.0,0.000274634,0.000267185,0.858691918,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000260565,0.00848097,0.46638207,0.075928777,0.599905091,0.125394844,0.137059701,0.334620773,0.020754296,0.012720375,0.021535372,0.044776119,0.0,0.661691542,0.218451112,0.005051824,0.007783535,0.004914765,0.001455122,0.000313591,0.000698217,0.006540503,0.0,0.007947491,0.003431583,0.002975577,0.000468661,0.004586662,0.000353566,0.004036764,0.015932256,0.009683855,0.003214321,0.006009776,0.00503149,0.007855654,0.00368525,0.032094571,0.001234847,0.015421726,0.0,0.008683649,0.001344968,0.015318028,0.001191615,0.018051478,0.00097376,0.005434982,0.007676473,0.002917512,0.0,0.001776358,0.004709412,0.00136216,0.001200985,0.003009157,0.004054152,0.560371536,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000269958,0.000483678,0.498754891,0.008111442,0.0,0.025738272,0.064758025,0.053827161,0.008641975,0.058024691,0.0,0.0,0.0,0.0,0.25320774,0.004839894,0.009036566,0.011263948,0.009067365,0.002610706,0.001927643,0.025648066,0.011588983,0.012767383,0.009356127,0.009186646,0.007190411,0.012557754,0.012977604,0.011459979,0.004852323,0.008140195,0.006538758,0.002232237,0.004478832,0.011767125,0.016106864,0.0,0.013093894,0.015020576,0.008217568,0.015892493,0.003352578,0.015785587,0.004509968,0.018558996,0.002648113,0.0,0.003453698,0.013581835,0.002091029,0.013980831,0.011940293,0.005483965,0.018490739,0.016012995,0.023815822,0.392012342,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264772,0.0059441,0.581465671,0.048974334,0.085073772,0.128913313,0.154673375,0.14314713,0.491853809,0.475781594,0.444958168,0.736318408,0.875621891,0.850746269,0.215981797,0.002710735,0.002167007,0.002687644,0.001780896,0.000300843,0.001527224,0.004062293,0.000987858,0.0042412,0.007916723,0.005054896,0.000751141,0.001358824,0.001315728,0.001580022,0.004647139,0.005518141,0.0,0.00333085,0.001627271,0.001789837,0.00394296,0.03416608,0.000323771,0.005913654,0.003495005,0.009214578,0.001115339,0.0,0.000611838,0.012157354,0.001410827,0.008717447,0.008862967,0.0,0.001107933,0.003015974,0.009108166,0.000955299,0.0,0.00236682,0.003241283,0.496789289,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272195,0.001087788,0.742618285,0.0,0.0,0.057474108,0.062413694,0.092600885,0.055235903,0.048331415,0.040851554,0.064676617,0.0,0.0,0.216332063,0.000221787,0.00028746,0.0,0.000217182,0.00010453,0.00031792,0.000246413,2.82e-05,0.000180841,0.000541829,0.000233027,0.0,5.56e-05,0.0,3.37e-05,0.000310549,0.000386408,0.0,0.000371838,0.00014584,0.000205621,0.000420926,0.003259173,0.0,0.00071729,0.000168187,0.000306759,0.000101693,0.001302174,7.21e-05,0.000922759,0.0,0.000629648,0.0,0.0,0.0,0.0,0.000501245,0.000236166,0.0,0.000393329,0.00038063,0.689123931,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000267073,0.00040491,0.811632871,0.004257688,0.0,0.000823276,0.00274569,0.005904552,0.0,0.0,0.0,0.0,0.0,0.0,0.216953894,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0,0.000179252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-05,0.0,9.81e-06,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000275441,0.000236957,0.572749911,0.0,0.0,0.192600928,0.110935035,0.187157867,0.197215777,0.081206497,0.176334107,0.119402985,0.0,0.0,0.216011171,0.000901935,0.000420134,0.00155521,0.0,0.000206511,0.00046682,0.001232065,0.0,0.000234142,0.00179515,0.003567107,0.002837644,0.000318238,0.0,0.0,0.000621097,0.000433723,0.001232244,0.002537676,0.0,0.001392614,0.006666094,0.0,0.00017318,0.002425502,6.15e-05,0.0,0.0,0.0,0.001677879,0.0,0.0,0.0,0.003662407,0.0,0.0,0.000383387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000277879,0.000966706,0.380469584,0.0,0.0,0.077217784,0.13076933,0.153791996,0.055412371,0.105025773,0.090850515,0.0,0.0,0.0,0.223590092,0.001118794,0.00248395,0.001162633,7.06e-05,1.78e-05,3.02e-05,0.000535068,0.000750772,0.00044544,0.000232603,0.000708044,0.00030174,0.000831795,0.000782482,0.00091044,0.000443641,0.00088519,0.0,0.0,0.0,0.000644902,0.000876213,0.001118615,0.0,0.000539296,0.0,0.000401147,0.00024275,0.000185713,0.00019504,0.000484449,0.000475632,0.0,0.000171541,0.0,0.0,0.00086901,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226137,0.003700172,0.676627535,0.049367351,0.294235541,0.020481113,0.223431412,0.241098251,0.036051142,0.05617271,0.048836722,0.074626866,0.164179105,0.144278607,0.216015327,0.001030079,4.42e-05,0.000105694,0.001938353,0.000655226,0.000533221,0.005280277,0.0057578,0.000428308,0.000695073,0.002885951,0.002612944,0.000427684,0.0,0.000857451,0.010763839,1.97e-05,0.000665936,0.00015453,0.000272491,0.001789837,0.003831286,0.003507754,0.008139447,0.000478193,0.000320991,0.010948948,0.005475003,0.001889901,0.00166452,0.001643665,0.001452606,0.00103477,0.000405981,0.008535083,0.001342004,0.000357827,0.0,0.003395931,0.001175918,0.007335261,0.008817343,0.571998546,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000283078,0.00100251,0.537175382,0.0,0.0,0.002501556,0.045588675,0.196242518,0.0,0.025513379,0.0,0.0,0.203980099,0.0,0.216231195,0.0,0.000361168,0.0,0.000271478,4.33e-05,0.00010262,0.000126727,0.000152412,0.000140866,0.000552775,0.000609456,0.00026322,0.0,1.74e-05,8.67e-05,0.0,0.000346979,0.000225474,0.000692971,0.000564172,0.000682288,0.000163216,0.000524782,0.0,0.002669911,8.61e-05,0.000294961,0.000114814,0.000412938,0.00034466,0.0,0.00013819,0.0,0.001252251,0.0,0.000508267,0.000191693,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000277232,0.000943921,0.615972963,0.0,0.0,0.036271589,0.067748187,0.137470807,0.0,0.0,0.0,0.0,0.0,0.0,0.21597099,7.39e-05,0.000722336,0.001117335,0.000526667,0.000165719,0.000338042,0.0,0.000118543,2.47e-05,4.38e-05,0.000268877,0.00012198,0.0,0.0,0.000105977,0.000343822,0.000433723,0.000110115,0.0,0.000118975,0.000476667,0.0,0.000483352,0.0,0.000611024,2.15e-05,0.0,0.000206666,0.0,0.0,0.000703604,0.0,0.000737029,0.000920605,0.0,0.00126398,0.000421725,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253320,0.073892113,0.409107079,0.0,0.0,0.28633218,0.386806228,0.412165475,0.075061191,0.120750612,0.04215393,0.298507463,0.069651741,0.184079602,0.224090273,0.005796044,0.019215602,0.010244757,0.00542413,0.001567954,0.000826995,0.001858658,0.0,0.000363586,0.0,0.001398163,0.001303262,0.00018185,0.000765093,0.00047208,0.009538281,0.001827552,0.0,0.0,0.0,0.006804183,0.017043209,0.012843353,0.003644304,0.003464243,0.000111783,0.002017532,0.004067708,0.001426711,0.005990136,0.0,0.0015683,0.0,0.005094777,0.0,0.00314546,0.002811502,0.0,0.001459764,0.0,0.00285867,0.003583472,0.619770226,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000228989,0.002478933,0.514585557,0.003788251,0.305614414,0.027005747,0.047114943,0.199764221,0.0,0.0,0.0,0.0,0.0,0.0,0.216897087,0.006604336,0.01136573,0.019568467,0.018666826,0.003051773,0.002434706,0.021452006,0.01468239,0.002933433,0.010951512,0.048164911,0.053420902,0.003788542,0.004752852,0.006079232,0.015239067,0.006356016,0.0123539,0.01077486,0.007906079,0.010528726,0.023666352,0.030837856,0.027377457,0.01170776,0.005813727,0.027042014,0.007954993,0.012908131,0.00969857,0.008748911,0.003599377,0.0,0.0,0.012856988,0.0,0.0,0.0,0.000963026,0.001129251,0.001757077,0.002233887,0.65145283,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266053,0.00996846,0.301316258,0.014890992,0.0,0.035660944,0.052751073,0.088556957,0.025210084,0.073529412,0.071428571,0.218905473,0.293532338,0.313432836,0.216064376,0.00024643,0.001009796,0.000890848,0.000852441,0.000206511,0.00013079,0.001049015,0.000959633,0.0,0.000558248,0.001684965,0.001816863,0.0,0.000330381,0.000317931,0.001142375,0.000309521,0.001001526,0.00040202,0.00078677,0.000570131,0.000867623,0.000828603,0.000880958,0.000268319,7.38e-05,0.000991069,0.000734812,0.000474114,0.000558402,0.0,0.0,0.000907864,0.00040884,0.00182118,0.0,0.001073482,0.0,0.003867098,0.001554473,0.003537553,0.00298735,0.866918233,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264448,0.000573514,0.55923159,0.009618009,0.070999397,0.008580169,0.054794304,0.0319266,0.0,0.0,0.0,0.218905473,0.184079602,0.184079602,0.232263592,0.0,8.11e-05,6.79e-05,0.0,4.33e-05,7.44e-05,0.000330897,0.000270955,0.000256985,0.0,0.0,0.0,0.0,0.0,0.0,0.000404822,3.75e-05,8.91e-05,5.31e-05,0.0,0.0,0.0,0.0,0.0,0.000100952,4.41e-05,0.000106186,0.000114814,0.000404198,0.0,0.0,0.0,0.0,0.0,0.000289939,0.0,0.0,0.0,6.58e-05,0.0,5.66e-05,0.0,0.879809886,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000278864,0.001097553,0.574884383,0.0,0.0,0.004985168,0.06111409,0.071053179,0.0,0.018254421,0.0,0.0,0.139303483,0.0,0.254455283,0.002360804,0.001223548,0.000724758,0.000787286,0.000196313,0.000881323,0.002020586,0.000338694,0.00480847,0.00284597,0.001550527,0.0001284,0.002431402,6.38e-05,0.001936491,0.002445571,0.002781743,0.0,0.001947322,0.001001693,0.002794575,0.001623572,0.026598169,0.000150591,0.003902587,0.001020402,0.002513067,0.0,0.0025104,6.15e-05,0.02169061,0.000494914,0.005986533,0.0,0.0,0.000512726,0.000498403,0.00251194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000273387,0.000873615,0.648879402,0.014650815,0.118059823,0.176213627,0.245689851,0.216170149,0.161816891,0.202980838,0.112136267,0.487562189,0.253731343,0.313432836,0.221341355,5.91e-05,0.000302202,0.0,0.001292235,0.000239655,0.000499014,0.001401034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-05,0.001053647,0.000512582,0.0,0.000719531,0.0,0.0,0.000154626,0.000386682,0.000293653,0.000321452,0.000121012,0.000684309,0.000121375,0.000561508,0.000122902,0.0,0.0,0.003814493,0.0,0.003234633,0.0,0.000920128,0.000156282,0.000106292,0.000165159,0.000266292,0.000424597,0.490222459,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000272221,0.000741466,0.417111348,0.012434634,0.157618039,0.011252902,0.021936982,0.057251578,0.0,0.0,0.0,0.0,0.0,0.0,0.217137063,0.000468218,0.00124566,0.000958794,0.000879589,0.000305942,0.000142863,0.00210507,0.002105548,0.000525391,0.001841671,0.00635447,0.002799124,0.000565756,0.000886813,0.000814097,0.000399277,0.000465267,0.0,0.00094529,0.002717235,0.000934641,0.000549781,0.0,0.000527069,0.000425061,0.0,0.00135682,0.000433014,0.000334283,0.000275194,0.0,6.43e-06,0.0,0.0,0.000806393,0.0,0.001750799,0.000259199,0.000796857,0.000689909,0.00170402,0.002023489,0.577111273,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000214401,0.002005019,0.436499466,0.009912772,0.48527737,0.064509774,0.188314286,0.240927083,0.113963039,0.22073922,0.098562628,0.084577114,0.68159204,0.815920398,0.224072538,0.003198667,0.002439726,0.001336273,0.0,0.000499706,0.000175057,0.005604134,0.009037488,0.000833773,0.000342064,0.003728434,0.002709244,0.0,0.003413939,0.002654245,0.003504764,0.0,0.002065975,0.000236624,0.001826842,0.001233726,0.005798471,0.003397274,0.003666893,0.000353332,4.82e-05,0.001592789,0.004208765,0.000699154,0.00184353,0.0,0.006231421,0.000976198,0.001592475,0.014143592,0.002877951,0.000115016,0.0,0.012424676,0.002591876,0.009292055,0.006473909,0.906449393,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271888,0.00065749,0.576129491,0.011026321,0.20221617,0.092928505,0.094140204,0.154410225,0.093779016,0.049210771,0.044568245,0.606965174,0.76119403,0.60199005,0.216307677,0.000418932,0.000508583,0.000770055,0.004696569,0.001292606,0.000676084,0.00018305,0.0,3.43e-05,0.000169664,0.001048622,0.000924481,3.7e-05,0.0,0.0,0.000987101,0.000404151,0.0,0.000641059,0.0,0.00154683,0.001254188,0.000842413,0.0,0.000658844,0.0,0.000719705,0.000580632,0.00015294,0.001413373,0.001430277,0.001343339,0.0,0.001126455,0.001558423,0.00179231,8.95e-05,0.0,5.78e-05,0.0,0.000142569,0.000226802,0.499533871,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255020,0.001098204,0.584489506,0.011255581,0.315560265,0.005053659,0.010229268,0.010293629,0.0,0.0,0.0,0.0,0.0,0.0,0.219700595,0.000349931,0.0,0.0,0.000608111,0.000124926,6.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-05,0.001696927,0.0,0.0,0.0,0.0,0.002135654,0.002207714,0.0,0.0,0.000895284,0.0,7.08e-05,0.000108254,0.0,0.001921011,0.0,0.0,0.0,0.001426652,0.0,0.0,0.0,0.0,0.000496962,0.0,0.000416834,0.0,0.884922214,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000224635,0.006977857,0.485236571,0.021135602,0.183437513,0.019481963,0.089232998,0.080838889,0.0,0.021478521,0.0,0.0,0.054726368,0.0,0.223981369,0.000625933,0.000641257,0.000294433,6.52e-05,3.57e-05,2.62e-05,6.34e-05,3.95e-05,0.000131348,0.000232603,0.000170289,0.0,0.00011955,0.0,9.15e-05,0.0,0.000514553,0.0,0.000450311,0.0,0.000471993,0.000326432,0.0,0.0,0.000781049,0.0,0.0,9.84e-06,0.000218486,1.6e-05,0.001274561,0.0,0.001857216,0.003253567,0.0,0.000428014,0.000191693,0.0,0.000135477,0.0,0.000189436,0.000142688,0.752403965,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000205611,0.006188218,0.538598364,0.035589908,0.4159346,0.169100962,0.090538462,0.095622264,0.159543522,0.141642426,0.144775118,0.07960199,0.0,0.0,0.484518079,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.71e-06,0.0,0.0,0.0,0.0,1.16e-05,0.0,3.33e-05,7.89e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000171541,0.0,0.0,0.0,0.0,5.44e-05,0.0,5.82e-05,7.38e-06,0.830297237,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ENSG00000245060,0.003060909,0.539665599,0.026037402,0.443927557,0.076132249,0.111647808,0.158516506,0.0,0.0,0.0,0.0,0.0,0.0,0.21924198,0.006402263,0.019237715,0.020217729,0.002866807,0.000660325,0.000338042,0.00438615,0.003844178,0.000473994,0.0,0.0,0.0,0.000764444,0.005935268,0.003853713,0.011229662,0.003254895,0.002270475,0.000412885,0.0,0.008907125,0.005557942,0.004308738,0.004096077,0.002826652,0.0,0.006477341,0.003090146,0.000932934,0.006404262,0.004884857,0.004010734,0.002491745,0.0,0.011588504,0.00055954,0.005571885,0.000529833,0.006377059,0.011323979,0.014131289,0.019082271,0.558749304,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000179406,0.016422278,0.505514052,0.060688435,0.193875247,0.021377622,0.017111888,0.136131411,0.038105413,0.0,0.037393162,0.0,0.0,0.0,0.267586076,0.001143437,0.003449521,0.002997176,0.002921103,0.000321239,0.001090587,0.001217984,0.000457237,0.000944181,0.003486313,0.002204795,0.000590641,0.001092784,0.0003014,0.000462446,0.003654492,0.003063663,0.000665936,0.0,0.0,0.001046797,0.001726656,0.019099308,0.0,0.007890186,0.0,0.00120344,0.000649521,0.006141631,0.000724053,0.003858287,0.000600967,0.005171408,0.001378048,0.001585605,0.000142671,0.001520767,0.000484092,0.000527789,0.000650778,0.001221131,0.001702976,0.535606245,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
ENSG00000273295,0.003625309,0.523479189,0.060797607,0.142907319,0.039619766,0.063865153,0.082949554,0.019517388,0.019694819,0.011533002,0.0,0.0,0.0,0.217668003,0.0,0.000427505,0.000226487,0.000298626,3.31e-05,0.000197191,0.000225292,5.08e-05,0.000506355,0.001672007,0.00051983,5.78e-05,0.000190269,1.16e-05,5.3e-05,0.000793008,0.001866981,0.0,0.0,0.0,0.000420588,0.0,0.0,0.0,0.000682753,0.0,0.0,2.3e-05,0.000613945,1.87e-05,0.000657466,0.0,0.00064185,0.0,0.0,0.0,0.000383387,0.000434539,8.19e-05,0.0,0.000162832,0.000179648,0.612615027,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269951,0.000393192,0.29544646,0.006593958,0.0,0.059824143,0.10642921,0.143202206,0.04023845,0.074515648,0.0,0.019900498,0.208955224,0.0,0.220287788,0.002612163,0.001820581,0.001064488,0.00036921,0.000181016,6.44e-05,0.001668568,0.001016082,0.002733556,0.000812743,0.002151019,0.000712621,0.000343494,0.0,0.000419091,0.001763473,0.000800416,0.000487654,0.00044186,0.001519809,0.000486013,0.004355296,0.008078883,0.0,0.000735886,0.0,0.001439409,0.001249836,0.002383678,0.000101528,0.000836251,0.00021532,0.001810847,0.002681762,0.000172151,0.0,0.002121406,0.000384986,0.000539148,0.0,0.001109147,0.001560079,0.596344422,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000275703,0.000255835,0.393632159,0.0,0.0,0.298541304,0.395354348,0.245030318,0.0,0.0,0.0,0.0,0.0,0.0,0.22320408,0.00170037,0.000316943,0.0,0.000559245,0.000193763,0.000173045,0.000865965,0.000671743,0.001016517,0.0,0.0,0.000590641,0.0,0.0,9.63e-05,0.001109102,0.000143917,0.000157308,0.0,0.000157354,0.0,0.001786788,0.013381945,0.0,0.000427717,0.0,0.0,0.0,0.0,4.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246090,0.138289029,0.317680541,0.075906942,0.264332622,0.024007407,0.026138272,0.282126638,0.020580249,0.040160069,0.012576819,0.0,0.0,0.0,0.215974315,0.000138001,0.000832897,0.000226487,0.000673265,0.000239655,0.000255543,0.00019713,0.000101608,0.000546331,0.001039874,0.001245799,0.000410881,0.003874416,0.000481081,0.003482793,0.00118674,0.000329235,0.0,0.0,0.0,0.000528072,0.0,8.29e-05,8.28e-05,0.000868717,0.0,0.001404014,0.000291956,0.001081504,0.000203055,0.002254993,0.000228175,0.000400241,0.002295794,0.0,0.000249675,0.001367412,0.0,0.001499342,0.000108156,0.001561996,0.001400878,0.836838564,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000231527,0.002651442,0.480611882,0.011353836,0.244137699,0.01197878,0.031522546,0.140154905,0.0,0.0,0.0,0.0,0.0,0.0,0.430973763,2.96e-05,0.001024537,0.000973894,9.23e-05,7.65e-06,1.21e-05,0.0,0.000107253,9.33e-05,0.000421422,0.000725969,0.000757561,8.92e-05,0.000179681,0.000139697,0.000748644,0.000382465,0.000456192,0.000306646,0.000445197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95e-05,5.9e-05,0.0,0.000328733,0.0,0.004251342,0.0,0.002464482,0.000494892,0.000140575,0.0,4.98e-05,0.0,2.08e-05,0.0,0.984647047,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
ENSG00000229056,0.002677482,0.300426894,0.016801493,0.037611956,0.116850824,0.153281873,0.235773008,0.104114713,0.132169576,0.097256858,0.203980099,0.378109453,0.0,0.308297769,0.000680148,0.0,1.51e-05,0.0,0.0,0.0,0.000246413,0.000333049,0.000135155,0.000251759,0.001236836,0.000706201,0.0,0.000243439,8.67e-05,0.003271852,0.0,0.0,0.0,0.0,0.0,0.000111674,0.0,0.000414125,0.0,0.0,0.002465873,0.002899882,0.001629903,1.6e-05,0.006378574,0.00630855,0.0,0.0,0.0,0.0,0.0,0.0,0.00084682,0.0,0.00106371,0.000505216,0.786075464,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000261643,0.000516227,0.555318392,0.0086573,0.0,0.040890698,0.042936047,0.241555042,0.0,0.0,0.0,0.0,0.0,0.0,0.216480316,0.000788577,0.001164582,0.001879841,0.003567221,0.00042577,0.000802849,0.004717048,0.002562785,0.001757014,0.00215637,0.002921801,0.002471704,0.001449749,0.000481081,0.000958611,0.002456662,0.001271597,0.001122128,0.000686935,0.000514279,0.000486013,0.001288549,0.011020425,0.002665462,0.001498338,0.000777351,0.002831625,0.000619997,0.0,0.000307255,0.001211122,0.000343869,0.00103721,0.001398062,0.002700058,0.000365596,0.000408946,0.00036021,0.000384397,0.000302235,0.000677673,0.001024313,0.666038424,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
