ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000243629,0.026865953,0.423336891,0.021288442,0.142884062,0.00434375,0.0243125,0.007590682,0.062065541,0.0,0.010923535,0.0,0.0,0.0,0.222461706,0.0,1.97e-05,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.000361219,0.000976921,0.000821761,0.0,1.66e-05,6.11e-05,0.0,1.81e-05,1.15e-05,0.0,9.35e-06,0.0,0.0,0.0,2.39e-05,0.0,0.000117984,2.62e-05,2.18e-05,0.0,0.0,0.000160686,0.0,0.0,0.0,0.0,0.0,0.0,0.00018329,0.0,0.000151787,0.0001007,0.887441359,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000275223,0.000426392,0.656527926,0.0,0.0,0.018355956,0.053292244,0.131691379,0.0,0.0,0.0,0.0,0.0,0.0,0.216132544,0.0,0.0,0.0,0.0,0.000423506,0.000119827,0.000434625,0.000394261,0.000112898,0.000378815,0.006761915,0.003486444,0.000911641,0.000374782,0.000981556,9.46e-05,0.001195539,0.003492624,0.001558188,0.000835106,0.00035049,0.001082381,0.008727956,0.0,0.001764001,0.0,0.000766898,0.0,0.000817136,0.000152292,0.0,0.0,0.0,0.0,0.001938968,0.0,0.001635783,0.003405795,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278175,0.001715333,0.482568481,0.0,0.0,0.028819277,0.032478916,0.046129735,0.0,0.0,0.0,0.0,0.0,0.0,0.33045593,0.0,0.003760529,0.002837747,0.004597684,0.002823371,0.000693469,0.000376273,0.006934764,0.003149855,0.00088517,0.0,2.69e-05,3.21e-05,4.6e-05,0.005728514,0.00091279,0.002480219,0.000692971,0.001093802,8.12e-06,0.003715196,0.012198265,0.012000939,0.00167909,0.004752708,0.000148702,0.001828758,0.001961685,0.001437635,0.003796603,0.001141915,0.000883775,0.002401447,0.001418075,0.004575602,0.002006318,0.004396166,0.001789615,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000261423,0.043825941,0.340092494,0.028875861,0.0,0.333432014,0.374924269,0.379267378,0.305647841,0.305278701,0.282022887,0.313432836,0.407960199,0.273631841,0.216182147,0.000317737,0.000330217,0.000309572,0.000415226,0.000287767,6.63e-05,0.000112681,0.0,0.000146767,0.000131348,0.000303753,0.000394354,0.00016692,0.000208605,0.000327185,0.000279949,0.0,0.000682106,0.000556496,0.000161066,0.000387876,0.000944936,0.002016268,0.000655071,0.00048085,0.000170238,0.000483736,0.000108254,0.000402014,0.000371378,0.0,0.000228175,0.000551552,0.0,0.0,0.000111462,0.000651757,0.0,0.00031681,0.001213302,0.001067214,0.001596726,0.285753776,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000175728,0.028857302,0.361081466,0.0,0.0,0.103423893,0.115844042,0.153541769,0.091986456,0.089446953,0.131772009,0.0,0.0,0.0,0.259754986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61e-06,0.0,5.67e-07,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000231064,0.006785818,0.607079331,0.022008974,0.036134982,0.494223913,0.56743913,0.602956196,0.391286645,0.422638437,0.421416938,0.353233831,0.437810945,0.532338309,0.218234691,0.0,0.001591941,0.0,0.0,0.026583124,0.005438122,0.015075053,0.001999465,0.000615294,0.002389006,9.58e-05,0.0,0.0,0.0,0.005623149,0.000343036,0.004719232,0.01759592,0.00682379,0.0,0.00156085,0.005351774,0.052519645,0.000647542,0.003862737,0.001716736,0.004011468,0.000593754,0.010135548,0.000422142,0.002347269,0.00035351,0.001303224,0.000574663,0.0,0.000329928,0.000115016,0.000213458,0.002614956,0.0,0.004090777,0.005074803,0.713068975,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000221817,0.015934694,0.41248666,0.058625094,0.178566026,0.719142857,0.757467532,0.596483733,0.228546256,0.228898678,0.158942731,0.144278607,0.119402985,0.0,0.216087099,0.002151166,0.005924188,0.00525536,0.003518096,0.000760138,0.000175917,0.000138839,0.003294893,0.004137713,0.001414368,0.000823689,0.002850101,0.001155602,0.002397191,0.004752504,0.000869418,0.005940989,0.0,0.006789249,0.000680808,0.005360164,0.004767632,0.0,0.00236428,0.003969002,0.0,0.007492007,0.00328697,0.003251066,0.001998493,0.008460549,0.005604743,0.001493583,0.0,0.0,0.001070036,0.002044728,0.002283236,0.002311796,0.004252977,0.0043571,0.00525631,0.637197854,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
ENSG00000231764,0.038314742,0.383315546,0.180842586,0.160546241,0.998821429,0.978492857,0.965864379,0.153656483,0.13759923,0.134111138,1.0,1.0,1.0,0.217704027,0.0,0.0,0.0,0.0,0.0,2.55e-06,3.22e-05,0.0,0.0,0.0,0.004091082,0.012090522,0.002837644,0.0,0.002245932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84e-05,4.59e-05,0.0,0.00182245,0.000196037,0.001339832,0.003485147,0.000815454,0.001210478,0.000255591,0.0,0.000457005,0.0,0.000364286,0.000182484,0.894785929,0,0,0,0,1,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1
ENSG00000265263,0.001140517,0.435965848,0.017380102,0.0,0.393087824,0.509279441,0.459730862,0.363691194,0.481905911,0.43305187,0.0,0.0,0.0,0.249343737,2.58e-05,0.001350439,5.16e-05,9.06e-05,0.0,3.06e-05,2.21e-05,0.000253453,0.00029918,0.000230334,0.000249022,0.00086937,0.000494341,3.18e-05,0.001197831,0.0,0.000393269,9.9e-05,0.000207247,2.84e-05,0.000252353,0.00105661,0.001477676,0.0,0.000284259,0.0,0.000353953,0.000465818,0.0,0.0001042,0.0,5.78e-05,0.0,0.0,0.0,0.0,0.000434505,0.000148658,0.004291485,0.003221376,0.009917106,0.015137371,0.536267928,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270154,0.000386031,0.371220206,0.00647387,0.083945714,0.084674242,0.064272727,0.091168344,0.0,0.0,0.0,0.0,0.0,0.0,0.227065866,0.0,0.000118287,2.21e-05,0.0,0.000103162,0.000112179,5.03e-05,0.0,0.0,0.0,0.000331118,0.0,0.0,0.0,0.000892827,3.15e-05,0.0,0.0,1.15e-05,0.0,8.41e-05,0.0,0.0,0.0,7.17e-05,0.0,0.0,0.000144338,0.000380165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057508,0.0,7.09e-05,0.0,0.00017026,0.0002637,0.515119046,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224699,0.062906822,0.393098541,0.056976605,0.123880831,0.116975831,0.03105136,0.216062909,0.134601044,0.135812826,0.139075317,1.0,1.0,1.0,0.216002303,0.0,0.002242517,0.007798277,0.007632608,0.003252306,0.001246714,0.001108697,0.000696997,0.000485462,0.000944181,0.002479278,0.00413175,0.001097822,0.010688362,0.003754312,0.003231238,0.00494995,0.004544154,0.009464267,0.007188412,0.005140523,0.001649343,0.002237229,0.0,0.004059328,0.0,0.0,0.001095657,0.001297805,0.002161472,0.005790314,0.001336911,0.002643056,0.004194185,0.0,0.00273528,0.002108626,0.001351264,0.002918774,0.0,0.002227414,0.001932738,0.902834669,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000274220,0.00162029,0.451440768,0.0,0.0,0.275283255,0.235125587,0.268051139,0.276604069,0.145539906,0.0,0.129353234,0.0,0.0,0.224503165,0.000618299,0.000335145,0.000405392,0.000203838,0.000667836,0.000219259,8.25e-05,0.000218251,0.000146767,5.71e-05,0.000623924,0.001676003,0.001162022,0.00054803,0.000476914,0.000112374,0.000162551,0.00011469,0.000326222,0.000216559,0.001373922,0.000283481,0.000317631,0.000143062,0.000326765,0.0,0.000318558,0.000144338,0.0,0.00058512,0.000519052,0.00026674,0.000817566,0.001163622,0.000851696,0.001259522,0.000115016,7.24e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000234840,0.115839325,0.256314479,0.027292874,0.671376583,0.079436004,0.10125078,0.164784963,0.014837954,0.025771183,0.032409215,0.60199005,0.492537313,0.597014925,0.268726655,0.0,0.00042386,0.000567549,0.000241586,5.97e-05,2.29e-05,3.42e-05,4.93e-05,0.0,7.61e-05,0.000276387,0.000304728,9.63e-05,0.0,0.00059337,0.000183347,0.0,0.0,1.54e-05,0.0,0.002836634,1.72e-05,0.000331441,0.0,0.000592428,0.0,0.000589922,1.97e-05,0.000131091,0.00014962,0.002445312,0.000237816,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.000402363,0.0,0.000385588,0.000262771,0.856609123,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
ENSG00000227912,0.00199265,0.371575952,0.024596338,0.009818941,0.074200356,0.072994657,0.13908214,0.07287624,0.068564036,0.064251833,0.0,0.0,0.0,0.334788246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199256,0.00014125,0.000234112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000260412,0.004435128,0.283351121,0.074378541,0.028655862,0.216277616,0.255133721,0.252745175,0.211773256,0.216715116,0.203197674,0.0,0.0,0.0,0.21694087,0.0,0.0,0.0,0.0,0.0,1.02e-05,1.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00238457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328041,0.0,0.0,0.0,0.0,0.0,0.000446007,0.0,0.000182798,2.56e-05,0.0,0.000310437,0.0,0.000148503,3.22e-05,0.970278106,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000237250,0.043016122,0.372287442,0.033395561,0.179666513,0.595435751,0.14624173,0.468215345,0.320385233,0.039486356,0.252648475,0.0,0.0,0.0,0.223914863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000219665,0.038141582,0.416044112,0.063559646,0.740873355,0.00226943,0.207502591,0.303497328,0.037585034,0.019387755,0.020578231,0.0,0.0,0.0,0.216271653,0.002537602,0.0,0.015839789,0.017892464,0.013101527,0.004576385,0.000933639,0.003696194,0.006542441,0.000892784,0.000284597,0.001371275,0.0,0.002199193,0.006393975,0.001378057,0.0,0.0,0.0,0.000180015,0.003294608,0.0,0.0,0.0,0.001006862,0.0,0.010052267,0.009913397,0.002125865,0.002041242,0.0,0.000575258,0.0,0.0,0.002636634,0.0,0.0,0.0,0.004149313,0.0,0.006995969,0.007610469,0.684250906,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000267002,0.014713455,0.415154749,0.012259959,0.758743594,0.315911087,0.193648738,0.302045667,0.036524694,0.012741172,0.033127048,0.358208955,0.258706468,0.094527363,0.215729074,0.004353856,0.005840402,0.012640874,0.009512449,0.004175331,0.001389487,0.001875327,0.0038018,0.001191074,0.004941722,0.027274792,0.029029801,0.007350911,0.006145012,0.008157448,0.010257553,0.004310232,0.009602604,0.009314589,0.008555442,0.00442085,0.005291642,0.028421096,0.0,0.007109137,0.0,0.002973206,0.001174387,0.01117117,0.000488936,0.010617499,0.000652387,0.01272962,0.021336879,0.002618513,0.004503069,0.002210863,0.003575417,0.00069038,0.000860317,0.001379151,0.001694947,0.610448307,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000234771,0.006539096,0.577908218,0.042467713,0.031292927,0.009546753,0.014031169,0.164857257,0.043845913,0.032101472,0.03382399,0.0,0.0,0.0,0.229940591,0.001515691,0.001429297,0.00295568,0.00569992,0.002579041,0.000560894,0.001092599,0.001513679,0.000429013,0.001448633,0.005114537,0.004786018,0.001245482,0.001216274,0.002534299,0.004011939,0.0,0.004305115,0.002628963,0.001935498,0.003350686,0.004801993,0.038916739,0.000519539,0.008046927,0.001053219,0.001923145,0.0,0.004295428,0.000504967,0.001810915,0.000128549,0.002479543,0.005617978,0.000697666,0.001504738,0.001303514,0.000943407,0.001552836,0.001833615,0.002554247,0.002197893,0.693999974,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000261069,0.000760345,0.510850231,0.012751231,0.0,0.082097166,0.071245344,0.121383659,0.087449393,0.068016194,0.0,0.288557214,0.199004975,0.0,0.216797605,0.0,0.004026674,0.006117741,0.00483172,0.001455122,0.00063228,0.000529196,0.007976739,0.002845031,0.009609326,0.016602404,0.010844723,0.005469848,0.0,0.003504764,0.003710304,0.0,0.0,0.0,0.0,0.0,0.002516966,0.006670257,0.001912507,0.0,0.0,0.007680782,0.001909198,0.003202999,0.0,0.002237691,0.000523838,0.001371558,0.0,0.0,0.000920677,0.002031949,0.00221653,0.0029352,0.00047881,0.00248414,0.00217513,0.883131101,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261366,0.001432156,0.207755247,0.024017729,0.0,0.052311425,0.046315395,0.054027205,0.029995589,0.0,0.0,0.069651741,0.0,0.0,0.215974315,0.0,0.000266145,0.005299585,0.000928596,0.0,8.16e-05,6.04e-06,0.00019009,3.39e-05,0.000157998,0.000169664,0.000752857,0.0,0.001131418,0.0,0.000664385,0.0,0.000126763,0.001105316,0.00028288,0.000224314,0.0,6.91e-05,0.0,0.000191277,0.0,0.0,5.58e-05,0.0,2.67e-05,0.002047372,0.000179969,0.001337391,0.000989221,0.0,0.000684377,0.000191693,0.000253481,8.02e-05,0.0,0.000142802,0.000232165,0.661643243,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000178412,0.026527444,0.421736037,0.011386587,0.117725849,0.001680912,0.003111111,0.001869045,0.0,0.0,0.0,0.089552239,0.094527363,0.094527363,0.215964062,0.0,0.0,0.0,0.0,0.0,1.27e-05,1.21e-05,0.000105606,0.0,0.0,9.58e-05,1.79e-05,0.0,0.0,0.0,7.69e-05,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76e-05,0.0,9.72e-06,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270067,0.000391239,0.391497688,0.006561207,0.122931713,0.01791018,0.063465569,0.196620642,0.010479042,0.0,0.0,0.542288557,0.0,0.0,0.224042056,0.000794343,0.003730957,0.001511008,0.001230579,0.000456083,0.000127476,0.000138839,0.001006773,0.00142816,0.000329321,0.0,0.0,5.78e-05,0.001131418,0.002151659,0.000311492,0.000844218,0.0,0.001078451,0.000217913,0.001032778,0.001992956,0.001270525,0.000700248,0.000350675,0.0,0.003433345,0.00064296,0.0,0.000323286,0.0,0.000324587,0.0,0.0,0.0,0.0,0.000690096,0.0,0.000455574,0.000625559,0.001002303,0.001389598,0.562507124,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280347,0.00319436,0.296513696,0.0,0.0,0.061940491,0.176290913,0.221819628,0.030558906,0.098914355,0.023321271,0.0,0.0,0.0,0.234560546,0.0,0.001079365,0.002749298,0.001064488,0.000195464,5.1e-05,3.42e-05,0.001731931,0.000513686,0.001698003,0.000831899,0.00079767,0.00017976,0.002690653,0.001824473,0.001324827,0.000435218,0.000625364,0.0,0.003241621,0.001275784,0.000309252,0.000939084,7.53e-05,0.000592428,0.0,0.000707906,0.000265713,0.000402014,0.000170994,0.003039338,0.000485273,0.002035373,0.0,0.00152218,0.000151588,0.000996805,0.000708985,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000279970,0.001253137,0.407506226,0.0,0.0,0.023756024,0.105838855,0.171876499,0.008534137,0.067771084,0.036646586,0.0,0.0,0.0,0.277897289,0.000553893,0.000793506,0.0,0.0,0.000157457,3.06e-05,8.85e-05,0.0,1.13e-05,0.0,0.001650115,0.006730898,0.004365607,0.000678851,0.0,0.0,0.001436744,0.000338035,0.000779094,0.00028288,0.001107549,0.000919165,0.001519106,0.0,0.000818241,0.0,0.0,0.0,0.0,0.00051031,0.000403707,0.000356724,0.0,0.0,0.000507393,0.0,0.002134185,0.00048028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000182912,0.005643347,0.595695482,0.0,0.0,0.144429688,0.170210938,0.189172921,0.010258107,0.007610854,0.00694904,0.0,0.0,0.0,0.269697644,0.0,0.0,0.0,0.0,0.027343262,0.005048046,0.024039197,0.001189822,0.000169347,0.001195455,0.031850236,0.009500336,0.002901844,8.49e-05,0.019902843,0.0,0.0,6.16e-05,0.0,0.0,0.000112157,0.002766085,0.018754057,0.0,2.13e-05,0.0,0.0,0.002348773,0.016427935,1.6e-05,0.003598761,0.003583308,0.000475896,0.0,0.001223181,0.0,0.0,0.0,5.98e-05,0.0,0.000115485,0.00012131,0.626074631,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000236901,0.003851199,0.585912487,0.064585858,0.0,0.055155273,0.087975263,0.073011473,0.055490557,0.061173324,0.042286478,0.0,0.0,0.0,0.2583736,0.003533751,0.000596362,0.003331589,0.003201015,0.008214924,0.001652088,0.004191316,0.001119419,0.000592715,0.001463861,0.002635259,0.002016581,0.000847441,0.00254569,0.00118674,0.006454589,0.0,0.001331616,0.000917259,0.005128393,0.003710523,0.000618504,0.007581721,6.78e-05,0.007345577,8.2e-05,0.000212372,0.000200105,0.000926379,0.000622525,0.000893923,0.000286022,0.000998162,0.007456328,0.001440635,0.002833366,0.000677316,0.000926254,0.002378905,0.001402719,0.003314745,0.003361932,0.75356513,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000251381,0.017992442,0.401814301,0.023297198,0.249739725,0.193141304,0.188880435,0.14330152,0.032134125,0.029689137,0.012224939,0.0,0.0,0.0,0.221498753,0.090507821,0.0,0.001112987,0.001532561,0.000162887,1.27e-05,3.22e-05,0.0,0.0,0.0,0.0,0.003988349,0.004436227,0.037860065,0.0,0.000181375,0.026752801,0.002631843,0.012572968,0.009033226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196037,0.0,0.001483832,0.0,0.002097717,0.0,0.0,0.000632704,0.0,0.000656502,0.0,0.837827118,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000278192,0.001213427,0.353077197,0.0,0.0,0.082993786,0.108640601,0.158366263,0.052304505,0.0,0.011393061,0.0,0.0,0.0,0.217873895,0.0,0.000276002,0.0,0.0,0.000276908,6.63e-05,8.65e-05,0.0,0.0,0.0,0.000273651,0.000573605,0.00021828,0.0,0.0,0.0,0.000388026,0.000150908,0.000445197,0.0,0.0,0.000240529,0.001919598,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.000351802,0.0,0.0,0.0,0.0,0.0,0.000242812,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000250548,0.009291441,0.46638207,0.055459121,0.123568692,0.099658683,0.146670659,0.214269397,0.052314275,0.044729677,0.059898872,0.064676617,0.104477612,0.109452736,0.227328565,0.0,0.0,7.37e-05,0.0,0.0,0.0,6.04e-06,2.11e-05,0.0,4.38e-05,5.2e-05,0.000107551,0.0,0.0,0.000637734,1.58e-05,0.001546859,0.0,0.002874589,0.0,0.0,0.0,0.000331441,0.0,0.000122205,2.15e-05,5.9e-05,0.0,4.15e-05,0.0001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000441377,0.0,0.0005439,0.000189614,0.791722434,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000273203,0.001814282,0.365884027,0.030426096,0.200254213,0.129060617,0.119742116,0.256686796,0.0,0.0,0.0,0.0,0.0,0.0,0.219905378,0.000360674,0.000660434,0.003773835,0.00137402,2.71e-05,5.1e-06,8.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000756636,0.0,0.001547603,0.0,3.62e-06,0.0,0.000527863,0.0,0.00025771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019897,0.000224961,0.002059777,0.000903451,0.0,0.000343303,0.0,0.0,0.000289236,0.0,0.000274634,0.000267185,0.858691918,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
ENSG00000272129,0.000890541,0.2698328,0.014934661,0.00414008,0.108519164,0.105020906,0.120895856,0.080139373,0.072473868,0.08989547,0.0,0.0,0.0,0.218485197,0.000115931,0.000295717,0.000781302,0.000377478,0.000651547,0.000140223,0.000144875,0.0,0.000355629,0.000207491,0.000177873,0.0,0.00025038,0.000102535,0.000748644,0.000185318,0.000125846,4.47e-05,0.000214923,3.79e-05,0.00061219,0.000309252,0.0,0.000135532,0.000345362,0.0,0.000707906,0.000544548,0.0,0.000296568,0.000328733,0.000221747,0.0,8.86e-05,0.0,0.0,0.001367412,0.0,0.000342136,0.000430042,0.000661833,0.000840055,0.625429177,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248858,0.116976587,0.26378513,0.041223157,0.123470752,0.073944639,0.107680215,0.171477268,0.055679563,0.056919643,0.024181548,0.12437811,0.472636816,0.333333333,0.217064738,0.0,0.000103501,0.000140045,3.02e-05,4.89e-05,7.65e-06,1.21e-05,0.000161928,2.26e-05,0.000276021,0.00029828,0.000331616,4.49e-05,0.0,0.000343822,0.000118288,0.0,7.73e-05,0.000268653,0.001415756,0.000588824,2.58e-05,0.000207151,0.0,0.001283151,0.0,0.0,4.92e-05,0.0,0.0,0.0,2.25e-05,0.000402682,0.000826257,9.06e-05,0.000214007,2.56e-05,5.72e-05,0.000723419,0.0,0.000259536,0.0,0.998605426,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
ENSG00000272508,0.020332065,0.428139452,0.012773065,0.162475302,0.440879581,0.093162304,0.048075204,0.642508143,0.043159609,0.442996743,0.925373134,0.0,0.686567164,0.208501527,0.0,2.46e-05,0.0,0.0,0.0,2.29e-05,4.02e-06,0.0,0.0,9.52e-06,0.0,0.0,0.0,0.00010607,0.0,0.0,0.0,0.0,6.52e-05,6.77e-05,0.0,0.0,0.0,0.0,0.000188621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001369117,0.0,0.000661424,0.0,0.0,0.0,0.001402262,0.0,0.001276216,0.0,0.868024225,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
