ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000269906,0.000390588,0.251511917,0.00655029,0.0,0.067824588,0.090554723,0.14908737,0.023988006,0.0,0.0,0.039800995,0.104477612,0.0,0.217376485,0.0,0.002794521,0.004112891,0.000853101,0.0,0.000418121,8.25e-05,0.000725158,0.001270103,0.000319803,0.000229867,0.000457092,0.00012198,0.000509138,0.0,0.001367894,0.0,0.000499096,0.000571726,0.000828487,0.0,0.002640477,0.000150238,0.001434585,0.000994324,0.0,0.0,0.00286702,0.0,0.000192267,0.0,0.000890203,0.0,0.0,0.0,0.0,0.007207668,0.0,0.002950403,0.0,0.003553424,0.004398525,0.798328805,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000262903,0.001564956,0.77054429,0.008799223,0.0,0.137260215,0.068247312,0.076263525,0.084959816,0.016073479,0.026406429,0.786069652,0.482587065,0.378109453,0.221941019,0.0,0.0,0.0,0.0,0.0,6.63e-05,0.000480905,0.007082612,0.000615294,0.015152582,0.00226583,0.000546717,5.78e-05,0.0,0.002648612,9.85e-05,0.001189834,0.0,0.0,0.000220231,0.003043521,0.000422169,0.0,0.002766085,0.053472539,0.000632482,0.006703887,0.007138053,0.0,0.015862057,0.007018738,0.0,0.0,0.0,0.0,0.0,0.000115016,0.002296577,7.92e-05,0.0,0.000193209,0.000223787,0.505953847,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274943,0.000240212,0.23621487,0.0,0.0,0.020655963,0.160777523,0.241062361,0.0,0.0,0.0,0.0,0.0,0.0,0.249983027,0.0,0.00237559,0.004142374,0.000543569,0.00110763,0.000690919,5.23e-05,0.0,0.000327404,0.000376911,0.000670445,0.002052431,0.0,0.007354215,0.000286245,0.0,0.000852634,0.000216275,0.000715643,0.0,0.0,0.004659213,0.002660971,0.001477536,0.0,0.0,0.0,0.000554526,0.0,0.000277477,0.005340469,0.0,0.003655861,0.0,0.0,0.0,0.000728435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214783,0.050915115,0.53699751,0.07013177,0.071277151,0.452675439,0.26445614,0.397044206,0.197035207,0.157504633,0.190240889,0.268656716,0.089552239,0.189054726,0.24163984,0.004229337,0.001389868,0.0,0.006598318,0.004598837,0.001226318,0.002267697,0.004393191,0.001981361,0.002071107,0.005478492,0.007842259,0.002478124,0.002708331,0.000942926,0.000991143,0.001936491,0.007752626,0.003339668,0.0,0.002218957,0.0,0.002072201,0.004088996,0.015536314,0.0,0.002337182,0.006029001,0.001302323,0.005431553,0.004175486,0.000700593,0.001583881,0.003505161,0.0,0.001781164,0.000690096,0.0,0.001514302,0.00179045,0.002353617,0.002786819,0.715465324,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000254226,0.208840962,0.336179296,0.04014236,0.234419567,0.032281495,0.065346214,0.115121786,0.010438972,0.016327623,0.0,0.0,0.0,0.0,0.249502798,0.0,0.0,0.000582291,0.0,1.63e-05,7.65e-06,5.23e-05,0.0,0.0,1.52e-05,8.48e-05,6.27e-05,0.0,2.83e-05,5.72e-05,0.0,0.0,0.0,0.000240519,0.0,0.0,1.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74e-06,4.04e-05,0.0,7.81e-05,0.0,0.0,5.57e-05,0.0,0.0,0.000171101,0.0,0.000227927,8.74e-05,0.768075377,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
ENSG00000258441,0.00439672,0.359658485,0.061649145,0.191583456,0.004093426,0.004287197,0.044430451,0.03990898,0.033257483,0.0,0.0,0.0,0.0,0.216568159,0.001313886,0.010443723,0.004864709,0.003321808,0.010408466,0.001986075,0.001861242,0.012602261,0.004482052,0.010776227,0.011080128,0.012870267,0.001958103,0.001269309,0.006782332,0.0,0.005404833,0.012543948,0.002929603,0.0,0.000854745,0.0,0.001040838,0.006339662,0.033254616,0.00219863,0.0,0.013320434,0.003982417,0.008475058,0.008350971,0.00168078,0.005205575,0.005835263,0.00167621,0.005091588,0.006517572,0.004555036,0.012905559,0.001873384,0.011750578,0.010539625,0.867931296,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273162,0.000591741,0.537886873,0.009923689,0.167340607,0.113754098,0.061604508,0.128430679,0.130122951,0.014344262,0.069672131,0.014925373,0.0,0.0,0.216180207,0.0,0.000951222,0.003449521,0.00276314,0.000678695,0.000400274,0.000171033,0.00019713,0.0,0.000213202,0.000467943,0.001138248,0.000674101,0.002446691,0.0,0.0,0.0,0.000582279,0.001159224,0.001698923,0.003010925,0.005008463,0.001706757,0.001400223,0.001422436,0.0,0.0,0.000613519,0.000433014,0.000369241,0.001078475,0.00045635,0.000810244,0.005600823,0.0,0.002837825,0.001520767,0.001982108,7.83e-05,0.0,8.5e-05,8.63e-05,0.826579304,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269356,0.000376918,0.615439345,0.00632103,0.0,0.09096904,0.042119195,0.100659274,0.0,0.0,0.0,0.0,0.0,0.0,0.247649772,0.0,0.0,0.0,0.0,0.0,0.0,3.42e-05,0.0,0.0,0.0,0.000487099,0.000197177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171352,0.0,0.000106949,0.0,0.935751523,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000258454,0.017960544,0.390430452,0.004934552,0.0,0.183686131,0.121375912,0.190519622,0.116054159,0.0,0.0,0.0,0.0,0.0,0.239198236,0.0,0.0,0.000965571,0.000505821,0.0,0.0,1.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001113739,0.0,0.0,0.0,9.43e-05,0.000287834,0.0,0.0,0.0,0.000198964,0.0,0.0,0.0,1.44e-05,0.0,0.0,0.00022941,0.0,0.0,0.0,0.0,0.0,0.0,0.000332268,0.0,3.63e-05,0.0,3.16e-05,0.0,0.877375464,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260899,0.006930986,0.505514052,0.008897477,0.0,0.607498182,0.654407273,0.705183012,0.563781321,0.561503417,0.571753986,0.611940299,0.736318408,0.63681592,0.216027797,0.0,0.0,0.0,0.0,0.000141169,5.35e-05,0.000100608,0.0,0.0,0.000677678,0.002435494,0.0,0.00020544,0.0,0.003468621,0.000840443,0.0,0.0,0.001356371,0.000199256,0.0,0.0,0.000267992,0.002516966,0.049232851,0.0,0.0,0.000495534,2.95e-05,0.003310057,0.0,0.0,0.003643658,0.0,0.0,0.0,0.001686901,0.00649712,3.21e-05,0.0,2.06e-05,0.0,0.931085771,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261840,0.000835859,0.807186055,0.011768687,0.0,0.70241974,0.723785249,0.55487581,0.602094241,0.573298429,0.458987784,0.756218906,0.825870647,0.512437811,0.216184087,0.00083728,0.001084294,0.003228398,0.000369929,0.000700413,0.000127476,0.000913518,0.0,0.0,0.0,0.001833461,0.002939727,0.0,0.001255167,0.0,0.0,0.000255308,0.001242195,0.002044413,0.0,0.00199682,0.001293373,0.002585175,0.001451765,0.005123531,0.000248475,0.0,0.0,0.000472379,0.001621163,0.0,0.0,0.0,0.017342825,0.0,0.0,0.000677316,0.002050719,0.001202053,0.000570963,0.001388259,0.000907847,0.81004737,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000251661,0.004507387,0.615617218,0.019858295,0.0,0.123853947,0.120968421,0.232293209,0.0,0.0,0.0,0.0,0.0,0.0,0.218405389,0.00080293,0.000364717,0.000324314,0.0,0.0,0.000163169,0.000313896,0.000401301,0.000180637,0.000291249,0.000454261,0.000448129,0.00030174,0.000852099,7.24e-05,0.0,4.82e-05,0.006216519,0.000721558,0.000393269,0.0,0.0,0.000932558,0.000128855,0.000607642,0.000564717,0.0,0.001238836,0.002496392,0.003583164,0.000703604,0.0,0.001793764,0.0,0.0,0.0,0.000127796,0.0,0.001325654,0.000380025,0.002105938,0.002188683,0.707331168,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205663,0.019035312,0.494485948,0.039651088,0.163090074,0.00265942,0.020188406,0.205604952,0.19188092,0.0,0.123139378,0.0,0.0,0.0,0.265226773,0.00997866,0.005298255,0.014933184,0.025313684,0.011885306,0.002720336,0.003332126,0.003027359,0.002545851,0.001271599,0.006001166,0.013201882,0.008467993,0.008107315,0.002278177,0.004602152,0.004118656,0.028015927,0.006702994,0.001247975,0.000581903,0.00118975,0.003777605,0.024052916,0.043032136,0.0,0.0,0.000318558,0.008181341,0.017107425,0.0,0.0,0.010830915,0.008559911,0.041805596,0.009032888,0.000536741,0.0,0.000587088,0.000638592,0.001308654,0.001383009,0.555646579,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000267390,0.009266052,0.361970829,0.007827596,0.361000943,0.031015873,0.151869048,0.112135561,0.0,0.044699872,0.0,0.253731343,0.0,0.278606965,0.215999255,0.0,0.000123215,0.00038328,0.000611515,0.000716702,0.000112179,9.05e-05,0.000309776,0.000231441,0.0,0.0,0.000483979,0.000321,2.83e-05,0.0,0.000220254,0.0,0.002301387,7.29e-05,0.000555821,0.00012797,0.000126651,0.0,0.000429516,0.000580022,0.001588736,0.0,0.001156247,0.001016927,0.0,0.0,0.000131763,0.0,0.0,0.0,0.0,0.000715655,0.0,0.000596186,0.000810209,0.001458601,0.002019093,0.504135078,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000262155,0.001262251,0.565990751,0.01972729,0.459758684,0.056703608,0.060574742,0.082196992,0.022957822,0.0,0.0,0.0,0.0,0.0,0.227804914,0.000811518,0.00017743,0.0004791,0.00052092,0.000537526,0.000145323,0.000191155,0.000168969,0.0,0.000125637,0.000177873,0.000250952,0.0001605,0.000367711,9.6e-05,0.0,9.63e-05,0.000793008,0.000354864,0.0,0.0,0.0,0.000165126,0.0,0.000428112,0.000240946,0.000141523,0.000401147,0.000127936,0.000240334,0.0,0.0,0.0,0.0,0.0,6.69e-05,0.0,0.0,0.000302025,0.0,0.000237805,0.000228898,0.897094546,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000262468,0.005140791,0.52223408,0.024039564,0.116545998,0.026788732,0.013795775,0.00597028,0.015004413,0.0,0.0,0.0,0.0,0.0,0.216889882,0.003250364,0.000675219,0.001068762,0.003125519,0.001069623,0.000374779,0.000245483,0.000528028,0.000604004,0.000171323,0.0,0.00055568,0.000532861,0.001626413,0.000170063,0.000597005,0.000260126,0.00145847,0.0,0.0,0.000654339,0.0,0.000843227,0.000962117,0.00248581,0.0,0.000359961,0.001816959,0.000656082,0.002169562,0.0,0.000890203,0.001408165,0.000314492,0.002944694,0.000185027,0.003041534,0.000421198,0.000678557,0.0,0.001334057,0.001458867,0.617944103,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232233,0.009487386,0.490217005,0.019257852,0.686353912,0.005336449,0.05814486,0.019055133,0.0,0.0,0.0,0.0,0.0,0.0,0.217007653,0.0,7.39e-05,2.21e-05,0.0,0.000287767,9.43e-05,0.000169021,5.63e-05,0.0,2.86e-05,0.0,4.48e-05,0.0,0.000141427,0.0,0.0,2.89e-05,3.33e-05,9.86e-06,0.000125846,0.000579488,0.000180381,0.0,0.000377974,0.001891978,1.51e-05,0.0,0.0,0.0,0.0,0.000663233,4.82e-05,0.0,0.000383109,0.0,4.9e-05,6.39e-05,0.001073006,2.64e-05,0.0,1.94e-05,6.13e-06,0.908833594,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000279035,0.001362502,0.693347563,0.0,0.0,0.148814352,0.161442593,0.254082876,0.142592593,0.15462963,0.165740741,0.412935323,0.44278607,0.447761194,0.216201544,0.0,5.91e-05,2.21e-05,8.3e-05,7.6e-05,1.53e-05,5.23e-05,0.0,0.0,0.000110408,0.000101251,7.17e-05,0.0,2.47e-05,1.01e-05,0.0,1.45e-05,9.43e-05,6.7e-05,1.05e-05,7.73e-05,4.99e-05,3.38e-05,0.000188987,0.000745743,0.0,1.85e-05,0.000141581,1.97e-05,0.000227225,0.0,0.0,0.0,0.0,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000230955,0.0005312,0.470828887,0.004508783,0.177159863,0.055011765,0.0554,0.149021079,0.127348643,0.189979123,0.12526096,0.273631841,0.427860697,0.273631841,0.239879923,0.000279093,0.0,0.0,0.0,0.0,5.35e-05,5.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29e-05,0.0,6.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002345141,0.003662775,0.005020612,0.007595109,0.576535916,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257621,0.021288355,0.311810744,0.080142796,0.344105926,0.253206704,0.20573743,0.230468764,0.047573996,0.039870253,0.056629274,0.60199005,0.706467662,0.776119403,0.21594993,0.007166258,0.015894764,0.039315698,0.027004786,0.009403997,0.003905862,0.001800877,0.020290345,0.012813927,0.015967319,0.014656746,0.025364105,0.010329796,0.011402569,0.006795803,0.004851386,0.009826968,0.01727427,0.010985025,0.016344273,0.009253704,0.026853803,0.005542562,0.024095868,0.065390617,0.010277841,0.0,0.024646932,0.01097625,0.035683073,0.039292244,0.009480501,0.037720285,0.024081539,0.017695346,0.01123315,0.016728435,0.012138504,0.01192463,0.015371398,0.033097198,0.047757598,0.426220007,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
ENSG00000261670,0.002948289,0.354322305,0.049443771,0.115747533,0.105159487,0.128556789,0.187890822,0.071583986,0.041993037,0.093342037,0.552238806,0.850746269,0.830845771,0.221750091,0.0,8.38e-05,0.0,0.0,2.71e-05,2.55e-06,1.81e-05,1.41e-05,1.13e-05,1.14e-05,0.0,0.0,0.0,0.0,2.86e-05,0.0,9.63e-06,4.99e-05,3.94e-06,0.0,0.0,0.0,0.0,4.3e-05,0.000290011,0.0,6.15e-06,2.36e-05,1.97e-05,6.77e-05,5.19e-05,9.64e-06,0.0,0.0,0.0,0.0,0.000140575,0.0,1.26e-05,0.0,1.6e-05,1.49e-05,0.781619084,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000273381,0.002641027,0.401992174,0.044290877,0.146767271,0.020847963,0.041162706,0.066447325,0.014064016,0.008729389,0.012124151,0.0,0.0,0.0,0.216922858,0.0,0.0,2.21e-05,1.51e-05,0.000401787,9.69e-05,0.000181094,2.11e-05,0.0,2.28e-05,0.00039953,0.000286803,4.49e-05,3.18e-05,0.000114498,6.96e-05,0.000115611,8.32e-05,3.35e-05,0.0,0.0,4.22e-05,0.0,2.58e-05,0.000303821,0.0,0.0,0.0,0.0,2.62e-05,8.07e-05,0.0,0.0,0.000611831,0.0,0.0,7.67e-05,0.0,3.22e-05,0.0,7.06e-05,0.000117739,0.56448733,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000280063,0.0012284,0.584667378,0.0,0.0,0.032383828,0.052858751,0.113795661,0.0,0.0,0.0,0.0,0.0,0.0,0.217876943,0.00094033,0.000581576,0.001415188,0.003201015,0.0,0.000489507,0.000786752,0.000830764,0.0,0.001461958,0.00249296,0.001451938,0.00017976,0.000852099,0.00112646,1.74e-05,0.000332383,0.001425197,0.001742779,0.0,0.000993581,0.00056801,0.001277699,0.002465424,0.016102526,0.0,0.001438818,0.002206307,0.000131216,0.004212403,0.002139648,0.0,0.00118608,0.0,8.15e-05,0.0,0.000881789,0.001183547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000204055,0.021944543,0.582177161,0.024236072,0.404918436,0.039569387,0.049507445,0.074574081,0.173741794,0.160175055,0.160175055,0.895522388,1.0,1.0,0.21636199,0.0002748,0.000103501,0.0,5.28e-05,0.0,0.000565993,0.000730412,0.0,0.000112898,4.57e-05,0.0,0.0,0.0,0.000123749,3.03e-05,9.85e-05,2.89e-05,0.000476914,0.0,0.0,7.36e-05,7.29e-05,2.3e-05,0.000146036,0.0,0.0,2.36e-05,0.00022417,3.94e-05,0.000120167,0.0,2.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000803001,0.0,0.001302245,0.001231616,0.699487171,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000251867,0.000645121,0.221985059,0.010818895,0.229235611,0.228689981,0.293693762,0.304815036,0.228733459,0.241965974,0.223062382,0.701492537,0.592039801,0.592039801,0.215948821,0.0,0.000276002,0.000420134,4.53e-05,0.000141169,5.1e-05,8.05e-06,0.00075332,0.000485462,0.000226527,0.0,0.001541564,0.0,0.000530352,0.000129652,0.000115923,0.000158966,0.001114648,0.0,0.0,0.0,0.0,0.000154298,0.000120265,4.14e-05,0.0,0.0,0.0,0.000954599,0.0,0.001182285,0.0,0.000998162,0.0,0.002201725,0.001123538,0.000536741,0.0,0.000743004,0.001275408,0.00167511,0.002303038,0.549618912,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213057,0.00395145,0.501778726,0.0,0.0,0.027345404,0.072103621,0.098999549,0.007217611,0.014074341,0.0,0.109452736,0.0,0.0,0.224183936,0.0,0.000261216,0.000280089,0.000211388,0.000586392,0.000170818,0.000287738,0.000105606,6.77e-05,0.000133251,0.001581703,0.001998656,0.000468661,3.89e-05,3.54e-05,0.0,5.78e-05,0.000499096,0.000139974,0.000293641,0.000836636,0.001017044,1.08e-05,0.000352203,0.001657207,0.00016565,0.0,0.000790495,7.87e-05,0.000849909,0.0,6.75e-05,0.000578397,0.0,0.0,0.0,0.000447284,0.00086336,0.000384408,0.0,0.000385004,0.000279994,0.846368218,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ENSG00000259865,0.000766855,0.12113127,0.012860402,0.0,0.183179116,0.243996787,0.279579456,0.104417671,0.058634538,0.144578313,0.089552239,0.0,0.0,0.220178608,0.0,0.002952237,0.041659603,0.006032101,0.0,0.000968817,5.23e-05,0.003548346,0.001467674,0.0,0.000741594,0.003226529,0.000391621,0.006689507,0.0,0.000741909,0.006652472,0.002661846,0.002935517,0.0,0.000510674,0.0,0.001012414,0.001194055,0.0,0.0,0.0,0.002701842,0.000662643,0.0,0.025750751,0.001873604,0.016444053,0.010215284,0.0,0.005370244,0.016051118,0.02663076,0.002666601,0.003999571,0.005219662,0.00778808,0.619980563,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000254966,0.022109892,0.53432942,0.008799223,0.071423492,0.060166667,0.036590278,0.057612397,0.1836969,0.259471871,0.278989667,0.0,0.0,0.0,0.221405922,0.0,0.0,0.0,0.0,0.000483231,0.000119827,0.000398406,0.000281615,4.52e-05,0.0,0.0,0.0,0.0,0.0,0.000521977,0.0,0.0,0.001857747,0.0,0.0,0.0,0.0,4.87e-05,0.0,0.0,0.0,1.74e-05,0.0,0.000111534,0.001540324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105071,0.0,0.000240163,0.000319526,0.542226448,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253716,0.000951733,0.513874066,0.014596229,0.428784636,0.013447115,0.003110577,0.022475585,0.0,0.0,0.0,0.0,0.0,0.0,0.216843605,0.037887993,0.013184029,0.014085545,0.028861979,0.016837064,0.003286329,0.002219405,0.005857587,0.002630524,0.000401658,0.007859256,0.01458212,0.0,0.0,0.000703827,0.0,0.002013565,0.024988077,0.006058324,0.0,0.012466242,0.007050227,0.019992475,0.033253157,0.050917678,0.027422634,0.0,0.009179183,0.014171369,0.009563116,0.0,0.006173574,0.0,0.0,0.007692447,0.001812374,0.004153355,0.0,0.001659042,0.001836436,0.003681647,0.004908865,0.55799552,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000254427,0.006954422,0.370508716,0.0143233,0.104830035,0.004120968,0.019924731,0.017840451,0.039941903,0.058823529,0.052287582,0.109452736,0.0,0.0,0.23508345,0.0,0.00166587,0.000530696,0.0,0.000602681,0.000193763,0.000239446,0.0,0.000333049,1.71e-05,0.0,0.0,0.0,5.66e-05,0.0,0.0,0.0,0.006992891,0.0,0.0,0.0,0.0,2.84e-05,0.00105661,0.0,0.0,0.0,0.0,0.001495867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000234135,0.0,0.000416956,0.000455749,0.661802842,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272693,0.080547735,0.382426183,0.0,0.0,0.539142857,0.030827988,0.18155261,0.336233368,0.034288639,0.219549642,0.104477612,0.0,0.0,0.241318117,0.0,0.0,0.0,0.0,0.0,7.65e-06,2.82e-05,4.22e-05,0.0,3.81e-06,0.000169664,0.000376428,0.00014766,2.47e-05,0.0,0.0,0.0,0.000105365,3.75e-05,2.62e-05,0.000105032,0.0,0.0,0.000137445,0.0,0.0,0.0,0.0,9.84e-06,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272579,0.000405561,0.148345784,0.006801384,0.0,0.217462319,0.661498551,0.458745774,0.208695652,0.682608696,0.37826087,0.432835821,0.930348259,0.263681592,0.22485343,0.000330618,0.00255302,0.0,0.000422776,0.0,0.000101981,1.61e-05,0.000323857,0.000694323,0.0,0.000218921,0.002375084,0.0,0.00098999,0.0,0.0,0.000852634,0.000648825,0.000141946,0.00108018,0.0,0.003688224,0.000121815,0.001340091,0.0,0.0,0.0,0.0,0.000501903,0.000299325,0.0,0.0,0.001425249,0.001217943,0.003415845,0.000840424,0.005699681,0.001753403,0.004807727,0.026167248,0.017432131,0.025861442,0.224829937,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000248445,0.039489762,0.328352899,0.03014225,0.054288859,0.040571429,0.024017316,0.196536796,0.281006379,0.325655563,0.271084337,0.980099503,0.950248756,1.0,0.250672196,0.000738524,0.000478075,0.005491225,0.002393211,0.0,9.18e-05,8.85e-05,0.000908208,0.000237086,0.002105371,0.002643468,0.0,0.00021186,0.000958169,0.000574175,0.0,0.000216771,0.0,0.004977959,0.0,0.000643473,0.000529631,0.001583589,0.000300661,0.003507754,0.0,0.000362012,0.001179844,9.84e-05,0.001262847,0.005346237,0.0,0.0,0.000754782,0.0,0.0,0.0,0.0,0.000934384,0.0,0.001617504,0.002090708,0.673584427,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
